Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate;TSA SIGNED;Meetstaat
KNOKKE-HEIST - FH11;302536;BL1120;3;20976291;302536;33557434;Knokkestraat 116-118;Knokkestraat;116;;A;2020-01-05 15:40:11;Geert Stockman;MDU;0;10;1;11;N;Y;BUILDING template;2020-08-11;Y
KNOKKE-HEIST - FH11;4334131;BL1120;3;31594335;4334131;33557434;Knokkestraat 116-118;Knokkestraat;118;;A;2020-01-05 15:40:11;Geert Stockman;MDU;0;1;0;1;N;N;BUILDING template;2020-08-11;Y
KNOKKE-HEIST - FH11;4334133;BL1120;3;31594341;4334133;33557434;Knokkestraat 120-122;Knokkestraat;120;;A;2020-01-05 15:40:11;Geert Stockman;MDU;0;1;0;1;N;N;BUILDING template;2020-08-11;Y
KNOKKE-HEIST - FH11;5579405;BL1120;3;21256015;5579405;33557434;Knokkestraat 120-122;Knokkestraat;122;;A;2020-01-05 15:40:11;Geert Stockman;MDU;1;10;1;12;N;N;BUILDING template;2020-08-11;Y
