Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
KNOKKE-HEIST - FH11;299822;BL1140;;299822;;;Westkapellestraat;56;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763544;BL1136;;2763544;;;Marktstraat;14;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765811;BL1142;;2765811;;;Albrecht Rodenbachstraat;14;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767646;BL1122;;2767646;;;Westkapellestraat;53;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4336846;BL1138;;4336846;;;Bondgenotenlaan;39;;;D;2020-01-04 10:10:13;Geert Stockman;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;299823;BL1122;;299823;;;Westkapellestraat;35;;;D;2020-01-03 12:45:15;Hidde Kiekens;MDU;1;1;0;2;BUILDING template
KNOKKE-HEIST - FH11;301979;BL1107;;301979;;;Vlamingstraat;64;;;D;2020-01-20 19:40:12;Geert Stockman;MDU;1;8;0;9;BUILDING template
KNOKKE-HEIST - FH11;2763545;BL1137;;2763545;;;Marktstraat;17;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765812;BL1138;;2765812;;;Albrecht Rodenbachstraat;15;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767647;BL1122;;2767647;;;Westkapellestraat;55;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4336859;BL1142;;4336859;;;Leenstraat;44;;;;2020-01-09 15:05:15;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299824;BL1140;;299824;;;Westkapellestraat;80;;;D;2020-01-03 13:15:16;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH11;301980;BL1106;;301980;;;Vlamingstraat;45;;;;;olivier collignon;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;292475;BL1101;;292475;;;Heistlaan;2;;;D;2020-01-23 10:35:19;Hidde Kiekens;MDU;0;7;0;7;BUILDING template
KNOKKE-HEIST - FH11;2763546;BL1137;;2763546;;;Marktstraat;23;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765814;BL1142;;2765814;;;Albrecht Rodenbachstraat;18;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767649;BL1122;;2767649;;;Westkapellestraat;57;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4336871;BL1138;;4336871;;;Albrecht Rodenbachstraat;19;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299825;BL1122;;299825;;;Westkapellestraat;59;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760128;BL1101;;2760128;;;Heistlaan;4;;;D;2020-01-23 10:30:32;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH11;2763547;BL1133;;2763547;;;Marktstraat;28;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765815;BL1142;;2765815;;;Albrecht Rodenbachstraat;20;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767650;BL1140;;2767650;;;Westkapellestraat;58;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4336885;BL1142;;4336885;;;Albrecht Rodenbachstraat;24;;;;;olivier collignon;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;299826;BL1140;;299826;;;Westkapellestraat;82;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302015;BL1109;;302015;;Kursaalstraat 14-16;Kursaalstraat;14;;;XC;2020-01-31 15:40:20;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760129;BL1101;;2760129;;;Heistlaan;6;;;D;2020-01-23 10:25:16;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH11;2763548;BL1137;;2763548;;;Marktstraat;29;;;D;2020-02-18 12:25:18;Geert Stockman;MDU;0;9;0;9;BUILDING template
KNOKKE-HEIST - FH11;2765817;BL1142;;2765817;;;Albrecht Rodenbachstraat;22;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767651;BL1140;;2767651;;;Westkapellestraat;60;;;D;2020-01-03 13:25:13;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH11;4337009;BL1126;;4337009;;;Kursaalstraat;46;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299827;BL1122;;299827;;;Westkapellestraat;61;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302518;BL1118;;302518;;;Pannenstraat;111;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760130;BL1101;;2760130;;;Heistlaan;8;;;D;2020-01-23 10:20:16;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH11;2763551;BL1133;;2763551;;;Marktstraat;30;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765818;BL1138;;2765818;;;Albrecht Rodenbachstraat;25;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767653;BL1140;;2767653;;;Westkapellestraat;62;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337027;BL1126;;4337027;;;Kerkstraat;25;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299828;BL1122;;299828;;;Hendrik Consciencestraat;70;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302521;BL1119;;302521;;;Pannenstraat;113;;;;;Peter Van Leeuwen;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760131;BL1101;;2760131;;;Heistlaan;10;;;D;2020-01-23 10:15:32;Hidde Kiekens;MDU;0;7;0;7;BUILDING template
KNOKKE-HEIST - FH11;2763552;BL1137;;2763552;;;Marktstraat;31;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765819;BL1142;;2765819;;;Albrecht Rodenbachstraat;26;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767655;BL1140;;2767655;;;Westkapellestraat;64;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337034;BL1105;;4337034;;;de Vrierestraat;10;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299829;BL1122;;299829;;;Hendrik Consciencestraat;54;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302523;BL1119;;302523;;;Pannenstraat;125;;;D;2020-01-09 11:45:28;Geert Stockman;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH11;2760132;BL1101;;2760132;;;Heistlaan;22;;;D;2020-01-23 15:20:20;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH11;2763553;BL1137;;2763553;;;Marktstraat;33;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765820;BL1142;;2765820;;;Albrecht Rodenbachstraat;28;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767656;BL1122;;2767656;;;Westkapellestraat;65;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299830;BL1121;;299830;;;Hendrik Consciencestraat;8;;;D;2020-01-24 10:30:25;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH11;2760136;BL1101;;2760136;;Heistlaan 24-24A;Heistlaan;24;;;XC;2020-01-23 16:35:15;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH11;2763555;BL1133;;2763555;;;Marktstraat;34;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765821;BL1138;;2765821;;;Albrecht Rodenbachstraat;29;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767657;BL1140;;2767657;;;Westkapellestraat;66;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337057;BL1105;;4337057;;;Hermans-Lybaertstraat;7;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299831;BL1121;;299831;;;Hendrik Consciencestraat;6;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302529;BL1117;;302529;;;Knokkestraat;98;;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760137;BL1101;;2760137;;Heistlaan 24-24A;Heistlaan;24;A;;XC;2020-01-23 16:35:15;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH11;2763556;BL1133;;2763556;;;Marktstraat;36;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2765823;BL1142;;2765823;;;Albrecht Rodenbachstraat;30;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767658;BL1122;;2767658;;;Westkapellestraat;67;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337078;BL1126;;4337078;;;de Vrierestraat;23;;;D;2020-01-04 14:50:12;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;299832;BL1121;;299832;;;Hendrik Consciencestraat;4;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302532;BL1119;;302532;;;Knokkestraat;108;;;A;2020-01-04 12:55:10;Geert Stockman;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH11;292530;BL1101;;292530;;;Heistlaan;26;;;D;2020-01-23 15:15:30;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH11;2763557;BL1137;;2763557;;;Marktstraat;37;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766108;BL1130;;2766108;;;Schuttersstraat;4;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767659;BL1140;;2767659;;;Westkapellestraat;70;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337080;BL1126;;4337080;;;de Vrierestraat;29;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299833;BL1121;;299833;;;Hendrik Consciencestraat;52;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302536;BL1120;;302536;;Knokkestraat 116-118-120-122;Knokkestraat;116;;;XA;2020-01-05 15:40:11;Geert Stockman;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH11;292531;BL1101;;292531;;;Heistlaan;26;A;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763558;BL1133;;2763558;;;Marktstraat;38;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766110;BL1130;;2766110;;;Schuttersstraat;6;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767660;BL1122;;2767660;;;Westkapellestraat;71;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337083;BL1126;;4337083;;;de Vrierestraat;33;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299835;BL1123;;299835;;;Onderwijsstraat;120;;;D;2020-03-10 10:15:14;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;302543;BL1120;;302543;;;Polderstraat;68;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;292528;BL1101;;292528;;Heistlaan 28-30-32;Heistlaan;28;;;X;2020-01-23 10:35:24;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH11;2763560;BL1137;;2763560;;;Marktstraat;39;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766111;BL1130;;2766111;;;Schuttersstraat;8;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767661;BL1140;;2767661;;;Westkapellestraat;72;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337086;BL1126;;4337086;;;de Vrierestraat;37;;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;299836;BL1122;;299836;;;Onderwijsstraat;127;;;D;2020-03-10 10:15:31;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;302545;BL1120;;302545;;;Polderstraat;66;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4336765;BL1101;;4336765;;Heistlaan 28-30-32;Heistlaan;30;;;X;2020-01-23 10:35:24;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH11;2763561;BL1137;;2763561;;;Marktstraat;41;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766112;BL1130;;2766112;;;Schuttersstraat;10;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767662;BL1122;;2767662;;;Westkapellestraat;73;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337209;BL1120;;4337209;;;Ijzerstraat;7;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299837;BL1122;;299837;;;Onderwijsstraat;117;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302549;BL1123;;302549;;;Onderwijsstraat;60;;;D;2020-03-10 10:15:28;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;4336766;BL1101;;4336766;;Heistlaan 28-30-32;Heistlaan;32;;;X;2020-01-23 10:35:24;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH11;2763562;BL1133;;2763562;;;Marktstraat;42;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766113;BL1130;;2766113;;;Schuttersstraat;12;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767664;BL1140;;2767664;;;Westkapellestraat;74;;;D;2020-01-03 13:20:14;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;4337211;BL1120;;4337211;;;Ijzerstraat;9;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299838;BL1122;;299838;;;Onderwijsstraat;119;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302550;BL1118;;302550;;;Onderwijsstraat;58;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;292527;BL1101;;292527;;;Heistlaan;34;;;;;olivier collignon;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763563;BL1137;;2763563;;;Marktstraat;43;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766435;BL1130;;2766435;;;Sint-Antoniusstraat;17;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767665;BL1140;;2767665;;;Westkapellestraat;76;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337214;BL1120;;4337214;;;Ijzerstraat;15;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299839;BL1123;;299839;;;Onderwijsstraat;72;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302552;BL1119;;302552;;;Onderwijsstraat;67;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;292533;BL1102;;292533;;;Heistlaan;35;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763565;BL1133;;2763565;;;Marktstraat;44;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766436;BL1130;;2766436;;;Sint-Antoniusstraat;19;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767666;BL1122;;2767666;;;Westkapellestraat;77;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337217;BL1120;;4337217;;;Ijzerstraat;41;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299840;BL1121;;299840;;;Onderwijsstraat;109;;;D;2020-03-10 10:15:29;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;302554;BL1118;;302554;;;Onderwijsstraat;56;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;292526;BL1131;;292526;;;Heistlaan;36;;;D;2020-01-23 10:05:21;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH11;2763566;BL1133;;2763566;;;Marktstraat;46;;;D;2020-01-15 09:00:37;Geert Stockman;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH11;2766438;BL1102;;2766438;;;Sint-Antoniusstraat;20;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767667;BL1122;;2767667;;;Westkapellestraat;79;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337218;BL1120;;4337218;;;Ijzerstraat;43;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299842;BL1123;;299842;;;Onderwijsstraat;98;;;;2020-03-10 10:15:33;Maayken Vanfleteren;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH11;302556;BL1118;;302556;;;Onderwijsstraat;44;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760143;BL1102;;2760143;;;Heistlaan;37;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763569;BL1133;;2763569;;;Marktstraat;48;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766439;BL1130;;2766439;;;Sint-Antoniusstraat;21;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767668;BL1140;;2767668;;Westkapellestraat 84-86;Westkapellestraat;84;;;D;2020-01-03 13:10:12;Hidde Kiekens;MDU;2;4;0;6;BUILDING template
KNOKKE-HEIST - FH11;4337220;BL1120;;4337220;;;Ijzerstraat;47;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299843;BL1122;;299843;;;Onderwijsstraat;111;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302558;BL1117;;302558;;;Onderwijsstraat;42;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760144;BL1131;;2760144;;;Heistlaan;38;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763570;BL1133;;2763570;;;Marktstraat;50;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766441;BL1102;;2766441;;;Sint-Antoniusstraat;22;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767669;BL1140;;2767669;;Westkapellestraat 84-86;Westkapellestraat;86;;;D;2020-01-03 13:10:12;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;4337235;BL1119;;4337235;;;Pannenstraat;117;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299844;BL1121;;299844;;;Onderwijsstraat;73;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302560;BL1117;;302560;;;Onderwijsstraat;4;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760145;BL1102;;2760145;;;Heistlaan;39;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2766443;BL1130;;2766443;;;Sint-Antoniusstraat;23;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767670;BL1122;;2767670;;Westkapellestraat 89-91-93;Westkapellestraat;89;;;XC;2020-01-07 11:05:21;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337250;BL1120;;4337250;;;Pannenstraat;131;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760608;BL1142;;2760608;;;Invalidenlaan;14;;;;2019-11-19;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299846;BL1123;;299846;;;Pannenstraat;98;;;D;2020-01-08 12:25:22;Geert Stockman;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;302561;BL1119;;302561;;;Onderwijsstraat;1;;;XA;2020-01-03 15:00:27;Maayken Vanfleteren;MDU;0;13;1;14;BUILDING template
KNOKKE-HEIST - FH11;2760146;BL1131;;2760146;;;Heistlaan;40;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763762;BL1108;;2763762;;;Nicolas Mengelaan;8;;;XA;2020-01-12 10:50:14;Geert Stockman;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH11;2766444;BL1102;;2766444;;;Sint-Antoniusstraat;24;;;D;2020-02-18 13:05:16;Geert Stockman;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;2767672;BL1140;;2767672;;;Westkapellestraat;90;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337251;BL1120;;4337251;;;Pannenstraat;135;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302563;BL1117;;302563;;;Onderwijsstraat;2;;;XA;2020-01-03 15:00:24;Maayken Vanfleteren;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH11;2760147;BL1102;;2760147;;;Heistlaan;41;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763763;BL1108;;2763763;;;Nicolas Mengelaan;11;;;D;2020-01-12 08:15:15;Geert Stockman;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH11;2766445;BL1130;;2766445;;;Sint-Antoniusstraat;25;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767674;BL1122;;2767674;;Westkapellestraat 89-91-93;Westkapellestraat;91;;;XC;2020-01-07 11:05:21;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH11;299850;BL1121;;299850;;;Pannenstraat;130;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302565;BL1119;;302565;;;Onderwijsstraat;39;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760148;BL1131;;2760148;;;Heistlaan;42;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763765;BL1108;;2763765;;Nicolas Mengelaan 13-14-15;Nicolas Mengelaan;14;;;XA;2020-01-12 10:50:11;Geert Stockman;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH11;2766446;BL1130;;2766446;;;Sint-Antoniusstraat;27;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767676;BL1122;;2767676;;Westkapellestraat 89-91-93;Westkapellestraat;93;;;XC;2020-01-07 11:05:21;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH11;4337262;BL1118;;4337262;;;Pannenstraat;81;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299851;BL1121;;299851;;;Felix Timmermansstraat;1;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302567;BL1119;;302567;;;Onderwijsstraat;41;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760149;BL1102;;2760149;;;Heistlaan;43;;;D;2020-01-23 10:45:26;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH11;2763769;BL1107;;2763769;;Vlamingstraat 42-44-46-48_Nicolas Mengelaan 19-20;Nicolas Mengelaan;19;;;X;2020-01-12 15:40:13;Geert Stockman;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH11;2766448;BL1130;;2766448;;;Sint-Antoniusstraat;29;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767678;BL1140;;2767678;;;Westkapellestraat;94;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;4337269;BL1117;;4337269;;;Badersstraat;5;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;299852;BL1122;;299852;;;Felix Timmermansstraat;8;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;302569;BL1120;;302569;;;Ijzerstraat;63;;;;;Peter Van Leeuwen;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2760150;BL1131;;2760150;;;Heistlaan;44;;;;;olivier collignon;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2763771;BL1107;;2763771;;Vlamingstraat 42-44-46-48_Nicolas Mengelaan 19-20;Nicolas Mengelaan;20;;;X;2020-01-12 15:40:13;Geert Stockman;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH11;2766449;BL1102;;2766449;;;Sint-Antoniusstraat;32;;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH11;2767680;BL1122;;2767680;;;Westkapellestraat;99;;;D;2020-01-24 10:55:19;Hidde Kiekens;MDU;0;5;0;5;BUILDING template
