Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
KNOKKE-HEIST - FH05;4345066;BL0512;;4345066;;Driehoeksplein 1-2-3;Driehoeksplein;3;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;4347395;BL0514;;4347395;;Driehoeksplein 13_Kustlaan 68-66;Driehoeksplein;13;;;;;Geert Stockman;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH05;337093;BL0514;;337093;;Driehoeksplein 13_Kustlaan 68-66;Kustlaan;66;;;;;Geert Stockman;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH05;5579423;BL0514;;5579423;;Driehoeksplein 13_Kustlaan 68-66;Kustlaan;68;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;4345064;BL0512;;4345064;;Driehoeksplein 7-8-9;Driehoeksplein;7;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2758935;BL0512;;2758935;;Driehoeksplein 7-8-9;Driehoeksplein;8;;;;;Geert Stockman;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH05;2758937;BL0512;;2758937;;Driehoeksplein 7-8-9;Driehoeksplein;9;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5567532;BL0507;;5567532;;Duinviooltjesstraat 11-13;Duinviooltjesstraat;11;;;;;Maayken Vanfleteren;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH05;6525402;BL0507;;6525402;;Duinviooltjesstraat 11-13;Duinviooltjesstraat;13;;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH05;2759183;BL0506;;2759183;;Duinviooltjesstraat 16-18;Duinviooltjesstraat;16;;;;;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH05;2759186;BL0506;;2759186;;Duinviooltjesstraat 16-18;Duinviooltjesstraat;18;;;;;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH05;2759168;BL0507;;2759168;;Duinviooltjesstraat 3_Zoutelaan 51-53;Duinviooltjesstraat;3;;;;;Maayken Vanfleteren;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH05;336643;BL0507;;336643;;Duinviooltjesstraat 3_Zoutelaan 51-53;Zoutelaan;51;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579597;BL0507;;5579597;;Duinviooltjesstraat 3_Zoutelaan 51-53;Zoutelaan;53;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;336808;BL0507;;336808;;Duinviooltjesstraat 35_Dumortierlaan 22-24;Duinviooltjesstraat;35;;;;;Maayken Vanfleteren;MDU;0;19;1;20;BUILDING template
KNOKKE-HEIST - FH05;2759236;BL0507;;2759236;;Duinviooltjesstraat 35_Dumortierlaan 22-24;Dumortierlaan;22;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;4060716;BL0507;;4060716;;Duinviooltjesstraat 35_Dumortierlaan 22-24;Dumortierlaan;24;;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH05;336814;BL0507;;336814;;Dumortierlaan 10-12;Dumortierlaan;10;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579338;BL0507;;5579338;;Dumortierlaan 10-12;Dumortierlaan;12;;;;;Maayken Vanfleteren;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH05;2759341;BL0516;;2759341;;Dumortierlaan 105-107-107B;Dumortierlaan;105;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759343;BL0516;;2759343;;Dumortierlaan 105-107-107B;Dumortierlaan;107;B;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;4030850;BL0516;;4030850;;Dumortierlaan 105-107-107B;Dumortierlaan;107;;;;;Geert Stockman;MDU;1;9;1;11;BUILDING template
KNOKKE-HEIST - FH05;335867;BL0511;;335867;;Dumortierlaan 106-108-110;Dumortierlaan;106;;;;;Hidde Kiekens;MDU;0;31;1;32;BUILDING template
KNOKKE-HEIST - FH05;2759345;BL0511;;2759345;;Dumortierlaan 106-108-110;Dumortierlaan;108;;;;;Hidde Kiekens;MDU;1;0;1;2;BUILDING template
KNOKKE-HEIST - FH05;5579345;BL0511;;5579345;;Dumortierlaan 106-108-110;Dumortierlaan;110;;;;;Hidde Kiekens;MDU;1;0;1;2;BUILDING template
KNOKKE-HEIST - FH05;335722;BL0516;;335722;;Dumortierlaan 111_Diksmuidestraat 33;Diksmuidestraat;33;;;;;Geert Stockman;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH05;335723;BL0516;;335723;;Dumortierlaan 111_Diksmuidestraat 33;Dumortierlaan;111;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;335720;BL0515;;335720;;Dumortierlaan 113-113B_Diksmuidestraat 50;Diksmuidestraat;50;;;;;Geert Stockman;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH05;335725;BL0515;;335725;;Dumortierlaan 113-113B_Diksmuidestraat 50;Dumortierlaan;113;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;NB-8300113Bfd45;;;NB-8300113Bfd45;;Dumortierlaan 113-113B_Diksmuidestraat 50;Dumortierlaan;113;B;;;2020-03-27;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;335868;BL0511;;335868;;Dumortierlaan 116_Kemmelbergstraat 5;Dumortierlaan;116;;;;;Hidde Kiekens;MDU;1;5;0;6;BUILDING template
KNOKKE-HEIST - FH05;335855;BL0511;;335855;;Dumortierlaan 116_Kemmelbergstraat 5;Kemmelbergstraat;5;;;;;Hidde Kiekens;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH05;2759353;BL0515;;2759353;;Dumortierlaan 117-119-121;Dumortierlaan;117;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759355;BL0515;;2759355;;Dumortierlaan 117-119-121;Dumortierlaan;119;;;;;Geert Stockman;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH05;2759357;BL0515;;2759357;;Dumortierlaan 117-119-121;Dumortierlaan;121;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759365;BL0514;;2759365;;Dumortierlaan 135-137-139;Dumortierlaan;135;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759367;BL0514;;2759367;;Dumortierlaan 135-137-139;Dumortierlaan;137;;;;;Geert Stockman;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH05;2759368;BL0514;;2759368;;Dumortierlaan 135-137-139;Dumortierlaan;139;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;337091;BL0514;;337091;;Dumortierlaan 141-143;Dumortierlaan;141;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579346;BL0514;;5579346;;Dumortierlaan 141-143;Dumortierlaan;143;;;;;Geert Stockman;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH05;337090;BL0514;;337090;;Dumortierlaan 145-147;Dumortierlaan;145;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579347;BL0514;;5579347;;Dumortierlaan 145-147;Dumortierlaan;147;;;;;Geert Stockman;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH05;2759373;BL0514;;2759373;;Dumortierlaan 149-151-153;Dumortierlaan;149;;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759374;BL0514;;2759374;;Dumortierlaan 149-151-153;Dumortierlaan;151;;;;;Geert Stockman;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH05;2759375;BL0514;;2759375;;Dumortierlaan 149-151-153;Dumortierlaan;153;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;337089;BL0514;;337089;;Dumortierlaan 155-157-159;Dumortierlaan;155;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759377;BL0514;;2759377;;Dumortierlaan 155-157-159;Dumortierlaan;157;;;;;Geert Stockman;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH05;5579348;BL0514;;5579348;;Dumortierlaan 155-157-159;Dumortierlaan;159;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;336815;BL0506;;336815;;Dumortierlaan 28-30;Dumortierlaan;28;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579339;BL0506;;5579339;;Dumortierlaan 28-30;Dumortierlaan;30;;;;;Hidde Kiekens;MDU;1;10;1;12;BUILDING template
KNOKKE-HEIST - FH05;2759240;BL0506;;2759240;;Dumortierlaan 32-32A;Dumortierlaan;32;;;;;Hidde Kiekens;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH05;NB-830032A00018;;;NB-830032A00018;;Dumortierlaan 32-32A;Dumortierlaan;32;A;;;;Filip Van Dyck;MDU;2;0;0;2;BUILDING template
KNOKKE-HEIST - FH05;2759249;BL0506;;2759249;;Dumortierlaan 38-40;Dumortierlaan;38;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759253;BL0506;;2759253;;Dumortierlaan 38-40;Dumortierlaan;40;;;;;Hidde Kiekens;MDU;1;9;1;11;BUILDING template
KNOKKE-HEIST - FH05;2759255;BL0506;;2759255;;Dumortierlaan 42-44-46;Dumortierlaan;42;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759260;BL0506;;2759260;;Dumortierlaan 42-44-46;Dumortierlaan;44;;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH05;4346602;BL0506;;4346602;;Dumortierlaan 42-44-46;Dumortierlaan;46;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;336816;BL0506;;336816;;Dumortierlaan 48-50_Jef Mennekenslaan 2-4-6-8;Dumortierlaan;48;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579341;BL0506;;5579341;;Dumortierlaan 48-50_Jef Mennekenslaan 2-4-6-8;Dumortierlaan;50;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579499;BL0506;;5579499;;Dumortierlaan 48-50_Jef Mennekenslaan 2-4-6-8;Jef Mennekenslaan;2;;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH05;2763778;BL0506;;2763778;;Dumortierlaan 48-50_Jef Mennekenslaan 2-4-6-8;Jef Mennekenslaan;4;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2763779;BL0506;;2763779;;Dumortierlaan 48-50_Jef Mennekenslaan 2-4-6-8;Jef Mennekenslaan;6;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;336805;BL0506;;336805;;Dumortierlaan 48-50_Jef Mennekenslaan 2-4-6-8;Jef Mennekenslaan;8;;;;;Hidde Kiekens;MDU;0;18;1;19;BUILDING template
KNOKKE-HEIST - FH05;76555;BL0509;;76555;;Dumortierlaan 54-56;Dumortierlaan;54;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579342;BL0509;;5579342;;Dumortierlaan 54-56;Dumortierlaan;56;;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH05;76556;BL0509;;76556;;Dumortierlaan 74-76;Dumortierlaan;74;;;;;Maayken Vanfleteren;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH05;2759301;BL0509;;2759301;;Dumortierlaan 74-76;Dumortierlaan;76;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759312;BL0510;;2759312;;Dumortierlaan 84-86-88;Dumortierlaan;84;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759314;BL0510;;2759314;;Dumortierlaan 84-86-88;Dumortierlaan;86;;;;;Maayken Vanfleteren;MDU;0;17;1;18;BUILDING template
KNOKKE-HEIST - FH05;2759316;BL0510;;2759316;;Dumortierlaan 84-86-88;Dumortierlaan;88;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;335866;BL0511;;335866;;Dumortierlaan 92_Ieperstraat 17;Dumortierlaan;92;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;335873;BL0511;;335873;;Dumortierlaan 92_Ieperstraat 17;Ieperstraat;17;;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH05;337048;BL0516;;337048;;Dumortierlaan 93-95;Dumortierlaan;93;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;5579344;BL0516;;5579344;;Dumortierlaan 93-95;Dumortierlaan;95;;;;;Geert Stockman;MDU;0;5;0;5;BUILDING template
KNOKKE-HEIST - FH05;2759324;BL0511;;2759324;;Dumortierlaan 94A-94B;Dumortierlaan;94;A;;;;Hidde Kiekens;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH05;2759325;BL0511;;2759325;;Dumortierlaan 94A-94B;Dumortierlaan;94;B;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759327;BL0511;;2759327;;Dumortierlaan 96-98-100;Dumortierlaan;96;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2759330;BL0511;;2759330;;Dumortierlaan 96-98-100;Dumortierlaan;98;;;;;Hidde Kiekens;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH05;2759335;BL0511;;2759335;;Dumortierlaan 96-98-100;Dumortierlaan;100;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;337085;BL0514;;337085;;Ieperstraat 1_Kustlaan 48;Ieperstraat;1;;;;;Geert Stockman;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH05;337092;BL0514;;337092;;Ieperstraat 1_Kustlaan 48;Kustlaan;48;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;13066;BL0515;;13066;;Ieperstraat 10_Dumortierlaan 129-129 A;Ieperstraat;10;;;;;Geert Stockman;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH05;NB-8300129d76567;;;NB-8300129d76567;;Ieperstraat 10_Dumortierlaan 129-129 A;Dumortierlaan;129;;;;2020-03-27;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;NB-8300129A5e13;;;NB-8300129A5e13;;Ieperstraat 10_Dumortierlaan 129-129 A;Dumortierlaan;129;A;;;2020-03-27;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;335715;BL0515;;335715;;Ieperstraat 2_Kustlaan 38-40-42-44-46;Ieperstraat;2;;;;;Geert Stockman;MDU;0;22;1;23;BUILDING template
KNOKKE-HEIST - FH05;335713;BL0515;;335713;;Ieperstraat 2_Kustlaan 38-40-42-44-46;Kustlaan;38;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2762302;BL0515;;2762302;;Ieperstraat 2_Kustlaan 38-40-42-44-46;Kustlaan;40;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2762304;BL0515;;2762304;;Ieperstraat 2_Kustlaan 38-40-42-44-46;Kustlaan;42;;;;;Geert Stockman;MDU;1;14;1;16;BUILDING template
KNOKKE-HEIST - FH05;2762306;BL0515;;2762306;;Ieperstraat 2_Kustlaan 38-40-42-44-46;Kustlaan;44;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;335714;BL0515;;335714;;Ieperstraat 2_Kustlaan 38-40-42-44-46;Kustlaan;46;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2760532;BL0514;;2760532;;Ieperstraat 5-7;Ieperstraat;5;;;;;Geert Stockman;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH05;2760535;BL0514;;2760535;;Ieperstraat 5-7;Ieperstraat;7;;;;;Geert Stockman;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH05;72436;BL0505;;72436;;Jef Mennekenslaan 3_Heilig Hartlaan 2-4-6;Heilig-Hartlaan;2;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;72437;BL0505;;72437;;Jef Mennekenslaan 3_Heilig Hartlaan 2-4-6;Heilig-Hartlaan;4;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;6524118;BL0505;;6524118;;Jef Mennekenslaan 3_Heilig Hartlaan 2-4-6;Heilig-Hartlaan;6;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;72442;BL0505;;72442;;Jef Mennekenslaan 3_Heilig Hartlaan 2-4-6;Jef Mennekenslaan;3;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;72441;BL0505;;72441;;Jef Mennekenslaan 35_Zoutelaan 61-61A;Jef Mennekenslaan;35;;;;;Hidde Kiekens;MDU;0;23;1;24;BUILDING template
KNOKKE-HEIST - FH05;72418;BL0505;;72418;;Jef Mennekenslaan 35_Zoutelaan 61-61A;Zoutelaan;61;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;NB-830061A5483;;;NB-830061A5483;;Jef Mennekenslaan 35_Zoutelaan 61-61A;Zoutelaan;61;A;;;2020-03-26;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;335854;BL0511;;335854;;Kemmelbergstraat 1_Nieuwpoortstraat 39;Kemmelbergstraat;1;;;;;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH05;335846;BL0511;;335846;;Kemmelbergstraat 1_Nieuwpoortstraat 39;Nieuwpoortstraat;39;;;;;Hidde Kiekens;MDU;0;9;0;9;BUILDING template
KNOKKE-HEIST - FH05;2762295;BL0515;;2762295;;Kustlaan 28-30-32-34-36;Kustlaan;32;;;;;Geert Stockman;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH05;2762297;BL0515;;2762297;;Kustlaan 28-30-32-34-36;Kustlaan;34;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;335712;BL0515;;335712;;Kustlaan 28-30-32-34-36;Kustlaan;36;;;;;Geert Stockman;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH05;NB-830028751800;;;NB-830028751800;;Kustlaan 28-30-32-34-36;Kustlaan;28;;;;2020-03-27;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;13048;BL0515;;13048;;Kustlaan 28-30-32-34-36;Kustlaan;30;;;;;Geert Stockman;MDU;0;22;1;23;BUILDING template
KNOKKE-HEIST - FH05;335711;BL0516;;335711;;Kustlaan 8-10-12-14-16-18-22-24;Kustlaan;8;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2762276;BL0516;;2762276;;Kustlaan 8-10-12-14-16-18-22-24;Kustlaan;10;;;;;Geert Stockman;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH05;2762278;BL0516;;2762278;;Kustlaan 8-10-12-14-16-18-22-24;Kustlaan;12;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;4346088;BL0516;;4346088;;Kustlaan 8-10-12-14-16-18-22-24;Kustlaan;14;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2762282;BL0516;;2762282;;Kustlaan 8-10-12-14-16-18-22-24;Kustlaan;16;;;;;Geert Stockman;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH05;2762285;BL0516;;2762285;;Kustlaan 8-10-12-14-16-18-22-24;Kustlaan;18;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2762288;BL0516;;2762288;;Kustlaan 8-10-12-14-16-18-22-24;Kustlaan;22;;;;;Geert Stockman;MDU;0;18;1;19;BUILDING template
KNOKKE-HEIST - FH05;2762290;BL0516;;2762290;;Kustlaan 8-10-12-14-16-18-22-24;Kustlaan;24;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2763891;BL0501;;2763891;;Mussenpad 3-5_Zoutelaan 50-52;Mussenpad;3;;;;;Hidde Kiekens;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH05;2763892;BL0501;;2763892;;Mussenpad 3-5_Zoutelaan 50-52;Mussenpad;5;;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH05;2768203;BL0501;;2768203;;Mussenpad 3-5_Zoutelaan 50-52;Zoutelaan;50;;;;;Hidde Kiekens;MDU;3;12;1;16;BUILDING template
KNOKKE-HEIST - FH05;2768204;BL0501;;2768204;;Mussenpad 3-5_Zoutelaan 50-52;Zoutelaan;52;;;;;Hidde Kiekens;MDU;3;16;1;20;BUILDING template
KNOKKE-HEIST - FH05;2764329;BL0511;;2764329;;Nieuwpoortstraat 23-25;Nieuwpoortstraat;23;;;;;Hidde Kiekens;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH05;NB-8300258c2d69;;;NB-8300258c2d69;;Nieuwpoortstraat 23-25;Nieuwpoortstraat;25;;;;2020-03-26;Hidde Kiekens;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH05;6148072;BL0501;;6148072;;Piers De Raveschootlaan 80_Winston Churchilllaan 1;Piers de Raveschootlaan;80;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;289;BL0501;;289;;Piers De Raveschootlaan 80_Winston Churchilllaan 1;Winston Churchilllaan;1;;;;;Hidde Kiekens;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH05;335710;BL0516;;335710;;Van Bunnenlaan 1_Kustlaan 2-4-6;Kustlaan;2;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;2762272;BL0516;;2762272;;Van Bunnenlaan 1_Kustlaan 2-4-6;Kustlaan;4;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;6089749;BL0516;;6089749;;Van Bunnenlaan 1_Kustlaan 2-4-6;Kustlaan;6;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;337043;BL0516;;337043;;Van Bunnenlaan 1_Kustlaan 2-4-6;Van Bunnenlaan;1;;;;;Geert Stockman;MDU;1;27;0;28;BUILDING template
KNOKKE-HEIST - FH05;72430;BL0504;;72430;;Van Bunnenlaan 41-43;Van Bunnenlaan;41;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH05;NB-830043e49a69;;;NB-830043e49a69;;Van Bunnenlaan 41-43;Van Bunnenlaan;43;;;;2020-03-28;Maayken Vanfleteren;MDU;0;16;1;17;BUILDING template
KNOKKE-HEIST - FH05;3939531;BL0504;;3939531;;Van Bunnenlaan 45-47-49;Van Bunnenlaan;45;;;;;Maayken Vanfleteren;MDU;1;7;1;9;BUILDING template
