BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
62437;Godefriduskaai 26-28;;;;;2020-10-06;;;
1090148;Godefriduskaai 26-28;;;;;2020-10-06;;;
