BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
1740013;1740013;;;;;2020-10-06;;;
2047617;2047617;;;;;;;NOK;
108871;108871;;;;;2020-10-12;;;
