BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
1482833;1482833;;;;;2020-09-28;;;
1759976;1759976;;;;;2020-09-28;;;
1470239;1470239;;;;;2020-09-28;;;
109976;109976;;;;;2020-10-12;;;
