BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
290632;Elizabetlaan 397-399_Zeedijk-Heist 168-169;;;;;2020-10-06;;;
5579366;Elizabetlaan 397-399_Zeedijk-Heist 168-169;;;;;2020-10-06;;;
2756800;Elizabetlaan 397-399_Zeedijk-Heist 168-169;;;;;2020-10-06;;;
4337658;Elizabetlaan 397-399_Zeedijk-Heist 168-169;;;;;2020-10-06;;;
2767038;2767038;;;;;2020-10-06;;;
292338;Graaf van Vlaanderenstraat 1_Zeedijk-Heist 111;;;;;2020-10-06;;;
292337;Graaf van Vlaanderenstraat 1_Zeedijk-Heist 111;;;;;2020-10-06;;;
3923060;3923060;;;;;2020-10-12;;;
