OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
742415;KNOKKE-HEIST - FH05;Dumortierlaan;88;;8300;Knokke-Heist;75060,0;227482,0;NB-8300888c1640;NB-8300888c1640;BUILDING template;Dumortierlaan 88 8300 Knokke-Heist
742417;KNOKKE-HEIST - FH05;Van Bunnenlaan;58;;8300;Knokke-Heist;75063,0;227268,0;NB-830058952c65;NB-830058952c65;BUILDING template;Van Bunnenlaan 58 8300 Knokke-Heist
742419;KNOKKE-HEIST - FH05;Dumortierlaan;92;;8300;Knokke-Heist;75099,0;227520,0;NB-830092ad3d81;NB-830092ad3d81;BUILDING template;Dumortierlaan 92 8300 Knokke-Heist
742421;KNOKKE-HEIST - FH05;Van Bunnenlaan;56;;8300;Knokke-Heist;75068,0;227268,0;NB-830056c86607;NB-830056c86607;BUILDING template;Van Bunnenlaan 56 8300 Knokke-Heist
742423;KNOKKE-HEIST - FH05;Dumortierlaan;94;A;8300;Knokke-Heist;75108,33;227520,82;NB-830094Aa218;NB-830094Aa218;BUILDING template;Dumortierlaan 94 A 8300 Knokke-Heist
742429;KNOKKE-HEIST - FH05;Van Bunnenlaan;56;;8300;Knokke-Heist;75068,0;227268,0;NB-830056fbcc01;NB-830056fbcc01;BUILDING template;Van Bunnenlaan 56 8300 Knokke-Heist
742431;KNOKKE-HEIST - FH05;Dumortierlaan;94;B;8300;Knokke-Heist;75113,33;227520,82;NB-830094Bbe16;NB-830094Bbe16;BUILDING template;Dumortierlaan 94 B 8300 Knokke-Heist
742433;KNOKKE-HEIST - FH05;Dumortierlaan;95;;8300;Knokke-Heist;74970,0;227436,0;NB-8300957a6338;NB-8300957a6338;BUILDING template;Dumortierlaan 95 8300 Knokke-Heist
742438;KNOKKE-HEIST - FH05;Winston Churchilllaan;32;;8300;Knokke-Heist;75041,0;227181,0;NB-830032697a50;NB-830032697a50;BUILDING template;Winston Churchilllaan 32 8300 Knokke-Heist
742440;KNOKKE-HEIST - FH05;Dumortierlaan;98;;8300;Knokke-Heist;75118,0;227535,0;NB-83009895bf60;NB-83009895bf60;BUILDING template;Dumortierlaan 98 8300 Knokke-Heist
742186;KNOKKE-HEIST - FH05;Bevrijdingslaan;1;;8300;Knokke-Heist;75090,0;227173,0;NB-83001982741;NB-83001982741;BUILDING template;Bevrijdingslaan 1 8300 Knokke-Heist
742190;KNOKKE-HEIST - FH05;Diksmuidestraat;29;;8300;Knokke-Heist;75041,0;227437,0;NB-8300292cf724;NB-8300292cf724;BUILDING template;Diksmuidestraat 29 8300 Knokke-Heist
742193;KNOKKE-HEIST - FH05;Diksmuidestraat;40;;8300;Knokke-Heist;75080,0;227427,0;NB-830040634155;NB-830040634155;BUILDING template;Diksmuidestraat 40 8300 Knokke-Heist
742455;KNOKKE-HEIST - FH05;Dumortierlaan;100;;8300;Knokke-Heist;75123,0;227535,0;NB-8300100b13e85;NB-8300100b13e85;BUILDING template;Dumortierlaan 100 8300 Knokke-Heist
742457;KNOKKE-HEIST - FH05;Winston Churchilllaan;30;;8300;Knokke-Heist;75052,1;227145,15;NB-830030a02f93;NB-830030a02f93;BUILDING template;Winston Churchilllaan 30 8300 Knokke-Heist
742459;KNOKKE-HEIST - FH05;Dumortierlaan;104;A;8300;Knokke-Heist;75130,0;227546,0;NB-8300104Ace08;NB-8300104Ace08;BUILDING template;Dumortierlaan 104 A 8300 Knokke-Heist
742466;KNOKKE-HEIST - FH05;Dumortierlaan;107;;8300;Knokke-Heist;74999,0;227463,0;NB-8300107e77c30;NB-8300107e77c30;BUILDING template;Dumortierlaan 107 8300 Knokke-Heist
742211;KNOKKE-HEIST - FH05;Diksmuidestraat;47;;8300;Knokke-Heist;74956,0;227538,0;NB-8300479f9e82;NB-8300479f9e82;BUILDING template;Diksmuidestraat 47 8300 Knokke-Heist
742213;KNOKKE-HEIST - FH05;Diksmuidestraat;51;;8300;Knokke-Heist;74952,0;227542,0;NB-830051bf6d05;NB-830051bf6d05;BUILDING template;Diksmuidestraat 51 8300 Knokke-Heist
742221;KNOKKE-HEIST - FH05;Driehoeksplein;3;;8300;Knokke-Heist;75175,0;227588,0;NB-83003db1249;NB-83003db1249;BUILDING template;Driehoeksplein 3 8300 Knokke-Heist
