OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
735753;KNOKKE-HEIST - FH06;Paul Parmentierlaan;275;;8300;Knokke-Heist;74589,0;227451,0;NB-83002754a2c69;NB-83002754a2c69;BUILDING template;Paul Parmentierlaan 275 8300 Knokke-Heist
735755;KNOKKE-HEIST - FH06;Canadasquare;5;;8300;Knokke-Heist;74124,0;227104,0;NB-83005de1694;NB-83005de1694;BUILDING template;Canadasquare 5 8300 Knokke-Heist
735757;KNOKKE-HEIST - FH06;Zeedijk-Knokke;626;;8300;Knokke-Heist;74766,52;227613,45;NB-830062630c367;NB-830062630c367;BUILDING template;Zeedijk-Knokke 626 8300 Knokke-Heist
735759;KNOKKE-HEIST - FH06;Julius Hostestraat;8;;8300;Knokke-Heist;74570,99;227268,78;NB-83008f6e137;NB-83008f6e137;BUILDING template;Julius Hostestraat 8 8300 Knokke-Heist
735772;KNOKKE-HEIST - FH06;Zeedijk-Knokke;621;;8300;Knokke-Heist;74771,52;227613,45;NB-83006219daa39;NB-83006219daa39;BUILDING template;Zeedijk-Knokke 621 8300 Knokke-Heist
735790;KNOKKE-HEIST - FH06;Paul Parmentierlaan;211;;8300;Knokke-Heist;74593,73;227257,41;NB-8300211ce6965;NB-8300211ce6965;BUILDING template;Paul Parmentierlaan 211 8300 Knokke-Heist
735809;KNOKKE-HEIST - FH06;Jozef Nellenslaan;195;;8300;Knokke-Heist;74343,0;227220,0;NB-83001954e3313;NB-83001954e3313;BUILDING template;Jozef Nellenslaan 195 8300 Knokke-Heist
735821;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;538;;8300;Knokke-Heist;73754,82;227010,23;NB-8300538ed2a99;NB-8300538ed2a99;BUILDING template;Zeedijk-Albertstrand 538 8300 Knokke-Heist
735846;KNOKKE-HEIST - FH06;Bayauxlaan;36;A;8300;Knokke-Heist;74524,0;227143,0;NB-830036Adf26;NB-830036Adf26;BUILDING template;Bayauxlaan 36 A 8300 Knokke-Heist
735338;KNOKKE-HEIST - FH06;Meerlaan;88;;8300;Knokke-Heist;73781,0;226994,0;NB-830088bef271;NB-830088bef271;BUILDING template;Meerlaan 88 8300 Knokke-Heist
735352;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;481;;8300;Knokke-Heist;73779,0;227012,0;NB-8300481459658;NB-8300481459658;BUILDING template;Zeedijk-Albertstrand 481 8300 Knokke-Heist
736123;KNOKKE-HEIST - FH06;Koningslaan;236;A;8300;Knokke-Heist;74502,37;227319,08;NB-8300236A8701;NB-8300236A8701;BUILDING template;Koningslaan 236 A 8300 Knokke-Heist
735365;KNOKKE-HEIST - FH06;Paul Parmentierlaan;180;;8300;Knokke-Heist;74595,0;227168,0;NB-83001806cc322;NB-83001806cc322;BUILDING template;Paul Parmentierlaan 180 8300 Knokke-Heist
736137;KNOKKE-HEIST - FH06;Koningslaan;236;B;8300;Knokke-Heist;74507,37;227319,08;NB-8300236Bc708;NB-8300236Bc708;BUILDING template;Koningslaan 236 B 8300 Knokke-Heist
735377;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;529;;8300;Knokke-Heist;73759,82;227010,23;NB-83005293a8363;NB-83005293a8363;BUILDING template;Zeedijk-Albertstrand 529 8300 Knokke-Heist
735379;KNOKKE-HEIST - FH06;Paul Parmentierlaan;204;;8300;Knokke-Heist;74598,73;227257,41;NB-8300204b8e206;NB-8300204b8e206;BUILDING template;Paul Parmentierlaan 204 8300 Knokke-Heist
736162;KNOKKE-HEIST - FH06;Koningslaan;232;;8300;Knokke-Heist;74487,54;227093,89;NB-8300232acbe29;NB-8300232acbe29;BUILDING template;Koningslaan 232 8300 Knokke-Heist
736174;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;502;;8300;Knokke-Heist;73759,82;227010,23;NB-8300502220380;NB-8300502220380;BUILDING template;Zeedijk-Albertstrand 502 8300 Knokke-Heist
735933;KNOKKE-HEIST - FH06;Blancgarinstraat;20;;8300;Knokke-Heist;74646,0;227291,0;NB-830020e52203;NB-830020e52203;BUILDING template;Blancgarinstraat 20 8300 Knokke-Heist
735935;KNOKKE-HEIST - FH06;Leopoldlaan;113;A;8300;Knokke-Heist;74672,0;227369,0;NB-8300113A7a32;NB-8300113A7a32;BUILDING template;Leopoldlaan 113 A 8300 Knokke-Heist
735950;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;46;;8300;Knokke-Heist;74618,18;227405,81;NB-830046a93a66;NB-830046a93a66;BUILDING template;Sylvain Dupuisstraat 46 8300 Knokke-Heist
735954;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;50;;8300;Knokke-Heist;74639,0;227401,0;NB-83005030c354;NB-83005030c354;BUILDING template;Sylvain Dupuisstraat 50 8300 Knokke-Heist
735967;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;54;;8300;Knokke-Heist;74622,05;227413,9;NB-830054fe0158;NB-830054fe0158;BUILDING template;Sylvain Dupuisstraat 54 8300 Knokke-Heist
735969;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;525;;8300;Knokke-Heist;73759,82;227010,23;NB-830052586b830;NB-830052586b830;BUILDING template;Zeedijk-Albertstrand 525 8300 Knokke-Heist
735995;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;580;;8300;Knokke-Heist;73759,82;227010,23;NB-8300580671589;NB-8300580671589;BUILDING template;Zeedijk-Albertstrand 580 8300 Knokke-Heist
735997;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;578;;8300;Knokke-Heist;73759,82;227010,23;NB-830057831d259;NB-830057831d259;BUILDING template;Zeedijk-Albertstrand 578 8300 Knokke-Heist
