OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
850198;ANTWERPEN-WEST - FH11;Verlatstraat;8;A;2000;Antwerpen;151636,78;211167,92;NB-20008A01321;NB-20008A01321;BUILDING template;Verlatstraat 8 A 2000 Antwerpen
850199;ANTWERPEN-WEST - FH11;Verlatstraat;8;C;2000;Antwerpen;151641,78;211167,92;NB-20008C01322;NB-20008C01322;BUILDING template;Verlatstraat 8 C 2000 Antwerpen
850200;ANTWERPEN-WEST - FH11;Verlatstraat;9;;2000;Antwerpen;151660,99;211174,48;NB-2000901323;NB-2000901323;BUILDING template;Verlatstraat 9 2000 Antwerpen
850201;ANTWERPEN-WEST - FH11;Verlatstraat;14;;2000;Antwerpen;151669,93;211130,54;NB-20001401324;NB-20001401324;BUILDING template;Verlatstraat 14 2000 Antwerpen
850202;ANTWERPEN-WEST - FH11;Verlatstraat;15;;2000;Antwerpen;151694,54;211162,05;NB-20001501325;NB-20001501325;BUILDING template;Verlatstraat 15 2000 Antwerpen
850203;ANTWERPEN-WEST - FH11;Verlatstraat;15;A;2000;Antwerpen;151699,54;211162,05;NB-200015A01326;NB-200015A01326;BUILDING template;Verlatstraat 15 A 2000 Antwerpen
850204;ANTWERPEN-WEST - FH11;Verlatstraat;18;;2000;Antwerpen;151683,28;211120,22;NB-20001801327;NB-20001801327;BUILDING template;Verlatstraat 18 2000 Antwerpen
850205;ANTWERPEN-WEST - FH11;Verlatstraat;25;;2000;Antwerpen;151717,17;211153,88;NB-20002501328;NB-20002501328;BUILDING template;Verlatstraat 25 2000 Antwerpen
850206;ANTWERPEN-WEST - FH11;Verlatstraat;36;;2000;Antwerpen;151724,36;211088,41;NB-20003601329;NB-20003601329;BUILDING template;Verlatstraat 36 2000 Antwerpen
850207;ANTWERPEN-WEST - FH11;Verlatstraat;38;A;2000;Antwerpen;151744,72;211084,2;NB-200038A01330;NB-200038A01330;BUILDING template;Verlatstraat 38 A 2000 Antwerpen
850208;ANTWERPEN-WEST - FH11;Verschansingstraat;10;;2000;Antwerpen;151620,21;210960;NB-20001001331;NB-20001001331;BUILDING template;Verschansingstraat 10 2000 Antwerpen
850209;ANTWERPEN-WEST - FH11;Verschansingstraat;52;;2000;Antwerpen;151468,98;210931,81;NB-20005201332;NB-20005201332;BUILDING template;Verschansingstraat 52 2000 Antwerpen
850210;ANTWERPEN-WEST - FH11;Verschansingstraat;56;;2000;Antwerpen;151555,59;210932,4;NB-20005601333;NB-20005601333;BUILDING template;Verschansingstraat 56 2000 Antwerpen
850211;ANTWERPEN-WEST - FH11;Verviersstraat;3;;2000;Antwerpen;151266,83;211034,06;NB-2000301334;NB-2000301334;BUILDING template;Verviersstraat 3 2000 Antwerpen
850212;ANTWERPEN-WEST - FH11;Verviersstraat;4;A;2000;Antwerpen;151272,07;210991,31;NB-20004A01335;NB-20004A01335;BUILDING template;Verviersstraat 4 A 2000 Antwerpen
850213;ANTWERPEN-WEST - FH11;Verviersstraat;5;;2000;Antwerpen;151271,83;211034,06;NB-2000501336;NB-2000501336;BUILDING template;Verviersstraat 5 2000 Antwerpen
850214;ANTWERPEN-WEST - FH11;Verviersstraat;7;;2000;Antwerpen;151271,83;211034,06;NB-2000701337;NB-2000701337;BUILDING template;Verviersstraat 7 2000 Antwerpen
850215;ANTWERPEN-WEST - FH11;Verviersstraat;17;;2000;Antwerpen;151293,46;211004,95;NB-20001701338;NB-20001701338;BUILDING template;Verviersstraat 17 2000 Antwerpen
850216;ANTWERPEN-WEST - FH11;Visserskaai;10;A;2000;Antwerpen;151364,57;211075,69;NB-200010A01339;NB-200010A01339;BUILDING template;Visserskaai 10 A 2000 Antwerpen
850217;ANTWERPEN-WEST - FH11;Vlaamsekaai;3;;2000;Antwerpen;151740,27;211336,52;NB-2000301340;NB-2000301340;BUILDING template;Vlaamsekaai 3 2000 Antwerpen
850218;ANTWERPEN-WEST - FH11;Vlaamsekaai;4;;2000;Antwerpen;151733,48;211328,19;NB-2000401341;NB-2000401341;BUILDING template;Vlaamsekaai 4 2000 Antwerpen
850219;ANTWERPEN-WEST - FH11;Vlaamsekaai;5;;2000;Antwerpen;151725,64;211317,9;NB-2000501342;NB-2000501342;BUILDING template;Vlaamsekaai 5 2000 Antwerpen
850220;ANTWERPEN-WEST - FH11;Vlaamsekaai;23;;2000;Antwerpen;151645,52;211213,56;NB-20002301344;NB-20002301344;BUILDING template;Vlaamsekaai 23 2000 Antwerpen
850221;ANTWERPEN-WEST - FH11;Vlaamsekaai;21;;2000;Antwerpen;151650,28;211219,58;NB-20002101343;NB-20002101343;BUILDING template;Vlaamsekaai 21 2000 Antwerpen
850222;ANTWERPEN-WEST - FH11;Vlaamsekaai;25;;2000;Antwerpen;151642,75;211200,95;NB-20002501345;NB-20002501345;BUILDING template;Vlaamsekaai 25 2000 Antwerpen
850223;ANTWERPEN-WEST - FH11;Vlaamsekaai;29;A;2000;Antwerpen;151608,68;211155,16;NB-200029A01347;NB-200029A01347;BUILDING template;Vlaamsekaai 29 A 2000 Antwerpen
850224;ANTWERPEN-WEST - FH11;Vlaamsekaai;29;;2000;Antwerpen;151613,68;211155,16;NB-20002901346;NB-20002901346;BUILDING template;Vlaamsekaai 29 2000 Antwerpen
850225;ANTWERPEN-WEST - FH11;Vlaamsekaai;30;;2000;Antwerpen;151613,68;211155,16;NB-20003001348;NB-20003001348;BUILDING template;Vlaamsekaai 30 2000 Antwerpen
850226;ANTWERPEN-WEST - FH11;Vlaamsekaai;31;;2000;Antwerpen;151613,68;211155,16;NB-20003101349;NB-20003101349;BUILDING template;Vlaamsekaai 31 2000 Antwerpen
850227;ANTWERPEN-WEST - FH11;Vlaamsekaai;37;;2000;Antwerpen;151555,45;211093,4;NB-20003701350;NB-20003701350;BUILDING template;Vlaamsekaai 37 2000 Antwerpen
850228;ANTWERPEN-WEST - FH11;Vlaamsekaai;39;;2000;Antwerpen;151508,13;211051,17;NB-20003901351;NB-20003901351;BUILDING template;Vlaamsekaai 39 2000 Antwerpen
850229;ANTWERPEN-WEST - FH11;Vlaamsekaai;41;;2000;Antwerpen;151548,95;211083,69;NB-20004101352;NB-20004101352;BUILDING template;Vlaamsekaai 41 2000 Antwerpen
850230;ANTWERPEN-WEST - FH11;Vlaamsekaai;45;;2000;Antwerpen;151527,46;211039,66;NB-20004501353;NB-20004501353;BUILDING template;Vlaamsekaai 45 2000 Antwerpen
850231;ANTWERPEN-WEST - FH11;Vlaamsekaai;55;;2000;Antwerpen;151474,05;210972,98;NB-20005501354;NB-20005501354;BUILDING template;Vlaamsekaai 55 2000 Antwerpen
850232;ANTWERPEN-WEST - FH11;Vlaamsekaai;56;;2000;Antwerpen;151479,05;210972,98;NB-20005601355;NB-20005601355;BUILDING template;Vlaamsekaai 56 2000 Antwerpen
850233;ANTWERPEN-WEST - FH11;Vlaamsekaai;57;;2000;Antwerpen;151479,05;210972,98;NB-20005701356;NB-20005701356;BUILDING template;Vlaamsekaai 57 2000 Antwerpen
850234;ANTWERPEN-WEST - FH11;Vlaamsekaai;59;;2000;Antwerpen;151459,18;210956,6;NB-20005901357;NB-20005901357;BUILDING template;Vlaamsekaai 59 2000 Antwerpen
850236;ANTWERPEN-WEST - FH11;Vlaamsekaai;67;;2000;Antwerpen;151377,17;210856,41;NB-20006701359;NB-20006701359;BUILDING template;Vlaamsekaai 67 2000 Antwerpen
850237;ANTWERPEN-WEST - FH11;Vlaamsekaai;82;;2000;Antwerpen;151318,18;210780,69;NB-20008201360;NB-20008201360;BUILDING template;Vlaamsekaai 82 2000 Antwerpen
850238;ANTWERPEN-WEST - FH11;Vlaamsekaai;82;;2000;Antwerpen;151323,18;210780,69;NB-20008201361;NB-20008201361;BUILDING template;Vlaamsekaai 82 2000 Antwerpen
850239;ANTWERPEN-WEST - FH11;Vlaamsekaai;83;;2000;Antwerpen;151323,18;210780,69;NB-20008301362;NB-20008301362;BUILDING template;Vlaamsekaai 83 2000 Antwerpen
850240;ANTWERPEN-WEST - FH11;Vorstermanstraat;2;;2000;Antwerpen;151673,97;211237,67;NB-2000201363;NB-2000201363;BUILDING template;Vorstermanstraat 2 2000 Antwerpen
850241;ANTWERPEN-WEST - FH11;Vorstermanstraat;5;A;2000;Antwerpen;151713,11;211237,98;NB-20005A01364;NB-20005A01364;BUILDING template;Vorstermanstraat 5 A 2000 Antwerpen
850242;ANTWERPEN-WEST - FH11;Vorstermanstraat;12;A;2000;Antwerpen;151708,76;211196,41;NB-200012A01365;NB-200012A01365;BUILDING template;Vorstermanstraat 12 A 2000 Antwerpen
850243;ANTWERPEN-WEST - FH11;Vorstermanstraat;12;B;2000;Antwerpen;151713,76;211196,41;NB-200012B01366;NB-200012B01366;BUILDING template;Vorstermanstraat 12 B 2000 Antwerpen
850244;ANTWERPEN-WEST - FH11;Vorstermanstraat;12;C;2000;Antwerpen;151713,76;211196,41;NB-200012C01367;NB-200012C01367;BUILDING template;Vorstermanstraat 12 C 2000 Antwerpen
850245;ANTWERPEN-WEST - FH11;Vorstermanstraat;14;;2000;Antwerpen;151730,45;211179,26;NB-20001401368;NB-20001401368;BUILDING template;Vorstermanstraat 14 2000 Antwerpen
850246;ANTWERPEN-WEST - FH11;Waalsekaai;4;;2000;Antwerpen;151636,45;211401,43;NB-2000401369;NB-2000401369;BUILDING template;Waalsekaai 4 2000 Antwerpen
850247;ANTWERPEN-WEST - FH11;Waalsekaai;5;;2000;Antwerpen;151641,45;211401,43;NB-2000501370;NB-2000501370;BUILDING template;Waalsekaai 5 2000 Antwerpen
850248;ANTWERPEN-WEST - FH11;Waalsekaai;14;;2000;Antwerpen;151558,85;211312,18;NB-20001401371;NB-20001401371;BUILDING template;Waalsekaai 14 2000 Antwerpen
850249;ANTWERPEN-WEST - FH11;Waalsekaai;15;;2000;Antwerpen;151554,42;211287,66;NB-20001501372;NB-20001501372;BUILDING template;Waalsekaai 15 2000 Antwerpen
850250;ANTWERPEN-WEST - FH11;Waalsekaai;17;;2000;Antwerpen;151541,05;211277,06;NB-20001701373;NB-20001701373;BUILDING template;Waalsekaai 17 2000 Antwerpen
850251;ANTWERPEN-WEST - FH11;Waalsekaai;19;A;2000;Antwerpen;151541,27;211263,3;NB-200019A01374;NB-200019A01374;BUILDING template;Waalsekaai 19 A 2000 Antwerpen
850252;ANTWERPEN-WEST - FH11;Waalsekaai;26;;2000;Antwerpen;151452,5;211202,07;NB-20002601375;NB-20002601375;BUILDING template;Waalsekaai 26 2000 Antwerpen
850253;ANTWERPEN-WEST - FH11;Waalsekaai;27;B;2000;Antwerpen;151451,9;211186;NB-200027B01376;NB-200027B01376;BUILDING template;Waalsekaai 27 B 2000 Antwerpen
850254;ANTWERPEN-WEST - FH11;Waalsekaai;38;A;2000;Antwerpen;151358,74;211064,03;NB-200038A01377;NB-200038A01377;BUILDING template;Waalsekaai 38 A 2000 Antwerpen
850255;ANTWERPEN-WEST - FH11;Waalsekaai;41;;2000;Antwerpen;151352,57;211056,15;NB-20004101378;NB-20004101378;BUILDING template;Waalsekaai 41 2000 Antwerpen
850256;ANTWERPEN-WEST - FH11;Waalsekaai;42;a;2000;Antwerpen;151348,44;211046,64;NB-200042a01379;NB-200042a01379;BUILDING template;Waalsekaai 42 a 2000 Antwerpen
850257;ANTWERPEN-WEST - FH11;Waalsekaai;45;A;2000;Antwerpen;151327,45;211019,46;NB-200045A01380;NB-200045A01380;BUILDING template;Waalsekaai 45 A 2000 Antwerpen
850258;ANTWERPEN-WEST - FH11;Waalsekaai;55;;2000;Antwerpen;151279,85;210930,05;NB-20005501381;NB-20005501381;BUILDING template;Waalsekaai 55 2000 Antwerpen
850259;ANTWERPEN-WEST - FH11;Waalsekaai;60;A;2000;Antwerpen;151235,25;210881,01;NB-200060A01382;NB-200060A01382;BUILDING template;Waalsekaai 60 A 2000 Antwerpen
850260;ANTWERPEN-WEST - FH11;Waalsekaai;65;;2000;Antwerpen;151216,37;210847,08;NB-20006501383;NB-20006501383;BUILDING template;Waalsekaai 65 2000 Antwerpen
735394;ANTWERPEN-WEST - FH11;Cockerillkaai;16;;2000;Antwerpen;151450,42;211313,66;NB-200016dc2010;NB-200016dc2010;BUILDING template;Cockerillkaai 16 2000 Antwerpen
850097;ANTWERPEN-WEST - FH11;Cockerillkaai;8;;2000;Antwerpen;151541,1;211421,55;NB-2000801221;NB-2000801221;BUILDING template;Cockerillkaai 8 2000 Antwerpen
850098;ANTWERPEN-WEST - FH11;Cockerillkaai;20;;2000;Antwerpen;151455,42;211313,66;NB-20002001223;NB-20002001223;BUILDING template;Cockerillkaai 20 2000 Antwerpen
850099;ANTWERPEN-WEST - FH11;Cockerillkaai;6;;2000;Antwerpen;151559,71;211447,28;NB-2000601220;NB-2000601220;BUILDING template;Cockerillkaai 6 2000 Antwerpen
850100;ANTWERPEN-WEST - FH11;Cockerillkaai;24;;2000;Antwerpen;151433,46;211263,71;NB-20002401224;NB-20002401224;BUILDING template;Cockerillkaai 24 2000 Antwerpen
850101;ANTWERPEN-WEST - FH11;Cockerillkaai;17;;2000;Antwerpen;151465,96;211308,58;NB-20001701222;NB-20001701222;BUILDING template;Cockerillkaai 17 2000 Antwerpen
850102;ANTWERPEN-WEST - FH11;Cockerillkaai;25;;2000;Antwerpen;151415,98;211240,02;NB-20002501225;NB-20002501225;BUILDING template;Cockerillkaai 25 2000 Antwerpen
850103;ANTWERPEN-WEST - FH11;Cockerillkaai;28;;2000;Antwerpen;151406,16;211220,13;NB-20002801226;NB-20002801226;BUILDING template;Cockerillkaai 28 2000 Antwerpen
850104;ANTWERPEN-WEST - FH11;Cockerillkaai;29;;2000;Antwerpen;151402,84;211215,84;NB-20002901227;NB-20002901227;BUILDING template;Cockerillkaai 29 2000 Antwerpen
850105;ANTWERPEN-WEST - FH11;Cockerillkaai;30;;2000;Antwerpen;151411,16;211220,13;NB-20003001228;NB-20003001228;BUILDING template;Cockerillkaai 30 2000 Antwerpen
850106;ANTWERPEN-WEST - FH11;Cockerillkaai;39;;2000;Antwerpen;151358,35;211124,99;NB-20003901229;NB-20003901229;BUILDING template;Cockerillkaai 39 2000 Antwerpen
850107;ANTWERPEN-WEST - FH11;De Burburestraat;2;;2000;Antwerpen;151537,59;211059,34;NB-2000201230;NB-2000201230;BUILDING template;De Burburestraat 2 2000 Antwerpen
850108;ANTWERPEN-WEST - FH11;De Burburestraat;4;A;2000;Antwerpen;151558,55;211039,74;NB-20004A01231;NB-20004A01231;BUILDING template;De Burburestraat 4 A 2000 Antwerpen
850109;ANTWERPEN-WEST - FH11;De Burburestraat;5;;2000;Antwerpen;151567,03;211077,92;NB-2000501232;NB-2000501232;BUILDING template;De Burburestraat 5 2000 Antwerpen
850110;ANTWERPEN-WEST - FH11;De Burburestraat;5;A;2000;Antwerpen;151572,03;211077,92;NB-20005A01233;NB-20005A01233;BUILDING template;De Burburestraat 5 A 2000 Antwerpen
850111;ANTWERPEN-WEST - FH11;De Burburestraat;8;;2000;Antwerpen;151569,93;211018,86;NB-2000801234;NB-2000801234;BUILDING template;De Burburestraat 8 2000 Antwerpen
850112;ANTWERPEN-WEST - FH11;De Burburestraat;14;A;2000;Antwerpen;151602,47;211007,5;NB-200014A01235;NB-200014A01235;BUILDING template;De Burburestraat 14 A 2000 Antwerpen
850113;ANTWERPEN-WEST - FH11;De Gerlachekaai;14;;2000;Antwerpen;151269,01;211048,78;NB-20001401237;NB-20001401237;BUILDING template;De Gerlachekaai 14 2000 Antwerpen
850114;ANTWERPEN-WEST - FH11;De Gerlachekaai;7;;2000;Antwerpen;151311,04;211089,64;NB-2000701236;NB-2000701236;BUILDING template;De Gerlachekaai 7 2000 Antwerpen
850115;ANTWERPEN-WEST - FH11;De Gerlachekaai;17;;2000;Antwerpen;151260,41;211038,95;NB-20001701238;NB-20001701238;BUILDING template;De Gerlachekaai 17 2000 Antwerpen
850116;ANTWERPEN-WEST - FH11;Gijzelaarsstraat;18;;2000;Antwerpen;151382,77;210826,56;NB-20001801239;NB-20001801239;BUILDING template;Gijzelaarsstraat 18 2000 Antwerpen
850117;ANTWERPEN-WEST - FH11;Gijzelaarsstraat;48;;2000;Antwerpen;151371,77;210734,14;NB-20004801241;NB-20004801241;BUILDING template;Gijzelaarsstraat 48 2000 Antwerpen
850118;ANTWERPEN-WEST - FH11;Gijzelaarsstraat;22;;2000;Antwerpen;151379,4;210815,03;NB-20002201240;NB-20002201240;BUILDING template;Gijzelaarsstraat 22 2000 Antwerpen
850119;ANTWERPEN-WEST - FH11;Gijzelaarsstraat;50;;2000;Antwerpen;151376,77;210734,14;NB-20005001242;NB-20005001242;BUILDING template;Gijzelaarsstraat 50 2000 Antwerpen
850120;ANTWERPEN-WEST - FH11;Gijzelaarsstraat;60;A;2000;Antwerpen;151366,8;210682,44;NB-200060A01243;NB-200060A01243;BUILDING template;Gijzelaarsstraat 60 A 2000 Antwerpen
850121;ANTWERPEN-WEST - FH11;Gijzelaarsstraat;80;;2000;Antwerpen;151354,33;210599,65;NB-20008001244;NB-20008001244;BUILDING template;Gijzelaarsstraat 80 2000 Antwerpen
850122;ANTWERPEN-WEST - FH11;Graaf van Egmontstraat;4;;2000;Antwerpen;151755,81;211328,19;NB-2000401245;NB-2000401245;BUILDING template;Graaf van Egmontstraat 4 2000 Antwerpen
850123;ANTWERPEN-WEST - FH11;Graaf van Egmontstraat;6;;2000;Antwerpen;151760,81;211328,19;NB-2000601246;NB-2000601246;BUILDING template;Graaf van Egmontstraat 6 2000 Antwerpen
850124;ANTWERPEN-WEST - FH11;Graaf van Egmontstraat;42;A;2000;Antwerpen;151761,12;211171,18;NB-200042A01247;NB-200042A01247;BUILDING template;Graaf van Egmontstraat 42 A 2000 Antwerpen
850125;ANTWERPEN-WEST - FH11;IJzerenpoortkaai;2;;2000;Antwerpen;151371,21;211160,25;NB-2000201248;NB-2000201248;BUILDING template;IJzerenpoortkaai 2 2000 Antwerpen
850126;ANTWERPEN-WEST - FH11;IJzerenpoortkaai;11;;2000;Antwerpen;151410,44;211126,69;NB-20001101249;NB-20001101249;BUILDING template;IJzerenpoortkaai 11 2000 Antwerpen
850127;ANTWERPEN-WEST - FH11;Jan van Gentstraat;2;A;2000;Antwerpen;151270,35;210673,25;NB-20002A01250;NB-20002A01250;BUILDING template;Jan van Gentstraat 2 A 2000 Antwerpen
850128;ANTWERPEN-WEST - FH11;Jan van Gentstraat;8;;2000;Antwerpen;151284,33;210645,32;NB-2000801251;NB-2000801251;BUILDING template;Jan van Gentstraat 8 2000 Antwerpen
850129;ANTWERPEN-WEST - FH11;Jan van Gentstraat;11;;2000;Antwerpen;151325,79;210633,43;NB-20001101252;NB-20001101252;BUILDING template;Jan van Gentstraat 11 2000 Antwerpen
850130;ANTWERPEN-WEST - FH11;Jan van Gentstraat;13;;2000;Antwerpen;151330,79;210633,43;NB-20001301253;NB-20001301253;BUILDING template;Jan van Gentstraat 13 2000 Antwerpen
850131;ANTWERPEN-WEST - FH11;Jan van Gentstraat;15;;2000;Antwerpen;151330,79;210633,43;NB-20001501254;NB-20001501254;BUILDING template;Jan van Gentstraat 15 2000 Antwerpen
850132;ANTWERPEN-WEST - FH11;Jan van Gentstraat;16;;2000;Antwerpen;151293,04;210608,97;NB-20001601255;NB-20001601255;BUILDING template;Jan van Gentstraat 16 2000 Antwerpen
850133;ANTWERPEN-WEST - FH11;Jan van Gentstraat;17;;2000;Antwerpen;151330,79;210633,43;NB-20001701256;NB-20001701256;BUILDING template;Jan van Gentstraat 17 2000 Antwerpen
850134;ANTWERPEN-WEST - FH11;Jan van Gentstraat;19;;2000;Antwerpen;151330,79;210633,43;NB-20001901257;NB-20001901257;BUILDING template;Jan van Gentstraat 19 2000 Antwerpen
850135;ANTWERPEN-WEST - FH11;Jan van Gentstraat;20;;2000;Antwerpen;151305,35;210578,25;NB-20002001258;NB-20002001258;BUILDING template;Jan van Gentstraat 20 2000 Antwerpen
850136;ANTWERPEN-WEST - FH11;Jan van Gentstraat;21;;2000;Antwerpen;151330,79;210633,43;NB-20002101259;NB-20002101259;BUILDING template;Jan van Gentstraat 21 2000 Antwerpen
850137;ANTWERPEN-WEST - FH11;Jan van Gentstraat;23;;2000;Antwerpen;151338,47;210608,94;NB-20002301260;NB-20002301260;BUILDING template;Jan van Gentstraat 23 2000 Antwerpen
850138;ANTWERPEN-WEST - FH11;Jan van Gentstraat;25;;2000;Antwerpen;151339,84;210605,64;NB-20002501261;NB-20002501261;BUILDING template;Jan van Gentstraat 25 2000 Antwerpen
850139;ANTWERPEN-WEST - FH11;Jan van Gentstraat;31;;2000;Antwerpen;151349,42;210596,24;NB-20003101262;NB-20003101262;BUILDING template;Jan van Gentstraat 31 2000 Antwerpen
850140;ANTWERPEN-WEST - FH11;Lakenstraat;18;;2000;Antwerpen;151332,99;211026,84;NB-20001801263;NB-20001801263;BUILDING template;Lakenstraat 18 2000 Antwerpen
850141;ANTWERPEN-WEST - FH11;Leopold de Waelplaats;12;;2000;Antwerpen;151728,89;211057,78;NB-20001201264;NB-20001201264;BUILDING template;Leopold de Waelplaats 12 2000 Antwerpen
850142;ANTWERPEN-WEST - FH11;Leopold de Waelplaats;18;;2000;Antwerpen;151786,65;211100,81;NB-20001801265;NB-20001801265;BUILDING template;Leopold de Waelplaats 18 2000 Antwerpen
850143;ANTWERPEN-WEST - FH11;Leopold de Waelplaats;26;A;2000;Antwerpen;151690,47;210997,28;NB-200026A01266;NB-200026A01266;BUILDING template;Leopold de Waelplaats 26 A 2000 Antwerpen
850144;ANTWERPEN-WEST - FH11;Leopold de Waelplaats;26;;2000;Antwerpen;151695,47;210997,28;NB-20002601267;NB-20002601267;BUILDING template;Leopold de Waelplaats 26 2000 Antwerpen
850145;ANTWERPEN-WEST - FH11;Leopold de Waelplaats;30;;2000;Antwerpen;151679,67;210980,53;NB-20003001268;NB-20003001268;BUILDING template;Leopold de Waelplaats 30 2000 Antwerpen
850146;ANTWERPEN-WEST - FH11;Leopold de Waelplaats;30;B;2000;Antwerpen;151684,67;210980,53;NB-200030B01269;NB-200030B01269;BUILDING template;Leopold de Waelplaats 30 B 2000 Antwerpen
850147;ANTWERPEN-WEST - FH11;Leopold de Waelplaats;34;;2000;Antwerpen;151646,13;210965,17;NB-20003401270;NB-20003401270;BUILDING template;Leopold de Waelplaats 34 2000 Antwerpen
850148;ANTWERPEN-WEST - FH11;Leuvenstraat;9;;2000;Antwerpen;151538,1;211388,49;NB-2000901271;NB-2000901271;BUILDING template;Leuvenstraat 9 2000 Antwerpen
850149;ANTWERPEN-WEST - FH11;Leuvenstraat;23;;2000;Antwerpen;151538,1;211388,49;NB-20002301272;NB-20002301272;BUILDING template;Leuvenstraat 23 2000 Antwerpen
850150;ANTWERPEN-WEST - FH11;Leuvenstraat;30;;2000;Antwerpen;151470,61;211270,85;NB-20003001273;NB-20003001273;BUILDING template;Leuvenstraat 30 2000 Antwerpen
850151;ANTWERPEN-WEST - FH11;Leuvenstraat;76;;2000;Antwerpen;151538,1;211388,49;NB-20007601275;NB-20007601275;BUILDING template;Leuvenstraat 76 2000 Antwerpen
