File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;11153381;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153381
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11153390;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153390
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';11;11153391;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153391
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';12;11153392;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153392
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';13;11153393;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153393
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';14;11153394;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153394
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';15;11153395;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153395
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';16;11153396;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153396
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';17;11153397;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153397
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;;';';;;;;;;13979205;'20190826112955;718683;'890600;'15946;Leopold III-laan;'43;';1140;Evere;;'152381,111;'172309,151;;N;IRREG;13;;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';18;11153398;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';718683;11153398
