LAM MK;xPos;yPos;Street;Nr;Suffix
2757624;75445,539;227740,696;Albertplein;3;
5579236;75445,292;227744,853;Albertplein;4;
337141;75444,794;227749,15;Albertplein;5;
5579237;75444,049;227752,643;Albertplein;6;
2757627;75442,448;227758,322;Albertplein;7;
2757628;75442,688;227762,498;Albertplein;8;
2757629;75441,376;227771,024;Albertplein;10;
5579238;75441,294;227775,788;Albertplein;11;
320854;75510,81;227778,6;Albertplein;15;
320857;75512,103;227771,305;Albertplein;16;
5579240;75512,831;227761,841;Albertplein;17;
320856;75516,65;227761,703;Albertplein;18;
320855;75516,798;227752,614;Albertplein;19;
2758353;75347,285;227731,579;Antoine Bréartstraat;2;
5579288;75328,491;227723,351;Antoine Bréartstraat;3;
5935147;75343,729;227735,03;Antoine Bréartstraat;4;
5579289;75323,824;227724,621;Antoine Bréartstraat;5;
335753;75339,626;227738,668;Antoine Bréartstraat;6;
2758359;75316,065;227727,403;Antoine Bréartstraat;7;
2758360;75336,486;227743,027;Antoine Bréartstraat;8;
2758361;75310,988;227728,063;Antoine Bréartstraat;9;
2758362;75331,625;227747,24;Antoine Bréartstraat;10;
4345067;75314,547;227730,565;Antoine Bréartstraat;11;
2758364;75327,168;227752,771;Antoine Bréartstraat;12;
335118;75305,299;227737,556;Antoine Bréartstraat;13;
2758368;75309,872;227733,209;Antoine Bréartstraat;13;A
5493303;75310;227737;Antoine Bréartstraat;13;B
2758369;75323,085;227757,168;Antoine Bréartstraat;14;
5579290;75304,408;227742,983;Antoine Bréartstraat;15;
3923027;75324,189;227761,203;Antoine Bréartstraat;16;
6455009;75320,69;227760,604;Antoine Bréartstraat;16;A
2758371;75302,875;227748,095;Antoine Bréartstraat;17;
335752;75314,509;227770,204;Antoine Bréartstraat;18;
335119;75300,344;227753,066;Antoine Bréartstraat;19;
322000;75965,119;227910,574;De Wielingen;1;
2767771;75962,124;227920,77;De Wielingen;3;
2767773;75960,612;227925,271;De Wielingen;5;
2767775;75959,245;227929,328;De Wielingen;7;
2767776;75959,151;227931,756;De Wielingen;9;
321982;75935;227970;De Wielingen;17;
2767792;75938,979;227948,129;De Wielingen;23;
335113;75254,583;227741,334;Duindistelstraat;2;
6524252;75278,145;227742,237;Duindistelstraat;3;
335112;75246,427;227718,786;Duindistelstraat;4;
2759116;75276,424;227736,626;Duindistelstraat;5;
335116;75243,05;227712,258;Duindistelstraat;6;
2759118;75274,165;227729,376;Duindistelstraat;7;
335117;75243;227707;Duindistelstraat;8;
2759119;75272,146;227722,01;Duindistelstraat;9;
2759120;75241;227706;Duindistelstraat;10;
2759121;75270,594;227717,123;Duindistelstraat;11;
2759123;75239,3;227703,597;Duindistelstraat;12;
2759125;75267,97;227712,401;Duindistelstraat;15;
5579334;75237,693;227689,843;Duindistelstraat;16;
335114;75265,918;227707,2;Duindistelstraat;17;
335111;75236,768;227685,413;Duindistelstraat;18;
321364;75860,541;227878,551;Ebbestraat;1;
321994;75885,752;227885,325;Ebbestraat;2;
2759447;75850,946;227892,983;Ebbestraat;3;
2759448;75884,421;227889,628;Ebbestraat;4;
2759449;75848,174;227900,537;Ebbestraat;5;
5579354;75882,364;227893,887;Ebbestraat;6;
4348190;75846,804;227904;Ebbestraat;7;
2759451;75878,971;227901,695;Ebbestraat;8;
321365;75836,388;227926,511;Ebbestraat;9;
321996;75873,467;227913,415;Ebbestraat;10;
320859;75579,19;227819,768;Golvenstraat;2;
322282;75602;227814;Golvenstraat;3;
2760023;75583,939;227796,435;Golvenstraat;4;
2760024;75609,045;227810,586;Golvenstraat;5;
320858;75586,287;227790,417;Golvenstraat;6;
2760025;75605,105;227809,441;Golvenstraat;7;
320860;75594,122;227773,909;Golvenstraat;8;
2760027;75610,754;227805,363;Golvenstraat;9;
2760029;75606,906;227804,337;Golvenstraat;11;
2760031;75606,863;227798,902;Golvenstraat;13;
2760032;75608,591;227793,647;Golvenstraat;15;
2760033;75610,425;227789,293;Golvenstraat;17;
12872;75611,85;227783,587;Golvenstraat;19;
323112;74861,404;227553,961;Kustlaan;1;
2762273;74873,786;227556,741;Kustlaan;5;
323113;74894,011;227563,681;Kustlaan;11;
2762277;74979;227590;Kustlaan;11;A
334964;74985,428;227594,93;Kustlaan;13;
2762279;74992,649;227597,312;Kustlaan;13;A
2762280;74998,726;227599,347;Kustlaan;13;B
2762281;75005,112;227601,565;Kustlaan;15;
2762283;75012,512;227603,757;Kustlaan;17;
334965;75018,536;227606,146;Kustlaan;19;
320865;75029;227608;Kustlaan;21;
337103;75067,755;227617,818;Kustlaan;23;
6524260;75074,226;227620,287;Kustlaan;25;
5579419;75082,002;227625,71;Kustlaan;27;
2762292;75090,292;227628,105;Kustlaan;29;
2762294;75095,583;227629,727;Kustlaan;31;
4347674;75100,994;227631,225;Kustlaan;33;
2762299;75105,849;227632,979;Kustlaan;35;
2762300;75111,558;227632,81;Kustlaan;37;
5579420;75119,89;227634,637;Kustlaan;41;
335026;75142,601;227645,092;Kustlaan;43;
2762309;75162,25;227650,639;Kustlaan;47;
2762312;75172,271;227653,298;Kustlaan;49;
2762313;75179,727;227656,306;Kustlaan;51;
335025;75188,505;227658,525;Kustlaan;53;
335099;75220,225;227666,032;Kustlaan;55;
335100;75224,782;227674,303;Kustlaan;57;
2762318;75229,864;227677,39;Kustlaan;59;
335101;75233,691;227679,926;Kustlaan;61;
335104;75255,493;227683,569;Kustlaan;63;
5579422;75260,002;227686,073;Kustlaan;65;
2762329;75266,059;227690,558;Kustlaan;67;
2762333;75274,296;227694,941;Kustlaan;71;
2762335;75278,692;227695,476;Kustlaan;73;
2762336;75283,401;227699,647;Kustlaan;75;
2762339;75290,219;227703,174;Kustlaan;77;
2762341;75295,463;227703,026;Kustlaan;79;
2762343;75298,184;227706,449;Kustlaan;81;
2762344;75303,892;227708,935;Kustlaan;83;
335103;75309,926;227711,265;Kustlaan;85;
2762347;75314,128;227712,543;Kustlaan;87;
2762349;75317,893;227713,647;Kustlaan;89;
2762351;75322,057;227714,118;Kustlaan;91;
2762354;75326,212;227714,26;Kustlaan;93;
335102;75330,463;227714,504;Kustlaan;95;
5579428;75353,536;227728,831;Kustlaan;101;
2762363;75360,285;227725,788;Kustlaan;103;
2762365;75365,824;227724,682;Kustlaan;105;
2762366;75372,317;227724,285;Kustlaan;107;
1338390;75379,468;227723,229;Kustlaan;111;
2762369;75384,451;227723,272;Kustlaan;113;
2762370;75392,326;227722,687;Kustlaan;115;
2762372;75392,2;227726,106;Kustlaan;117;
2762373;75400,446;227723,069;Kustlaan;119;
2762376;75408,201;227722,751;Kustlaan;121;
335751;75415,124;227722,637;Kustlaan;123;
6524254;75422,882;227722,501;Kustlaan;125;
335749;75431,131;227721,543;Kustlaan;127;
5579430;75430,581;227724,914;Kustlaan;129;
337147;75440,087;227722,535;Kustlaan;131;
2762391;75439,855;227725,992;Kustlaan;133;
2762395;75448,556;227723,723;Kustlaan;135;
5579432;75448,297;227730,254;Kustlaan;137;
320868;75520,455;227742,047;Kustlaan;139;
5579434;75529,177;227746,237;Kustlaan;145;
320870;75537,206;227750,059;Kustlaan;147;
6089753;75540;227746;Kustlaan;147;A
5579435;75536,951;227752,236;Kustlaan;149;
2762409;75546,05;227750,447;Kustlaan;151;
2762410;75544,05;227753,515;Kustlaan;153;
2762413;75544,566;227755,683;Kustlaan;155;
2762416;75551,722;227756,215;Kustlaan;157;
2762421;75551,28;227758,452;Kustlaan;159;
2762425;75558,025;227758,116;Kustlaan;161;
2762426;75557,706;227760,373;Kustlaan;163;
2762427;75564,208;227758,964;Kustlaan;165;
2762429;75563,228;227762,453;Kustlaan;167;
320871;75569,461;227761,015;Kustlaan;169;
2762431;75568,536;227764,679;Kustlaan;171;
5579436;75575,301;227763,698;Kustlaan;173;
2762436;75579,822;227768,798;Kustlaan;175;
2762438;75581,364;227765,274;Kustlaan;177;
2762440;75586,183;227766,854;Kustlaan;179;
320866;75591,096;227767,797;Kustlaan;181;
5579437;75590,981;227769,978;Kustlaan;183;
320867;75613,844;227778,048;Kustlaan;185;
322289;75618,438;227783,236;Kustlaan;187;
5579438;75619,697;227779,741;Kustlaan;189;
4343877;75625,681;227783,768;Kustlaan;191;
2762459;75630,328;227788,929;Kustlaan;193;
2762464;75631,644;227785,408;Kustlaan;195;
2762470;75636,196;227790,608;Kustlaan;197;
2762473;75637,333;227786,997;Kustlaan;199;
2762474;75641,805;227792,206;Kustlaan;201;
2762476;75643,072;227788,629;Kustlaan;205;
2762477;75647,958;227793,875;Kustlaan;207;
2762479;75649,949;227790,371;Kustlaan;209;
2762480;75655,814;227796,234;Kustlaan;211;
3954195;75657,632;227792,457;Kustlaan;213;
2762481;75661,447;227797,334;Kustlaan;215;
2762482;75667,557;227799,224;Kustlaan;217;
2762485;75670;227796;Kustlaan;219;
2762487;75674,163;227801,514;Kustlaan;221;
4343880;75678,373;227802,902;Kustlaan;223;
6526795;75683,331;227803,11;Kustlaan;227;
2762489;75682,19;227806,551;Kustlaan;229;
322287;75689,121;227807,026;Kustlaan;231;
5579441;75698;227807;Kustlaan;235;
321345;75718,509;227817,981;Kustlaan;237;
2762496;75714,668;227815,678;Kustlaan;239;
5579442;75722,297;227818,335;Kustlaan;241;
2762500;75730,612;227822,267;Kustlaan;245;
1338057;75730,173;227825,534;Kustlaan;249;
2762501;75739,977;227825,085;Kustlaan;251;
4348177;75738,887;227828,42;Kustlaan;253;
2762503;75746,413;227827,122;Kustlaan;255;
2762504;75744,521;227830,535;Kustlaan;257;
2762505;75752,196;227829,115;Kustlaan;259;
2762508;75750,721;227832,488;Kustlaan;261;
2762510;75757,866;227831,823;Kustlaan;263;
2762513;75757,47;227834,104;Kustlaan;265;
2762515;75764,156;227834,868;Kustlaan;267;
2762516;75766;227833;Kustlaan;269;
321346;75774,63;227836,429;Kustlaan;271;
321347;75803,016;227848,807;Kustlaan;273;
2762518;75809,568;227852,373;Kustlaan;275;
2762519;75816,786;227855,457;Kustlaan;279;
2762521;75823,655;227857,194;Kustlaan;281;
2762524;75823,147;227859,402;Kustlaan;283;
2762525;75828,386;227859,494;Kustlaan;285;
