File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1166136;'20201010094050;948264;'891800;'16679;Auguste Reyerslaan;'135;';1030;Schaarbeek;;'152299,409;'171029,041;';Y;NA;4;6;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:03:43;;Y;;;;'10/10/2020 07:54:51;1;2839870;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1166136;'20201010094050;948264;'891800;'16679;Auguste Reyerslaan;'135;';1030;Schaarbeek;;'152299,409;'171029,041;';Y;NA;4;6;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:03:43;;Y;;;;'10/10/2020 07:54:51;2;2839871;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1166136;'20201010094050;948264;'891800;'16679;Auguste Reyerslaan;'135;';1030;Schaarbeek;;'152299,409;'171029,041;';Y;NA;4;6;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:03:43;;Y;;;;'10/10/2020 07:54:51;3;2839872;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1166136;'20201010094050;948264;'891800;'16679;Auguste Reyerslaan;'135;';1030;Schaarbeek;;'152299,409;'171029,041;';Y;NA;4;6;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:03:43;;Y;;;;'10/10/2020 07:54:51;4;11521899;;LU;1;';';';';';;;;;;;;';SSV_IMPORT;'10/10/2020 08:35:02;;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1166212;'20201010094050;949280;'891800;'18871;Diamantlaan;'108;';1030;Schaarbeek;;'151900,211;'171217,109;';Y;NA;3;3;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:05:07;;Y;;;;'10/10/2020 07:54:51;1;2855148;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1161972;'20201010094050;1681580;'891800;'18871;Diamantlaan;'202;';1030;Schaarbeek;;'152284,258;'171006,621;';Y;NA;4;3;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:05:09;;Y;;;;'10/10/2020 07:54:51;1;2855565;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1161972;'20201010094050;1681580;'891800;'18871;Diamantlaan;'202;';1030;Schaarbeek;;'152284,258;'171006,621;';Y;NA;4;3;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:05:09;;Y;;;;'10/10/2020 07:54:51;2;2855566;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1161972;'20201010094050;1681580;'891800;'18871;Diamantlaan;'202;';1030;Schaarbeek;;'152284,258;'171006,621;';Y;NA;4;3;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:05:09;;Y;;;;'10/10/2020 07:54:51;3;2855567;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1161972;'20201010094050;1681580;'891800;'18871;Diamantlaan;'202;';1030;Schaarbeek;;'152284,258;'171006,621;';Y;NA;4;3;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:05:09;;Y;;;;'10/10/2020 07:54:51;4;11521934;;LU;1;';';';';';;;;;;;;';SSV_IMPORT;'10/10/2020 08:44:27;;Y;;;;'10/10/2020 07:54:51
;;;Zoning;14359868;'20200326171605;W03-C-Schaerbeek-FH03;14359868;'20200326171605;W03-C-Schaerbeek-FH03;30071;FTTH-Cu;;';';;;;;;;1166140;'20201010094050;948323;'891800;'18871;Diamantlaan;'204;';1030;Schaarbeek;;'152287,549;'171000,806;';Y;NA;3;3;Unknown;Unknown;;None;;;';IFH_BATCH;'10/10/2020 08:05:11;;Y;;;;'10/10/2020 07:54:51;1;2855576;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'10/10/2020 07:54:51
