File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;1;11155661;5538239;LU;1;'1;'G1;';'0;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:32;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;10;11155670;5538248;LU;1;'2;'G2;';'0;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:37;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;11;11155671;5538249;LU;1;'3;'G3;';'0;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:37;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;12;11155672;5538250;LU;1;'4;'G4;';'0;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:38;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;13;11155673;5538251;LU;1;'11;'101;';'1;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:38;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;14;11155674;5538252;LU;1;'12;'102;';'1;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:39;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;15;11155675;5538253;LU;1;'13;'103;';'1;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:39;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;16;11155676;5538254;LU;1;'14;'104;';'1;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:40;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;17;11155677;5538255;LU;1;'21;'201;';'2;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:40;;Y;;;;'04/12/2019 15:00:15
;;;Zoning;12625905;'20191109094843;W02-D-Evere-FH02;12625905;'20191109094843;W02-D-Evere-FH02;27683;FTTH-Cu;25858395;'20200114130229;';;;;;;;14048314;'20200114130230;718099;'890600;'17984;Henry Dunantlaan;'3;';1140;Evere;;'152590,278;'172321,204;';N;IRREG;14;0;Unknown;Unknown;A - Floorbox;None;;;';IFH_BATCH;'04/12/2019 15:00:42;;Y;;;;'04/12/2019 15:00:15;18;11155678;5538256;LU;1;'22;'202;';'2;';N;;;;;;;';IFH_BATCH;'04/12/2019 15:02:41;;Y;;;;'04/12/2019 15:00:15
