LAM MK;xPos;yPos;Street;Nr;Suffix
877107;62459,934;181688,239;s Gravenstraat;1;
6607251;62460,419;181685,227;s Gravenstraat;1;A
877117;62472,513;181659,164;s Gravenstraat;3;
18651;62440,775;181702,268;s Gravenstraat;4;
4366979;62473,368;181653,731;s Gravenstraat;5;
3415094;62474,18;181646,65;s Gravenstraat;7;
877116;62439,318;181692,424;s Gravenstraat;8;
877115;62439,372;181686,485;s Gravenstraat;10;
1255092;62472,466;181636,57;s Gravenstraat;11;
877114;62440,256;181680,68;s Gravenstraat;12;
3415095;62475,156;181628,502;s Gravenstraat;13;
1255085;62440,035;181673,046;s Gravenstraat;14;
3415096;62476,084;181623,32;s Gravenstraat;15;
4366951;62402,462;181665,7;s Gravenstraat;16;
4366985;62477,052;181618,41;s Gravenstraat;17;
3415097;62477,566;181615,964;s Gravenstraat;19;
1255088;62445,138;181651,365;s Gravenstraat;20;
1255093;62477,888;181610,456;s Gravenstraat;21;
4366958;62445,583;181646,194;s Gravenstraat;22;
1255086;62446,881;181640,552;s Gravenstraat;24;
3415098;62479,05;181605,086;s Gravenstraat;25;
877113;62445,392;181635,356;s Gravenstraat;26;
1255094;62479,62;181600,075;s Gravenstraat;27;
877109;62446,183;181631,225;s Gravenstraat;28;
4366987;62480,401;181595,12;s Gravenstraat;29;
877112;62447,001;181626,301;s Gravenstraat;30;
4105633;62451,733;181621,285;s Gravenstraat;32;
3415099;62481,573;181587,608;s Gravenstraat;33;
1255089;62452,371;181616,285;s Gravenstraat;34;
877118;62482,277;181582,61;s Gravenstraat;35;
1255090;62453,248;181607,088;s Gravenstraat;36;
877108;62483,221;181577,778;s Gravenstraat;37;
3415100;62455,172;181600,495;s Gravenstraat;38;
1255091;62456,856;181589,505;s Gravenstraat;42;
3415101;62458,138;181582,197;s Gravenstraat;46;
877110;62460,354;181568,324;s Gravenstraat;52;
880618;62322,229;182020,719;Bollenstraat;1;
5369328;62306,121;182009,295;Bollenstraat;4;
877500;62309,456;182002,788;Bollenstraat;6;
877502;62309,115;181994,445;Bollenstraat;8;
4364188;62318,371;181969,976;Bollenstraat;10;
3414176;62313,35;181979,179;Bollenstraat;12;
3414177;62316,572;181963,837;Bollenstraat;14;A
877501;62318,37;181957,723;Bollenstraat;16;
5580415;62352,301;181987,884;Bollenstraat;17;
876538;62360,566;181987,505;Bollenstraat;19;
877505;62340,022;181947,447;Bollenstraat;20;
877504;62371,661;181984,641;Bollenstraat;21;
3414179;62484,417;181956,482;Bollenstraat;21;B
6060362;62468,493;181957,04;Bollenstraat;21;C
876534;62500,109;181951,135;Bollenstraat;23;
876533;62507,244;181950,409;Bollenstraat;25;
3414180;62350,817;181954,968;Bollenstraat;28;
3414181;62519,343;181949,611;Bollenstraat;29;
4364166;62354,694;181956,238;Bollenstraat;30;
4364169;62358,49;181957,614;Bollenstraat;32;
4364170;62362,273;181958,89;Bollenstraat;34;
861999;62528,874;181952,636;Bollenstraat;35;
3414182;62366,151;181960,185;Bollenstraat;36;
6393617;62533,57;181952,636;Bollenstraat;37;
3414183;62370,805;181961,66;Bollenstraat;38;
