LAM_MK;SSV_Action;LU_Key;SSV_Action_LU;Opdrachtnummer;LAM MK
NB-35008700819;DELETE;;;;
NB-3500100758;DELETE;;;;
NB-35007600753;DELETE;;;;
NB-3500900760;DELETE;;;;
NB-3500100905;DELETE;;;;
NB-3500300759;DELETE;;;;
NB-350018100761;DELETE;;;;
NB-3500500755;DELETE;;;;
NB-3500100748;DELETE;;;;
NB-3500700881;DELETE;;;;
NB-3500600749;DELETE;;;;
NB-3500800750;DELETE;;;;
NB-35004500797;DELETE;;;;
NB-3500300752;DELETE;;;;
NB-35005700746;DELETE;;;;
NB-35004000751;DELETE;;;;
