File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;adres
;;;Zoning;6833207;20200106153141;W03-D-Mechelen-FH01;6833207;20200106153141;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;25718119;20200106152144;4744463;41630000;31633;Veemarkt;11;;2800;Mechelen;;158055,621;190991,973;;Y;NA;0;0;Unknown;Unknown;;None;;;;;;;;;;;;1;11259717;;LU;1;;;;;;N;;;;;;;;;;;;;;;;2;0;0;2;NL;MDU;Veemarkt11
;;;Zoning;6833207;20200106153141;W03-D-Mechelen-FH01;6833207;20200106153141;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;25718119;20200106152144;4744463;41630000;31633;Veemarkt;11;;2800;Mechelen;;158055,621;190991,973;;Y;NA;0;0;Unknown;Unknown;;None;;;;;;;;;;;;2;11259718;;LU;1;;;;;;N;;;;;;;;;;;;;;;;2;0;0;2;NL;MDU;Veemarkt11
;;;Zoning;6833207;20200106153141;W03-D-Mechelen-FH01;6833207;20200106153141;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704448;20200107083704;6479589;41630000;44435;Stadsheimelijkheid;5;A;2800;Mechelen;;157514,71;191158,673;;Y;NA;3;10;Unknown;Unknown;;None;;;;;;;;;;;;1;11231823;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;Stadsheimelijkheid5A
