File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;adres
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;11;1898938;3566039;LU;1;11;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;12;1898939;3566040;LU;1;12;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;13;1898940;3566041;LU;1;13;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;14;1898941;3566042;LU;1;14;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;15;1898942;3566043;LU;1;15;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;16;1898943;3566045;LU;1;16;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;17;1898944;3566046;LU;1;17;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;18;1898945;3566047;LU;1;18;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;19;1898946;3566048;LU;1;19;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;20;1898947;3566049;LU;1;20;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;21;1898948;3566050;LU;1;21;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;22;1898949;3566051;LU;1;22;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;23;1898950;3566052;LU;1;23;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;24;1898951;3566053;LU;1;24;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;25;1898952;3566054;LU;1;25;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;26;1898953;3566055;LU;1;26;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;27;1898954;3566056;LU;1;27;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;28;1898955;3566057;LU;1;28;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;29;1898956;3566058;LU;1;29;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;30;1898957;3566059;LU;1;30;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;31;1898958;886796;LU;1;31;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;32;1898959;3566060;LU;1;32;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;33;1898960;3566061;LU;1;33;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;34;1898961;3566062;LU;1;34;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;35;1898962;3566063;LU;1;35;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;36;1898963;3566064;LU;1;36;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;37;1898964;3566065;LU;1;37;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;38;1898965;3566066;LU;1;38;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;39;1898966;3566067;LU;1;39;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;40;1898967;3566068;LU;1;40;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;41;1898968;3566069;LU;1;41;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;42;1898969;3566070;LU;1;42;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;43;1898970;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;44;1898971;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;45;1898972;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;46;1898973;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
