Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
EVERE - FH03;839671;;BL0334;839671;BL0334;BUILDING template;August De Boeckstraat 54-56-58;August De Boeckstraat - Rue Auguste De Boeck;58;
EVERE - FH03;1003621;;BL0332;1003621;BL0332;BUILDING template;;August De Boeckstraat - Rue Auguste De Boeck;59;
EVERE - FH03;1003623;;BL0334;1003623;BL0334;BUILDING template;;August De Boeckstraat - Rue Auguste De Boeck;60;
EVERE - FH03;1003622;;BL0334;1003622;BL0334;BUILDING template;;August De Boeckstraat - Rue Auguste De Boeck;62;
EVERE - FH03;1464576;;BL0334;1464576;BL0334;BUILDING template;;August De Boeckstraat - Rue Auguste De Boeck;64;
EVERE - FH03;756076;;BL0335;756076;BL0335;BUILDING template;;August De Boeckstraat - Rue Auguste De Boeck;66;
EVERE - FH03;1623699;;BL0334;1623699;BL0334;BUILDING template;;August De Boeckstraat - Rue Auguste De Boeck;68;A
EVERE - FH03;1623700;;BL0335;1623700;BL0335;BUILDING template;;August De Boeckstraat - Rue Auguste De Boeck;68;B
EVERE - FH03;1003624;;BL0335;1003624;BL0335;BUILDING template;;August De Boeckstraat - Rue Auguste De Boeck;70;
EVERE - FH03;716845;;BL0346;716845;BL0346;BUILDING template;Optimismelaan 99-101;Avenue de l Optimisme;99;
EVERE - FH03;5497721;;BL0337;5497721;BL0337;BUILDING template;Friulilaan 1-3_Genevestraat 15-15A-17-19;Avenue du Frioul - Friulilaan;1;
EVERE - FH03;1620380;;BL0344;1620380;BL0344;BUILDING template;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;2;
EVERE - FH03;5497722;;BL0337;5497722;BL0337;BUILDING template;Friulilaan 1-3_Genevestraat 15-15A-17-19;Avenue du Frioul - Friulilaan;3;
EVERE - FH03;1620381;;BL0344;1620381;BL0344;BUILDING template;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;4;
EVERE - FH03;1620382;;BL0344;1620382;BL0344;BUILDING template;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;6;
EVERE - FH03;1620383;;BL0344;1620383;BL0344;BUILDING template;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;8;
EVERE - FH03;717162;;BL0343;717162;BL0343;BUILDING template;Friulilaan 9-11-13-15-17;Avenue du Frioul - Friulilaan;9;
EVERE - FH03;1620384;;BL0344;1620384;BL0344;BUILDING template;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;10;
