Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
HASSELT - FH05;2407039;1;BL0003;2407039;BL0003;BUILDING template;;Winterstraat;23;
HASSELT - FH05;2407041;1;BL0003;2407041;BL0003;BUILDING template;;Winterstraat;25;
HASSELT - FH05;2407043;1;BL0003;2407043;BL0003;BUILDING template;;Winterstraat;27;
HASSELT - FH05;5751544;1;BL0003;5751544;BL0003;BUILDING template;;Winterstraat;28;
HASSELT - FH05;5431280;1;BL0003;5431280;BL0003;BUILDING template;;Winterstraat;29;
HASSELT - FH05;5778252;1;BL0003;5778252;BL0003;BUILDING template;;Winterstraat;37;
HASSELT - FH05;6199761;1;BL0003;6199761;BL0003;BUILDING template;;Winterstraat;40;
HASSELT - FH05;328567;1;BL0005;328567;BL0005;BUILDING template;;Zomerstraat;1;
HASSELT - FH05;328571;1;BL0005;328571;BL0005;BUILDING template;;Zomerstraat;3;
HASSELT - FH05;328575;1;BL0004;328575;BL0004;BUILDING template;;Zomerstraat;4;
HASSELT - FH05;328573;1;BL0004;328573;BL0004;BUILDING template;;Zomerstraat;6;
HASSELT - FH05;328570;1;BL0004;328570;BL0004;BUILDING template;;Zomerstraat;10;
HASSELT - FH05;328574;1;BL0004;328574;BL0004;BUILDING template;;Zomerstraat;14;
HASSELT - FH05;4896784;1;BL0004;4896784;BL0004;BUILDING template;;Zomerstraat;16;
HASSELT - FH05;328569;1;BL0005;328569;BL0005;BUILDING template;;Zomerstraat;17;
HASSELT - FH05;2448942;1;BL0004;2448942;BL0004;BUILDING template;;Zomerstraat;18;
HASSELT - FH05;2448946;1;BL0005;2448946;BL0005;BUILDING template;;Zomerstraat;19;
HASSELT - FH05;2448949;1;BL0004;2448949;BL0004;BUILDING template;;Zomerstraat;20;
HASSELT - FH05;2448953;1;BL0005;2448953;BL0005;BUILDING template;;Zomerstraat;21;
