Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
MECHELEN - FH02;3048013;;BL0218;3048013;BL0218;BUILDING template;Oude Brusselsestraat 50-52_Schuttersvest 55-57-59-61-63;Schuttersvest;55;
MECHELEN - FH02;3050915;;BL0226;3050915;BL0226;BUILDING template;;Van Kerckhovenstraat;15;
MECHELEN - FH02;6527500;;BL0206;6527500;BL0206;BUILDING template;;Lieve-Heerstraat;6;C
MECHELEN - FH02;4755027;;BL0220;4755027;BL0220;BUILDING template;;Groenstraat;32;
MECHELEN - FH02;401917;;BL0201;401917;BL0201;BUILDING template;;Korenmarkt;7;
MECHELEN - FH02;3043159;;BL0208;3043159;BL0208;BUILDING template;;Milsenstraat;41;
MECHELEN - FH02;3048017;;BL0228;3048017;BL0228;BUILDING template;;Schuttersvest;56;
MECHELEN - FH02;3944214;;BL0226;3944214;BL0226;BUILDING template;;Van Kerckhovenstraat;17;
MECHELEN - FH02;3035604;;BL0219;3035604;BL0219;BUILDING template;;Groenstraat;33;
MECHELEN - FH02;398334;;BL0201;398334;BL0201;BUILDING template;;Korenmarkt;9;
MECHELEN - FH02;3043161;;BL0208;3043161;BL0208;BUILDING template;;Milsenstraat;43;
MECHELEN - FH02;3048019;;BL0228;3048019;BL0228;BUILDING template;;Schuttersvest;58;
MECHELEN - FH02;336881;;BL0225;336881;BL0225;BUILDING template;;Willem Geetsstraat;1;
MECHELEN - FH02;3035606;;BL0220;3035606;BL0220;BUILDING template;;Groenstraat;34;
MECHELEN - FH02;5426590;;BL0206;5426590;BL0206;BUILDING template;;Korenmarkt;11;
MECHELEN - FH02;4164612;;BL0208;4164612;BL0208;BUILDING template;;Milsenstraat;45;
MECHELEN - FH02;4764029;;BL0218;4764029;BL0218;BUILDING template;Oude Brusselsestraat 50-52_Schuttersvest 55-57-59-61-63;Schuttersvest;59;
MECHELEN - FH02;336875;;BL0225;336875;BL0225;BUILDING template;;Willem Geetsstraat;3;
MECHELEN - FH02;394774;;BL0220;394774;BL0220;BUILDING template;;Groenstraat;58;
MECHELEN - FH02;3035607;;BL0219;3035607;BL0219;BUILDING template;;Groenstraat;35;
MECHELEN - FH02;401973;;BL0206;401973;BL0206;BUILDING template;;Korenmarkt;13;
MECHELEN - FH02;3043163;;BL0208;3043163;BL0208;BUILDING template;;Milsenstraat;49;
MECHELEN - FH02;3048020;;BL0228;3048020;BL0228;BUILDING template;;Schuttersvest;60;
MECHELEN - FH02;4756830;;BL0224;4756830;BL0224;BUILDING template;;Willem Geetsstraat;4;
MECHELEN - FH02;3036028;;BL0216;3036028;BL0216;BUILDING template;;Hanswijkstraat;16;
MECHELEN - FH02;3035609;;BL0219;3035609;BL0219;BUILDING template;;Groenstraat;37;
MECHELEN - FH02;3043165;;BL0208;3043165;BL0208;BUILDING template;;Milsenstraat;51;
MECHELEN - FH02;3048021;;BL0218;3048021;BL0218;BUILDING template;Oude Brusselsestraat 50-52_Schuttersvest 55-57-59-61-63;Schuttersvest;61;
MECHELEN - FH02;3035164;;BL0225;3035164;BL0225;BUILDING template;;Willem Geetsstraat;5;
MECHELEN - FH02;6085049;;BL0208;6085049;BL0208;BUILDING template;;Milsenstraat;1;
MECHELEN - FH02;394781;;BL0220;394781;BL0220;BUILDING template;;Groenstraat;38;
MECHELEN - FH02;3039433;;BL0206;3039433;BL0206;BUILDING template;;Korenmarkt;17;
MECHELEN - FH02;373853;;BL0208;373853;BL0208;BUILDING template;;Milsenstraat;53;
MECHELEN - FH02;3048024;;BL0228;3048024;BL0228;BUILDING template;;Schuttersvest;62;
MECHELEN - FH02;3035165;;BL0224;3035165;BL0224;BUILDING template;;Willem Geetsstraat;6;
MECHELEN - FH02;3993674;;BL0227;3993674;BL0227;BUILDING template;Leopoldstraat 5-7-9;Leopoldstraat;9;
MECHELEN - FH02;3035611;;BL0219;3035611;BL0219;BUILDING template;;Groenstraat;39;
MECHELEN - FH02;3039436;;BL0206;3039436;BL0206;BUILDING template;;Korenmarkt;19;
MECHELEN - FH02;3944123;;BL0208;3944123;BL0208;BUILDING template;;Moensstraat;4;
MECHELEN - FH02;387448;;BL0218;387448;BL0218;BUILDING template;Oude Brusselsestraat 50-52_Schuttersvest 55-57-59-61-63;Schuttersvest;63;
MECHELEN - FH02;3035166;;BL0225;3035166;BL0225;BUILDING template;;Willem Geetsstraat;7;
MECHELEN - FH02;3028988;;BL0229;3028988;BL0229;BUILDING template;Leopoldstraat 104_Koning Albertplein 8;Koning Albertplein;8;
MECHELEN - FH02;3035613;;BL0220;3035613;BL0220;BUILDING template;;Groenstraat;40;
MECHELEN - FH02;3039438;;BL0206;3039438;BL0206;BUILDING template;;Korenmarkt;21;
MECHELEN - FH02;4761262;;BL0208;4761262;BL0208;BUILDING template;;Moensstraat;6;
MECHELEN - FH02;4757632;;BL0228;4757632;BL0228;BUILDING template;;Schuttersvest;64;
MECHELEN - FH02;4196118;;BL0224;4196118;BL0224;BUILDING template;;Willem Geetsstraat;8;
MECHELEN - FH02;3028992;;BL0229;3028992;BL0229;BUILDING template;Koning Albertplein 12-12A;Koning Albertplein;12;A
MECHELEN - FH02;3035614;;BL0219;3035614;BL0219;BUILDING template;;Groenstraat;41;
MECHELEN - FH02;1280260;;BL0206;1280260;BL0206;BUILDING template;;Korenmarkt;23;
MECHELEN - FH02;373845;;BL0207;373845;BL0207;BUILDING template;;Moensstraat;7;
MECHELEN - FH02;387449;;BL0217;387449;BL0217;BUILDING template;;Schuttersvest;65;
MECHELEN - FH02;3035168;;BL0225;3035168;BL0225;BUILDING template;;Willem Geetsstraat;9;
MECHELEN - FH02;3043144;;BL0220;3043144;BL0220;BUILDING template;;Milsenstraat;18;
MECHELEN - FH02;3035616;;BL0219;3035616;BL0219;BUILDING template;;Groenstraat;43;
MECHELEN - FH02;401964;;BL0206;401964;BL0206;BUILDING template;;Korenmarkt;31;
MECHELEN - FH02;3043177;;BL0208;3043177;BL0208;BUILDING template;;Moensstraat;8;
MECHELEN - FH02;3048027;;BL0228;3048027;BL0228;BUILDING template;;Schuttersvest;66;
MECHELEN - FH02;3035170;;BL0224;3035170;BL0224;BUILDING template;;Willem Geetsstraat;10;
MECHELEN - FH02;386631;;BL0219;386631;BL0219;BUILDING template;Louizastraat 40-40B_Van Benedenlaan 73;Van Benedenlaan;73;
MECHELEN - FH02;3048231;;BL0232;3048231;BL0232;BUILDING template;Hendrik Speecqvest 56-58;Hendrik Speecqvest;58;
MECHELEN - FH02;394783;;BL0220;394783;BL0220;BUILDING template;;Groenstraat;44;
MECHELEN - FH02;3039445;;BL0207;3039445;BL0207;BUILDING template;;Korenmarkt;33;
MECHELEN - FH02;3043178;;BL0207;3043178;BL0207;BUILDING template;;Moensstraat;9;
MECHELEN - FH02;3048030;;BL0228;3048030;BL0228;BUILDING template;;Schuttersvest;68;
MECHELEN - FH02;3035171;;BL0225;3035171;BL0225;BUILDING template;;Willem Geetsstraat;11;
MECHELEN - FH02;6468566;;BL0220;6468566;BL0220;BUILDING template;;Milsenstraat;22;
MECHELEN - FH02;3035618;;BL0219;3035618;BL0219;BUILDING template;;Groenstraat;45;
MECHELEN - FH02;3039447;;BL0207;3039447;BL0207;BUILDING template;;Korenmarkt;35;
MECHELEN - FH02;3043180;;BL0208;3043180;BL0208;BUILDING template;;Moensstraat;10;
MECHELEN - FH02;3048031;;BL0217;3048031;BL0217;BUILDING template;;Schuttersvest;69;
MECHELEN - FH02;4756833;;BL0224;4756833;BL0224;BUILDING template;;Willem Geetsstraat;12;
MECHELEN - FH02;394782;;BL0220;394782;BL0220;BUILDING template;;Groenstraat;46;
MECHELEN - FH02;3039450;;BL0207;3039450;BL0207;BUILDING template;;Korenmarkt;37;
MECHELEN - FH02;3043181;;BL0207;3043181;BL0207;BUILDING template;;Moensstraat;11;
MECHELEN - FH02;3048033;;BL0228;3048033;BL0228;BUILDING template;;Schuttersvest;70;
MECHELEN - FH02;3035173;;BL0225;3035173;BL0225;BUILDING template;;Willem Geetsstraat;13;
MECHELEN - FH02;173462;;BL0219;173462;BL0219;BUILDING template;;Lange Nieuwstraat;113;
MECHELEN - FH02;3048212;;BL0232;3048212;BL0232;BUILDING template;;Hendrik Speecqvest;18;
MECHELEN - FH02;1521395;;BL0206;1521395;BL0206;BUILDING template;;Onze-Lieve-Vrouwestraat;32;
MECHELEN - FH02;3035620;;BL0219;3035620;BL0219;BUILDING template;;Groenstraat;47;
MECHELEN - FH02;3039453;;BL0207;3039453;BL0207;BUILDING template;;Korenmarkt;39;
MECHELEN - FH02;3043182;;BL0208;3043182;BL0208;BUILDING template;;Moensstraat;12;
MECHELEN - FH02;3048034;;BL0217;3048034;BL0217;BUILDING template;Schuttersvest 71-73;Schuttersvest;71;
MECHELEN - FH02;3035174;;BL0224;3035174;BL0224;BUILDING template;;Willem Geetsstraat;14;
MECHELEN - FH02;3035621;;BL0220;3035621;BL0220;BUILDING template;;Groenstraat;48;
MECHELEN - FH02;3039454;;BL0207;3039454;BL0207;BUILDING template;;Korenmarkt;41;
MECHELEN - FH02;3043184;;BL0207;3043184;BL0207;BUILDING template;;Moensstraat;13;
MECHELEN - FH02;335346;;BL0228;335346;BL0228;BUILDING template;;Schuttersvest;72;
MECHELEN - FH02;336876;;BL0225;336876;BL0225;BUILDING template;;Willem Geetsstraat;15;
MECHELEN - FH02;3035622;;BL0219;3035622;BL0219;BUILDING template;;Groenstraat;49;
MECHELEN - FH02;3039456;;BL0207;3039456;BL0207;BUILDING template;;Korenmarkt;43;
MECHELEN - FH02;373847;;BL0208;373847;BL0208;BUILDING template;;Moensstraat;14;
MECHELEN - FH02;387450;;BL0217;387450;BL0217;BUILDING template;Schuttersvest 71-73;Schuttersvest;73;
MECHELEN - FH02;4246346;;BL0224;4246346;BL0224;BUILDING template;;Willem Geetsstraat;16;
MECHELEN - FH02;3035623;;BL0220;3035623;BL0220;BUILDING template;;Groenstraat;50;
MECHELEN - FH02;4761230;;BL0207;4761230;BL0207;BUILDING template;;Korenmarkt;45;
MECHELEN - FH02;373846;;BL0207;373846;BL0207;BUILDING template;;Moensstraat;15;
MECHELEN - FH02;3048038;;BL0228;3048038;BL0228;BUILDING template;;Schuttersvest;74;
MECHELEN - FH02;336880;;BL0225;336880;BL0225;BUILDING template;;Willem Geetsstraat;17;
MECHELEN - FH02;4754791;;BL0229;4754791;BL0229;BUILDING template;Hendrik Consciencestraat 46-48;Hendrik Consciencestraat;48;
MECHELEN - FH02;3035624;;BL0219;3035624;BL0219;BUILDING template;;Groenstraat;51;
MECHELEN - FH02;3039457;;BL0207;3039457;BL0207;BUILDING template;;Korenmarkt;47;
MECHELEN - FH02;3944124;;BL0207;3944124;BL0207;BUILDING template;;Moensstraat;17;
MECHELEN - FH02;387451;;BL0217;387451;BL0217;BUILDING template;;Schuttersvest;75;
MECHELEN - FH02;3035176;;BL0224;3035176;BL0224;BUILDING template;;Willem Geetsstraat;18;
MECHELEN - FH02;4754771;;BL0222;4754771;BL0222;BUILDING template;;Willem Rosierstraat;10;
MECHELEN - FH02;173465;;BL0220;173465;BL0220;BUILDING template;;Groenstraat;52;
MECHELEN - FH02;3039458;;BL0207;3039458;BL0207;BUILDING template;;Korenmarkt;49;
MECHELEN - FH02;3043186;;BL0208;3043186;BL0208;BUILDING template;;Moensstraat;18;
MECHELEN - FH02;3048042;;BL0228;3048042;BL0228;BUILDING template;;Schuttersvest;78;
MECHELEN - FH02;4016080;;BL0225;4016080;BL0225;BUILDING template;;Willem Geetsstraat;19;
MECHELEN - FH02;3048047;;BL0228;3048047;BL0228;BUILDING template;;Schuttersvest;92;A
MECHELEN - FH02;405390;;BL0205;405390;BL0205;BUILDING template;Hanswijkstraat 1-3-5;Hanswijkstraat;1;
MECHELEN - FH02;4754993;;BL0219;4754993;BL0219;BUILDING template;;Groenstraat;53;
MECHELEN - FH02;3039460;;BL0207;3039460;BL0207;BUILDING template;;Korenmarkt;51;
MECHELEN - FH02;4761269;;BL0208;4761269;BL0208;BUILDING template;;Moensstraat;20;
MECHELEN - FH02;335347;;BL0228;335347;BL0228;BUILDING template;;Schuttersvest;80;
MECHELEN - FH02;3035178;;BL0224;3035178;BL0224;BUILDING template;;Willem Geetsstraat;20;
MECHELEN - FH02;5812518;;BL0214;5812518;BL0214;BUILDING template;;Tessestraat;3;
MECHELEN - FH02;3036017;;BL0205;3036017;BL0205;BUILDING template;Hanswijkstraat 1-3-5;Hanswijkstraat;3;
MECHELEN - FH02;394772;;BL0220;394772;BL0220;BUILDING template;;Groenstraat;54;
MECHELEN - FH02;3039461;;BL0207;3039461;BL0207;BUILDING template;;Korenmarkt;53;
MECHELEN - FH02;3043187;;BL0208;3043187;BL0208;BUILDING template;;Moensstraat;24;
MECHELEN - FH02;335348;;BL0228;335348;BL0228;BUILDING template;;Schuttersvest;82;
MECHELEN - FH02;1454806;;BL0225;1454806;BL0225;BUILDING template;;Willem Geetsstraat;21;
MECHELEN - FH02;5717880;;BL0201;5717880;BL0201;BUILDING template;;Guldenstraat;31;
MECHELEN - FH02;4764792;;BL0205;4764792;BL0205;BUILDING template;;Hanswijkstraat;7;
MECHELEN - FH02;3035625;;BL0219;3035625;BL0219;BUILDING template;;Groenstraat;55;
MECHELEN - FH02;10970;;BL0207;10970;BL0207;BUILDING template;;Korenmarkt;55;
MECHELEN - FH02;5403852;;BL0208;5403852;BL0208;BUILDING template;;Moensstraat;26;
MECHELEN - FH02;3048044;;BL0228;3048044;BL0228;BUILDING template;;Schuttersvest;84;
MECHELEN - FH02;3035180;;BL0224;3035180;BL0224;BUILDING template;;Willem Geetsstraat;22;
MECHELEN - FH02;4178498;;BL0220;4178498;BL0220;BUILDING template;;Groenstraat;56;
MECHELEN - FH02;3044625;;BL0217;3044625;BL0217;BUILDING template;;Lange Nieuwstraat;1;
MECHELEN - FH02;5838913;;BL0208;5838913;BL0208;BUILDING template;;Moensstraat;28;
MECHELEN - FH02;4757252;;BL0228;4757252;BL0228;BUILDING template;;Schuttersvest;86;
MECHELEN - FH02;3035182;;BL0225;3035182;BL0225;BUILDING template;;Willem Geetsstraat;23;
MECHELEN - FH02;4160985;;BL0219;4160985;BL0219;BUILDING template;;Groenstraat;57;
MECHELEN - FH02;388451;;BL0214;388451;BL0214;BUILDING template;;Lange Nieuwstraat;4;
MECHELEN - FH02;5394336;;BL0208;5394336;BL0208;BUILDING template;;Moensstraat;42;
MECHELEN - FH02;3944185;;BL0228;3944185;BL0228;BUILDING template;;Schuttersvest;88;
MECHELEN - FH02;336872;;BL0224;336872;BL0224;BUILDING template;;Willem Geetsstraat;24;
MECHELEN - FH02;3035626;;BL0219;3035626;BL0219;BUILDING template;;Groenstraat;59;
MECHELEN - FH02;3044626;;BL0214;3044626;BL0214;BUILDING template;;Lange Nieuwstraat;6;
MECHELEN - FH02;3999713;;BL0207;3999713;BL0207;BUILDING template;;Moensstraat;51;
MECHELEN - FH02;3048045;;BL0228;3048045;BL0228;BUILDING template;;Schuttersvest;92;
MECHELEN - FH02;3035184;;BL0225;3035184;BL0225;BUILDING template;;Willem Geetsstraat;25;
MECHELEN - FH02;394776;;BL0221;394776;BL0221;BUILDING template;;Groenstraat;60;
MECHELEN - FH02;4767806;;BL0214;4767806;BL0214;BUILDING template;;Lange Nieuwstraat;8;
MECHELEN - FH02;3044989;;BL0211;3044989;BL0211;BUILDING template;;Onze-Lieve-Vrouwekerkhof;3;
MECHELEN - FH02;335349;;BL0228;335349;BL0228;BUILDING template;;Schuttersvest;94;
MECHELEN - FH02;336870;;BL0224;336870;BL0224;BUILDING template;;Willem Geetsstraat;26;
MECHELEN - FH02;3035627;;BL0219;3035627;BL0219;BUILDING template;;Groenstraat;61;
MECHELEN - FH02;3044628;;BL0214;3044628;BL0214;BUILDING template;;Lange Nieuwstraat;10;
MECHELEN - FH02;3044990;;BL0211;3044990;BL0211;BUILDING template;;Onze-Lieve-Vrouwekerkhof;5;
MECHELEN - FH02;3944195;;BL0220;3944195;BL0220;BUILDING template;;Sint-Jacobstraat;1;
MECHELEN - FH02;1370795;;BL0225;1370795;BL0225;BUILDING template;;Willem Geetsstraat;27;
MECHELEN - FH02;4209643;;BL0213;4209643;BL0213;BUILDING template;Ravenbergstraat 19-21-23;Ravenbergstraat;23;
MECHELEN - FH02;5839174;;BL0224;5839174;BL0224;BUILDING template;;Willem Herreynsstraat;53;
MECHELEN - FH02;3045160;;BL0204;3045160;BL0204;BUILDING template;;Onze-Lieve-Vrouwestraat;143;
MECHELEN - FH02;3035628;;BL0221;3035628;BL0221;BUILDING template;;Groenstraat;62;
MECHELEN - FH02;387458;;BL0218;387458;BL0218;BUILDING template;;Lange Nieuwstraat;11;
MECHELEN - FH02;3044992;;BL0211;3044992;BL0211;BUILDING template;;Onze-Lieve-Vrouwekerkhof;7;
MECHELEN - FH02;3944196;;BL0221;3944196;BL0221;BUILDING template;;Sint-Jacobstraat;6;
MECHELEN - FH02;3035188;;BL0224;3035188;BL0224;BUILDING template;;Willem Geetsstraat;28;
MECHELEN - FH02;398343;;BL0206;398343;BL0206;BUILDING template;;Onze-Lieve-Vrouwestraat;34;
MECHELEN - FH02;388935;;BL0204;388935;BL0204;BUILDING template;;Onze-Lieve-Vrouwestraat;145;
MECHELEN - FH02;3035629;;BL0219;3035629;BL0219;BUILDING template;;Groenstraat;63;
MECHELEN - FH02;388449;;BL0214;388449;BL0214;BUILDING template;;Lange Nieuwstraat;12;
MECHELEN - FH02;4762109;;BL0211;4762109;BL0211;BUILDING template;;Onze-Lieve-Vrouwekerkhof;9;
MECHELEN - FH02;3048477;;BL0221;3048477;BL0221;BUILDING template;;Sint-Jacobstraat;8;
MECHELEN - FH02;3035189;;BL0225;3035189;BL0225;BUILDING template;;Willem Geetsstraat;29;
MECHELEN - FH02;3035630;;BL0221;3035630;BL0221;BUILDING template;;Groenstraat;64;
MECHELEN - FH02;387457;;BL0218;387457;BL0218;BUILDING template;;Lange Nieuwstraat;13;
MECHELEN - FH02;3044998;;BL0211;3044998;BL0211;BUILDING template;;Onze-Lieve-Vrouwekerkhof;11;
MECHELEN - FH02;3944197;;BL0221;3944197;BL0221;BUILDING template;;Sint-Jacobstraat;10;
MECHELEN - FH02;3035190;;BL0224;3035190;BL0224;BUILDING template;;Willem Geetsstraat;30;
MECHELEN - FH02;3045067;;BL0202;3045067;BL0202;BUILDING template;;Onze-Lieve-Vrouwestraat;39;
MECHELEN - FH02;3035631;;BL0219;3035631;BL0219;BUILDING template;;Groenstraat;65;
MECHELEN - FH02;388448;;BL0214;388448;BL0214;BUILDING template;Lange Nieuwstraat 14-16;Lange Nieuwstraat;14;
MECHELEN - FH02;4761068;;BL0206;4761068;BL0206;BUILDING template;;Onze-Lieve-Vrouwestraat;2;
MECHELEN - FH02;371782;;BL0220;371782;BL0220;BUILDING template;;Sint-Jacobstraat;11;
MECHELEN - FH02;4756815;;BL0225;4756815;BL0225;BUILDING template;;Willem Geetsstraat;31;
MECHELEN - FH02;6524296;;BL0203;6524296;BL0203;BUILDING template;;Onze-Lieve-Vrouwestraat;55;
MECHELEN - FH02;4754990;;BL0221;4754990;BL0221;BUILDING template;;Groenstraat;66;
MECHELEN - FH02;3044630;;BL0218;3044630;BL0218;BUILDING template;;Lange Nieuwstraat;15;
MECHELEN - FH02;4761071;;BL0206;4761071;BL0206;BUILDING template;;Onze-Lieve-Vrouwestraat;4;
MECHELEN - FH02;3944198;;BL0221;3944198;BL0221;BUILDING template;;Sint-Jacobstraat;12;
MECHELEN - FH02;336873;;BL0224;336873;BL0224;BUILDING template;;Willem Geetsstraat;32;
MECHELEN - FH02;398349;;BL0204;398349;BL0204;BUILDING template;;Onze-Lieve-Vrouwestraat;77;
MECHELEN - FH02;394775;;BL0221;394775;BL0221;BUILDING template;;Groenstraat;68;
MECHELEN - FH02;3044631;;BL0214;3044631;BL0214;BUILDING template;Lange Nieuwstraat 14-16;Lange Nieuwstraat;16;
MECHELEN - FH02;3045040;;BL0201;3045040;BL0201;BUILDING template;;Onze-Lieve-Vrouwestraat;5;
MECHELEN - FH02;4763032;;BL0221;4763032;BL0221;BUILDING template;;Sint-Jacobstraat;22;
MECHELEN - FH02;336877;;BL0225;336877;BL0225;BUILDING template;;Willem Geetsstraat;33;
MECHELEN - FH02;3044627;;BL0218;3044627;BL0218;BUILDING template;;Lange Nieuwstraat;9;
MECHELEN - FH02;4755068;;BL0219;4755068;BL0219;BUILDING template;;Groenstraat;69;
MECHELEN - FH02;387456;;BL0218;387456;BL0218;BUILDING template;;Lange Nieuwstraat;17;
MECHELEN - FH02;394786;;BL0220;394786;BL0220;BUILDING template;;Sint-Jacobstraat;23;
MECHELEN - FH02;4756840;;BL0224;4756840;BL0224;BUILDING template;;Willem Geetsstraat;34;
MECHELEN - FH02;373848;;BL0207;373848;BL0207;BUILDING template;;Moensstraat;19;
MECHELEN - FH02;393889;;BL0212;393889;BL0212;BUILDING template;;Ravenbergstraat;20;
MECHELEN - FH02;3045105;;BL0212;3045105;BL0212;BUILDING template;;Onze-Lieve-Vrouwestraat;78;
MECHELEN - FH02;3035633;;BL0219;3035633;BL0219;BUILDING template;;Groenstraat;71;
MECHELEN - FH02;3044632;;BL0214;3044632;BL0214;BUILDING template;;Lange Nieuwstraat;18;
MECHELEN - FH02;3045045;;BL0201;3045045;BL0201;BUILDING template;;Onze-Lieve-Vrouwestraat;9;
MECHELEN - FH02;3048482;;BL0221;3048482;BL0221;BUILDING template;;Sint-Jacobstraat;24;
MECHELEN - FH02;3035191;;BL0225;3035191;BL0225;BUILDING template;;Willem Geetsstraat;35;
MECHELEN - FH02;1457953;;BL0221;1457953;BL0221;BUILDING template;;Groenstraat;58;A
MECHELEN - FH02;387455;;BL0218;387455;BL0218;BUILDING template;;Lange Nieuwstraat;19;
MECHELEN - FH02;3045046;;BL0206;3045046;BL0206;BUILDING template;;Onze-Lieve-Vrouwestraat;10;
MECHELEN - FH02;4755003;;BL0220;4755003;BL0220;BUILDING template;;Sint-Jacobstraat;25;
MECHELEN - FH02;3035194;;BL0224;3035194;BL0224;BUILDING template;;Willem Geetsstraat;36;
MECHELEN - FH02;336879;;BL0225;336879;BL0225;BUILDING template;;Willem Geetsstraat;51;
MECHELEN - FH02;3045135;;BL0204;3045135;BL0204;BUILDING template;Onze-Lieve-Vrouwestraat 105-107;Onze-Lieve-Vrouwestraat;107;
MECHELEN - FH02;387460;;BL0218;387460;BL0218;BUILDING template;;Guldenmouwstraat;2;
MECHELEN - FH02;388447;;BL0214;388447;BL0214;BUILDING template;;Lange Nieuwstraat;20;
MECHELEN - FH02;4243456;;BL0201;4243456;BL0201;BUILDING template;;Onze-Lieve-Vrouwestraat;11;
MECHELEN - FH02;4763036;;BL0221;4763036;BL0221;BUILDING template;;Sint-Jacobstraat;26;
MECHELEN - FH02;336878;;BL0225;336878;BL0225;BUILDING template;;Willem Geetsstraat;37;
MECHELEN - FH02;4763082;;BL0208;4763082;BL0208;BUILDING template;Milsenstraat 11-13-15-17-19;Milsenstraat;19;
MECHELEN - FH02;3054069;;BL0218;3054069;BL0218;BUILDING template;;Guldenmouwstraat;4;
MECHELEN - FH02;3044633;;BL0218;3044633;BL0218;BUILDING template;;Lange Nieuwstraat;21;
MECHELEN - FH02;4755005;;BL0220;4755005;BL0220;BUILDING template;;Sint-Jacobstraat;27;
MECHELEN - FH02;336882;;BL0225;336882;BL0225;BUILDING template;;Willem Geetsstraat;39;
MECHELEN - FH02;3048002;;BL0218;3048002;BL0218;BUILDING template;Schuttersvest 47-49-51;Schuttersvest;49;
MECHELEN - FH02;387459;;BL0218;387459;BL0218;BUILDING template;;Guldenmouwstraat;6;
MECHELEN - FH02;4754416;;BL0213;4754416;BL0213;BUILDING template;;Lange Nieuwstraat;28;
MECHELEN - FH02;3045050;;BL0201;3045050;BL0201;BUILDING template;;Onze-Lieve-Vrouwestraat;13;
MECHELEN - FH02;4763039;;BL0221;4763039;BL0221;BUILDING template;;Sint-Jacobstraat;28;
MECHELEN - FH02;336874;;BL0224;336874;BL0224;BUILDING template;;Willem Geetsstraat;40;
MECHELEN - FH02;3944167;;BL0213;3944167;BL0213;BUILDING template;;Ravenbergstraat;1;
MECHELEN - FH02;3036039;;BL0205;3036039;BL0205;BUILDING template;Hanswijkstraat 23-25;Hanswijkstraat;25;
MECHELEN - FH02;3035687;;BL0201;3035687;BL0201;BUILDING template;;Guldenstraat;1;
MECHELEN - FH02;3044634;;BL0218;3044634;BL0218;BUILDING template;;Lange Nieuwstraat;29;
MECHELEN - FH02;3048483;;BL0220;3048483;BL0220;BUILDING template;;Sint-Jacobstraat;29;
MECHELEN - FH02;3035195;;BL0225;3035195;BL0225;BUILDING template;;Willem Geetsstraat;41;
MECHELEN - FH02;6629455;;BL0213;6629455;BL0213;BUILDING template;;Tessestraat;4;
MECHELEN - FH02;3053814;;BL0206;3053814;BL0206;BUILDING template;;Ziekeliedenstraat;25;
MECHELEN - FH02;3035690;;BL0201;3035690;BL0201;BUILDING template;;Guldenstraat;3;
MECHELEN - FH02;393884;;BL0213;393884;BL0213;BUILDING template;;Lange Nieuwstraat;30;
MECHELEN - FH02;4763040;;BL0221;4763040;BL0221;BUILDING template;;Sint-Jacobstraat;30;
MECHELEN - FH02;3035197;;BL0225;3035197;BL0225;BUILDING template;;Willem Geetsstraat;43;
MECHELEN - FH02;3035693;;BL0201;3035693;BL0201;BUILDING template;;Guldenstraat;5;
