Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
KNOKKE-HEIST - FH06;2765377;;BL0608;2765377;BL0608;BUILDING template;Paul Parmentierlaan 291-293;Paul Parmentierlaan;291;
KNOKKE-HEIST - FH06;2765380;;BL0608;2765380;BL0608;BUILDING template;;Paul Parmentierlaan;295;
KNOKKE-HEIST - FH06;2766723;;BL0602;2766723;BL0602;BUILDING template;;Sterrenlaan;6;
KNOKKE-HEIST - FH06;2766730;;BL0601;2766730;BL0601;BUILDING template;;Sterrenlaan;9;
KNOKKE-HEIST - FH06;2766733;;BL0602;2766733;BL0602;BUILDING template;Sterrenlaan 8-10;Sterrenlaan;10;
KNOKKE-HEIST - FH06;2766736;;BL0601;2766736;BL0601;BUILDING template;Sterrenlaan 11-13-15;Sterrenlaan;13;
KNOKKE-HEIST - FH06;2766738;;BL0602;2766738;BL0602;BUILDING template;Zeedijk-Albertstrand 499_Sterrenlaan 14;Sterrenlaan;14;
KNOKKE-HEIST - FH06;2766742;;BL0601;2766742;BL0601;BUILDING template;Sterrenlaan 11-13-15;Sterrenlaan;15;
KNOKKE-HEIST - FH06;2766744;;BL0601;2766744;BL0601;BUILDING template;;Sterrenlaan;17;
KNOKKE-HEIST - FH06;2766746;;BL0601;2766746;BL0601;BUILDING template;;Sterrenlaan;21;
KNOKKE-HEIST - FH06;2766748;;BL0601;2766748;BL0601;BUILDING template;;Sterrenlaan;25;
KNOKKE-HEIST - FH06;2767920;;BL0604;2767920;BL0604;BUILDING template;;Zonnelaan;9;
KNOKKE-HEIST - FH06;2767925;;BL0604;2767925;BL0604;BUILDING template;;Zonnelaan;13;
KNOKKE-HEIST - FH06;2767928;;BL0605;2767928;BL0605;BUILDING template;;Zonnelaan;18;
KNOKKE-HEIST - FH06;2767930;;BL0605;2767930;BL0605;BUILDING template;;Zonnelaan;20;
KNOKKE-HEIST - FH06;2767931;;BL0605;2767931;BL0605;BUILDING template;;Zonnelaan;22;
KNOKKE-HEIST - FH06;2767932;;BL0605;2767932;BL0605;BUILDING template;;Zonnelaan;24;
KNOKKE-HEIST - FH06;2767934;;BL0605;2767934;BL0605;BUILDING template;Zonnelaan 28-30-32-34_Zeedijk-Albertstrand 525-527;Zonnelaan;30;
KNOKKE-HEIST - FH06;2767935;;BL0605;2767935;BL0605;BUILDING template;Zonnelaan 28-30-32-34_Zeedijk-Albertstrand 525-527;Zonnelaan;32;
KNOKKE-HEIST - FH06;2768367;;BL0606;2768367;BL0606;BUILDING template;;Zwaluwenlaan;4;
KNOKKE-HEIST - FH06;2768369;;BL0605;2768369;BL0605;BUILDING template;;Zwaluwenlaan;5;
KNOKKE-HEIST - FH06;2768371;;BL0606;2768371;BL0606;BUILDING template;;Zwaluwenlaan;6;
KNOKKE-HEIST - FH06;2768373;;BL0605;2768373;BL0605;BUILDING template;;Zwaluwenlaan;7;
