Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
MECHELEN - FH02;1561270;;BL0031;3943959;BL0031;(L/B/S)U template;Arsenaalstraat;12;
MECHELEN - FH02;1561271;;BL0031;3943959;BL0031;(L/B/S)U template;Arsenaalstraat;12;
MECHELEN - FH02;3029552;;BL0032;3029552;BL0032;BUILDING template;Arsenaalstraat;13;
MECHELEN - FH02;1562417;;BL0032;3029552;BL0032;(L/B/S)U template;Arsenaalstraat;13;
MECHELEN - FH02;3029553;;BL0031;3029553;BL0031;BUILDING template;Arsenaalstraat;14;
MECHELEN - FH02;1563648;;BL0031;3029553;BL0031;(L/B/S)U template;Arsenaalstraat;14;
MECHELEN - FH02;3943960;;BL0032;3943960;BL0032;BUILDING template;Arsenaalstraat;15;
MECHELEN - FH02;1564709;;BL0032;3943960;BL0032;(L/B/S)U template;Arsenaalstraat;15;
MECHELEN - FH02;1564708;;BL0032;3943960;BL0032;(L/B/S)U template;Arsenaalstraat;15;
MECHELEN - FH02;1564707;;BL0032;3943960;BL0032;(L/B/S)U template;Arsenaalstraat;15;
MECHELEN - FH02;3029555;;BL0031;3029555;BL0031;BUILDING template;Arsenaalstraat;16;
MECHELEN - FH02;1565636;;BL0031;3029555;BL0031;(L/B/S)U template;Arsenaalstraat;16;
MECHELEN - FH02;3029556;;BL0032;3029556;BL0032;BUILDING template;Arsenaalstraat;17;
MECHELEN - FH02;1566164;;BL0032;3029556;BL0032;(L/B/S)U template;Arsenaalstraat;17;
MECHELEN - FH02;1566136;;BL0032;3029556;BL0032;(L/B/S)U template;Arsenaalstraat;17;
MECHELEN - FH02;1566204;;BL0032;3029556;BL0032;(L/B/S)U template;Arsenaalstraat;17;
MECHELEN - FH02;1566188;;BL0032;3029556;BL0032;(L/B/S)U template;Arsenaalstraat;17;
MECHELEN - FH02;4767189;;BL0031;4767189;BL0031;BUILDING template;Arsenaalstraat;18;
MECHELEN - FH02;1567354;;BL0031;4767189;BL0031;(L/B/S)U template;Arsenaalstraat;18;
MECHELEN - FH02;402670;;BL0032;402670;BL0032;BUILDING template;Arsenaalstraat;19;
MECHELEN - FH02;1568085;;BL0032;402670;BL0032;(L/B/S)U template;Arsenaalstraat;19;
MECHELEN - FH02;1568086;;BL0032;402670;BL0032;(L/B/S)U template;Arsenaalstraat;19;
MECHELEN - FH02;11090224;;BL0032;402670;BL0032;(L/B/S)U template;Arsenaalstraat;19;
MECHELEN - FH02;1568087;;BL0032;402670;BL0032;(L/B/S)U template;Arsenaalstraat;19;
MECHELEN - FH02;3029558;;BL0031;3029558;BL0031;BUILDING template;Arsenaalstraat;20;
MECHELEN - FH02;1569799;;BL0031;3029558;BL0031;(L/B/S)U template;Arsenaalstraat;20;
MECHELEN - FH02;3029559;;BL0032;3029559;BL0032;BUILDING template;Arsenaalstraat;21;
MECHELEN - FH02;1570438;;BL0032;3029559;BL0032;(L/B/S)U template;Arsenaalstraat;21;
MECHELEN - FH02;3029560;;BL0031;3029560;BL0031;BUILDING template;Arsenaalstraat;22;
MECHELEN - FH02;1571174;;BL0031;3029560;BL0031;(L/B/S)U template;Arsenaalstraat;22;
MECHELEN - FH02;11090225;;BL0031;3029560;BL0031;(L/B/S)U template;Arsenaalstraat;22;
MECHELEN - FH02;1571175;;BL0031;3029560;BL0031;(L/B/S)U template;Arsenaalstraat;22;
MECHELEN - FH02;1571176;;BL0031;3029560;BL0031;(L/B/S)U template;Arsenaalstraat;22;
MECHELEN - FH02;3029561;;BL0032;3029561;BL0032;BUILDING template;Arsenaalstraat;23;
MECHELEN - FH02;1571749;;BL0032;3029561;BL0032;(L/B/S)U template;Arsenaalstraat;23;
MECHELEN - FH02;3029563;;BL0031;3029563;BL0031;BUILDING template;Arsenaalstraat;24;
MECHELEN - FH02;1572349;;BL0031;3029563;BL0031;(L/B/S)U template;Arsenaalstraat;24;
MECHELEN - FH02;402666;;BL0032;402666;BL0032;BUILDING template;Arsenaalstraat;25;
MECHELEN - FH02;1572914;;BL0032;402666;BL0032;(L/B/S)U template;Arsenaalstraat;25;
MECHELEN - FH02;3029564;;BL0031;3029564;BL0031;BUILDING template;Arsenaalstraat;26;
MECHELEN - FH02;1573497;;BL0031;3029564;BL0031;(L/B/S)U template;Arsenaalstraat;26;
MECHELEN - FH02;402669;;BL0032;402669;BL0032;BUILDING template;Arsenaalstraat;27;
MECHELEN - FH02;1574192;;BL0032;402669;BL0032;(L/B/S)U template;Arsenaalstraat;27;
MECHELEN - FH02;1574193;;BL0032;402669;BL0032;(L/B/S)U template;Arsenaalstraat;27;
MECHELEN - FH02;1574194;;BL0032;402669;BL0032;(L/B/S)U template;Arsenaalstraat;27;
MECHELEN - FH02;3029565;;BL0031;3029565;BL0031;BUILDING template;Arsenaalstraat;28;
MECHELEN - FH02;1574865;;BL0031;3029565;BL0031;(L/B/S)U template;Arsenaalstraat;28;
MECHELEN - FH02;3029566;;BL0032;3029566;BL0032;BUILDING template;Arsenaalstraat;29;
MECHELEN - FH02;1575425;;BL0032;3029566;BL0032;(L/B/S)U template;Arsenaalstraat;29;
MECHELEN - FH02;3029567;;BL0031;3029567;BL0031;BUILDING template;Arsenaalstraat;30;
MECHELEN - FH02;1576632;;BL0031;3029567;BL0031;(L/B/S)U template;Arsenaalstraat;30;
MECHELEN - FH02;3029568;;BL0032;3029568;BL0032;BUILDING template;Arsenaalstraat;31;
MECHELEN - FH02;1577251;;BL0032;3029568;BL0032;(L/B/S)U template;Arsenaalstraat;31;
MECHELEN - FH02;4767154;;BL0031;4767154;BL0031;BUILDING template;Arsenaalstraat;32;
MECHELEN - FH02;1577699;;BL0031;4767154;BL0031;(L/B/S)U template;Arsenaalstraat;32;
MECHELEN - FH02;3029569;;BL0032;3029569;BL0032;BUILDING template;Arsenaalstraat;33;
MECHELEN - FH02;1578241;;BL0032;3029569;BL0032;(L/B/S)U template;Arsenaalstraat;33;
MECHELEN - FH02;3029570;;BL0031;3029570;BL0031;BUILDING template;Arsenaalstraat;34;
MECHELEN - FH02;1578687;;BL0031;3029570;BL0031;(L/B/S)U template;Arsenaalstraat;34;
MECHELEN - FH02;3029572;;BL0032;3029572;BL0032;BUILDING template;Arsenaalstraat;35;
MECHELEN - FH02;1579208;;BL0032;3029572;BL0032;(L/B/S)U template;Arsenaalstraat;35;
MECHELEN - FH02;11090226;;BL0032;3029572;BL0032;(L/B/S)U template;Arsenaalstraat;35;
MECHELEN - FH02;11062113;;BL0032;3029572;BL0032;(L/B/S)U template;Arsenaalstraat;35;
MECHELEN - FH02;3029573;;BL0031;3029573;BL0031;BUILDING template;Arsenaalstraat;36;
MECHELEN - FH02;1579684;;BL0031;3029573;BL0031;(L/B/S)U template;Arsenaalstraat;36;
MECHELEN - FH02;3029574;;BL0032;3029574;BL0032;BUILDING template;Arsenaalstraat;37;
MECHELEN - FH02;1580159;;BL0032;3029574;BL0032;(L/B/S)U template;Arsenaalstraat;37;
MECHELEN - FH02;3029575;;BL0031;3029575;BL0031;BUILDING template;Arsenaalstraat;38;
MECHELEN - FH02;1580583;;BL0031;3029575;BL0031;(L/B/S)U template;Arsenaalstraat;38;
MECHELEN - FH02;3029576;;BL0032;3029576;BL0032;BUILDING template;Arsenaalstraat;39;
MECHELEN - FH02;1581170;;BL0032;3029576;BL0032;(L/B/S)U template;Arsenaalstraat;39;
MECHELEN - FH02;1581171;;BL0032;3029576;BL0032;(L/B/S)U template;Arsenaalstraat;39;
MECHELEN - FH02;3029577;;BL0032;3029577;BL0032;BUILDING template;Arsenaalstraat;41;
MECHELEN - FH02;1582695;;BL0032;3029577;BL0032;(L/B/S)U template;Arsenaalstraat;41;
MECHELEN - FH02;1582694;;BL0032;3029577;BL0032;(L/B/S)U template;Arsenaalstraat;41;
MECHELEN - FH02;1582696;;BL0032;3029577;BL0032;(L/B/S)U template;Arsenaalstraat;41;
MECHELEN - FH02;3943961;;BL0031;3943961;BL0031;BUILDING template;Arsenaalstraat;42;
MECHELEN - FH02;1583077;;BL0031;3943961;BL0031;(L/B/S)U template;Arsenaalstraat;42;
MECHELEN - FH02;1583075;;BL0031;3943961;BL0031;(L/B/S)U template;Arsenaalstraat;42;
MECHELEN - FH02;1583076;;BL0031;3943961;BL0031;(L/B/S)U template;Arsenaalstraat;42;
MECHELEN - FH02;402668;;BL0032;402668;BL0032;BUILDING template;Arsenaalstraat;43;
MECHELEN - FH02;1583446;;BL0032;402668;BL0032;(L/B/S)U template;Arsenaalstraat;43;
MECHELEN - FH02;1583447;;BL0032;402668;BL0032;(L/B/S)U template;Arsenaalstraat;43;
MECHELEN - FH02;1583443;;BL0032;402668;BL0032;(L/B/S)U template;Arsenaalstraat;43;
MECHELEN - FH02;1583445;;BL0032;402668;BL0032;(L/B/S)U template;Arsenaalstraat;43;
MECHELEN - FH02;1583444;;BL0032;402668;BL0032;(L/B/S)U template;Arsenaalstraat;43;
MECHELEN - FH02;3029579;;BL0031;3029579;BL0031;BUILDING template;Arsenaalstraat;44;
MECHELEN - FH02;1583799;;BL0031;3029579;BL0031;(L/B/S)U template;Arsenaalstraat;44;
MECHELEN - FH02;5434918;;BL0032;5434918;BL0032;BUILDING template;Arsenaalstraat;45;
MECHELEN - FH02;1584118;;BL0032;5434918;BL0032;(L/B/S)U template;Arsenaalstraat;45;
MECHELEN - FH02;4767159;;BL0031;4767159;BL0031;BUILDING template;Arsenaalstraat;46;
MECHELEN - FH02;1584415;;BL0031;4767159;BL0031;(L/B/S)U template;Arsenaalstraat;46;
MECHELEN - FH02;3031757;;BL0022;3031757;BL0022;BUILDING template;Brusselsepoortstraat;3;
MECHELEN - FH02;1575635;;BL0022;3031757;BL0022;(L/B/S)U template;Brusselsepoortstraat;3;
MECHELEN - FH02;3031760;;BL0022;3031760;BL0022;BUILDING template;Brusselsepoortstraat;5;
MECHELEN - FH02;1585473;;BL0022;3031760;BL0022;(L/B/S)U template;Brusselsepoortstraat;5;
MECHELEN - FH02;1585535;;BL0022;3031760;BL0022;(L/B/S)U template;Brusselsepoortstraat;5;
MECHELEN - FH02;1585551;;BL0022;3031760;BL0022;(L/B/S)U template;Brusselsepoortstraat;5;
MECHELEN - FH02;1585612;;BL0022;3031760;BL0022;(L/B/S)U template;Brusselsepoortstraat;5;
MECHELEN - FH02;1585507;;BL0022;3031760;BL0022;(L/B/S)U template;Brusselsepoortstraat;5;
MECHELEN - FH02;3031763;;BL0022;3031763;BL0022;BUILDING template;Brusselsepoortstraat;9;
MECHELEN - FH02;5602846;;BL0022;5602846;BL0022;BUILDING template;Brusselsepoortstraat;9;A
MECHELEN - FH02;11089276;;BL0022;5602846;BL0022;(L/B/S)U template;Brusselsepoortstraat;9;A
MECHELEN - FH02;1595435;;BL0022;3031763;BL0022;(L/B/S)U template;Brusselsepoortstraat;9;
MECHELEN - FH02;3031764;;BL0022;3031764;BL0022;BUILDING template;Brusselsepoortstraat;11;
MECHELEN - FH02;1559657;;BL0022;3031764;BL0022;(L/B/S)U template;Brusselsepoortstraat;11;
MECHELEN - FH02;1559591;;BL0022;3031764;BL0022;(L/B/S)U template;Brusselsepoortstraat;11;
MECHELEN - FH02;1559622;;BL0022;3031764;BL0022;(L/B/S)U template;Brusselsepoortstraat;11;
MECHELEN - FH02;1559730;;BL0022;3031764;BL0022;(L/B/S)U template;Brusselsepoortstraat;11;
MECHELEN - FH02;3031767;;BL0022;3031767;BL0022;BUILDING template;Brusselsepoortstraat;13;
MECHELEN - FH02;1562102;;BL0022;3031767;BL0022;(L/B/S)U template;Brusselsepoortstraat;13;
MECHELEN - FH02;356512;;BL0022;356512;BL0022;BUILDING template;Brusselsepoortstraat;15;
MECHELEN - FH02;11090121;;BL0022;356512;BL0022;(L/B/S)U template;Brusselsepoortstraat;15;
MECHELEN - FH02;1564696;;BL0022;356512;BL0022;(L/B/S)U template;Brusselsepoortstraat;15;
MECHELEN - FH02;356511;;BL0022;356511;BL0022;BUILDING template;Brusselsepoortstraat;17;
MECHELEN - FH02;1566533;;BL0022;356511;BL0022;(L/B/S)U template;Brusselsepoortstraat;17;
MECHELEN - FH02;11090122;;BL0022;356511;BL0022;(L/B/S)U template;Brusselsepoortstraat;17;
MECHELEN - FH02;3943994;;BL0022;3943994;BL0022;BUILDING template;Brusselsepoortstraat;19;
MECHELEN - FH02;1568068;;BL0022;3943994;BL0022;(L/B/S)U template;Brusselsepoortstraat;19;
MECHELEN - FH02;1568071;;BL0022;3943994;BL0022;(L/B/S)U template;Brusselsepoortstraat;19;
MECHELEN - FH02;1568069;;BL0022;3943994;BL0022;(L/B/S)U template;Brusselsepoortstraat;19;
MECHELEN - FH02;1568072;;BL0022;3943994;BL0022;(L/B/S)U template;Brusselsepoortstraat;19;
MECHELEN - FH02;1568070;;BL0022;3943994;BL0022;(L/B/S)U template;Brusselsepoortstraat;19;
MECHELEN - FH02;3031773;;BL0022;3031773;BL0022;BUILDING template;Brusselsepoortstraat;21;
MECHELEN - FH02;1570162;;BL0022;3031773;BL0022;(L/B/S)U template;Brusselsepoortstraat;21;
MECHELEN - FH02;1570134;;BL0022;3031773;BL0022;(L/B/S)U template;Brusselsepoortstraat;21;
MECHELEN - FH02;1570103;;BL0022;3031773;BL0022;(L/B/S)U template;Brusselsepoortstraat;21;
MECHELEN - FH02;1570120;;BL0022;3031773;BL0022;(L/B/S)U template;Brusselsepoortstraat;21;
MECHELEN - FH02;1570150;;BL0022;3031773;BL0022;(L/B/S)U template;Brusselsepoortstraat;21;
MECHELEN - FH02;3031775;;BL0022;3031775;BL0022;BUILDING template;Brusselsepoortstraat;23;
MECHELEN - FH02;1571736;;BL0022;3031775;BL0022;(L/B/S)U template;Brusselsepoortstraat;23;
MECHELEN - FH02;3031778;;BL0022;3031778;BL0022;BUILDING template;Brusselsepoortstraat;25;
MECHELEN - FH02;1572892;;BL0022;3031778;BL0022;(L/B/S)U template;Brusselsepoortstraat;25;
MECHELEN - FH02;1572894;;BL0022;3031778;BL0022;(L/B/S)U template;Brusselsepoortstraat;25;
MECHELEN - FH02;1572891;;BL0022;3031778;BL0022;(L/B/S)U template;Brusselsepoortstraat;25;
MECHELEN - FH02;11090123;;BL0022;3031778;BL0022;(L/B/S)U template;Brusselsepoortstraat;25;
MECHELEN - FH02;1572893;;BL0022;3031778;BL0022;(L/B/S)U template;Brusselsepoortstraat;25;
MECHELEN - FH02;3031783;;BL0022;3031783;BL0022;BUILDING template;Brusselsepoortstraat;29;
MECHELEN - FH02;1575414;;BL0022;3031783;BL0022;(L/B/S)U template;Brusselsepoortstraat;29;
MECHELEN - FH02;1193875;;BL0029;1193875;BL0029;BUILDING template;Colomastraat;1;
MECHELEN - FH02;1557813;;BL0029;1193875;BL0029;(L/B/S)U template;Colomastraat;1;
MECHELEN - FH02;335265;;BL0028;335265;BL0028;BUILDING template;Colomastraat;2;
MECHELEN - FH02;1569195;;BL0028;335265;BL0028;(L/B/S)U template;Colomastraat;2;
MECHELEN - FH02;3032448;;BL0029;3032448;BL0029;BUILDING template;Colomastraat;3;
MECHELEN - FH02;1576172;;BL0029;3032448;BL0029;(L/B/S)U template;Colomastraat;3;
MECHELEN - FH02;1476364;;BL0028;1476364;BL0028;BUILDING template;Colomastraat;4;
MECHELEN - FH02;1581462;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;11090138;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;1581422;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;11090139;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;1581447;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;1581451;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;1581379;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;1581373;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;1581416;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;1581464;;BL0028;1476364;BL0028;(L/B/S)U template;Colomastraat;4;
MECHELEN - FH02;3032450;;BL0029;3032450;BL0029;BUILDING template;Colomastraat;5;
MECHELEN - FH02;1585994;;BL0029;3032450;BL0029;(L/B/S)U template;Colomastraat;5;
MECHELEN - FH02;1585995;;BL0029;3032450;BL0029;(L/B/S)U template;Colomastraat;5;
MECHELEN - FH02;1585992;;BL0029;3032450;BL0029;(L/B/S)U template;Colomastraat;5;
MECHELEN - FH02;1585990;;BL0029;3032450;BL0029;(L/B/S)U template;Colomastraat;5;
MECHELEN - FH02;1585991;;BL0029;3032450;BL0029;(L/B/S)U template;Colomastraat;5;
MECHELEN - FH02;1585993;;BL0029;3032450;BL0029;(L/B/S)U template;Colomastraat;5;
MECHELEN - FH02;11090140;;BL0029;3032450;BL0029;(L/B/S)U template;Colomastraat;5;
MECHELEN - FH02;3032451;;BL0028;3032451;BL0028;BUILDING template;Colomastraat;6;
MECHELEN - FH02;1589327;;BL0028;3032451;BL0028;(L/B/S)U template;Colomastraat;6;
MECHELEN - FH02;11090148;;BL0028;3032451;BL0028;(L/B/S)U template;Colomastraat;6;
MECHELEN - FH02;3032453;;BL0029;3032453;BL0029;BUILDING template;Colomastraat;7;
MECHELEN - FH02;1591702;;BL0029;3032453;BL0029;(L/B/S)U template;Colomastraat;7;
MECHELEN - FH02;11090141;;BL0029;3032453;BL0029;(L/B/S)U template;Colomastraat;7;
MECHELEN - FH02;3032454;;BL0028;3032454;BL0028;BUILDING template;Colomastraat;8;
MECHELEN - FH02;1594006;;BL0028;3032454;BL0028;(L/B/S)U template;Colomastraat;8;
MECHELEN - FH02;3032456;;BL0028;3032456;BL0028;BUILDING template;Colomastraat;10;
MECHELEN - FH02;1558575;;BL0028;3032456;BL0028;(L/B/S)U template;Colomastraat;10;
MECHELEN - FH02;4757270;;BL0029;4757270;BL0029;BUILDING template;Colomastraat;11;
MECHELEN - FH02;10446974;;BL0029;4757270;BL0029;(L/B/S)U template;Colomastraat;11;
MECHELEN - FH02;4238999;;BL0028;4238999;BL0028;BUILDING template;Colomastraat;12;
MECHELEN - FH02;1561267;;BL0028;4238999;BL0028;(L/B/S)U template;Colomastraat;12;
MECHELEN - FH02;3032457;;BL0029;3032457;BL0029;BUILDING template;Colomastraat;13;
MECHELEN - FH02;1562415;;BL0029;3032457;BL0029;(L/B/S)U template;Colomastraat;13;
MECHELEN - FH02;11090142;;BL0029;3032457;BL0029;(L/B/S)U template;Colomastraat;13;
