Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
LEUVEN - FH03;1881269;;BL0318;4786665;BL0318;(L/B/S)U template;Blauwputgang;1;
LEUVEN - FH03;4786667;;BL0318;4786667;BL0318;BUILDING template;Blauwputgang;3;
LEUVEN - FH03;1909328;;BL0318;4786667;BL0318;(L/B/S)U template;Blauwputgang;3;
LEUVEN - FH03;1521179;;BL0318;1521179;BL0318;BUILDING template;Blauwputgang;4;
LEUVEN - FH03;10916554;;BL0318;1521179;BL0318;(L/B/S)U template;Blauwputgang;4;
LEUVEN - FH03;1521182;;BL0318;1521182;BL0318;BUILDING template;Blauwputgang;5;
LEUVEN - FH03;1921762;;BL0318;1521182;BL0318;(L/B/S)U template;Blauwputgang;5;
LEUVEN - FH03;1521186;;BL0318;1521186;BL0318;BUILDING template;Blauwputgang;6;
LEUVEN - FH03;1926837;;BL0318;1521186;BL0318;(L/B/S)U template;Blauwputgang;6;
LEUVEN - FH03;1521183;;BL0318;1521183;BL0318;BUILDING template;Blauwputgang;7;
LEUVEN - FH03;1930640;;BL0318;1521183;BL0318;(L/B/S)U template;Blauwputgang;7;
LEUVEN - FH03;1521187;;BL0318;1521187;BL0318;BUILDING template;Blauwputgang;8;
LEUVEN - FH03;1933881;;BL0318;1521187;BL0318;(L/B/S)U template;Blauwputgang;8;
LEUVEN - FH03;1521180;;BL0318;1521180;BL0318;BUILDING template;Blauwputgang;9;
LEUVEN - FH03;1936664;;BL0318;1521180;BL0318;(L/B/S)U template;Blauwputgang;9;
LEUVEN - FH03;1521177;;BL0318;1521177;BL0318;BUILDING template;Blauwputgang;10;
LEUVEN - FH03;1882661;;BL0318;1521177;BL0318;(L/B/S)U template;Blauwputgang;10;
LEUVEN - FH03;4786663;;BL0318;4786663;BL0318;BUILDING template;Blauwputgang;11;
LEUVEN - FH03;1885017;;BL0318;4786663;BL0318;(L/B/S)U template;Blauwputgang;11;
LEUVEN - FH03;1186806;;BL0312;1186806;BL0312;BUILDING template;Bogaardenstraat;1;
LEUVEN - FH03;1881684;;BL0312;1186806;BL0312;(L/B/S)U template;Bogaardenstraat;1;
LEUVEN - FH03;379743;;BL0305;379743;BL0305;BUILDING template;Bogaardenstraat;2;
LEUVEN - FH03;1899409;;BL0305;379743;BL0305;(L/B/S)U template;Bogaardenstraat;2;
LEUVEN - FH03;3975713;;BL0305;3975713;BL0305;BUILDING template;Bogaardenstraat;4;
LEUVEN - FH03;1917038;;BL0305;3975713;BL0305;(L/B/S)U template;Bogaardenstraat;4;
LEUVEN - FH03;10916908;;BL0305;3975713;BL0305;(L/B/S)U template;Bogaardenstraat;4;
LEUVEN - FH03;4792991;;BL0312;4792991;BL0312;BUILDING template;Bogaardenstraat;5;
LEUVEN - FH03;10916555;;BL0312;4792991;BL0312;(L/B/S)U template;Bogaardenstraat;5;
LEUVEN - FH03;3010612;;BL0305;3010612;BL0305;BUILDING template;Bogaardenstraat;6;
LEUVEN - FH03;10916556;;BL0305;3010612;BL0305;(L/B/S)U template;Bogaardenstraat;6;
LEUVEN - FH03;3941075;;BL0312;3941075;BL0312;BUILDING template;Bogaardenstraat;11;
LEUVEN - FH03;1885345;;BL0312;3941075;BL0312;(L/B/S)U template;Bogaardenstraat;11;
LEUVEN - FH03;3010616;;BL0305;3010616;BL0305;BUILDING template;Bogaardenstraat;12;
LEUVEN - FH03;1887476;;BL0305;3010616;BL0305;(L/B/S)U template;Bogaardenstraat;12;
LEUVEN - FH03;10916909;;BL0305;3010616;BL0305;(L/B/S)U template;Bogaardenstraat;12;
LEUVEN - FH03;11088183;;BL0305;3010616;BL0305;(L/B/S)U template;Bogaardenstraat;12;
LEUVEN - FH03;4068748;;BL0312;4068748;BL0312;BUILDING template;Bogaardenstraat;13;
LEUVEN - FH03;1889243;;BL0312;4068748;BL0312;(L/B/S)U template;Bogaardenstraat;13;
LEUVEN - FH03;3010618;;BL0305;3010618;BL0305;BUILDING template;Bogaardenstraat;14;
LEUVEN - FH03;1891055;;BL0305;3010618;BL0305;(L/B/S)U template;Bogaardenstraat;14;
LEUVEN - FH03;379741;;BL0312;379741;BL0312;BUILDING template;Bogaardenstraat;15;
LEUVEN - FH03;1892635;;BL0312;379741;BL0312;(L/B/S)U template;Bogaardenstraat;15;
LEUVEN - FH03;1186807;;BL0305;1186807;BL0305;BUILDING template;Bogaardenstraat;16;
LEUVEN - FH03;1894076;;BL0305;1186807;BL0305;(L/B/S)U template;Bogaardenstraat;16;
LEUVEN - FH03;379742;;BL0305;379742;BL0305;BUILDING template;Bogaardenstraat;18;
LEUVEN - FH03;1895940;;BL0305;379742;BL0305;(L/B/S)U template;Bogaardenstraat;18;
LEUVEN - FH03;1895970;;BL0305;379742;BL0305;(L/B/S)U template;Bogaardenstraat;18;
LEUVEN - FH03;10965200;;BL0305;379742;BL0305;(L/B/S)U template;Bogaardenstraat;18;
LEUVEN - FH03;379738;;BL0314;379738;BL0314;BUILDING template;Bogaardenstraat;21;
LEUVEN - FH03;1901327;;BL0314;379738;BL0314;(L/B/S)U template;Bogaardenstraat;21;
LEUVEN - FH03;379739;;BL0306;379739;BL0306;BUILDING template;Bogaardenstraat;22;
LEUVEN - FH03;1902240;;BL0306;379739;BL0306;(L/B/S)U template;Bogaardenstraat;22;
LEUVEN - FH03;4792987;;BL0314;4792987;BL0314;BUILDING template;Bogaardenstraat;23;
LEUVEN - FH03;1903220;;BL0314;4792987;BL0314;(L/B/S)U template;Bogaardenstraat;23;
LEUVEN - FH03;3010624;;BL0306;3010624;BL0306;BUILDING template;Bogaardenstraat;24;
LEUVEN - FH03;1904390;;BL0306;3010624;BL0306;(L/B/S)U template;Bogaardenstraat;24;
LEUVEN - FH03;10982605;;BL0306;3010624;BL0306;(L/B/S)U template;Bogaardenstraat;24;
LEUVEN - FH03;379737;;BL0314;379737;BL0314;BUILDING template;Bogaardenstraat;25;
LEUVEN - FH03;1905248;;BL0314;379737;BL0314;(L/B/S)U template;Bogaardenstraat;25;
LEUVEN - FH03;3923566;;BL0306;3923566;BL0306;BUILDING template;Bogaardenstraat;26;
LEUVEN - FH03;1905812;;BL0306;3923566;BL0306;(L/B/S)U template;Bogaardenstraat;26;
LEUVEN - FH03;3010626;;BL0314;3010626;BL0314;BUILDING template;Bogaardenstraat;27;
LEUVEN - FH03;10916557;;BL0314;3010626;BL0314;(L/B/S)U template;Bogaardenstraat;27;
LEUVEN - FH03;3010628;;BL0306;3010628;BL0306;BUILDING template;Bogaardenstraat;28;
LEUVEN - FH03;1907418;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907419;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907420;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907421;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907422;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907423;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907424;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907425;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907426;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907427;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;1907428;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;10982606;;BL0306;3010628;BL0306;(L/B/S)U template;Bogaardenstraat;28;
LEUVEN - FH03;235955;;BL0315;235955;BL0315;BUILDING template;Bogaardenstraat;29;
LEUVEN - FH03;1908044;;BL0315;235955;BL0315;(L/B/S)U template;Bogaardenstraat;29;
LEUVEN - FH03;6386665;;BL0315;6386665;BL0315;BUILDING template;Bogaardenstraat;31;
LEUVEN - FH03;11127149;;BL0315;6386665;BL0315;(L/B/S)U template;Bogaardenstraat;31;
LEUVEN - FH03;5448;;BL0315;5448;BL0315;BUILDING template;Bogaardenstraat;33;
LEUVEN - FH03;1912779;;BL0315;5448;BL0315;(L/B/S)U template;Bogaardenstraat;33;
LEUVEN - FH03;10967671;;BL0315;5448;BL0315;(L/B/S)U template;Bogaardenstraat;33;
LEUVEN - FH03;4804070;;BL0315;4804070;BL0315;BUILDING template;Bogaardenstraat;35;
LEUVEN - FH03;1913842;;BL0315;4804070;BL0315;(L/B/S)U template;Bogaardenstraat;35;
LEUVEN - FH03;4127959;;BL0315;4127959;BL0315;BUILDING template;Bogaardenstraat;37;
LEUVEN - FH03;10916559;;BL0315;4127959;BL0315;(L/B/S)U template;Bogaardenstraat;37;
LEUVEN - FH03;3010640;;BL0315;3010640;BL0315;BUILDING template;Bogaardenstraat;39;
LEUVEN - FH03;1915956;;BL0315;3010640;BL0315;(L/B/S)U template;Bogaardenstraat;39;
LEUVEN - FH03;3010644;;BL0315;3010644;BL0315;BUILDING template;Bogaardenstraat;41;
LEUVEN - FH03;1917885;;BL0315;3010644;BL0315;(L/B/S)U template;Bogaardenstraat;41;
LEUVEN - FH03;4804074;;BL0315;4804074;BL0315;BUILDING template;Bogaardenstraat;43;
LEUVEN - FH03;1918657;;BL0315;4804074;BL0315;(L/B/S)U template;Bogaardenstraat;43;
LEUVEN - FH03;3010646;;BL0315;3010646;BL0315;BUILDING template;Bogaardenstraat;45;
LEUVEN - FH03;1919523;;BL0315;3010646;BL0315;(L/B/S)U template;Bogaardenstraat;45;
LEUVEN - FH03;235702;;BL0315;235702;BL0315;BUILDING template;Bogaardenstraat;47;
LEUVEN - FH03;1920349;;BL0315;235702;BL0315;(L/B/S)U template;Bogaardenstraat;47;
LEUVEN - FH03;3010652;;BL0315;3010652;BL0315;BUILDING template;Bogaardenstraat;49;
LEUVEN - FH03;1921073;;BL0315;3010652;BL0315;(L/B/S)U template;Bogaardenstraat;49;
LEUVEN - FH03;3010658;;BL0315;3010658;BL0315;BUILDING template;Bogaardenstraat;51;
LEUVEN - FH03;1923344;;BL0315;3010658;BL0315;(L/B/S)U template;Bogaardenstraat;51;
LEUVEN - FH03;4211931;;BL0315;4211931;BL0315;BUILDING template;Bogaardenstraat;53;
LEUVEN - FH03;1924364;;BL0315;4211931;BL0315;(L/B/S)U template;Bogaardenstraat;53;
LEUVEN - FH03;3010659;;BL0315;3010659;BL0315;BUILDING template;Bogaardenstraat;55;
LEUVEN - FH03;1924991;;BL0315;3010659;BL0315;(L/B/S)U template;Bogaardenstraat;55;
LEUVEN - FH03;3010663;;BL0315;3010663;BL0315;BUILDING template;Bogaardenstraat;57;
LEUVEN - FH03;1925684;;BL0315;3010663;BL0315;(L/B/S)U template;Bogaardenstraat;57;
LEUVEN - FH03;10916914;;BL0315;3010663;BL0315;(L/B/S)U template;Bogaardenstraat;57;
LEUVEN - FH03;3010667;;BL0315;3010667;BL0315;BUILDING template;Bogaardenstraat;59;
LEUVEN - FH03;1926165;;BL0315;3010667;BL0315;(L/B/S)U template;Bogaardenstraat;59;
LEUVEN - FH03;4790711;;BL0315;4790711;BL0315;BUILDING template;Bogaardenstraat;61;
LEUVEN - FH03;1928067;;BL0315;4790711;BL0315;(L/B/S)U template;Bogaardenstraat;61;
LEUVEN - FH03;3010671;;BL0315;3010671;BL0315;BUILDING template;Bogaardenstraat;63;
LEUVEN - FH03;1928751;;BL0315;3010671;BL0315;(L/B/S)U template;Bogaardenstraat;63;
LEUVEN - FH03;3010674;;BL0315;3010674;BL0315;BUILDING template;Bogaardenstraat;65;
LEUVEN - FH03;1929255;;BL0315;3010674;BL0315;(L/B/S)U template;Bogaardenstraat;65;
LEUVEN - FH03;1929256;;BL0315;3010674;BL0315;(L/B/S)U template;Bogaardenstraat;65;
LEUVEN - FH03;1929257;;BL0315;3010674;BL0315;(L/B/S)U template;Bogaardenstraat;65;
LEUVEN - FH03;1929258;;BL0315;3010674;BL0315;(L/B/S)U template;Bogaardenstraat;65;
LEUVEN - FH03;3010677;;BL0315;3010677;BL0315;BUILDING template;Bogaardenstraat;67;
LEUVEN - FH03;1929779;;BL0315;3010677;BL0315;(L/B/S)U template;Bogaardenstraat;67;
LEUVEN - FH03;1929780;;BL0315;3010677;BL0315;(L/B/S)U template;Bogaardenstraat;67;
LEUVEN - FH03;1929781;;BL0315;3010677;BL0315;(L/B/S)U template;Bogaardenstraat;67;
LEUVEN - FH03;3010684;;BL0315;3010684;BL0315;BUILDING template;Bogaardenstraat;69;
LEUVEN - FH03;1930135;;BL0315;3010684;BL0315;(L/B/S)U template;Bogaardenstraat;69;
LEUVEN - FH03;3010686;;BL0315;3010686;BL0315;BUILDING template;Bogaardenstraat;71;
LEUVEN - FH03;1931501;;BL0315;3010686;BL0315;(L/B/S)U template;Bogaardenstraat;71;
LEUVEN - FH03;3010688;;BL0315;3010688;BL0315;BUILDING template;Bogaardenstraat;73;
LEUVEN - FH03;1931855;;BL0315;3010688;BL0315;(L/B/S)U template;Bogaardenstraat;73;
LEUVEN - FH03;3010692;;BL0315;3010692;BL0315;BUILDING template;Bogaardenstraat;75;
LEUVEN - FH03;1932359;;BL0315;3010692;BL0315;(L/B/S)U template;Bogaardenstraat;75;
LEUVEN - FH03;3010694;;BL0315;3010694;BL0315;BUILDING template;Bogaardenstraat;77;
LEUVEN - FH03;1933041;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933042;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933043;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933044;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933045;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933046;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933047;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933048;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933049;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933050;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1933051;;BL0315;3010694;BL0315;(L/B/S)U template;Bogaardenstraat;77;
LEUVEN - FH03;1190288;;BL0303;1190288;BL0303;BUILDING template;Bondgenotenlaan;33;
LEUVEN - FH03;1912504;;BL0303;1190288;BL0303;(L/B/S)U template;Bondgenotenlaan;33;
LEUVEN - FH03;5400;;BL0303;5400;BL0303;BUILDING template;Bondgenotenlaan;35;
LEUVEN - FH03;1913848;;BL0303;5400;BL0303;(L/B/S)U template;Bondgenotenlaan;35;
LEUVEN - FH03;3010779;;BL0303;3010779;BL0303;BUILDING template;Bondgenotenlaan;37;
LEUVEN - FH03;1914950;;BL0303;3010779;BL0303;(L/B/S)U template;Bondgenotenlaan;37;
LEUVEN - FH03;4791807;;BL0303;4791807;BL0303;BUILDING template;Bondgenotenlaan;41;
LEUVEN - FH03;1917902;;BL0303;4791807;BL0303;(L/B/S)U template;Bondgenotenlaan;41;
LEUVEN - FH03;1186991;;BL0304;1186991;BL0304;BUILDING template;Bondgenotenlaan;42;
LEUVEN - FH03;1918262;;BL0304;1186991;BL0304;(L/B/S)U template;Bondgenotenlaan;42;
LEUVEN - FH03;10916929;;BL0304;1186991;BL0304;(L/B/S)U template;Bondgenotenlaan;42;
LEUVEN - FH03;3010782;;BL0303;3010782;BL0303;BUILDING template;Bondgenotenlaan;43;
LEUVEN - FH03;10523830;;BL0303;3010782;BL0303;(L/B/S)U template;Bondgenotenlaan;43;
LEUVEN - FH03;3010783;;BL0304;3010783;BL0304;BUILDING template;Bondgenotenlaan;44;
LEUVEN - FH03;1918973;;BL0304;3010783;BL0304;(L/B/S)U template;Bondgenotenlaan;44;
LEUVEN - FH03;11087844;;BL0304;3010783;BL0304;(L/B/S)U template;Bondgenotenlaan;44;
LEUVEN - FH03;3010784;;BL0303;3010784;BL0303;BUILDING template;Bondgenotenlaan;45;
LEUVEN - FH03;11058336;;BL0303;3010784;BL0303;(L/B/S)U template;Bondgenotenlaan;45;
LEUVEN - FH03;3010786;;BL0304;3010786;BL0304;BUILDING template;Bondgenotenlaan;46;
LEUVEN - FH03;1919960;;BL0304;3010786;BL0304;(L/B/S)U template;Bondgenotenlaan;46;
LEUVEN - FH03;1190289;;BL0303;1190289;BL0303;BUILDING template;Bondgenotenlaan;47;
LEUVEN - FH03;1920370;;BL0303;1190289;BL0303;(L/B/S)U template;Bondgenotenlaan;47;
LEUVEN - FH03;1190291;;BL0303;1190291;BL0303;BUILDING template;Bondgenotenlaan;49;
LEUVEN - FH03;1921079;;BL0303;1190291;BL0303;(L/B/S)U template;Bondgenotenlaan;49;
LEUVEN - FH03;1921080;;BL0303;1190291;BL0303;(L/B/S)U template;Bondgenotenlaan;49;
LEUVEN - FH03;1921081;;BL0303;1190291;BL0303;(L/B/S)U template;Bondgenotenlaan;49;
LEUVEN - FH03;10981917;;BL0303;1190291;BL0303;(L/B/S)U template;Bondgenotenlaan;49;
LEUVEN - FH03;6140274;;BL0303;6140274;BL0303;BUILDING template;Bondgenotenlaan;49;A
LEUVEN - FH03;11188061;;BL0303;6140274;BL0303;(L/B/S)U template;Bondgenotenlaan;49;A
LEUVEN - FH03;3010789;;BL0304;3010789;BL0304;BUILDING template;Bondgenotenlaan;50;
LEUVEN - FH03;1922892;;BL0304;3010789;BL0304;(L/B/S)U template;Bondgenotenlaan;50;
LEUVEN - FH03;10916945;;BL0304;3010789;BL0304;(L/B/S)U template;Bondgenotenlaan;50;
LEUVEN - FH03;10916946;;BL0304;3010789;BL0304;(L/B/S)U template;Bondgenotenlaan;50;
LEUVEN - FH03;378445;;BL0303;378445;BL0303;BUILDING template;Bondgenotenlaan;51;
LEUVEN - FH03;11058334;;BL0303;378445;BL0303;(L/B/S)U template;Bondgenotenlaan;51;
LEUVEN - FH03;11242349;;BL0303;378445;BL0303;(L/B/S)U template;Bondgenotenlaan;51;
LEUVEN - FH03;1349620;;BL0304;1349620;BL0304;BUILDING template;Bondgenotenlaan;52;
LEUVEN - FH03;1924040;;BL0304;1349620;BL0304;(L/B/S)U template;Bondgenotenlaan;52;
LEUVEN - FH03;10916949;;BL0304;1349620;BL0304;(L/B/S)U template;Bondgenotenlaan;52;
LEUVEN - FH03;10916951;;BL0304;1349620;BL0304;(L/B/S)U template;Bondgenotenlaan;52;
LEUVEN - FH03;3010791;;BL0303;3010791;BL0303;BUILDING template;Bondgenotenlaan;53;
LEUVEN - FH03;11058333;;BL0303;3010791;BL0303;(L/B/S)U template;Bondgenotenlaan;53;
LEUVEN - FH03;1190290;;BL0304;1190290;BL0304;BUILDING template;Bondgenotenlaan;54;
LEUVEN - FH03;1924639;;BL0304;1190290;BL0304;(L/B/S)U template;Bondgenotenlaan;54;
LEUVEN - FH03;10916952;;BL0304;1190290;BL0304;(L/B/S)U template;Bondgenotenlaan;54;
LEUVEN - FH03;378447;;BL0303;378447;BL0303;BUILDING template;Bondgenotenlaan;55;
LEUVEN - FH03;1924996;;BL0303;378447;BL0303;(L/B/S)U template;Bondgenotenlaan;55;
LEUVEN - FH03;377953;;BL0304;377953;BL0304;BUILDING template;Bondgenotenlaan;56;
LEUVEN - FH03;1925345;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;1925346;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;1925347;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;1925348;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;1925349;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;1925350;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;10916962;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;10916963;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;11191569;;BL0304;377953;BL0304;(L/B/S)U template;Bondgenotenlaan;56;
LEUVEN - FH03;3010793;;BL0303;3010793;BL0303;BUILDING template;Bondgenotenlaan;57;
LEUVEN - FH03;1925519;;BL0303;3010793;BL0303;(L/B/S)U template;Bondgenotenlaan;57;
LEUVEN - FH03;1925523;;BL0303;3010793;BL0303;(L/B/S)U template;Bondgenotenlaan;57;
LEUVEN - FH03;1925524;;BL0303;3010793;BL0303;(L/B/S)U template;Bondgenotenlaan;57;
LEUVEN - FH03;1925525;;BL0303;3010793;BL0303;(L/B/S)U template;Bondgenotenlaan;57;
LEUVEN - FH03;1925526;;BL0303;3010793;BL0303;(L/B/S)U template;Bondgenotenlaan;57;
LEUVEN - FH03;1925556;;BL0303;3010793;BL0303;(L/B/S)U template;Bondgenotenlaan;57;
LEUVEN - FH03;10916964;;BL0303;3010793;BL0303;(L/B/S)U template;Bondgenotenlaan;57;
LEUVEN - FH03;11073201;;BL0303;3010793;BL0303;(L/B/S)U template;Bondgenotenlaan;57;
LEUVEN - FH03;377955;;BL0312;377955;BL0312;BUILDING template;Bondgenotenlaan;58;
LEUVEN - FH03;1925925;;BL0312;377955;BL0312;(L/B/S)U template;Bondgenotenlaan;58;
LEUVEN - FH03;6140293;;BL0312;6140293;BL0312;BUILDING template;Bondgenotenlaan;58;A
LEUVEN - FH03;3954468;;BL0312;3954468;BL0312;BUILDING template;Bondgenotenlaan;58;B
LEUVEN - FH03;5536474;;BL0312;5536474;BL0312;BUILDING template;Bondgenotenlaan;58;C
LEUVEN - FH03;11188054;;BL0312;3954468;BL0312;(L/B/S)U template;Bondgenotenlaan;58;B
LEUVEN - FH03;11188055;;BL0312;5536474;BL0312;(L/B/S)U template;Bondgenotenlaan;58;C
LEUVEN - FH03;11188053;;BL0312;6140293;BL0312;(L/B/S)U template;Bondgenotenlaan;58;A
LEUVEN - FH03;3010795;;BL0303;3010795;BL0303;BUILDING template;Bondgenotenlaan;59;
LEUVEN - FH03;10522883;;BL0303;3010795;BL0303;(L/B/S)U template;Bondgenotenlaan;59;
LEUVEN - FH03;377957;;BL0312;377957;BL0312;BUILDING template;Bondgenotenlaan;60;
LEUVEN - FH03;1927714;;BL0312;377957;BL0312;(L/B/S)U template;Bondgenotenlaan;60;
LEUVEN - FH03;10916981;;BL0312;377957;BL0312;(L/B/S)U template;Bondgenotenlaan;60;
LEUVEN - FH03;378448;;BL0303;378448;BL0303;BUILDING template;Bondgenotenlaan;61;
LEUVEN - FH03;11067534;;BL0303;378448;BL0303;(L/B/S)U template;Bondgenotenlaan;61;
LEUVEN - FH03;5396;;BL0311;5396;BL0311;BUILDING template;Bondgenotenlaan;63;
LEUVEN - FH03;1928747;;BL0311;5396;BL0311;(L/B/S)U template;Bondgenotenlaan;63;
LEUVEN - FH03;3010798;;BL0312;3010798;BL0312;BUILDING template;Bondgenotenlaan;64;
LEUVEN - FH03;1928924;;BL0312;3010798;BL0312;(L/B/S)U template;Bondgenotenlaan;64;
LEUVEN - FH03;377958;;BL0312;377958;BL0312;BUILDING template;Bondgenotenlaan;66;
LEUVEN - FH03;1929500;;BL0312;377958;BL0312;(L/B/S)U template;Bondgenotenlaan;66;
LEUVEN - FH03;1929501;;BL0312;377958;BL0312;(L/B/S)U template;Bondgenotenlaan;66;
LEUVEN - FH03;1929502;;BL0312;377958;BL0312;(L/B/S)U template;Bondgenotenlaan;66;
LEUVEN - FH03;1929503;;BL0312;377958;BL0312;(L/B/S)U template;Bondgenotenlaan;66;
LEUVEN - FH03;10916993;;BL0312;377958;BL0312;(L/B/S)U template;Bondgenotenlaan;66;
LEUVEN - FH03;10983622;;BL0312;377958;BL0312;(L/B/S)U template;Bondgenotenlaan;66;
LEUVEN - FH03;377959;;BL0312;377959;BL0312;BUILDING template;Bondgenotenlaan;68;
LEUVEN - FH03;1929944;;BL0312;377959;BL0312;(L/B/S)U template;Bondgenotenlaan;68;
LEUVEN - FH03;1929945;;BL0312;377959;BL0312;(L/B/S)U template;Bondgenotenlaan;68;
LEUVEN - FH03;1929946;;BL0312;377959;BL0312;(L/B/S)U template;Bondgenotenlaan;68;
LEUVEN - FH03;1929947;;BL0312;377959;BL0312;(L/B/S)U template;Bondgenotenlaan;68;
LEUVEN - FH03;10916995;;BL0312;377959;BL0312;(L/B/S)U template;Bondgenotenlaan;68;
LEUVEN - FH03;10983591;;BL0312;377959;BL0312;(L/B/S)U template;Bondgenotenlaan;68;
LEUVEN - FH03;10983590;;BL0312;377959;BL0312;(L/B/S)U template;Bondgenotenlaan;68;
LEUVEN - FH03;378506;;BL0311;378506;BL0311;BUILDING template;Bondgenotenlaan;69;
LEUVEN - FH03;10916997;;BL0311;378506;BL0311;(L/B/S)U template;Bondgenotenlaan;69;
LEUVEN - FH03;3010807;;BL0312;3010807;BL0312;BUILDING template;Bondgenotenlaan;70;
LEUVEN - FH03;1931275;;BL0312;3010807;BL0312;(L/B/S)U template;Bondgenotenlaan;70;
LEUVEN - FH03;377960;;BL0312;377960;BL0312;BUILDING template;Bondgenotenlaan;72;
