Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
CHARLEROI - FH14;141889;;BL1410;141889;BL1410;BUILDING template;;Avenue Eugène Mascaux;177;
CHARLEROI - FH14;2101207;;BL1410;2101207;BL1410;BUILDING template;;Avenue Eugène Mascaux;179;
CHARLEROI - FH14;2101208;;BL1410;2101208;BL1410;BUILDING template;;Avenue Eugène Mascaux;181;
CHARLEROI - FH14;5070815;;BL1410;5070815;BL1410;BUILDING template;;Avenue Eugène Mascaux;183;
CHARLEROI - FH14;141725;;BL1410;141725;BL1410;BUILDING template;Rue Eugène mascaux 185-187;Avenue Eugène Mascaux;185;
CHARLEROI - FH14;141723;;BL1410;141723;BL1410;BUILDING template;Rue Eugène mascaux 185-187;Avenue Eugène Mascaux;187;
CHARLEROI - FH14;2101212;;BL1410;2101212;BL1410;BUILDING template;;Avenue Eugène Mascaux;189;
CHARLEROI - FH14;141724;;BL1410;141724;BL1410;BUILDING template;;Avenue Eugène Mascaux;191;
CHARLEROI - FH14;141888;;BL1410;141888;BL1410;BUILDING template;;Avenue Eugène Mascaux;193;
CHARLEROI - FH14;2101217;;BL1410;2101217;BL1410;BUILDING template;;Avenue Eugène Mascaux;195;
CHARLEROI - FH14;2101219;;BL1410;2101219;BL1410;BUILDING template;;Avenue Eugène Mascaux;197;
CHARLEROI - FH14;2101220;;BL1410;2101220;BL1410;BUILDING template;;Avenue Eugène Mascaux;199;
CHARLEROI - FH14;141885;;BL1410;141885;BL1410;BUILDING template;;Avenue Eugène Mascaux;201;
CHARLEROI - FH14;165835;;BL1414;165835;BL1414;BUILDING template;;Avenue Eugène Mascaux;203;
CHARLEROI - FH14;141890;;BL1414;141890;BL1414;BUILDING template;;Avenue Eugène Mascaux;205;
CHARLEROI - FH14;2101221;;BL1414;2101221;BL1414;BUILDING template;;Avenue Eugène Mascaux;207;
CHARLEROI - FH14;2101222;;BL1414;2101222;BL1414;BUILDING template;;Avenue Eugène Mascaux;209;
CHARLEROI - FH14;2101223;;BL1414;2101223;BL1414;BUILDING template;;Avenue Eugène Mascaux;211;
CHARLEROI - FH14;2101224;;BL1414;2101224;BL1414;BUILDING template;;Avenue Eugène Mascaux;213;
CHARLEROI - FH14;2101225;;BL1414;2101225;BL1414;BUILDING template;;Avenue Eugène Mascaux;215;
CHARLEROI - FH14;112;;BL1414;112;BL1414;BUILDING template;;Avenue Eugène Mascaux;223;
CHARLEROI - FH14;167565;;BL1414;167565;BL1414;BUILDING template;;Avenue Eugène Mascaux;233;
CHARLEROI - FH14;2101234;;BL1414;2101234;BL1414;BUILDING template;;Avenue Eugène Mascaux;235;
CHARLEROI - FH14;2101236;;BL1414;2101236;BL1414;BUILDING template;;Avenue Eugène Mascaux;237;
CHARLEROI - FH14;165448;;BL1414;165448;BL1414;BUILDING template;;Avenue Eugène Mascaux;241;
CHARLEROI - FH14;2101240;;BL1414;2101240;BL1414;BUILDING template;;Avenue Eugène Mascaux;243;
CHARLEROI - FH14;4276189;;BL1414;4276189;BL1414;BUILDING template;;Avenue Eugène Mascaux;245;
CHARLEROI - FH14;2101242;;BL1414;2101242;BL1414;BUILDING template;;Avenue Eugène Mascaux;247;
CHARLEROI - FH14;2101244;;BL1414;2101244;BL1414;BUILDING template;;Avenue Eugène Mascaux;251;
CHARLEROI - FH14;2101245;;BL1414;2101245;BL1414;BUILDING template;;Avenue Eugène Mascaux;253;
CHARLEROI - FH14;2101246;;BL1414;2101246;BL1414;BUILDING template;;Avenue Eugène Mascaux;255;
CHARLEROI - FH14;2101248;;BL1414;2101248;BL1414;BUILDING template;;Avenue Eugène Mascaux;257;
CHARLEROI - FH14;2101250;;BL1414;2101250;BL1414;BUILDING template;;Avenue Eugène Mascaux;259;
CHARLEROI - FH14;2101252;;BL1414;2101252;BL1414;BUILDING template;;Avenue Eugène Mascaux;261;
CHARLEROI - FH14;160552;;BL1414;160552;BL1414;BUILDING template;Avenue Eugène mascaux 263-265;Avenue Eugène Mascaux;263;
CHARLEROI - FH14;44957;;BL1414;44957;BL1414;BUILDING template;Avenue Eugène Mascaux 263-265;Avenue Eugène Mascaux;265;
CHARLEROI - FH14;6493865;;BL1406;6493865;BL1406;BUILDING template;;Rue Aurélien Thibaut;2;
CHARLEROI - FH14;2094281;;BL1406;2094281;BL1406;BUILDING template;Rue aurélien thibaut 10-12;Rue Aurélien Thibaut;10;
CHARLEROI - FH14;2094282;;BL1406;2094282;BL1406;BUILDING template;Rue aurélien thibaut 10-12;Rue Aurélien Thibaut;12;
CHARLEROI - FH14;143221;;BL1403;143221;BL1403;BUILDING template;;Rue Aurélien Thibaut;13;
CHARLEROI - FH14;2094283;;BL1403;2094283;BL1403;BUILDING template;;Rue Aurélien Thibaut;15;
CHARLEROI - FH14;2094284;;BL1403;2094284;BL1403;BUILDING template;;Rue Aurélien Thibaut;17;
CHARLEROI - FH14;142413;;BL1406;142413;BL1406;BUILDING template;;Rue Aurélien Thibaut;18;
CHARLEROI - FH14;2094285;;BL1403;2094285;BL1403;BUILDING template;;Rue Aurélien Thibaut;19;
CHARLEROI - FH14;143222;;BL1406;143222;BL1406;BUILDING template;;Rue Aurélien Thibaut;20;
CHARLEROI - FH14;2094286;;BL1403;2094286;BL1403;BUILDING template;;Rue Aurélien Thibaut;21;
CHARLEROI - FH14;2094287;;BL1403;2094287;BL1403;BUILDING template;;Rue Aurélien Thibaut;23;
CHARLEROI - FH14;2094288;;BL1403;2094288;BL1403;BUILDING template;;Rue Aurélien Thibaut;25;
CHARLEROI - FH14;5077882;;BL1403;5077882;BL1403;BUILDING template;;Rue Aurélien Thibaut;27;
CHARLEROI - FH14;5077883;;BL1403;5077883;BL1403;BUILDING template;;Rue Aurélien Thibaut;29;
CHARLEROI - FH14;5077884;;BL1403;5077884;BL1403;BUILDING template;;Rue Aurélien Thibaut;31;
CHARLEROI - FH14;2094289;;BL1403;2094289;BL1403;BUILDING template;;Rue Aurélien Thibaut;33;
CHARLEROI - FH14;2094290;;BL1403;2094290;BL1403;BUILDING template;;Rue Aurélien Thibaut;35;
CHARLEROI - FH14;143220;;BL1403;143220;BL1403;BUILDING template;;Rue Aurélien Thibaut;37;
CHARLEROI - FH14;141882;;BL1409;141882;BL1409;BUILDING template;;Rue Bultot;13;
CHARLEROI - FH14;2119792;;BL1409;2119792;BL1409;BUILDING template;;Rue Bultot;17;
CHARLEROI - FH14;4170931;;BL1409;4170931;BL1409;BUILDING template;;Rue Bultot;19;
CHARLEROI - FH14;2119793;;BL1409;2119793;BL1409;BUILDING template;;Rue Bultot;21;
CHARLEROI - FH14;2119794;;BL1409;2119794;BL1409;BUILDING template;;Rue Bultot;23;
CHARLEROI - FH14;141881;;BL1410;141881;BL1410;BUILDING template;;Rue Bultot;24;
CHARLEROI - FH14;2119795;;BL1409;2119795;BL1409;BUILDING template;;Rue Bultot;25;
CHARLEROI - FH14;2119796;;BL1410;2119796;BL1410;BUILDING template;;Rue Bultot;26;
CHARLEROI - FH14;5070882;;BL1410;5070882;BL1410;BUILDING template;;Rue Bultot;27;
CHARLEROI - FH14;2119797;;BL1410;2119797;BL1410;BUILDING template;;Rue Bultot;28;
CHARLEROI - FH14;2119798;;BL1409;2119798;BL1409;BUILDING template;;Rue Bultot;29;
CHARLEROI - FH14;5070887;;BL1410;5070887;BL1410;BUILDING template;;Rue Bultot;30;
CHARLEROI - FH14;1324156;;BL1409;1324156;BL1409;BUILDING template;;Rue Bultot;31;
CHARLEROI - FH14;2119799;;BL1410;2119799;BL1410;BUILDING template;;Rue Bultot;32;
CHARLEROI - FH14;141875;;BL1409;141875;BL1409;BUILDING template;;Rue Bultot;33;
CHARLEROI - FH14;2119800;;BL1410;2119800;BL1410;BUILDING template;;Rue Bultot;34;
CHARLEROI - FH14;141876;;BL1409;141876;BL1409;BUILDING template;;Rue Bultot;35;
CHARLEROI - FH14;141880;;BL1410;141880;BL1410;BUILDING template;;Rue Bultot;36;
CHARLEROI - FH14;2119801;;BL1409;2119801;BL1409;BUILDING template;;Rue Bultot;37;
CHARLEROI - FH14;141879;;BL1410;141879;BL1410;BUILDING template;;Rue Bultot;38;
CHARLEROI - FH14;2119802;;BL1409;2119802;BL1409;BUILDING template;;Rue Bultot;39;
CHARLEROI - FH14;2119803;;BL1410;2119803;BL1410;BUILDING template;;Rue Bultot;40;
CHARLEROI - FH14;2119804;;BL1409;2119804;BL1409;BUILDING template;;Rue Bultot;41;
CHARLEROI - FH14;2119805;;BL1410;2119805;BL1410;BUILDING template;;Rue Bultot;42;
CHARLEROI - FH14;2119806;;BL1409;2119806;BL1409;BUILDING template;Rue bultot 43-45;Rue Bultot;43;
CHARLEROI - FH14;5070746;;BL1410;5070746;BL1410;BUILDING template;;Rue Bultot;44;
CHARLEROI - FH14;2119807;;BL1409;2119807;BL1409;BUILDING template;Rue bultot 43-45;Rue Bultot;45;
CHARLEROI - FH14;2119808;;BL1410;2119808;BL1410;BUILDING template;;Rue Bultot;46;
CHARLEROI - FH14;2119809;;BL1409;2119809;BL1409;BUILDING template;;Rue Bultot;47;
CHARLEROI - FH14;2119810;;BL1410;2119810;BL1410;BUILDING template;;Rue Bultot;48;
CHARLEROI - FH14;2119811;;BL1410;2119811;BL1410;BUILDING template;;Rue Bultot;50;
CHARLEROI - FH14;2119812;;BL1410;2119812;BL1410;BUILDING template;;Rue Bultot;54;
CHARLEROI - FH14;5070742;;BL1409;5070742;BL1409;BUILDING template;;Rue Bultot;55;
CHARLEROI - FH14;141878;;BL1410;141878;BL1410;BUILDING template;;Rue Bultot;56;
CHARLEROI - FH14;2119813;;BL1409;2119813;BL1409;BUILDING template;;Rue Bultot;57;
CHARLEROI - FH14;142393;;BL1407;142393;BL1407;BUILDING template;;Rue Cliquet Emile;12;
CHARLEROI - FH14;142388;;BL1406;142388;BL1406;BUILDING template;;Rue Cliquet Emile;13;
CHARLEROI - FH14;2107051;;BL1407;2107051;BL1407;BUILDING template;;Rue Cliquet Emile;14;
CHARLEROI - FH14;5076929;;BL1406;5076929;BL1406;BUILDING template;;Rue Cliquet Emile;15;
CHARLEROI - FH14;2107052;;BL1407;2107052;BL1407;BUILDING template;;Rue Cliquet Emile;16;
CHARLEROI - FH14;2107053;;BL1406;2107053;BL1406;BUILDING template;;Rue Cliquet Emile;17;
CHARLEROI - FH14;2107054;;BL1407;2107054;BL1407;BUILDING template;;Rue Cliquet Emile;18;
CHARLEROI - FH14;2107055;;BL1406;2107055;BL1406;BUILDING template;;Rue Cliquet Emile;19;
CHARLEROI - FH14;142395;;BL1407;142395;BL1407;BUILDING template;;Rue Cliquet Emile;20;
CHARLEROI - FH14;2107056;;BL1406;2107056;BL1406;BUILDING template;;Rue Cliquet Emile;21;
CHARLEROI - FH14;142397;;BL1407;142397;BL1407;BUILDING template;;Rue Cliquet Emile;22;
CHARLEROI - FH14;2107057;;BL1406;2107057;BL1406;BUILDING template;;Rue Cliquet Emile;23;
CHARLEROI - FH14;5588892;;BL1407;5588892;BL1407;BUILDING template;;Rue Cliquet Emile;24;
CHARLEROI - FH14;2107058;;BL1406;2107058;BL1406;BUILDING template;;Rue Cliquet Emile;25;
CHARLEROI - FH14;142391;;BL1406;142391;BL1406;BUILDING template;;Rue Cliquet Emile;27;
CHARLEROI - FH14;143206;;BL1404;143206;BL1404;BUILDING template;;Rue de Champignac;1;A
CHARLEROI - FH14;143210;;BL1405;143210;BL1405;BUILDING template;;Rue de Champignac;8;
CHARLEROI - FH14;143208;;BL1404;143208;BL1404;BUILDING template;;Rue de Champignac;9;
CHARLEROI - FH14;143207;;BL1405;143207;BL1405;BUILDING template;;Rue de Champignac;10;
CHARLEROI - FH14;143205;;BL1405;143205;BL1405;BUILDING template;;Rue de Champignac;12;
CHARLEROI - FH14;143209;;BL1404;143209;BL1404;BUILDING template;;Rue de Champignac;13;
CHARLEROI - FH14;143204;;BL1405;143204;BL1405;BUILDING template;;Rue de Champignac;14;
CHARLEROI - FH14;190566;;BL1405;190566;BL1405;BUILDING template;;Rue de Champignac;16;
CHARLEROI - FH14;137674;;BL1401;137674;BL1401;BUILDING template;;Rue de l'Ange;2;
CHARLEROI - FH14;165674;;BL1401;165674;BL1401;BUILDING template;;Rue de l'Ange;4;
CHARLEROI - FH14;2116006;;BL1401;2116006;BL1401;BUILDING template;;Rue de l'Ange;6;
CHARLEROI - FH14;2116007;;BL1401;2116007;BL1401;BUILDING template;;Rue de l'Ange;8;
CHARLEROI - FH14;5076888;;BL1401;5076888;BL1401;BUILDING template;;Rue de l'Ange;10;
CHARLEROI - FH14;2116010;;BL1401;2116010;BL1401;BUILDING template;;Rue de l'Ange;12;
CHARLEROI - FH14;142422;;BL1401;142422;BL1401;BUILDING template;;Rue de l'Ange;14;
CHARLEROI - FH14;142424;;BL1402;142424;BL1402;BUILDING template;;Rue de l'Ange;16;
CHARLEROI - FH14;1279350;;BL1403;1279350;BL1403;BUILDING template;;Rue de l'Ange;20;
CHARLEROI - FH14;2116012;;BL1403;2116012;BL1403;BUILDING template;;Rue de l'Ange;22;
CHARLEROI - FH14;2116013;;BL1403;2116013;BL1403;BUILDING template;;Rue de l'Ange;24;
CHARLEROI - FH14;5076883;;BL1403;5076883;BL1403;BUILDING template;;Rue de l'Ange;26;
CHARLEROI - FH14;2116018;;BL1403;2116018;BL1403;BUILDING template;;Rue de l'Ange;28;
CHARLEROI - FH14;2116020;;BL1403;2116020;BL1403;BUILDING template;;Rue de l'Ange;30;
CHARLEROI - FH14;2116021;;BL1403;2116021;BL1403;BUILDING template;;Rue de l'Ange;32;
CHARLEROI - FH14;142420;;BL1403;142420;BL1403;BUILDING template;;Rue de l'Ange;34;
CHARLEROI - FH14;2116022;;BL1403;2116022;BL1403;BUILDING template;;Rue de l'Ange;36;
CHARLEROI - FH14;2116025;;BL1403;2116025;BL1403;BUILDING template;;Rue de l'Ange;42;
CHARLEROI - FH14;2116026;;BL1403;2116026;BL1403;BUILDING template;;Rue de l'Ange;44;
CHARLEROI - FH14;2116027;;BL1403;2116027;BL1403;BUILDING template;;Rue de l'Ange;46;
CHARLEROI - FH14;2116028;;BL1403;2116028;BL1403;BUILDING template;;Rue de l'Ange;48;
CHARLEROI - FH14;2116029;;BL1403;2116029;BL1403;BUILDING template;;Rue de l'Ange;50;
CHARLEROI - FH14;2116030;;BL1403;2116030;BL1403;BUILDING template;;Rue de l'Ange;54;
CHARLEROI - FH14;5076907;;BL1403;5076907;BL1403;BUILDING template;;Rue de l'Ange;56;
CHARLEROI - FH14;2116031;;BL1403;2116031;BL1403;BUILDING template;;Rue de l'Ange;60;
CHARLEROI - FH14;2116032;;BL1403;2116032;BL1403;BUILDING template;;Rue de l'Ange;62;
CHARLEROI - FH14;2116033;;BL1403;2116033;BL1403;BUILDING template;;Rue de l'Ange;64;
CHARLEROI - FH14;142419;;BL1403;142419;BL1403;BUILDING template;;Rue de l'Ange;66;
CHARLEROI - FH14;2116035;;BL1403;2116035;BL1403;BUILDING template;;Rue de l'Ange;68;
CHARLEROI - FH14;4873206;;BL1403;4873206;BL1403;BUILDING template;;Rue de l'Ange;70;
CHARLEROI - FH14;142417;;BL1403;142417;BL1403;BUILDING template;;Rue de l'Ange;72;
CHARLEROI - FH14;142415;;BL1403;142415;BL1403;BUILDING template;;Rue de l'Ange;74;
CHARLEROI - FH14;1023641;;BL1414;1023641;BL1414;BUILDING template;;Rue des Bouveleurs;2;
CHARLEROI - FH14;141870;;BL1414;141870;BL1414;BUILDING template;;Rue des Bouveleurs;4;
CHARLEROI - FH14;141863;;BL1414;141863;BL1414;BUILDING template;;Rue des Bouveleurs;8;
CHARLEROI - FH14;141857;;BL1410;141857;BL1410;BUILDING template;;Rue des Bouveleurs;17;
CHARLEROI - FH14;2119211;;BL1410;2119211;BL1410;BUILDING template;;Rue des Bouveleurs;17;B
CHARLEROI - FH14;2119212;;BL1410;2119212;BL1410;BUILDING template;;Rue des Bouveleurs;21;
CHARLEROI - FH14;2119213;;BL1410;2119213;BL1410;BUILDING template;;Rue des Bouveleurs;23;
CHARLEROI - FH14;2119214;;BL1410;2119214;BL1410;BUILDING template;;Rue des Bouveleurs;25;
CHARLEROI - FH14;4199573;;BL1410;4199573;BL1410;BUILDING template;;Rue des Bouveleurs;27;
CHARLEROI - FH14;2119215;;BL1410;2119215;BL1410;BUILDING template;;Rue des Bouveleurs;29;
CHARLEROI - FH14;141861;;BL1410;141861;BL1410;BUILDING template;;Rue des Bouveleurs;31;
CHARLEROI - FH14;141858;;BL1410;141858;BL1410;BUILDING template;;Rue des Bouveleurs;35;
CHARLEROI - FH14;24741;;BL1410;24741;BL1410;BUILDING template;;Rue des Bouveleurs;37;
CHARLEROI - FH14;141864;;BL1414;141864;BL1414;BUILDING template;;Rue des Bouveleurs;38;
CHARLEROI - FH14;2119216;;BL1410;2119216;BL1410;BUILDING template;;Rue des Bouveleurs;39;
CHARLEROI - FH14;141869;;BL1414;141869;BL1414;BUILDING template;;Rue des Bouveleurs;40;
CHARLEROI - FH14;2119217;;BL1410;2119217;BL1410;BUILDING template;;Rue des Bouveleurs;41;
CHARLEROI - FH14;141866;;BL1414;141866;BL1414;BUILDING template;;Rue des Bouveleurs;42;
CHARLEROI - FH14;2119218;;BL1410;2119218;BL1410;BUILDING template;;Rue des Bouveleurs;43;
CHARLEROI - FH14;141867;;BL1414;141867;BL1414;BUILDING template;;Rue des Bouveleurs;44;
CHARLEROI - FH14;2119219;;BL1410;2119219;BL1410;BUILDING template;;Rue des Bouveleurs;45;
CHARLEROI - FH14;2119220;;BL1410;2119220;BL1410;BUILDING template;;Rue des Bouveleurs;47;
CHARLEROI - FH14;141865;;BL1414;141865;BL1414;BUILDING template;;Rue des Bouveleurs;48;
CHARLEROI - FH14;2119221;;BL1410;2119221;BL1410;BUILDING template;;Rue des Bouveleurs;49;
CHARLEROI - FH14;2119222;;BL1410;2119222;BL1410;BUILDING template;;Rue des Bouveleurs;51;
CHARLEROI - FH14;2119223;;BL1410;2119223;BL1410;BUILDING template;;Rue des Bouveleurs;53;
CHARLEROI - FH14;2119224;;BL1410;2119224;BL1410;BUILDING template;;Rue des Bouveleurs;55;
CHARLEROI - FH14;141859;;BL1410;141859;BL1410;BUILDING template;;Rue des Bouveleurs;57;
CHARLEROI - FH14;160535;;BL1417;160535;BL1417;BUILDING template;;Rue des Cayats;111;
CHARLEROI - FH14;2120465;;BL1417;2120465;BL1417;BUILDING template;;Rue des Cayats;123;
CHARLEROI - FH14;5074279;;BL1417;5074279;BL1417;BUILDING template;;Rue des Cayats;125;
CHARLEROI - FH14;4208317;;BL1417;4208317;BL1417;BUILDING template;;Rue des Cayats;127;
CHARLEROI - FH14;2120467;;BL1417;2120467;BL1417;BUILDING template;;Rue des Cayats;129;
CHARLEROI - FH14;2120469;;BL1417;2120469;BL1417;BUILDING template;;Rue des Cayats;131;
CHARLEROI - FH14;3997770;;BL1417;3997770;BL1417;BUILDING template;;Rue des Cayats;133;
CHARLEROI - FH14;2120470;;BL1417;2120470;BL1417;BUILDING template;;Rue des Cayats;135;
CHARLEROI - FH14;160534;;BL1417;160534;BL1417;BUILDING template;;Rue des Cayats;137;
CHARLEROI - FH14;141910;;BL1413;141910;BL1413;BUILDING template;;Rue des Cayats;139;
CHARLEROI - FH14;2120472;;BL1413;2120472;BL1413;BUILDING template;;Rue des Cayats;143;
CHARLEROI - FH14;2120473;;BL1413;2120473;BL1413;BUILDING template;;Rue des Cayats;145;
