Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
KNOKKE-HEIST - FH11;299906;3;BL1124;299906;BL1124;BUILDING template;;Noordstraat;38;
KNOKKE-HEIST - FH11;299915;3;BL1124;299915;BL1124;BUILDING template;;Kursaalstraat;45;
KNOKKE-HEIST - FH11;299928;3;BL1124;299928;BL1124;BUILDING template;;Guido Gezellestraat;2;
KNOKKE-HEIST - FH11;299930;3;BL1124;299930;BL1124;BUILDING template;;Guido Gezellestraat;46;
KNOKKE-HEIST - FH11;2759998;3;BL1124;2759998;BL1124;BUILDING template;;Guido Gezellestraat;8;
KNOKKE-HEIST - FH11;2759999;3;BL1124;2759999;BL1124;BUILDING template;;Guido Gezellestraat;10;
KNOKKE-HEIST - FH11;2760002;3;BL1124;2760002;BL1124;BUILDING template;;Guido Gezellestraat;26;
KNOKKE-HEIST - FH11;2760004;3;BL1124;2760004;BL1124;BUILDING template;;Guido Gezellestraat;28;
KNOKKE-HEIST - FH11;2760006;3;BL1124;2760006;BL1124;BUILDING template;;Guido Gezellestraat;30;
KNOKKE-HEIST - FH11;2760007;3;BL1124;2760007;BL1124;BUILDING template;;Guido Gezellestraat;32;
KNOKKE-HEIST - FH11;2760008;3;BL1124;2760008;BL1124;BUILDING template;;Guido Gezellestraat;34;
KNOKKE-HEIST - FH11;2760010;3;BL1124;2760010;BL1124;BUILDING template;;Guido Gezellestraat;36;
KNOKKE-HEIST - FH11;2760011;3;BL1124;2760011;BL1124;BUILDING template;;Guido Gezellestraat;38;
KNOKKE-HEIST - FH11;2760012;3;BL1124;2760012;BL1124;BUILDING template;;Guido Gezellestraat;40;
KNOKKE-HEIST - FH11;2760013;3;BL1124;2760013;BL1124;BUILDING template;;Guido Gezellestraat;42;
KNOKKE-HEIST - FH11;2760015;3;BL1124;2760015;BL1124;BUILDING template;;Guido Gezellestraat;44;
KNOKKE-HEIST - FH11;2764451;3;BL1124;2764451;BL1124;BUILDING template;;Noordstraat;40;
KNOKKE-HEIST - FH11;4335186;3;BL1124;4335186;BL1124;BUILDING template;;Guido Gezellestraat;12;
KNOKKE-HEIST - FH11;5579376;3;BL1124;5579376;BL1124;BUILDING template;;Guido Gezellestraat;48;
KNOKKE-HEIST - FH11;6524211;3;BL1124;6524211;BL1124;BUILDING template;;Kursaalstraat;47;
KNOKKE-HEIST - FH11;299916;3;BL1124;299916;BL1124;BUILDING template;;Kursaalstraat;51;
KNOKKE-HEIST - FH11;299898;3;BL1139;299898;BL1139;BUILDING template;Kursaalstraat 57-59;Kursaalstraat;57;
KNOKKE-HEIST - FH11;299905;3;BL1139;299905;BL1139;BUILDING template;;Noordstraat;60;
KNOKKE-HEIST - FH11;299914;3;BL1139;299914;BL1139;BUILDING template;;Kursaalstraat;55;
KNOKKE-HEIST - FH11;299918;3;BL1139;299918;BL1139;BUILDING template;;Westkapellestraat;7;
KNOKKE-HEIST - FH11;2762257;3;BL1139;2762257;BL1139;BUILDING template;;Kursaalstraat;55;B
KNOKKE-HEIST - FH11;2762259;3;BL1139;2762259;BL1139;BUILDING template;;Kursaalstraat;61;
KNOKKE-HEIST - FH11;2767616;3;BL1139;2767616;BL1139;BUILDING template;;Westkapellestraat;3;
KNOKKE-HEIST - FH11;2767618;3;BL1139;2767618;BL1139;BUILDING template;;Westkapellestraat;5;
KNOKKE-HEIST - FH11;2767623;3;BL1139;2767623;BL1139;BUILDING template;;Westkapellestraat;9;
KNOKKE-HEIST - FH11;4176609;3;BL1139;4176609;BL1139;BUILDING template;;Noordstraat;58;
KNOKKE-HEIST - FH11;6524210;3;BL1139;6524210;BL1139;BUILDING template;Kursaalstraat 57-59;Kursaalstraat;59;
