Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
HASSELT - FH01;2415161;3;BL0103;2415161;BL0103;BUILDING template;;Gaarveldstraat;76;
HASSELT - FH01;4896580;3;BL0103;4896580;BL0103;BUILDING template;;Gaarveldstraat;78;
HASSELT - FH01;2415168;3;BL0103;2415168;BL0103;BUILDING template;;Gaarveldstraat;82;
HASSELT - FH01;2415170;3;BL0103;2415170;BL0103;BUILDING template;;Gaarveldstraat;84;
HASSELT - FH01;2415172;3;BL0103;2415172;BL0103;BUILDING template;;Gaarveldstraat;86;
HASSELT - FH01;2415175;3;BL0103;2415175;BL0103;BUILDING template;;Gaarveldstraat;88;
HASSELT - FH01;3992071;3;BL0103;3992071;BL0103;BUILDING template;;Gaarveldstraat;90;
HASSELT - FH01;2415180;3;BL0103;2415180;BL0103;BUILDING template;;Gaarveldstraat;92;
HASSELT - FH01;2415184;3;BL0103;2415184;BL0103;BUILDING template;;Gaarveldstraat;94;
HASSELT - FH01;2415186;3;BL0103;2415186;BL0103;BUILDING template;;Gaarveldstraat;96;
HASSELT - FH01;708098;3;BL0103;708098;BL0103;BUILDING template;;Torenstraat;5;
HASSELT - FH01;2442743;3;BL0103;2442743;BL0103;BUILDING template;;Torenstraat;7;
HASSELT - FH01;2442745;3;BL0103;2442745;BL0103;BUILDING template;;Torenstraat;9;
HASSELT - FH01;2442748;3;BL0103;2442748;BL0103;BUILDING template;;Torenstraat;11;
HASSELT - FH01;708096;3;BL0103;708096;BL0103;BUILDING template;;Torenstraat;13;
HASSELT - FH01;709220;3;BL0103;709220;BL0103;BUILDING template;;Torenstraat;15;
HASSELT - FH01;709219;3;BL0103;709219;BL0103;BUILDING template;;Torenstraat;17;
HASSELT - FH01;4896597;3;BL0103;4896597;BL0103;BUILDING template;;Gaarveldstraat;98;
HASSELT - FH01;2415188;3;BL0103;2415188;BL0103;BUILDING template;;Gaarveldstraat;100;
HASSELT - FH01;708094;3;BL0103;708094;BL0103;BUILDING template;;Gaarveldstraat;102;
HASSELT - FH01;4261782;3;BL0103;4261782;BL0103;BUILDING template;;Sint-Hubertusplein;4;
HASSELT - FH01;708111;3;BL0103;708111;BL0103;BUILDING template;;Sint-Hubertusplein;6;
HASSELT - FH01;2418691;3;BL0103;2418691;BL0103;BUILDING template;;Sint-Hubertusplein;8;
HASSELT - FH01;708112;3;BL0103;708112;BL0103;BUILDING template;;Sint-Hubertusplein;10;
HASSELT - FH01;2418696;3;BL0103;2418696;BL0103;BUILDING template;;Sint-Hubertusplein;12;
HASSELT - FH01;708113;3;BL0103;708113;BL0103;BUILDING template;;Sint-Hubertusplein;14;
HASSELT - FH01;2418700;3;BL0103;2418700;BL0103;BUILDING template;;Sint-Hubertusplein;16;
HASSELT - FH01;2418701;3;BL0103;2418701;BL0103;BUILDING template;;Sint-Hubertusplein;18;
HASSELT - FH01;2418703;3;BL0103;2418703;BL0103;BUILDING template;;Sint-Hubertusplein;20;
HASSELT - FH01;4072252;3;BL0103;4072252;BL0103;BUILDING template;;Sint-Hubertusplein;22;
HASSELT - FH01;708114;3;BL0103;708114;BL0103;BUILDING template;;Sint-Hubertusplein;24;
HASSELT - FH01;4896641;3;BL0103;4896641;BL0103;BUILDING template;;Sint-Hubertusplein;26;
HASSELT - FH01;708115;3;BL0103;708115;BL0103;BUILDING template;;Sint-Hubertusplein;28;
HASSELT - FH01;5422649;3;BL0103;5422649;BL0103;BUILDING template;Sint-Hubertusplein 2-2A;Sint-Hubertusplein;2;A
HASSELT - FH01;707336;3;BL0103;707336;BL0103;BUILDING template;;Torenstraat;1;
HASSELT - FH01;709221;3;BL0103;709221;BL0103;BUILDING template;;Torenstraat;3;
HASSELT - FH01;2442757;3;BL0103;2442757;BL0103;BUILDING template;;Torenstraat;19;
HASSELT - FH01;2442760;3;BL0103;2442760;BL0103;BUILDING template;;Torenstraat;21;
HASSELT - FH01;3937671;3;BL0103;3937671;BL0103;BUILDING template;;Torenstraat;23;
HASSELT - FH01;2442767;3;BL0103;2442767;BL0103;BUILDING template;;Torenstraat;25;
HASSELT - FH01;2442771;3;BL0103;2442771;BL0103;BUILDING template;;Torenstraat;27;
HASSELT - FH01;2442774;3;BL0103;2442774;BL0103;BUILDING template;Torenstraat 29-31;Torenstraat;29;
HASSELT - FH01;3937675;3;BL0103;3937675;BL0103;BUILDING template;;Torenstraat;33;
HASSELT - FH01;707337;3;BL0103;707337;BL0103;BUILDING template;;Torenstraat;35;
HASSELT - FH01;2409733;3;BL0110;2409733;BL0110;BUILDING template;;Boomkensstraat;2;
HASSELT - FH01;2409736;3;BL0110;2409736;BL0110;BUILDING template;;Boomkensstraat;4;
HASSELT - FH01;4903325;3;BL0110;4903325;BL0110;BUILDING template;;Boomkensstraat;6;
HASSELT - FH01;4903328;3;BL0110;4903328;BL0110;BUILDING template;;Boomkensstraat;8;
HASSELT - FH01;2409740;3;BL0110;2409740;BL0110;BUILDING template;;Boomkensstraat;10;
HASSELT - FH01;2409745;3;BL0110;2409745;BL0110;BUILDING template;;Boomkensstraat;12;
HASSELT - FH01;2409748;3;BL0110;2409748;BL0110;BUILDING template;;Boomkensstraat;14;
HASSELT - FH01;4011184;3;BL0110;4011184;BL0110;BUILDING template;;Boomkensstraat;16;
HASSELT - FH01;3997814;3;BL0110;3997814;BL0110;BUILDING template;;Boomkensstraat;18;
HASSELT - FH01;2409753;3;BL0110;2409753;BL0110;BUILDING template;;Boomkensstraat;20;
HASSELT - FH01;2409755;3;BL0110;2409755;BL0110;BUILDING template;;Boomkensstraat;22;
HASSELT - FH01;2409759;3;BL0110;2409759;BL0110;BUILDING template;;Boomkensstraat;24;
HASSELT - FH01;4903332;3;BL0110;4903332;BL0110;BUILDING template;;Boomkensstraat;26;
HASSELT - FH01;2409761;3;BL0110;2409761;BL0110;BUILDING template;;Boomkensstraat;28;
HASSELT - FH01;2409762;3;BL0110;2409762;BL0110;BUILDING template;;Boomkensstraat;30;
HASSELT - FH01;2409764;3;BL0110;2409764;BL0110;BUILDING template;;Boomkensstraat;32;
HASSELT - FH01;707400;3;BL0110;707400;BL0110;BUILDING template;;Boomkensstraat;34;
HASSELT - FH01;2409773;3;BL0110;2409773;BL0110;BUILDING template;;Boomkensstraat;52;
