Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
MONS - FH01;3136571;;BL0105;3136571;BL0105;BUILDING template;;Rue Cronque;8;
MONS - FH01;4586196;;BL0106;4586196;BL0106;BUILDING template;;Rue Cronque;9;
MONS - FH01;3136572;;BL0105;3136572;BL0105;BUILDING template;;Rue Cronque;10;
MONS - FH01;4586197;;BL0106;4586197;BL0106;BUILDING template;;Rue Cronque;11;
MONS - FH01;249297;;BL0105;249297;BL0105;BUILDING template;;Rue Cronque;12;
MONS - FH01;209789;;BL0105;209789;BL0105;BUILDING template;;Rue Cronque;14;
MONS - FH01;1021779;;BL0104;1021779;BL0104;BUILDING template;;Rue d'Enghien;2;
MONS - FH01;249439;;BL0106;249439;BL0106;BUILDING template;;Rue d'Enghien;3;
MONS - FH01;3145384;;BL0104;3145384;BL0104;BUILDING template;;Rue d'Enghien;4;
MONS - FH01;4591208;;BL0106;4591208;BL0106;BUILDING template;;Rue d'Enghien;5;
MONS - FH01;3145387;;BL0106;3145387;BL0106;BUILDING template;;Rue d'Enghien;7;
MONS - FH01;247317;;BL0104;247317;BL0104;BUILDING template;;Rue d'Enghien;8;
MONS - FH01;3145388;;BL0106;3145388;BL0106;BUILDING template;;Rue d'Enghien;9;
MONS - FH01;3145389;;BL0106;3145389;BL0106;BUILDING template;;Rue d'Enghien;11;
MONS - FH01;3145395;;BL0104;3145395;BL0104;BUILDING template;Rue d'Enghien 18-20;Rue d'Enghien;18;
MONS - FH01;209802;;BL0105;209802;BL0105;BUILDING template;;Rue d'Enghien;19;
MONS - FH01;4586267;;BL0104;4586267;BL0104;BUILDING template;Rue d'Enghien  18-20;Rue d'Enghien;20;
MONS - FH01;247541;;BL0104;247541;BL0104;BUILDING template;;Rue d'Enghien;22;
MONS - FH01;247539;;BL0104;247539;BL0104;BUILDING template;;Rue d'Enghien;26;
MONS - FH01;3145405;;BL0105;3145405;BL0105;BUILDING template;;Rue d'Enghien;29;
MONS - FH01;3145408;;BL0105;3145408;BL0105;BUILDING template;;Rue d'Enghien;35;
MONS - FH01;209801;;BL0105;209801;BL0105;BUILDING template;;Rue d'Enghien;37;
MONS - FH01;3145412;;BL0105;3145412;BL0105;BUILDING template;;Rue d'Enghien;43;
MONS - FH01;1497360;;BL0105;1497360;BL0105;BUILDING template;;Rue d'Enghien;45;
MONS - FH01;1389754;;BL0105;1389754;BL0105;BUILDING template;Hotel de GRATY 51 A- 51B -51 G- rue d' Enghien;Rue d'Enghien;51;
MONS - FH01;5341213;;BL0105;5341213;BL0105;BUILDING template;;Rue d'Enghien;51;A
MONS - FH01;247242;;BL0119;247242;BL0119;BUILDING template;CARILLON RUE D'HAVRÉ -1- 1/3;Rue d'Havré;1;
MONS - FH01;207041;;BL0118;207041;BL0118;BUILDING template;Rue d'Havré  -2-2A;Rue d'Havré;2;
MONS - FH01;3149422;;BL0118;3149422;BL0118;BUILDING template;;Rue d'Havré;4;
MONS - FH01;247241;;BL0118;247241;BL0118;BUILDING template;;Rue d'Havré;6;
MONS - FH01;3149427;;BL0119;3149427;BL0119;BUILDING template;;Rue d'Havré;7;
MONS - FH01;3149428;;BL0118;3149428;BL0118;BUILDING template;;Rue d'Havré;8;
MONS - FH01;3149434;;BL0119;3149434;BL0119;BUILDING template;;Rue d'Havré;13;
MONS - FH01;3149437;;BL0118;3149437;BL0118;BUILDING template;;Rue d'Havré;14;
MONS - FH01;3149438;;BL0119;3149438;BL0119;BUILDING template;;Rue d'Havré;15;
MONS - FH01;3149440;;BL0119;3149440;BL0119;BUILDING template;;Rue d'Havré;17;
MONS - FH01;1448035;;BL0118;1448035;BL0118;BUILDING template;Rue d'Havré  -18-20;Rue d'Havré;18;
MONS - FH01;4591215;;BL0119;4591215;BL0119;BUILDING template;Rue d'Havré  -21-23;Rue d'Havré;21;
MONS - FH01;3149449;;BL0118;3149449;BL0118;BUILDING template;;Rue d'Havré;26;
MONS - FH01;3149451;;BL0118;3149451;BL0118;BUILDING template;;Rue d'Havré;28;
MONS - FH01;246928;;BL0118;246928;BL0118;BUILDING template;;Rue d'Havré;30;
MONS - FH01;3149457;;BL0118;3149457;BL0118;BUILDING template;;Rue d'Havré;32;
MONS - FH01;3149462;;BL0118;3149462;BL0118;BUILDING template;;Rue d'Havré;34;
MONS - FH01;3149464;;BL0119;3149464;BL0119;BUILDING template;;Rue d'Havré;35;
MONS - FH01;3149470;;BL0119;3149470;BL0119;BUILDING template;;Rue d'Havré;37;
MONS - FH01;3149471;;BL0118;3149471;BL0118;BUILDING template;;Rue d'Havré;38;
MONS - FH01;3149474;;BL0119;3149474;BL0119;BUILDING template;;Rue d'Havré;39;
MONS - FH01;3149478;;BL0119;3149478;BL0119;BUILDING template;;Rue d'Havré;41;
MONS - FH01;3149479;;BL0118;3149479;BL0118;BUILDING template;;Rue d'Havré;42;
MONS - FH01;3149480;;BL0119;3149480;BL0119;BUILDING template;;Rue d'Havré;43;
MONS - FH01;3149486;;BL0118;3149486;BL0118;BUILDING template;;Rue d'Havré;46;
MONS - FH01;246931;;BL0119;246931;BL0119;BUILDING template;;Rue d'Havré;47;
MONS - FH01;246932;;BL0118;246932;BL0118;BUILDING template;;Rue d'Havré;48;
MONS - FH01;246930;;BL0119;246930;BL0119;BUILDING template;;Rue d'Havré;49;
MONS - FH01;246929;;BL0118;246929;BL0118;BUILDING template;;Rue d'Havré;50;
MONS - FH01;207064;;BL0117;207064;BL0117;BUILDING template;;Rue de Houdain;2;
MONS - FH01;1355333;;BL0117;1355333;BL0117;BUILDING template;;Rue de Houdain;6;
MONS - FH01;1294675;;BL0117;1294675;BL0117;BUILDING template;;Rue de Houdain;8;
MONS - FH01;3149952;;BL0117;3149952;BL0117;BUILDING template;;Rue de Houdain;12;
MONS - FH01;3149957;;BL0117;3149957;BL0117;BUILDING template;;Rue de Houdain;16;
MONS - FH01;3149960;;BL0117;3149960;BL0117;BUILDING template;;Rue de Houdain;18;
MONS - FH01;1358597;;BL0117;1358597;BL0117;BUILDING template;;Rue de Houdain;26;
MONS - FH01;3149963;;BL0117;3149963;BL0117;BUILDING template;;Rue de Houdain;28;
MONS - FH01;3149965;;BL0117;3149965;BL0117;BUILDING template;;Rue de Houdain;30;
