Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
MECHELEN - FH01;901182;2;BL0104;901182;BL0104;BUILDING template;;Frederik de Merodestraat;20;
MECHELEN - FH01;3032955;2;BL0106;3032955;BL0106;BUILDING template;Frederik de Merodestraat 21-23;Frederik de Merodestraat;21;
MECHELEN - FH01;4751963;2;BL0104;4751963;BL0104;BUILDING template;;Frederik de Merodestraat;22;
MECHELEN - FH01;4751965;2;BL0104;4751965;BL0104;BUILDING template;;Frederik de Merodestraat;24;
MECHELEN - FH01;901189;2;BL0106;901189;BL0106;BUILDING template;;Frederik de Merodestraat;25;
MECHELEN - FH01;3032958;2;BL0104;3032958;BL0104;BUILDING template;;Frederik de Merodestraat;26;
MECHELEN - FH01;901181;2;BL0107;901181;BL0107;BUILDING template;;Frederik de Merodestraat;27;
MECHELEN - FH01;3032960;2;BL0104;3032960;BL0104;BUILDING template;;Frederik de Merodestraat;28;
MECHELEN - FH01;3032961;2;BL0107;3032961;BL0107;BUILDING template;;Frederik de Merodestraat;29;
MECHELEN - FH01;3032962;2;BL0104;3032962;BL0104;BUILDING template;;Frederik de Merodestraat;30;
MECHELEN - FH01;3032966;2;BL0107;3032966;BL0107;BUILDING template;;Frederik de Merodestraat;31;
MECHELEN - FH01;901185;2;BL0104;901185;BL0104;BUILDING template;;Frederik de Merodestraat;32;
MECHELEN - FH01;3032967;2;BL0107;3032967;BL0107;BUILDING template;;Frederik de Merodestraat;33;
MECHELEN - FH01;901187;2;BL0104;901187;BL0104;BUILDING template;;Frederik de Merodestraat;34;
MECHELEN - FH01;3032969;2;BL0104;3032969;BL0104;BUILDING template;;Frederik de Merodestraat;36;
MECHELEN - FH01;3032970;2;BL0107;3032970;BL0107;BUILDING template;;Frederik de Merodestraat;37;
MECHELEN - FH01;3944014;2;BL0104;3944014;BL0104;BUILDING template;Frederik de Merodestraat 38-40;Frederik de Merodestraat;38;
MECHELEN - FH01;3032972;2;BL0107;3032972;BL0107;BUILDING template;;Frederik de Merodestraat;39;
MECHELEN - FH01;901183;2;BL0107;901183;BL0107;BUILDING template;;Frederik de Merodestraat;41;
MECHELEN - FH01;3032973;2;BL0104;3032973;BL0104;BUILDING template;;Frederik de Merodestraat;42;
MECHELEN - FH01;4153244;2;BL0104;4153244;BL0104;BUILDING template;;Frederik de Merodestraat;44;
MECHELEN - FH01;3032975;1;BL0103;3032975;BL0103;BUILDING template;;Frederik de Merodestraat;45;
