Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
ROESELARE - FH02;880632;4;BL0014;880632;BL0014;BUILDING template;;Alfons Carlierstraat;16;
ROESELARE - FH02;5580427;4;BL0015;5580427;BL0015;BUILDING template;;Alfons Carlierstraat;17;
ROESELARE - FH02;6524812;4;BL0014;6524812;BL0014;BUILDING template;;Alfons Carlierstraat;18;
ROESELARE - FH02;1255615;4;BL0015;1255615;BL0015;BUILDING template;;Alfons Carlierstraat;19;
ROESELARE - FH02;1243703;4;BL0014;1243703;BL0014;BUILDING template;;Alfons Carlierstraat;20;
ROESELARE - FH02;4365402;4;BL0015;4365402;BL0015;BUILDING template;;Alfons Carlierstraat;21;
ROESELARE - FH02;3414485;4;BL0015;3414485;BL0015;BUILDING template;;Alfons Carlierstraat;23;
ROESELARE - FH02;877700;4;BL0013;877700;BL0013;BUILDING template;;Alfons Carlierstraat;24;
ROESELARE - FH02;4365405;4;BL0015;4365405;BL0015;BUILDING template;;Alfons Carlierstraat;25;
ROESELARE - FH02;3414486;4;BL0013;3414486;BL0013;BUILDING template;;Alfons Carlierstraat;26;
ROESELARE - FH02;3414487;4;BL0013;3414487;BL0013;BUILDING template;;Alfons Carlierstraat;28;
ROESELARE - FH02;5743084;4;BL0013;5743084;BL0013;BUILDING template;;Alfons Carlierstraat;30;
ROESELARE - FH02;5743543;4;BL0013;5743543;BL0013;BUILDING template;;Alfons Carlierstraat;32;
ROESELARE - FH02;5743995;4;BL0013;5743995;BL0013;BUILDING template;;Alfons Carlierstraat;34;
ROESELARE - FH02;5580426;4;BL0014;5580426;BL0014;BUILDING template;;Alfons Carlierstraat;4;
ROESELARE - FH02;1243706;4;BL0015;1243706;BL0015;BUILDING template;;Alfons Carlierstraat;5;
ROESELARE - FH02;1243704;4;BL0014;1243704;BL0014;BUILDING template;;Alfons Carlierstraat;6;
ROESELARE - FH02;3414480;4;BL0015;3414480;BL0015;BUILDING template;;Alfons Carlierstraat;7;
ROESELARE - FH02;4254977;4;BL0014;4254977;BL0014;BUILDING template;;Alfons Carlierstraat;8;
ROESELARE - FH02;5741158;4;BL0015;5741158;BL0015;BUILDING template;;Alfons Carlierstraat;9;
ROESELARE - FH02;4046978;5;BL0010;4046978;BL0010;BUILDING template;;Arme-Klarenstraat;10;
ROESELARE - FH02;3416407;6;BL0008;3416407;BL0008;BUILDING template;;Arme-Klarenstraat;11;
ROESELARE - FH02;1255686;5;BL0010;1255686;BL0010;BUILDING template;;Arme-Klarenstraat;12;
ROESELARE - FH02;877730;5;BL0007;877730;BL0007;BUILDING template;;Arme-Klarenstraat;17;
ROESELARE - FH02;6056472;5;BL0010;6056472;BL0010;BUILDING template;;Arme-Klarenstraat;17;B
ROESELARE - FH02;877815;5;BL0010;877815;BL0010;BUILDING template;;Arme-Klarenstraat;2;
ROESELARE - FH02;877816;5;BL0010;877816;BL0010;BUILDING template;;Arme-Klarenstraat;2;A
ROESELARE - FH02;1255680;5;BL0007;1255680;BL0007;BUILDING template;;Arme-Klarenstraat;21;
ROESELARE - FH02;1255687;5;BL0010;1255687;BL0010;BUILDING template;;Arme-Klarenstraat;22;
ROESELARE - FH02;1255688;5;BL0010;1255688;BL0010;BUILDING template;;Arme-Klarenstraat;24;
ROESELARE - FH02;1255681;5;BL0007;1255681;BL0007;BUILDING template;;Arme-Klarenstraat;25;
ROESELARE - FH02;3416409;5;BL0010;3416409;BL0010;BUILDING template;;Arme-Klarenstraat;26;
ROESELARE - FH02;1255682;5;BL0007;1255682;BL0007;BUILDING template;;Arme-Klarenstraat;27;
ROESELARE - FH02;1255689;5;BL0010;1255689;BL0010;BUILDING template;;Arme-Klarenstraat;28;
ROESELARE - FH02;3416410;5;BL0010;3416410;BL0010;BUILDING template;;Arme-Klarenstraat;28;A
ROESELARE - FH02;3416411;5;BL0010;3416411;BL0010;BUILDING template;;Arme-Klarenstraat;28;C
ROESELARE - FH02;1364064;5;BL0010;1364064;BL0010;BUILDING template;;Arme-Klarenstraat;28;D
ROESELARE - FH02;877728;5;BL0010;877728;BL0010;BUILDING template;;Arme-Klarenstraat;30;
ROESELARE - FH02;4369566;5;BL0007;4369566;BL0007;BUILDING template;;Arme-Klarenstraat;33;
ROESELARE - FH02;4358493;5;BL0010;4358493;BL0010;BUILDING template;;Arme-Klarenstraat;34;
ROESELARE - FH02;4369569;5;BL0007;4369569;BL0007;BUILDING template;;Arme-Klarenstraat;35;
ROESELARE - FH02;877818;5;BL0010;877818;BL0010;BUILDING template;;Arme-Klarenstraat;36;
ROESELARE - FH02;3416412;5;BL0010;3416412;BL0010;BUILDING template;;Arme-Klarenstraat;40;
ROESELARE - FH02;877727;6;BL0008;877727;BL0008;BUILDING template;;Arme-Klarenstraat;5;
ROESELARE - FH02;1255651;5;BL0007;1255651;BL0007;BUILDING template;;Arme-Klarenstraat;55;
ROESELARE - FH02;3416413;5;BL0007;3416413;BL0007;BUILDING template;;Arme-Klarenstraat;57;
ROESELARE - FH02;877729;5;BL0010;877729;BL0010;BUILDING template;;Arme-Klarenstraat;6;
ROESELARE - FH02;1255652;5;BL0007;1255652;BL0007;BUILDING template;;Arme-Klarenstraat;67;
ROESELARE - FH02;1255684;6;BL0008;1255684;BL0008;BUILDING template;;Arme-Klarenstraat;7;
ROESELARE - FH02;4369564;5;BL0007;4369564;BL0007;BUILDING template;;Arme-Klarenstraat;71;
ROESELARE - FH02;877725;5;BL0007;877725;BL0007;BUILDING template;Arme-Klarenstraat 71-73;Arme-Klarenstraat;73;
ROESELARE - FH02;1255653;5;BL0007;1255653;BL0007;BUILDING template;;Arme-Klarenstraat;75;
ROESELARE - FH02;4369525;5;BL0010;4369525;BL0010;BUILDING template;;Arme-Klarenstraat;8;
ROESELARE - FH02;1255685;6;BL0008;1255685;BL0008;BUILDING template;;Arme-Klarenstraat;9;
ROESELARE - FH02;3413726;5;BL0002;3413726;BL0002;BUILDING template;;Bakkersstraat;10;
ROESELARE - FH02;4364173;5;BL0001;4364173;BL0001;BUILDING template;;Bakkersstraat;11;
ROESELARE - FH02;4160413;5;BL0002;4160413;BL0002;BUILDING template;;Bakkersstraat;12;
ROESELARE - FH02;3413727;5;BL0002;3413727;BL0002;BUILDING template;;Bakkersstraat;14;
ROESELARE - FH02;3413728;5;BL0001;3413728;BL0001;BUILDING template;;Bakkersstraat;15;
ROESELARE - FH02;4248465;5;BL0002;4248465;BL0002;BUILDING template;;Bakkersstraat;16;
ROESELARE - FH02;4200477;5;BL0001;4200477;BL0001;BUILDING template;;Bakkersstraat;17;
ROESELARE - FH02;3413729;5;BL0002;3413729;BL0002;BUILDING template;;Bakkersstraat;18;
ROESELARE - FH02;3413730;5;BL0001;3413730;BL0001;BUILDING template;;Bakkersstraat;19;
ROESELARE - FH02;4066267;5;BL0002;4066267;BL0002;BUILDING template;;Bakkersstraat;2;A
ROESELARE - FH02;877478;5;BL0002;877478;BL0002;BUILDING template;;Bakkersstraat;2;
ROESELARE - FH02;3413731;5;BL0002;3413731;BL0002;BUILDING template;;Bakkersstraat;20;
ROESELARE - FH02;3413732;5;BL0002;3413732;BL0002;BUILDING template;;Bakkersstraat;22;
ROESELARE - FH02;4364196;5;BL0002;4364196;BL0002;BUILDING template;;Bakkersstraat;24;
ROESELARE - FH02;3413733;5;BL0002;3413733;BL0002;BUILDING template;;Bakkersstraat;26;
ROESELARE - FH02;3413734;5;BL0002;3413734;BL0002;BUILDING template;;Bakkersstraat;28;
ROESELARE - FH02;3413721;5;BL0001;3413721;BL0001;BUILDING template;;Bakkersstraat;3;
ROESELARE - FH02;3413735;5;BL0002;3413735;BL0002;BUILDING template;;Bakkersstraat;30;
ROESELARE - FH02;4364200;5;BL0002;4364200;BL0002;BUILDING template;;Bakkersstraat;32;
ROESELARE - FH02;4045616;5;BL0002;4045616;BL0002;BUILDING template;;Bakkersstraat;34;
ROESELARE - FH02;877479;5;BL0002;877479;BL0002;BUILDING template;;Bakkersstraat;36;
ROESELARE - FH02;1341637;5;BL0002;1341637;BL0002;BUILDING template;;Bakkersstraat;38;
ROESELARE - FH02;3413722;5;BL0002;3413722;BL0002;BUILDING template;;Bakkersstraat;4;
ROESELARE - FH02;877480;5;BL0001;877480;BL0001;BUILDING template;;Bakkersstraat;5;
ROESELARE - FH02;3413723;5;BL0002;3413723;BL0002;BUILDING template;;Bakkersstraat;6;
ROESELARE - FH02;3413724;5;BL0001;3413724;BL0001;BUILDING template;;Bakkersstraat;7;
ROESELARE - FH02;3413725;5;BL0002;3413725;BL0002;BUILDING template;;Bakkersstraat;8;
ROESELARE - FH02;4364172;5;BL0001;4364172;BL0001;BUILDING template;;Bakkersstraat;9;
ROESELARE - FH02;1255623;4;BL0006;1255623;BL0006;BUILDING template;;Blekerijstraat;10;
ROESELARE - FH02;877484;5;BL0003;877484;BL0003;BUILDING template;;Blekerijstraat;100;
ROESELARE - FH02;3414100;5;BL0004;3414100;BL0004;BUILDING template;;Blekerijstraat;101;
ROESELARE - FH02;4194028;5;BL0004;4194028;BL0004;BUILDING template;;Blekerijstraat;103;
ROESELARE - FH02;877488;5;BL0004;877488;BL0004;BUILDING template;;Blekerijstraat;105;
ROESELARE - FH02;877487;5;BL0004;877487;BL0004;BUILDING template;;Blekerijstraat;107;
ROESELARE - FH02;3414075;5;BL0010;3414075;BL0010;BUILDING template;;Blekerijstraat;11;
ROESELARE - FH02;4365410;4;BL0006;4365410;BL0006;BUILDING template;;Blekerijstraat;12;
ROESELARE - FH02;4173286;5;BL0010;4173286;BL0010;BUILDING template;;Blekerijstraat;13;
ROESELARE - FH02;3414076;4;BL0006;3414076;BL0006;BUILDING template;;Blekerijstraat;14;
ROESELARE - FH02;4358540;5;BL0010;4358540;BL0010;BUILDING template;;Blekerijstraat;15;
ROESELARE - FH02;4222049;4;BL0006;4222049;BL0006;BUILDING template;;Blekerijstraat;16;
ROESELARE - FH02;4358541;5;BL0010;4358541;BL0010;BUILDING template;;Blekerijstraat;17;
ROESELARE - FH02;1255624;4;BL0006;1255624;BL0006;BUILDING template;;Blekerijstraat;18;
ROESELARE - FH02;4358542;5;BL0010;4358542;BL0010;BUILDING template;;Blekerijstraat;19;
ROESELARE - FH02;877706;4;BL0006;877706;BL0006;BUILDING template;;Blekerijstraat;2;
ROESELARE - FH02;3414077;4;BL0006;3414077;BL0006;BUILDING template;;Blekerijstraat;20;
ROESELARE - FH02;3414078;5;BL0010;3414078;BL0010;BUILDING template;;Blekerijstraat;21;
ROESELARE - FH02;1255625;4;BL0006;1255625;BL0006;BUILDING template;;Blekerijstraat;22;
ROESELARE - FH02;4358543;5;BL0010;4358543;BL0010;BUILDING template;;Blekerijstraat;23;
ROESELARE - FH02;1255626;4;BL0006;1255626;BL0006;BUILDING template;;Blekerijstraat;24;
ROESELARE - FH02;4358546;5;BL0010;4358546;BL0010;BUILDING template;;Blekerijstraat;25;
ROESELARE - FH02;4358548;5;BL0010;4358548;BL0010;BUILDING template;;Blekerijstraat;27;
ROESELARE - FH02;4084901;4;BL0006;4084901;BL0006;BUILDING template;;Blekerijstraat;28;
ROESELARE - FH02;4358549;5;BL0010;4358549;BL0010;BUILDING template;;Blekerijstraat;29;
ROESELARE - FH02;4365421;4;BL0006;4365421;BL0006;BUILDING template;;Blekerijstraat;30;
ROESELARE - FH02;3414079;5;BL0010;3414079;BL0010;BUILDING template;;Blekerijstraat;31;
ROESELARE - FH02;4365423;4;BL0006;4365423;BL0006;BUILDING template;;Blekerijstraat;32;
ROESELARE - FH02;877704;4;BL0006;877704;BL0006;BUILDING template;;Blekerijstraat;34;
ROESELARE - FH02;877812;5;BL0010;877812;BL0010;BUILDING template;;Blekerijstraat;35;
ROESELARE - FH02;4365427;4;BL0006;4365427;BL0006;BUILDING template;;Blekerijstraat;36;
ROESELARE - FH02;877813;5;BL0010;877813;BL0010;BUILDING template;;Blekerijstraat;37;
ROESELARE - FH02;1255627;4;BL0006;1255627;BL0006;BUILDING template;;Blekerijstraat;38;
ROESELARE - FH02;3948050;5;BL0010;3948050;BL0010;BUILDING template;;Blekerijstraat;39;
ROESELARE - FH02;877701;4;BL0006;877701;BL0006;BUILDING template;;Blekerijstraat;4;
ROESELARE - FH02;1255628;4;BL0006;1255628;BL0006;BUILDING template;;Blekerijstraat;40;
ROESELARE - FH02;3414080;5;BL0010;3414080;BL0010;BUILDING template;;Blekerijstraat;41;
ROESELARE - FH02;1255629;4;BL0006;1255629;BL0006;BUILDING template;;Blekerijstraat;42;
ROESELARE - FH02;3414081;5;BL0010;3414081;BL0010;BUILDING template;;Blekerijstraat;43;
ROESELARE - FH02;4365431;4;BL0006;4365431;BL0006;BUILDING template;;Blekerijstraat;44;
ROESELARE - FH02;4358424;5;BL0010;4358424;BL0010;BUILDING template;;Blekerijstraat;45;
ROESELARE - FH02;4173166;4;BL0006;4173166;BL0006;BUILDING template;;Blekerijstraat;46;
ROESELARE - FH02;3414082;5;BL0010;3414082;BL0010;BUILDING template;;Blekerijstraat;47;
ROESELARE - FH02;877703;4;BL0006;877703;BL0006;BUILDING template;;Blekerijstraat;48;
ROESELARE - FH02;4358425;5;BL0010;4358425;BL0010;BUILDING template;;Blekerijstraat;49;
ROESELARE - FH02;5573066;5;BL0010;5573066;BL0010;BUILDING template;;Blekerijstraat;49;B
ROESELARE - FH02;877811;5;BL0010;877811;BL0010;BUILDING template;;Blekerijstraat;5;
ROESELARE - FH02;1230461;4;BL0006;1230461;BL0006;BUILDING template;;Blekerijstraat;52;
ROESELARE - FH02;4369598;4;BL0006;4369598;BL0006;BUILDING template;;Blekerijstraat;54;
ROESELARE - FH02;1255700;4;BL0006;1255700;BL0006;BUILDING template;;Blekerijstraat;56;
ROESELARE - FH02;3414083;5;BL0010;3414083;BL0010;BUILDING template;;Blekerijstraat;57;
ROESELARE - FH02;1255701;4;BL0006;1255701;BL0006;BUILDING template;;Blekerijstraat;58;
ROESELARE - FH02;4358428;5;BL0010;4358428;BL0010;BUILDING template;;Blekerijstraat;59;
ROESELARE - FH02;4369600;4;BL0006;4369600;BL0006;BUILDING template;;Blekerijstraat;60;
ROESELARE - FH02;4358429;5;BL0010;4358429;BL0010;BUILDING template;;Blekerijstraat;61;
ROESELARE - FH02;3414084;4;BL0006;3414084;BL0006;BUILDING template;;Blekerijstraat;62;
ROESELARE - FH02;3414085;5;BL0010;3414085;BL0010;BUILDING template;;Blekerijstraat;63;
ROESELARE - FH02;3414086;4;BL0006;3414086;BL0006;BUILDING template;;Blekerijstraat;64;
ROESELARE - FH02;4358430;5;BL0010;4358430;BL0010;BUILDING template;;Blekerijstraat;65;
ROESELARE - FH02;1255702;4;BL0006;1255702;BL0006;BUILDING template;;Blekerijstraat;66;
ROESELARE - FH02;4358431;5;BL0010;4358431;BL0010;BUILDING template;;Blekerijstraat;67;
ROESELARE - FH02;4173076;4;BL0006;4173076;BL0006;BUILDING template;;Blekerijstraat;68;
ROESELARE - FH02;3414087;5;BL0010;3414087;BL0010;BUILDING template;;Blekerijstraat;69;
ROESELARE - FH02;4358537;5;BL0010;4358537;BL0010;BUILDING template;;Blekerijstraat;7;
ROESELARE - FH02;1255703;4;BL0006;1255703;BL0006;BUILDING template;;Blekerijstraat;70;
ROESELARE - FH02;1255704;4;BL0006;1255704;BL0006;BUILDING template;;Blekerijstraat;76;
ROESELARE - FH02;5369327;5;BL0007;5369327;BL0007;BUILDING template;;Blekerijstraat;77;
ROESELARE - FH02;6038246;5;BL0007;6038246;BL0007;BUILDING template;;Blekerijstraat;79;
ROESELARE - FH02;4365409;4;BL0006;4365409;BL0006;BUILDING template;;Blekerijstraat;8;
ROESELARE - FH02;4369606;4;BL0006;4369606;BL0006;BUILDING template;;Blekerijstraat;80;
ROESELARE - FH02;3414088;5;BL0004;3414088;BL0004;BUILDING template;;Blekerijstraat;81;
ROESELARE - FH02;18677;4;BL0006;18677;BL0006;BUILDING template;;Blekerijstraat;82;
ROESELARE - FH02;877486;5;BL0004;877486;BL0004;BUILDING template;;Blekerijstraat;83;
ROESELARE - FH02;3414089;5;BL0004;3414089;BL0004;BUILDING template;;Blekerijstraat;85;
ROESELARE - FH02;877485;5;BL0003;877485;BL0003;BUILDING template;;Blekerijstraat;86;
ROESELARE - FH02;3414090;5;BL0004;3414090;BL0004;BUILDING template;;Blekerijstraat;87;
ROESELARE - FH02;3414091;5;BL0003;3414091;BL0003;BUILDING template;;Blekerijstraat;88;
ROESELARE - FH02;3974108;5;BL0010;3974108;BL0010;BUILDING template;;Blekerijstraat;9;
ROESELARE - FH02;3414092;5;BL0003;3414092;BL0003;BUILDING template;;Blekerijstraat;90;
ROESELARE - FH02;3414093;5;BL0004;3414093;BL0004;BUILDING template;;Blekerijstraat;91;
ROESELARE - FH02;3414094;5;BL0003;3414094;BL0003;BUILDING template;;Blekerijstraat;92;
ROESELARE - FH02;3414095;5;BL0004;3414095;BL0004;BUILDING template;;Blekerijstraat;93;
ROESELARE - FH02;3414097;5;BL0003;3414097;BL0003;BUILDING template;;Blekerijstraat;94;
ROESELARE - FH02;4364179;5;BL0004;4364179;BL0004;BUILDING template;;Blekerijstraat;95;
ROESELARE - FH02;3414098;5;BL0003;3414098;BL0003;BUILDING template;;Blekerijstraat;96;
ROESELARE - FH02;4364163;5;BL0003;4364163;BL0003;BUILDING template;;Blekerijstraat;98;
ROESELARE - FH02;3414099;5;BL0004;3414099;BL0004;BUILDING template;;Blekerijstraat;99;
ROESELARE - FH02;1256275;2;BL0022;1256275;BL0022;BUILDING template;;Désiré Mergaertstraat;11;
ROESELARE - FH02;1256278;2;BL0027;1256278;BL0027;BUILDING template;;Désiré Mergaertstraat;12;
ROESELARE - FH02;878377;2;BL0022;878377;BL0022;BUILDING template;;Désiré Mergaertstraat;13;
ROESELARE - FH02;1256279;2;BL0027;1256279;BL0027;BUILDING template;;Désiré Mergaertstraat;14;
ROESELARE - FH02;878380;2;BL0022;878380;BL0022;BUILDING template;;Désiré Mergaertstraat;15;
ROESELARE - FH02;3417409;2;BL0027;3417409;BL0027;BUILDING template;;Désiré Mergaertstraat;16;
ROESELARE - FH02;3417410;2;BL0027;3417410;BL0027;BUILDING template;;Désiré Mergaertstraat;18;
ROESELARE - FH02;1256280;2;BL0027;1256280;BL0027;BUILDING template;;Désiré Mergaertstraat;20;
ROESELARE - FH02;3417411;2;BL0027;3417411;BL0027;BUILDING template;;Désiré Mergaertstraat;26;
ROESELARE - FH02;4353708;2;BL0027;4353708;BL0027;BUILDING template;;Désiré Mergaertstraat;28;
ROESELARE - FH02;878379;2;BL0027;878379;BL0027;BUILDING template;;Désiré Mergaertstraat;30;
ROESELARE - FH02;1256281;2;BL0027;1256281;BL0027;BUILDING template;;Désiré Mergaertstraat;32;
ROESELARE - FH02;1256282;2;BL0027;1256282;BL0027;BUILDING template;;Désiré Mergaertstraat;34;
ROESELARE - FH02;18691;2;BL0027;18691;BL0027;BUILDING template;;Désiré Mergaertstraat;36;
ROESELARE - FH02;878376;2;BL0027;878376;BL0027;BUILDING template;;Désiré Mergaertstraat;4;
ROESELARE - FH02;1256276;2;BL0022;1256276;BL0022;BUILDING template;;Désiré Mergaertstraat;5;
ROESELARE - FH02;4101791;2;BL0027;4101791;BL0027;BUILDING template;;Désiré Mergaertstraat;6;
ROESELARE - FH02;5556384;2;BL0027;5556384;BL0027;BUILDING template;;Désiré Mergaertstraat;6;A
ROESELARE - FH02;1256277;2;BL0022;1256277;BL0022;BUILDING template;;Désiré Mergaertstraat;7;
ROESELARE - FH02;1256283;2;BL0027;1256283;BL0027;BUILDING template;;Désiré Mergaertstraat;8;
ROESELARE - FH02;3417408;2;BL0022;3417408;BL0022;BUILDING template;;Désiré Mergaertstraat;9;
ROESELARE - FH02;877821;5;BL0010;877821;BL0010;BUILDING template;;Diksmuidsesteenweg;1;
ROESELARE - FH02;4053352;3;BL0018;4053352;BL0018;BUILDING template;;Diksmuidsesteenweg;10;
ROESELARE - FH02;4200937;4;BL0014;4200937;BL0014;BUILDING template;;Diksmuidsesteenweg;101;
ROESELARE - FH02;1255709;3;BL0016;1255709;BL0016;BUILDING template;;Diksmuidsesteenweg;102;
ROESELARE - FH02;4369184;4;BL0014;4369184;BL0014;BUILDING template;;Diksmuidsesteenweg;103;
ROESELARE - FH02;1243684;3;BL0016;1243684;BL0016;BUILDING template;;Diksmuidsesteenweg;104;
ROESELARE - FH02;4369186;4;BL0014;4369186;BL0014;BUILDING template;;Diksmuidsesteenweg;105;
ROESELARE - FH02;4369190;4;BL0014;4369190;BL0014;BUILDING template;;Diksmuidsesteenweg;109;
ROESELARE - FH02;4358571;5;BL0010;4358571;BL0010;BUILDING template;;Diksmuidsesteenweg;11;
ROESELARE - FH02;1243692;4;BL0014;1243692;BL0014;BUILDING template;;Diksmuidsesteenweg;113;
ROESELARE - FH02;1243685;3;BL0016;1243685;BL0016;BUILDING template;;Diksmuidsesteenweg;114;
ROESELARE - FH02;4230396;4;BL0014;4230396;BL0014;BUILDING template;;Diksmuidsesteenweg;115;
ROESELARE - FH02;1243740;4;BL0014;1243740;BL0014;BUILDING template;;Diksmuidsesteenweg;117;
ROESELARE - FH02;1243741;4;BL0014;1243741;BL0014;BUILDING template;;Diksmuidsesteenweg;119;
ROESELARE - FH02;4358594;3;BL0018;4358594;BL0018;BUILDING template;;Diksmuidsesteenweg;12;
ROESELARE - FH02;1243743;4;BL0014;1243743;BL0014;BUILDING template;;Diksmuidsesteenweg;121;
