Projectnummer;LU Key;CLUSTER_NR;LAM MK;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
KNOKKE-HEIST - FH12;300751;;300751;BL1216;BL1216;BUILDING template;Laurierstraat;42;
KNOKKE-HEIST - FH12;300752;;300752;BL1216;BL1216;BUILDING template;Laurierstraat;34;
KNOKKE-HEIST - FH12;300753;;300753;BL1217;BL1217;BUILDING template;Laurierstraat;13;
KNOKKE-HEIST - FH12;300754;;300754;BL1218;BL1218;BUILDING template;Laurierstraat;32;
KNOKKE-HEIST - FH12;300755;;300755;BL1218;BL1218;BUILDING template;Laurierstraat;18;
KNOKKE-HEIST - FH12;300756;;300756;BL1218;BL1218;BUILDING template;Laurierstraat;22;
KNOKKE-HEIST - FH12;300757;;300757;BL1218;BL1218;BUILDING template;Laurierstraat;30;
KNOKKE-HEIST - FH12;300758;;300758;BL1217;BL1217;BUILDING template;Laurierstraat;9;
KNOKKE-HEIST - FH12;300759;;300759;BL1217;BL1217;BUILDING template;Laurierstraat;3;
KNOKKE-HEIST - FH12;300760;;300760;BL1218;BL1218;BUILDING template;Laurierstraat;6;
KNOKKE-HEIST - FH12;300761;;300761;BL1218;BL1218;BUILDING template;Laurierstraat;14;
KNOKKE-HEIST - FH12;300762;;300762;BL1217;BL1217;BUILDING template;Heestersstraat;26;
KNOKKE-HEIST - FH12;300763;;300763;BL1217;BL1217;BUILDING template;Heestersstraat;24;
KNOKKE-HEIST - FH12;300764;;300764;BL1218;BL1218;BUILDING template;Heestersstraat;18;
KNOKKE-HEIST - FH12;300765;;300765;BL1218;BL1218;BUILDING template;Heestersstraat;2;
KNOKKE-HEIST - FH12;300766;;300766;BL1216;BL1216;BUILDING template;Heestersstraat;32;
KNOKKE-HEIST - FH12;300768;;300768;BL1215;BL1215;BUILDING template;Varenstraat;8;
KNOKKE-HEIST - FH12;300769;;300769;BL1215;BL1215;BUILDING template;Varenstraat;2;
KNOKKE-HEIST - FH12;300770;;300770;BL1216;BL1216;BUILDING template;Varenstraat;11;
KNOKKE-HEIST - FH12;300771;;300771;BL1216;BL1216;BUILDING template;Varenstraat;3;
KNOKKE-HEIST - FH12;300772;;300772;BL1216;BL1216;BUILDING template;Varenstraat;13;
KNOKKE-HEIST - FH12;300778;;300778;BL1218;BL1218;BUILDING template;Westkapellestraat;205;
KNOKKE-HEIST - FH12;300779;;300779;BL1218;BL1218;BUILDING template;Westkapellestraat;187;
KNOKKE-HEIST - FH12;300780;;300780;BL1213;BL1213;BUILDING template;Westkapellestraat;210;
KNOKKE-HEIST - FH12;300781;;300781;BL1213;BL1213;BUILDING template;Westkapellestraat;220;
KNOKKE-HEIST - FH12;300782;;300782;BL1218;BL1218;BUILDING template;Westkapellestraat;231;
KNOKKE-HEIST - FH12;300796;;300796;BL1214;BL1214;BUILDING template;Zonnebloemstraat;1;
KNOKKE-HEIST - FH12;300797;;300797;BL1214;BL1214;BUILDING template;Zonnebloemstraat;7;
KNOKKE-HEIST - FH12;300798;;300798;BL1214;BL1214;BUILDING template;Zonnebloemstraat;11;
KNOKKE-HEIST - FH12;300804;;300804;BL1215;BL1215;BUILDING template;Hulststraat;31;
KNOKKE-HEIST - FH12;300805;;300805;BL1215;BL1215;BUILDING template;Hulststraat;29;
KNOKKE-HEIST - FH12;302539;;302539;BL1202;BL1202;BUILDING template;Knokkestraat;164;
KNOKKE-HEIST - FH12;302541;;302541;BL1202;BL1202;BUILDING template;Knokkestraat;166;
KNOKKE-HEIST - FH12;3939535;;3939535;BL1209;BL1209;BUILDING template;Hendrik Consciencestraat;15;
KNOKKE-HEIST - FH12;3939583;;3939583;BL1202;BL1202;BUILDING template;Knokkestraat;172;
KNOKKE-HEIST - FH12;3939584;;3939584;BL1208;BL1208;BUILDING template;Knokkestraat;300;
KNOKKE-HEIST - FH12;3939589;;3939589;BL1214;BL1214;BUILDING template;Krommedijk;47;
KNOKKE-HEIST - FH12;3984037;;3984037;BL1210;BL1210;BUILDING template;Westkapellestraat;178;
KNOKKE-HEIST - FH12;3990583;;3990583;BL1202;BL1202;BUILDING template;Knokkestraat;190;
KNOKKE-HEIST - FH12;4025646;;4025646;BL1215;BL1215;BUILDING template;Varenstraat;6;
KNOKKE-HEIST - FH12;4030959;;4030959;BL1218;BL1218;BUILDING template;Westkapellestraat;201;
KNOKKE-HEIST - FH12;4035024;;4035024;BL1204;BL1204;BUILDING template;Emanuel Hielstraat;25;
KNOKKE-HEIST - FH12;4040659;;4040659;BL1208;BL1208;BUILDING template;Pinksterbloemhof;36;
KNOKKE-HEIST - FH12;4053276;;4053276;BL1214;BL1214;BUILDING template;Zonnebloemstraat;9;
KNOKKE-HEIST - FH12;4055279;;4055279;BL1210;BL1210;BUILDING template;Westkapellestraat;136;
KNOKKE-HEIST - FH12;4057199;;4057199;BL1208;BL1208;BUILDING template;Pinksterbloemhof;28;
KNOKKE-HEIST - FH12;4057945;;4057945;BL1208;BL1208;BUILDING template;Knokkestraat;324;
KNOKKE-HEIST - FH12;4060428;;4060428;BL1216;BL1216;BUILDING template;Varenstraat;7;
KNOKKE-HEIST - FH12;4075951;;4075951;BL1204;BL1204;BUILDING template;Polderstraat;53;
KNOKKE-HEIST - FH12;4101202;;4101202;BL1209;BL1209;BUILDING template;Krommedijk;50;
KNOKKE-HEIST - FH12;4102029;;4102029;BL1208;BL1208;BUILDING template;Pinksterbloemhof;31;
KNOKKE-HEIST - FH12;4141759;;4141759;BL1205;BL1205;BUILDING template;Knokkestraat;244;
KNOKKE-HEIST - FH12;4143585;;4143585;BL1209;BL1209;BUILDING template;Krommedijk;60;
KNOKKE-HEIST - FH12;4147189;;4147189;BL1208;BL1208;BUILDING template;Knokkestraat;314;
KNOKKE-HEIST - FH12;4149412;;4149412;BL1209;BL1209;BUILDING template;Pannenstraat;254;
KNOKKE-HEIST - FH12;4150595;;4150595;BL1208;BL1208;BUILDING template;Pinksterbloemhof;29;
KNOKKE-HEIST - FH12;4154773;;4154773;BL1204;BL1204;BUILDING template;Pannenstraat;149;
KNOKKE-HEIST - FH12;4163970;;4163970;BL1205;BL1205;BUILDING template;Peter Benoitlaan;3;
KNOKKE-HEIST - FH12;4164305;;4164305;BL1205;BL1205;BUILDING template;Peter Benoitlaan;47;
KNOKKE-HEIST - FH12;4164312;;4164312;BL1204;BL1204;BUILDING template;Polderstraat;71;
KNOKKE-HEIST - FH12;4164353;;4164353;BL1205;BL1205;BUILDING template;Knokkestraat;284;
KNOKKE-HEIST - FH12;4171228;;4171228;BL1209;BL1209;BUILDING template;Hendrik Consciencestraat;35;
KNOKKE-HEIST - FH12;4173604;;4173604;BL1208;BL1208;BUILDING template;Pinksterbloemhof;12;
KNOKKE-HEIST - FH12;4174149;;4174149;BL1205;BL1205;BUILDING template;Knokkestraat;206;
KNOKKE-HEIST - FH12;4180592;;4180592;BL1208;BL1208;BUILDING template;Pinksterbloemhof;3;
KNOKKE-HEIST - FH12;4186560;;4186560;BL1209;BL1209;BUILDING template;Westkapellestraat;129;
KNOKKE-HEIST - FH12;4188115;;4188115;BL1216;BL1216;BUILDING template;Varenstraat;9;
KNOKKE-HEIST - FH12;4191908;;4191908;BL1202;BL1202;BUILDING template;Matrozenplein;16;
KNOKKE-HEIST - FH12;4192706;;4192706;BL1202;BL1202;BUILDING template;Zuidstraat;37;
KNOKKE-HEIST - FH12;4193037;;4193037;BL1204;BL1204;BUILDING template;Pannenstraat;171;
KNOKKE-HEIST - FH12;4201049;;4201049;BL1202;BL1202;BUILDING template;Knokkestraat;162;
KNOKKE-HEIST - FH12;4209663;;4209663;BL1205;BL1205;BUILDING template;Peter Benoitlaan;25;
KNOKKE-HEIST - FH12;4210281;;4210281;BL1205;BL1205;BUILDING template;Pannenstraat;229;
KNOKKE-HEIST - FH12;4220618;;4220618;BL1209;BL1209;BUILDING template;Pannenstraat;166;
KNOKKE-HEIST - FH12;4227904;;4227904;BL1204;BL1204;BUILDING template;Emanuel Hielstraat;39;
KNOKKE-HEIST - FH12;4233275;;4233275;BL1205;BL1205;BUILDING template;Pannenstraat;267;
KNOKKE-HEIST - FH12;4238975;;4238975;BL1204;BL1204;BUILDING template;Pannenstraat;157;
KNOKKE-HEIST - FH12;4261400;;4261400;BL1202;BL1202;BUILDING template;Zuidstraat;7;
KNOKKE-HEIST - FH12;4262952;;4262952;BL1205;BL1205;BUILDING template;Pannenstraat;237;
KNOKKE-HEIST - FH12;4267992;;4267992;BL1210;BL1210;BUILDING template;Westkapellestraat;132;
KNOKKE-HEIST - FH12;4273079;;4273079;BL1209;BL1209;BUILDING template;Westkapellestraat;127;
KNOKKE-HEIST - FH12;4334152;;4334152;BL1202;BL1202;BUILDING template;Knokkestraat;184;
KNOKKE-HEIST - FH12;4334206;;4334206;BL1202;BL1202;BUILDING template;Knokkestraat;160;
KNOKKE-HEIST - FH12;4334553;;4334553;BL1207;BL1207;BUILDING template;Knokkestraat;347;
KNOKKE-HEIST - FH12;4334584;;4334584;BL1205;BL1205;BUILDING template;Knokkestraat;214;
KNOKKE-HEIST - FH12;4334589;;4334589;BL1205;BL1205;BUILDING template;Knokkestraat;226;
KNOKKE-HEIST - FH12;4334595;;4334595;BL1205;BL1205;BUILDING template;Knokkestraat;240;
KNOKKE-HEIST - FH12;4334598;;4334598;BL1205;BL1205;BUILDING template;Knokkestraat;246;
KNOKKE-HEIST - FH12;4334611;;4334611;BL1209;BL1209;BUILDING template;Pannenstraat;248;
KNOKKE-HEIST - FH12;4334625;;4334625;BL1209;BL1209;BUILDING template;Pannenstraat;276;
KNOKKE-HEIST - FH12;4334626;;4334626;BL1209;BL1209;BUILDING template;Pannenstraat;280;
KNOKKE-HEIST - FH12;4334649;;4334649;BL1205;BL1205;BUILDING template;Pannenstraat;265;
KNOKKE-HEIST - FH12;4334650;;4334650;BL1205;BL1205;BUILDING template;Pannenstraat;269;
KNOKKE-HEIST - FH12;4334651;;4334651;BL1205;BL1205;BUILDING template;Pannenstraat;271;
KNOKKE-HEIST - FH12;4334653;;4334653;BL1205;BL1205;BUILDING template;Pannenstraat;279;
KNOKKE-HEIST - FH12;4334655;;4334655;BL1205;BL1205;BUILDING template;Pannenstraat;287;
KNOKKE-HEIST - FH12;4334660;;4334660;BL1205;BL1205;BUILDING template;Pannenstraat;321;
KNOKKE-HEIST - FH12;4334663;;4334663;BL1205;BL1205;BUILDING template;Pannenstraat;335;
KNOKKE-HEIST - FH12;4334667;;4334667;BL1205;BL1205;BUILDING template;Pannenstraat;347;
KNOKKE-HEIST - FH12;4334689;;4334689;BL1208;BL1208;BUILDING template;Pinksterbloemhof;17;
KNOKKE-HEIST - FH12;4334690;;4334690;BL1208;BL1208;BUILDING template;Pinksterbloemhof;24;
KNOKKE-HEIST - FH12;4334694;;4334694;BL1208;BL1208;BUILDING template;Pinksterbloemhof;30;
KNOKKE-HEIST - FH12;4334695;;4334695;BL1208;BL1208;BUILDING template;Pinksterbloemhof;33;
KNOKKE-HEIST - FH12;4334698;;4334698;BL1208;BL1208;BUILDING template;Pinksterbloemhof;37;
KNOKKE-HEIST - FH12;4334711;;4334711;BL1205;BL1205;BUILDING template;Peter Benoitlaan;49;
KNOKKE-HEIST - FH12;4334727;;4334727;BL1205;BL1205;BUILDING template;Peter Benoitlaan;5;
KNOKKE-HEIST - FH12;4334729;;4334729;BL1205;BL1205;BUILDING template;Peter Benoitlaan;7;
KNOKKE-HEIST - FH12;4334730;;4334730;BL1205;BL1205;BUILDING template;Peter Benoitlaan;9;
KNOKKE-HEIST - FH12;4334748;;4334748;BL1208;BL1208;BUILDING template;Knokkestraat;318;
KNOKKE-HEIST - FH12;4334752;;4334752;BL1208;BL1208;BUILDING template;Knokkestraat;332;
KNOKKE-HEIST - FH12;4335469;;4335469;BL1215;BL1215;BUILDING template;Heestersstraat;36;
KNOKKE-HEIST - FH12;4335491;;4335491;BL1218;BL1218;BUILDING template;Westkapellestraat;199;
KNOKKE-HEIST - FH12;4335492;;4335492;BL1218;BL1218;BUILDING template;Westkapellestraat;203;
KNOKKE-HEIST - FH12;4336548;;4336548;BL1209;BL1209;BUILDING template;Pannenstraat;158;
KNOKKE-HEIST - FH12;4336553;;4336553;BL1209;BL1209;BUILDING template;Pannenstraat;184;
KNOKKE-HEIST - FH12;4336554;;4336554;BL1209;BL1209;BUILDING template;Pannenstraat;186;
KNOKKE-HEIST - FH12;4336555;;4336555;BL1209;BL1209;BUILDING template;Pannenstraat;196;
KNOKKE-HEIST - FH12;4336557;;4336557;BL1209;BL1209;BUILDING template;Pannenstraat;200;
KNOKKE-HEIST - FH12;4336558;;4336558;BL1209;BL1209;BUILDING template;Pannenstraat;202;
KNOKKE-HEIST - FH12;4336583;;4336583;BL1209;BL1209;BUILDING template;Hendrik Consciencestraat;9;
KNOKKE-HEIST - FH12;4336585;;4336585;BL1209;BL1209;BUILDING template;Hendrik Consciencestraat;11;
KNOKKE-HEIST - FH12;4336589;;4336589;BL1209;BL1209;BUILDING template;Hendrik Consciencestraat;21;
KNOKKE-HEIST - FH12;4336590;;4336590;BL1209;BL1209;BUILDING template;Hendrik Consciencestraat;31;
KNOKKE-HEIST - FH12;4336595;;4336595;BL1209;BL1209;BUILDING template;Hendrik Consciencestraat;53;
KNOKKE-HEIST - FH12;4336597;;4336597;BL1209;BL1209;BUILDING template;Hendrik Consciencestraat;69;
KNOKKE-HEIST - FH12;4337671;;4337671;BL1204;BL1204;BUILDING template;Polderstraat;59;
KNOKKE-HEIST - FH12;4337673;;4337673;BL1204;BL1204;BUILDING template;Polderstraat;63;
KNOKKE-HEIST - FH12;4337677;;4337677;BL1202;BL1202;BUILDING template;Zuidstraat;5;
KNOKKE-HEIST - FH12;4337678;;4337678;BL1202;BL1202;BUILDING template;Zuidstraat;11;
KNOKKE-HEIST - FH12;4337689;;4337689;BL1204;BL1204;BUILDING template;Emanuel Hielstraat;31;
KNOKKE-HEIST - FH12;4337693;;4337693;BL1202;BL1202;BUILDING template;Polderstraat;13;
KNOKKE-HEIST - FH12;4337694;;4337694;BL1202;BL1202;BUILDING template;Polderstraat;23;
KNOKKE-HEIST - FH12;4337697;;4337697;BL1202;BL1202;BUILDING template;Polderstraat;31;
KNOKKE-HEIST - FH12;4337699;;4337699;BL1203;BL1203;BUILDING template;Emanuel Hielstraat;4;
KNOKKE-HEIST - FH12;4337702;;4337702;BL1203;BL1203;BUILDING template;Zuidstraat;24;
KNOKKE-HEIST - FH12;4337704;;4337704;BL1204;BL1204;BUILDING template;Pannenstraat;147;
KNOKKE-HEIST - FH12;4337705;;4337705;BL1204;BL1204;BUILDING template;Pannenstraat;159;
KNOKKE-HEIST - FH12;4337706;;4337706;BL1204;BL1204;BUILDING template;Pannenstraat;161;
KNOKKE-HEIST - FH12;4337709;;4337709;BL1204;BL1204;BUILDING template;Pannenstraat;183;
KNOKKE-HEIST - FH12;4337711;;4337711;BL1204;BL1204;BUILDING template;Pannenstraat;185;
KNOKKE-HEIST - FH12;4337712;;4337712;BL1204;BL1204;BUILDING template;Pannenstraat;197;
KNOKKE-HEIST - FH12;4337736;;4337736;BL1203;BL1203;BUILDING template;Zuidstraat;14;
KNOKKE-HEIST - FH12;4338442;;4338442;BL1209;BL1209;BUILDING template;Weibroekstraat;24;
KNOKKE-HEIST - FH12;4338517;;4338517;BL1210;BL1210;BUILDING template;Westkapellestraat;164;
KNOKKE-HEIST - FH12;4338530;;4338530;BL1209;BL1209;BUILDING template;Westkapellestraat;125;
KNOKKE-HEIST - FH12;4338554;;4338554;BL1211;BL1211;BUILDING template;Westkapellestraat;165;
KNOKKE-HEIST - FH12;5321980;;5321980;BL1209;BL1209;BUILDING template;Pannenstraat;284;
KNOKKE-HEIST - FH12;5368305;;5368305;BL1205;BL1205;BUILDING template;Pannenstraat;353;
KNOKKE-HEIST - FH12;5368309;;5368309;BL1216;BL1216;BUILDING template;Hulststraat;17;
KNOKKE-HEIST - FH12;5377847;;5377847;BL1205;BL1205;BUILDING template;Peter Benoitlaan;41;A
KNOKKE-HEIST - FH12;5377852;;5377852;BL1215;BL1215;BUILDING template;Hulststraat;33;
KNOKKE-HEIST - FH12;5397868;;5397868;#N/B;#N/B;BUILDING template;Hulststraat;24;
KNOKKE-HEIST - FH12;5418238;;5418238;BL1213;BL1213;BUILDING template;Breed Veertien;1;
KNOKKE-HEIST - FH12;5433060;;5433060;BL1209;BL1209;BUILDING template;Pannenstraat;228;
KNOKKE-HEIST - FH12;5445060;;5445060;BL1209;BL1209;BUILDING template;Walstraat;13;
KNOKKE-HEIST - FH12;5457613;;5457613;BL1209;BL1209;BUILDING template;Walstraat;7;
KNOKKE-HEIST - FH12;5489832;;5489832;BL1209;BL1209;BUILDING template;Walstraat;19;
KNOKKE-HEIST - FH12;5489833;;5489833;BL1211;BL1211;BUILDING template;Walstraat;14;
KNOKKE-HEIST - FH12;5489834;;5489834;BL1211;BL1211;BUILDING template;Walstraat;26;
KNOKKE-HEIST - FH12;5489836;;5489836;BL1209;BL1209;BUILDING template;Walstraat;21;
KNOKKE-HEIST - FH12;5490481;;5490481;BL1209;BL1209;BUILDING template;Walstraat;11;
KNOKKE-HEIST - FH12;5490483;;5490483;BL1209;BL1209;BUILDING template;Walstraat;23;
KNOKKE-HEIST - FH12;5490484;;5490484;BL1209;BL1209;BUILDING template;Walstraat;25;
KNOKKE-HEIST - FH12;5490485;;5490485;BL1209;BL1209;BUILDING template;Walstraat;27;
KNOKKE-HEIST - FH12;5490489;;5490489;BL1211;BL1211;BUILDING template;Walstraat;16;
KNOKKE-HEIST - FH12;5490490;;5490490;BL1211;BL1211;BUILDING template;Walstraat;18;
KNOKKE-HEIST - FH12;5490491;;5490491;BL1211;BL1211;BUILDING template;Walstraat;20;
KNOKKE-HEIST - FH12;5490492;;5490492;BL1211;BL1211;BUILDING template;Walstraat;22;
KNOKKE-HEIST - FH12;5490493;;5490493;BL1211;BL1211;BUILDING template;Walstraat;24;
KNOKKE-HEIST - FH12;5544702;;5544702;BL1208;BL1208;BUILDING template;Paasleliehof;7;
KNOKKE-HEIST - FH12;5544703;;5544703;BL1208;BL1208;BUILDING template;Paasleliehof;6;
KNOKKE-HEIST - FH12;5544704;;5544704;BL1208;BL1208;BUILDING template;Paasleliehof;3;
KNOKKE-HEIST - FH12;5551872;;5551872;BL1208;BL1208;BUILDING template;Paasleliehof;1;
KNOKKE-HEIST - FH12;5559098;;5559098;BL1203;BL1203;BUILDING template;Peter Benoitlaan;20;
KNOKKE-HEIST - FH12;5579231;;5579231;BL1208;BL1208;BUILDING template;Paasleliehof;5;
KNOKKE-HEIST - FH12;9861;;9861;BL1205;BL1205;BUILDING template;Knokkestraat;288;
KNOKKE-HEIST - FH12;9871;;9871;BL1218;BL1218;BUILDING template;Hulststraat;1;
KNOKKE-HEIST - FH12;8351742;;1299779;BL1202;BL1202;(L/B/S)U template;Zuidstraat;27;
KNOKKE-HEIST - FH12;8359003;;1347237;BL1213;BL1213;(L/B/S)U template;Oostenhem;28;
KNOKKE-HEIST - FH12;8351758;;1441406;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;19;
KNOKKE-HEIST - FH12;8340990;;1448711;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;6;
KNOKKE-HEIST - FH12;8365518;;1449134;BL1218;BL1218;(L/B/S)U template;Laurierstraat;10;
KNOKKE-HEIST - FH12;8341681;;1449304;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;65;
KNOKKE-HEIST - FH12;8349431;;1449722;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;37;
KNOKKE-HEIST - FH12;8355098;;1459948;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;13;
KNOKKE-HEIST - FH12;8334296;;1460912;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;55;
KNOKKE-HEIST - FH12;8333380;;1461104;BL1202;BL1202;(L/B/S)U template;Polderstraat;9;
KNOKKE-HEIST - FH12;8351977;;1461579;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;41;
KNOKKE-HEIST - FH12;8359988;;1463191;BL1202;BL1202;(L/B/S)U template;Zuidstraat;17;
KNOKKE-HEIST - FH12;8351319;;1467954;BL1209;BL1209;(L/B/S)U template;Pannenstraat;290;
KNOKKE-HEIST - FH12;8351320;;1467954;BL1209;BL1209;(L/B/S)U template;Pannenstraat;290;
KNOKKE-HEIST - FH12;8339445;;1468910;BL1208;BL1208;(L/B/S)U template;Krommedijk;65;
KNOKKE-HEIST - FH12;8366059;;1468911;BL1208;BL1208;(L/B/S)U template;Knokkestraat;298;
KNOKKE-HEIST - FH12;8346908;;1475681;BL1203;BL1203;(L/B/S)U template;Emanuel Hielstraat;14;
KNOKKE-HEIST - FH12;8346909;;1475681;BL1203;BL1203;(L/B/S)U template;Emanuel Hielstraat;14;
KNOKKE-HEIST - FH12;8335073;;1475682;BL1203;BL1203;(L/B/S)U template;Emanuel Hielstraat;12;
KNOKKE-HEIST - FH12;8336296;;1475709;BL1203;BL1203;(L/B/S)U template;Zuidstraat;10;
KNOKKE-HEIST - FH12;8364376;;1475710;BL1203;BL1203;(L/B/S)U template;Zuidstraat;12;
KNOKKE-HEIST - FH12;8346679;;1476265;BL1204;BL1204;(L/B/S)U template;Pannenstraat;167;
KNOKKE-HEIST - FH12;8342442;;1494374;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;1;
KNOKKE-HEIST - FH12;8342443;;1494374;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;1;
KNOKKE-HEIST - FH12;8342444;;1494374;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;1;
KNOKKE-HEIST - FH12;8342445;;1494374;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;1;
KNOKKE-HEIST - FH12;8342446;;1494374;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;1;
KNOKKE-HEIST - FH12;8343543;;1497556;BL1203;BL1203;(L/B/S)U template;Zuidstraat;6;
KNOKKE-HEIST - FH12;8345582;;1497764;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;7;
KNOKKE-HEIST - FH12;8334690;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8334691;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8334692;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8338925;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8338926;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8338927;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8338928;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8338929;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343039;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343040;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343041;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343042;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343043;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343044;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343045;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343046;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8343047;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8347561;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8347562;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8347563;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8347564;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8347565;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8347566;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8347567;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8351838;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8354461;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8356713;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8356714;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8356715;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8356716;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8356717;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8361189;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8361190;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8365535;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8365536;;2312;BL1214;BL1214;(L/B/S)U template;Krommedijk;57;
KNOKKE-HEIST - FH12;8341540;;2756563;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;2;
KNOKKE-HEIST - FH12;8333711;;2756564;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;9;
KNOKKE-HEIST - FH12;8332626;;2756565;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;10;
KNOKKE-HEIST - FH12;8352318;;2756566;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;11;
KNOKKE-HEIST - FH12;8347586;;2756567;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;16;
KNOKKE-HEIST - FH12;8357306;;2756569;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;25;
KNOKKE-HEIST - FH12;8341032;;2756570;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;32;
KNOKKE-HEIST - FH12;8352930;;2757252;BL1208;BL1208;(L/B/S)U template;Logenhoek;22;
KNOKKE-HEIST - FH12;8353451;;2757379;BL1213;BL1213;(L/B/S)U template;Oostenhem;20;
KNOKKE-HEIST - FH12;8353450;;2757380;BL1213;BL1213;(L/B/S)U template;Oostenhem;22;
KNOKKE-HEIST - FH12;8351777;;2757381;BL1213;BL1213;(L/B/S)U template;Oostenhem;26;
KNOKKE-HEIST - FH12;8349354;;2757404;BL1214;BL1214;(L/B/S)U template;Zonnebloemstraat;3;
KNOKKE-HEIST - FH12;8345906;;2758037;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;1;
KNOKKE-HEIST - FH12;8335116;;2758038;BL1203;BL1203;(L/B/S)U template;Peter Benoitlaan;6;
KNOKKE-HEIST - FH12;8335681;;2758039;BL1203;BL1203;(L/B/S)U template;Peter Benoitlaan;8;
KNOKKE-HEIST - FH12;8344192;;2758040;BL1203;BL1203;(L/B/S)U template;Peter Benoitlaan;10;
