Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
ROESELARE - FH04;6337512;;BL0414;6337512;BL0414;BUILDING template;;Mandellaan;228;
ROESELARE - FH04;3418548;;BL0402;3418548;BL0402;BUILDING template;;Spanjestraat;92;
ROESELARE - FH04;123204;;BL0405;123204;BL0405;BUILDING template;;Sint-Hubrechtsstraat;58;
ROESELARE - FH04;123197;;BL0408;123197;BL0408;BUILDING template;;Ardooisesteenweg;30;
ROESELARE - FH04;3416511;;BL0410;3416511;BL0410;BUILDING template;;Koornstraat;72;
ROESELARE - FH04;5562063;;BL0411;5562063;BL0411;BUILDING template;;Spanjestraat;215;
ROESELARE - FH04;875149;;BL0414;875149;BL0414;BUILDING template;;Mandellaan;202;
ROESELARE - FH04;4362986;;BL0425;4362986;BL0425;BUILDING template;;Mandeldreef;76;
ROESELARE - FH04;4362970;;BL0427;4362970;BL0427;BUILDING template;;Meulebekestraat;6;
ROESELARE - FH04;874741;;BL0429;874741;BL0429;BUILDING template;;Herentalslaan;49;
ROESELARE - FH04;6342156;;BL0410;6342156;BL0410;BUILDING template;;Bruanestraat;56;
ROESELARE - FH04;4374762;;BL0402;4374762;BL0402;BUILDING template;;Spanjestraat;98;
ROESELARE - FH04;4353035;;BL0405;4353035;BL0405;BUILDING template;;Sint-Hubrechtsstraat;60;
ROESELARE - FH04;123270;;BL0408;123270;BL0408;BUILDING template;;Nijverheidsstraat;4;
ROESELARE - FH04;4368384;;BL0410;4368384;BL0410;BUILDING template;;Koornstraat;74;
ROESELARE - FH04;5427382;;BL0411;5427382;BL0411;BUILDING template;;Spanjestraat;225;
ROESELARE - FH04;3417021;;BL0414;3417021;BL0414;BUILDING template;;Mandellaan;204;
ROESELARE - FH04;3416998;;BL0425;3416998;BL0425;BUILDING template;;Mandeldreef;78;
ROESELARE - FH04;4362973;;BL0427;4362973;BL0427;BUILDING template;;Meulebekestraat;10;
ROESELARE - FH04;874590;;BL0429;874590;BL0429;BUILDING template;;Mandellaan;14;
ROESELARE - FH04;6529676;;BL0412;6529676;BL0412;BUILDING template;;Spanjestraat;187;
ROESELARE - FH04;3418549;;BL0402;3418549;BL0402;BUILDING template;;Spanjestraat;102;
ROESELARE - FH04;3418816;;BL0405;3418816;BL0405;BUILDING template;;Sint-Hubrechtsstraat;62;
ROESELARE - FH04;123272;;BL0408;123272;BL0408;BUILDING template;;Nijverheidsstraat;6;
ROESELARE - FH04;4368385;;BL0410;4368385;BL0410;BUILDING template;;Koornstraat;76;
ROESELARE - FH04;5419249;;BL0411;5419249;BL0411;BUILDING template;;Spanjestraat;229;
ROESELARE - FH04;3417022;;BL0414;3417022;BL0414;BUILDING template;;Mandellaan;206;
ROESELARE - FH04;1025582;;BL0422;1025582;BL0422;BUILDING template;;Beversesteenweg;78;
ROESELARE - FH04;4362988;;BL0425;4362988;BL0425;BUILDING template;;Mandeldreef;80;
ROESELARE - FH04;1252274;;BL0427;1252274;BL0427;BUILDING template;;Meulebekestraat;12;
ROESELARE - FH04;1252041;;BL0429;1252041;BL0429;BUILDING template;;Mandellaan;20;
ROESELARE - FH04;874584;;BL0429;874584;BL0429;BUILDING template;;Beversesteenweg;204;
ROESELARE - FH04;1252956;;BL0402;1252956;BL0402;BUILDING template;;Spanjestraat;104;
ROESELARE - FH04;3418817;;BL0405;3418817;BL0405;BUILDING template;;Sint-Hubrechtsstraat;64;
ROESELARE - FH04;4210275;;BL0408;4210275;BL0408;BUILDING template;;Nijverheidsstraat;12;
ROESELARE - FH04;3416514;;BL0410;3416514;BL0410;BUILDING template;;Koornstraat;78;
ROESELARE - FH04;3418569;;BL0411;3418569;BL0411;BUILDING template;;Spanjestraat;231;
ROESELARE - FH04;4073332;;BL0414;4073332;BL0414;BUILDING template;;Mandellaan;210;
ROESELARE - FH04;874619;;BL0422;874619;BL0422;BUILDING template;;Elf-Novemberstraat;1;
ROESELARE - FH04;4362989;;BL0425;4362989;BL0425;BUILDING template;;Mandeldreef;82;
ROESELARE - FH04;4362976;;BL0427;4362976;BL0427;BUILDING template;;Meulebekestraat;16;
ROESELARE - FH04;1252042;;BL0429;1252042;BL0429;BUILDING template;;Mandellaan;22;
ROESELARE - FH04;874764;;BL0426;874764;BL0426;BUILDING template;;Eksaardestraat;42;
ROESELARE - FH04;4374765;;BL0402;4374765;BL0402;BUILDING template;;Spanjestraat;106;
ROESELARE - FH04;4212549;;BL0405;4212549;BL0405;BUILDING template;;Sint-Hubrechtsstraat;66;
ROESELARE - FH04;123276;;BL0408;123276;BL0408;BUILDING template;;Nijverheidsstraat;18;
ROESELARE - FH04;1335121;;BL0410;1335121;BL0410;BUILDING template;;Koornstraat;80;
ROESELARE - FH04;875060;;BL0411;875060;BL0411;BUILDING template;;Vierwegstraat;14;
ROESELARE - FH04;3417026;;BL0414;3417026;BL0414;BUILDING template;;Mandellaan;212;
ROESELARE - FH04;874620;;BL0422;874620;BL0422;BUILDING template;;Elf-Novemberstraat;3;
ROESELARE - FH04;874756;;BL0425;874756;BL0425;BUILDING template;;Mandeldreef;84;
ROESELARE - FH04;4362977;;BL0427;4362977;BL0427;BUILDING template;;Meulebekestraat;18;
ROESELARE - FH04;874591;;BL0429;874591;BL0429;BUILDING template;;Mandellaan;24;
ROESELARE - FH04;875169;;BL0414;875169;BL0414;BUILDING template;;Bruanestraat;79;
ROESELARE - FH04;1252957;;BL0402;1252957;BL0402;BUILDING template;;Spanjestraat;108;
ROESELARE - FH04;4353037;;BL0405;4353037;BL0405;BUILDING template;;Sint-Hubrechtsstraat;68;
ROESELARE - FH04;3417548;;BL0408;3417548;BL0408;BUILDING template;;Nijverheidsstraat;26;
ROESELARE - FH04;1252743;;BL0410;1252743;BL0410;BUILDING template;;Koornstraat;82;
ROESELARE - FH04;4354478;;BL0411;4354478;BL0411;BUILDING template;;Vierwegstraat;16;
ROESELARE - FH04;3417027;;BL0414;3417027;BL0414;BUILDING template;;Mandellaan;214;
ROESELARE - FH04;862507;;BL0422;862507;BL0422;BUILDING template;;Elf-Novemberstraat;5;
ROESELARE - FH04;4362982;;BL0425;4362982;BL0425;BUILDING template;;Mandeldreef;62;
ROESELARE - FH04;1252275;;BL0427;1252275;BL0427;BUILDING template;;Meulebekestraat;20;
ROESELARE - FH04;4104774;;BL0429;4104774;BL0429;BUILDING template;;Mandellaan;26;
ROESELARE - FH04;875172;;BL0413;875172;BL0413;BUILDING template;;Bruanestraat;80;
ROESELARE - FH04;4045275;;BL0405;4045275;BL0405;BUILDING template;;Sint-Hubrechtsstraat;70;
ROESELARE - FH04;123241;;BL0408;123241;BL0408;BUILDING template;;Ommegangsstraat;3;
ROESELARE - FH04;1252744;;BL0410;1252744;BL0410;BUILDING template;;Koornstraat;84;
ROESELARE - FH04;4354482;;BL0411;4354482;BL0411;BUILDING template;;Vierwegstraat;18;
ROESELARE - FH04;3417029;;BL0414;3417029;BL0414;BUILDING template;;Mandellaan;216;
ROESELARE - FH04;3413374;;BL0422;3413374;BL0422;BUILDING template;;Elf-Novemberstraat;7;
ROESELARE - FH04;1252262;;BL0425;1252262;BL0425;BUILDING template;;Mandellaan;112;
ROESELARE - FH04;1252276;;BL0427;1252276;BL0427;BUILDING template;;Meulebekestraat;22;
ROESELARE - FH04;3417000;;BL0429;3417000;BL0429;BUILDING template;;Mandellaan;28;
ROESELARE - FH04;875209;;BL0417;875209;BL0417;BUILDING template;;Sint-Jorisstraat;32;
ROESELARE - FH04;123205;;BL0405;123205;BL0405;BUILDING template;;Sint-Hubrechtsstraat;72;
ROESELARE - FH04;4042427;;BL0408;4042427;BL0408;BUILDING template;;Ommegangsstraat;5;
ROESELARE - FH04;1243392;;BL0410;1243392;BL0410;BUILDING template;;Koornstraat;86;
ROESELARE - FH04;3419395;;BL0411;3419395;BL0411;BUILDING template;;Vierwegstraat;20;
ROESELARE - FH04;4019750;;BL0414;4019750;BL0414;BUILDING template;;Mandellaan;218;
ROESELARE - FH04;4365126;;BL0422;4365126;BL0422;BUILDING template;;Elf-Novemberstraat;9;
ROESELARE - FH04;3417011;;BL0425;3417011;BL0425;BUILDING template;;Mandellaan;114;
ROESELARE - FH04;3417418;;BL0427;3417418;BL0427;BUILDING template;;Meulebekestraat;24;
ROESELARE - FH04;1252035;;BL0429;1252035;BL0429;BUILDING template;;Mandellaan;30;
ROESELARE - FH04;875275;;BL0401;875275;BL0401;BUILDING template;;Spanjestraat;142;
ROESELARE - FH04;875333;;BL0405;875333;BL0405;BUILDING template;;Sint-Hubrechtsstraat;74;
ROESELARE - FH04;4353090;;BL0408;4353090;BL0408;BUILDING template;;Ommegangsstraat;7;
ROESELARE - FH04;3416516;;BL0410;3416516;BL0410;BUILDING template;;Koornstraat;88;
ROESELARE - FH04;4198414;;BL0411;4198414;BL0411;BUILDING template;;Vierwegstraat;22;
ROESELARE - FH04;3417032;;BL0414;3417032;BL0414;BUILDING template;;Mandellaan;220;
ROESELARE - FH04;3413375;;BL0422;3413375;BL0422;BUILDING template;;Elf-Novemberstraat;11;
ROESELARE - FH04;1252263;;BL0425;1252263;BL0425;BUILDING template;;Mandellaan;116;
ROESELARE - FH04;1252277;;BL0427;1252277;BL0427;BUILDING template;;Meulebekestraat;26;
ROESELARE - FH04;1252036;;BL0429;1252036;BL0429;BUILDING template;;Mandellaan;32;
ROESELARE - FH04;875314;;BL0402;875314;BL0402;BUILDING template;;Spanjestraat;110;
ROESELARE - FH04;3418818;;BL0405;3418818;BL0405;BUILDING template;;Sint-Hubrechtsstraat;76;
ROESELARE - FH04;4239807;;BL0408;4239807;BL0408;BUILDING template;;Ommegangsstraat;11;
ROESELARE - FH04;1252745;;BL0410;1252745;BL0410;BUILDING template;;Koornstraat;90;
ROESELARE - FH04;3419397;;BL0411;3419397;BL0411;BUILDING template;;Vierwegstraat;24;
ROESELARE - FH04;4363458;;BL0414;4363458;BL0414;BUILDING template;;Mandellaan;224;
ROESELARE - FH04;4365128;;BL0422;4365128;BL0422;BUILDING template;;Elf-Novemberstraat;13;
ROESELARE - FH04;1252264;;BL0425;1252264;BL0425;BUILDING template;;Mandellaan;118;
ROESELARE - FH04;4096554;;BL0427;4096554;BL0427;BUILDING template;;Meulebekestraat;28;
ROESELARE - FH04;1252037;;BL0429;1252037;BL0429;BUILDING template;;Mandellaan;34;
ROESELARE - FH04;880558;;BL0413;880558;BL0413;BUILDING template;;Bruanestraat;88;
ROESELARE - FH04;4374784;;BL0405;4374784;BL0405;BUILDING template;;Sint-Hubrechtsstraat;78;
ROESELARE - FH04;4030753;;BL0408;4030753;BL0408;BUILDING template;;Ommegangsstraat;13;
ROESELARE - FH04;1252746;;BL0410;1252746;BL0410;BUILDING template;;Koornstraat;92;
ROESELARE - FH04;4354486;;BL0411;4354486;BL0411;BUILDING template;;Vierwegstraat;26;
ROESELARE - FH04;875146;;BL0414;875146;BL0414;BUILDING template;;Mandellaan;230;
ROESELARE - FH04;4365129;;BL0422;4365129;BL0422;BUILDING template;;Elf-Novemberstraat;15;
ROESELARE - FH04;3417012;;BL0425;3417012;BL0425;BUILDING template;;Mandellaan;120;
ROESELARE - FH04;874779;;BL0427;874779;BL0427;BUILDING template;;Meulebekestraat;30;
ROESELARE - FH04;1252038;;BL0429;1252038;BL0429;BUILDING template;;Mandellaan;40;
ROESELARE - FH04;1252963;;BL0405;1252963;BL0405;BUILDING template;;Sint-Hubrechtsstraat;80;
ROESELARE - FH04;3417676;;BL0408;3417676;BL0408;BUILDING template;;Ommegangsstraat;15;
ROESELARE - FH04;860234;;BL0410;860234;BL0410;BUILDING template;;Koornstraat;94;
ROESELARE - FH04;875061;;BL0411;875061;BL0411;BUILDING template;;Vierwegstraat;28;
ROESELARE - FH04;5506361;;BL0414;5506361;BL0414;BUILDING template;;Sint-Anne;12;
ROESELARE - FH04;862508;;BL0422;862508;BL0422;BUILDING template;;Elf-Novemberstraat;17;
ROESELARE - FH04;874774;;BL0425;874774;BL0425;BUILDING template;;Mandellaan;122;
ROESELARE - FH04;874780;;BL0427;874780;BL0427;BUILDING template;;Meulebekestraat;32;
ROESELARE - FH04;3417001;;BL0429;3417001;BL0429;BUILDING template;;Mandellaan;42;
ROESELARE - FH04;3418819;;BL0405;3418819;BL0405;BUILDING template;;Sint-Hubrechtsstraat;84;
ROESELARE - FH04;3417677;;BL0408;3417677;BL0408;BUILDING template;;Ommegangsstraat;17;
ROESELARE - FH04;875294;;BL0410;875294;BL0410;BUILDING template;;Koornstraat;96;
ROESELARE - FH04;875065;;BL0411;875065;BL0411;BUILDING template;;Vierwegstraat;30;
ROESELARE - FH04;5507828;;BL0414;5507828;BL0414;BUILDING template;;Sint-Anne;14;
ROESELARE - FH04;4364977;;BL0422;4364977;BL0422;BUILDING template;;Hammestraat;27;
ROESELARE - FH04;4362892;;BL0425;4362892;BL0425;BUILDING template;;Mandellaan;124;
ROESELARE - FH04;1252299;;BL0427;1252299;BL0427;BUILDING template;;Meulebekestraat;34;
ROESELARE - FH04;1252039;;BL0429;1252039;BL0429;BUILDING template;;Mandellaan;44;
ROESELARE - FH04;3418820;;BL0405;3418820;BL0405;BUILDING template;;Sint-Hubrechtsstraat;86;
ROESELARE - FH04;3417678;;BL0408;3417678;BL0408;BUILDING template;;Ommegangsstraat;19;
ROESELARE - FH04;4375325;;BL0410;4375325;BL0410;BUILDING template;;Koornstraat;98;
ROESELARE - FH04;3419401;;BL0411;3419401;BL0411;BUILDING template;;Vierwegstraat;34;
ROESELARE - FH04;5507829;;BL0414;5507829;BL0414;BUILDING template;;Sint-Anne;16;
ROESELARE - FH04;4364979;;BL0422;4364979;BL0422;BUILDING template;;Hammestraat;29;
ROESELARE - FH04;1252265;;BL0425;1252265;BL0425;BUILDING template;;Mandellaan;126;
ROESELARE - FH04;4362994;;BL0427;4362994;BL0427;BUILDING template;;Meulebekestraat;36;
ROESELARE - FH04;4361634;;BL0429;4361634;BL0429;BUILDING template;;Mandellaan;46;
ROESELARE - FH04;3418821;;BL0405;3418821;BL0405;BUILDING template;;Sint-Hubrechtsstraat;88;
ROESELARE - FH04;123243;;BL0408;123243;BL0408;BUILDING template;;Ommegangsstraat;21;
ROESELARE - FH04;3416518;;BL0410;3416518;BL0410;BUILDING template;;Koornstraat;100;
ROESELARE - FH04;4163014;;BL0411;4163014;BL0411;BUILDING template;;Vierwegstraat;36;
ROESELARE - FH04;5506362;;BL0414;5506362;BL0414;BUILDING template;;Sint-Anne;18;
ROESELARE - FH04;3415306;;BL0422;3415306;BL0422;BUILDING template;;Hammestraat;31;
ROESELARE - FH04;4250346;;BL0425;4250346;BL0425;BUILDING template;;Mandellaan;128;
ROESELARE - FH04;3417424;;BL0427;3417424;BL0427;BUILDING template;;Meulebekestraat;38;
ROESELARE - FH04;874593;;BL0429;874593;BL0429;BUILDING template;;Mandellaan;48;
ROESELARE - FH04;875332;;BL0405;875332;BL0405;BUILDING template;;Sint-Hubrechtsstraat;90;
ROESELARE - FH04;18585;;BL0408;18585;BL0408;BUILDING template;Ardooisesteenweg 14_Sint-Hubrechtsstraat 1;Sint-Hubrechtsstraat;1;
ROESELARE - FH04;1252940;;BL0410;1252940;BL0410;BUILDING template;;Koornstraat;112;
ROESELARE - FH04;4354395;;BL0411;4354395;BL0411;BUILDING template;;Vierwegstraat;38;
ROESELARE - FH04;3415307;;BL0422;3415307;BL0422;BUILDING template;;Hammestraat;33;
ROESELARE - FH04;3417013;;BL0425;3417013;BL0425;BUILDING template;;Mandellaan;130;
ROESELARE - FH04;874781;;BL0427;874781;BL0427;BUILDING template;;Meulebekestraat;40;
ROESELARE - FH04;6059681;;BL0429;6059681;BL0429;BUILDING template;;Mandellaan;20;
ROESELARE - FH04;3418800;;BL0408;3418800;BL0408;BUILDING template;;Sint-Hubrechtsstraat;3;
ROESELARE - FH04;3416521;;BL0410;3416521;BL0410;BUILDING template;;Koornstraat;114;
ROESELARE - FH04;4354396;;BL0411;4354396;BL0411;BUILDING template;;Vierwegstraat;40;
ROESELARE - FH04;874621;;BL0422;874621;BL0422;BUILDING template;;Hammestraat;35;
ROESELARE - FH04;3417014;;BL0425;3417014;BL0425;BUILDING template;;Mandellaan;132;
ROESELARE - FH04;874782;;BL0427;874782;BL0427;BUILDING template;;Meulebekestraat;42;
