Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
HASSELT - FH04;2408092;3;BL0404;2408092;BL0404;BUILDING template;Ambachtsschoolstraat;27;
HASSELT - FH04;2408093;3;BL0402;2408093;BL0402;BUILDING template;Ambachtsschoolstraat;28;
HASSELT - FH04;4888772;3;BL0404;4888772;BL0404;BUILDING template;Ambachtsschoolstraat;29;
HASSELT - FH04;701605;3;BL0402;701605;BL0402;BUILDING template;Ambachtsschoolstraat;30;
HASSELT - FH04;2408095;3;BL0404;2408095;BL0404;BUILDING template;Ambachtsschoolstraat;31;
HASSELT - FH04;701610;3;BL0402;701610;BL0402;BUILDING template;Ambachtsschoolstraat;32;
HASSELT - FH04;4888774;3;BL0404;4888774;BL0404;BUILDING template;Ambachtsschoolstraat;33;
HASSELT - FH04;2408096;3;BL0402;2408096;BL0402;BUILDING template;Ambachtsschoolstraat;34;
HASSELT - FH04;2408098;3;BL0402;2408098;BL0402;BUILDING template;Ambachtsschoolstraat;36;
HASSELT - FH04;2408100;3;BL0402;2408100;BL0402;BUILDING template;Ambachtsschoolstraat;38;
HASSELT - FH04;2408101;3;BL0402;2408101;BL0402;BUILDING template;Ambachtsschoolstraat;40;
HASSELT - FH04;701612;3;BL0402;701612;BL0402;BUILDING template;Ambachtsschoolstraat;42;
HASSELT - FH04;701606;3;BL0404;701606;BL0404;BUILDING template;Ambachtsschoolstraat;43;
HASSELT - FH04;701613;3;BL0402;701613;BL0402;BUILDING template;Ambachtsschoolstraat;44;
HASSELT - FH04;3994616;3;BL0404;3994616;BL0404;BUILDING template;Ambachtsschoolstraat;45;
HASSELT - FH04;4888632;3;BL0402;4888632;BL0402;BUILDING template;Ambachtsschoolstraat;46;
HASSELT - FH04;4888642;3;BL0402;4888642;BL0402;BUILDING template;Ambachtsschoolstraat;56;
HASSELT - FH04;2408102;3;BL0402;2408102;BL0402;BUILDING template;Ambachtsschoolstraat;58;
HASSELT - FH04;4253694;3;BL0404;4253694;BL0404;BUILDING template;Ambachtsschoolstraat;5;A
HASSELT - FH04;2408103;3;BL0402;2408103;BL0402;BUILDING template;Ambachtsschoolstraat;60;
HASSELT - FH04;4210544;3;BL0402;4210544;BL0402;BUILDING template;Ambachtsschoolstraat;62;
HASSELT - FH04;2408104;3;BL0402;2408104;BL0402;BUILDING template;Ambachtsschoolstraat;64;
HASSELT - FH04;701609;3;BL0402;701609;BL0402;BUILDING template;Ambachtsschoolstraat;66;
HASSELT - FH04;4888627;3;BL0402;4888627;BL0402;BUILDING template;Ambachtsschoolstraat;68;
HASSELT - FH04;701310;2;BL0413;701310;BL0413;BUILDING template;Armand Hertzstraat;2;
HASSELT - FH04;700925;2;BL0415;700925;BL0415;BUILDING template;Armand Hertzstraat;36;
HASSELT - FH04;4882284;2;BL0415;4882284;BL0415;BUILDING template;Armand Hertzstraat;38;
HASSELT - FH04;2417959;2;BL0415;2417959;BL0415;BUILDING template;Armand Hertzstraat;40;
HASSELT - FH04;1373085;2;BL0415;1373085;BL0415;BUILDING template;Armand Hertzstraat;44;
HASSELT - FH04;4882294;2;BL0415;4882294;BL0415;BUILDING template;Armand Hertzstraat;46;
HASSELT - FH04;5914868;2;BL0415;5914868;BL0415;BUILDING template;Armand Hertzstraat;40;A
HASSELT - FH04;2417961;2;BL0415;2417961;BL0415;BUILDING template;Armand Hertzstraat;42;A
HASSELT - FH04;2417963;2;BL0415;2417963;BL0415;BUILDING template;Armand Hertzstraat;42;B
HASSELT - FH04;2418811;2;BL0413;2418811;BL0413;BUILDING template;Blijde-Inkomststraat;1;
HASSELT - FH04;701336;2;BL0412;701336;BL0412;BUILDING template;Blijde-Inkomststraat;2;
HASSELT - FH04;2418814;2;BL0412;2418814;BL0412;BUILDING template;Blijde-Inkomststraat;4;
HASSELT - FH04;701337;2;BL0413;701337;BL0413;BUILDING template;Blijde-Inkomststraat;5;
HASSELT - FH04;2418815;2;BL0412;2418815;BL0412;BUILDING template;Blijde-Inkomststraat;6;
HASSELT - FH04;2418817;2;BL0413;2418817;BL0413;BUILDING template;Blijde-Inkomststraat;7;
HASSELT - FH04;4889008;2;BL0412;4889008;BL0412;BUILDING template;Blijde-Inkomststraat;8;
HASSELT - FH04;2418818;2;BL0413;2418818;BL0413;BUILDING template;Blijde-Inkomststraat;9;
HASSELT - FH04;2418819;2;BL0412;2418819;BL0412;BUILDING template;Blijde-Inkomststraat;10;
HASSELT - FH04;701335;2;BL0413;701335;BL0413;BUILDING template;Blijde-Inkomststraat;11;
HASSELT - FH04;2418823;2;BL0412;2418823;BL0412;BUILDING template;Blijde-Inkomststraat;12;
HASSELT - FH04;701333;2;BL0414;701333;BL0414;BUILDING template;Blijde-Inkomststraat;13;
HASSELT - FH04;4889010;2;BL0412;4889010;BL0412;BUILDING template;Blijde-Inkomststraat;14;
HASSELT - FH04;4888814;2;BL0414;4888814;BL0414;BUILDING template;Blijde-Inkomststraat;15;
HASSELT - FH04;2418825;2;BL0412;2418825;BL0412;BUILDING template;Blijde-Inkomststraat;16;
HASSELT - FH04;4211666;2;BL0414;4211666;BL0414;BUILDING template;Blijde-Inkomststraat;17;
HASSELT - FH04;2418828;2;BL0412;2418828;BL0412;BUILDING template;Blijde-Inkomststraat;18;
HASSELT - FH04;2418830;2;BL0414;2418830;BL0414;BUILDING template;Blijde-Inkomststraat;19;
HASSELT - FH04;701334;2;BL0412;701334;BL0412;BUILDING template;Blijde-Inkomststraat;20;
HASSELT - FH04;2418833;2;BL0414;2418833;BL0414;BUILDING template;Blijde-Inkomststraat;21;
HASSELT - FH04;701332;2;BL0412;701332;BL0412;BUILDING template;Blijde-Inkomststraat;22;
HASSELT - FH04;1445547;2;BL0414;1445547;BL0414;BUILDING template;Blijde-Inkomststraat;23;
HASSELT - FH04;2418835;2;BL0412;2418835;BL0412;BUILDING template;Blijde-Inkomststraat;24;
HASSELT - FH04;4888818;2;BL0414;4888818;BL0414;BUILDING template;Blijde-Inkomststraat;25;
HASSELT - FH04;2418837;2;BL0412;2418837;BL0412;BUILDING template;Blijde-Inkomststraat;26;
HASSELT - FH04;2418846;2;BL0414;2418846;BL0414;BUILDING template;Blijde-Inkomststraat;27;
HASSELT - FH04;2418848;2;BL0412;2418848;BL0412;BUILDING template;Blijde-Inkomststraat;28;
HASSELT - FH04;4888820;2;BL0414;4888820;BL0414;BUILDING template;Blijde-Inkomststraat;29;
HASSELT - FH04;2418849;2;BL0412;2418849;BL0412;BUILDING template;Blijde-Inkomststraat;30;
HASSELT - FH04;1523345;2;BL0414;1523345;BL0414;BUILDING template;Blijde-Inkomststraat;31;
HASSELT - FH04;701331;2;BL0412;701331;BL0412;BUILDING template;Blijde-Inkomststraat;32;
HASSELT - FH04;701338;2;BL0414;701338;BL0414;BUILDING template;Blijde-Inkomststraat;33;
HASSELT - FH04;701330;2;BL0414;701330;BL0414;BUILDING template;Blijde-Inkomststraat;35;
HASSELT - FH04;4062353;2;BL0412;4062353;BL0412;BUILDING template;Blijde-Inkomststraat;36;
HASSELT - FH04;2418864;2;BL0414;2418864;BL0414;BUILDING template;Blijde-Inkomststraat;37;
HASSELT - FH04;2418866;2;BL0414;2418866;BL0414;BUILDING template;Blijde-Inkomststraat;39;
HASSELT - FH04;2418868;2;BL0414;2418868;BL0414;BUILDING template;Blijde-Inkomststraat;41;
HASSELT - FH04;2418870;2;BL0414;2418870;BL0414;BUILDING template;Blijde-Inkomststraat;43;
HASSELT - FH04;701329;2;BL0414;701329;BL0414;BUILDING template;Blijde-Inkomststraat;45;
HASSELT - FH04;5425138;2;BL0414;5425138;BL0414;BUILDING template;Blijde-Inkomststraat;13;A
HASSELT - FH04;700968;2;BL0411;700968;BL0411;BUILDING template;Breestraat;2;
HASSELT - FH04;2410912;2;BL0411;2410912;BL0411;BUILDING template;Breestraat;4;
HASSELT - FH04;1505853;2;BL0411;1505853;BL0411;BUILDING template;Breestraat;6;
HASSELT - FH04;2410927;2;BL0411;2410927;BL0411;BUILDING template;Breestraat;8;
HASSELT - FH04;4227480;2;BL0411;4227480;BL0411;BUILDING template;Breestraat;10;
HASSELT - FH04;2410934;2;BL0411;2410934;BL0411;BUILDING template;Breestraat;12;
HASSELT - FH04;4243120;2;BL0411;4243120;BL0411;BUILDING template;Breestraat;14;
HASSELT - FH04;700967;2;BL0411;700967;BL0411;BUILDING template;Breestraat;16;
HASSELT - FH04;700966;2;BL0411;700966;BL0411;BUILDING template;Breestraat;18;
HASSELT - FH04;4886697;2;BL0411;4886697;BL0411;BUILDING template;Breestraat;20;
HASSELT - FH04;2410943;2;BL0411;2410943;BL0411;BUILDING template;Breestraat;22;
HASSELT - FH04;701163;2;BL0411;701163;BL0411;BUILDING template;Breestraat;24;
HASSELT - FH04;2410949;2;BL0411;2410949;BL0411;BUILDING template;Breestraat;26;
HASSELT - FH04;2410951;2;BL0411;2410951;BL0411;BUILDING template;Breestraat;28;
HASSELT - FH04;2410967;1;BL0411;2410967;BL0411;BUILDING template;Breestraat;30;
HASSELT - FH04;700952;1;BL0411;700952;BL0411;BUILDING template;Breestraat;32;
HASSELT - FH04;700953;1;BL0411;700953;BL0411;BUILDING template;Breestraat;34;
HASSELT - FH04;2410977;1;BL0411;2410977;BL0411;BUILDING template;Breestraat;36;
HASSELT - FH04;4235083;1;BL0411;4235083;BL0411;BUILDING template;Breestraat;38;
HASSELT - FH04;2410985;1;BL0411;2410985;BL0411;BUILDING template;Breestraat;40;
HASSELT - FH04;4244661;1;BL0411;4244661;BL0411;BUILDING template;Breestraat;42;
HASSELT - FH04;2410993;1;BL0411;2410993;BL0411;BUILDING template;Breestraat;44;
HASSELT - FH04;2410997;1;BL0411;2410997;BL0411;BUILDING template;Breestraat;46;
HASSELT - FH04;2411001;1;BL0411;2411001;BL0411;BUILDING template;Breestraat;48;
HASSELT - FH04;701164;1;BL0411;701164;BL0411;BUILDING template;Breestraat;50;
HASSELT - FH04;2411010;1;BL0411;2411010;BL0411;BUILDING template;Breestraat;52;
HASSELT - FH04;2411013;1;BL0411;2411013;BL0411;BUILDING template;Breestraat;54;
HASSELT - FH04;2411016;1;BL0411;2411016;BL0411;BUILDING template;Breestraat;56;
HASSELT - FH04;2411019;1;BL0411;2411019;BL0411;BUILDING template;Breestraat;58;
HASSELT - FH04;2411022;1;BL0411;2411022;BL0411;BUILDING template;Breestraat;62;
HASSELT - FH04;2411026;1;BL0411;2411026;BL0411;BUILDING template;Breestraat;64;
HASSELT - FH04;700946;1;BL0411;700946;BL0411;BUILDING template;Breestraat;66;
HASSELT - FH04;701168;2;BL0411;701168;BL0411;BUILDING template;Breestraat;28;B
HASSELT - FH04;701167;2;BL0411;701167;BL0411;BUILDING template;Breestraat;28;C
HASSELT - FH04;701166;2;BL0411;701166;BL0411;BUILDING template;Breestraat;28;D
HASSELT - FH04;701165;2;BL0411;701165;BL0411;BUILDING template;Breestraat;28;E
HASSELT - FH04;701169;1;BL0411;701169;BL0411;BUILDING template;Breestraat;28;F
HASSELT - FH04;701170;1;BL0411;701170;BL0411;BUILDING template;Breestraat;28;G
HASSELT - FH04;701171;1;BL0411;701171;BL0411;BUILDING template;Breestraat;28;H
HASSELT - FH04;701172;1;BL0411;701172;BL0411;BUILDING template;Breestraat;28;I
HASSELT - FH04;701173;1;BL0411;701173;BL0411;BUILDING template;Breestraat;28;J
HASSELT - FH04;700924;2;BL0415;700924;BL0415;BUILDING template;Eeuwfeeststraat;1;
HASSELT - FH04;700923;2;BL0414;700923;BL0414;BUILDING template;Eeuwfeeststraat;2;
HASSELT - FH04;700922;2;BL0415;700922;BL0415;BUILDING template;Eeuwfeeststraat;3;
HASSELT - FH04;2414379;2;BL0414;2414379;BL0414;BUILDING template;Eeuwfeeststraat;4;
HASSELT - FH04;4882433;2;BL0415;4882433;BL0415;BUILDING template;Eeuwfeeststraat;5;
HASSELT - FH04;2414380;2;BL0414;2414380;BL0414;BUILDING template;Eeuwfeeststraat;6;
HASSELT - FH04;2414382;2;BL0415;2414382;BL0415;BUILDING template;Eeuwfeeststraat;7;
HASSELT - FH04;700920;2;BL0414;700920;BL0414;BUILDING template;Eeuwfeeststraat;8;
HASSELT - FH04;2414384;2;BL0415;2414384;BL0415;BUILDING template;Eeuwfeeststraat;9;
HASSELT - FH04;700921;2;BL0414;700921;BL0414;BUILDING template;Eeuwfeeststraat;10;
HASSELT - FH04;2414385;2;BL0415;2414385;BL0415;BUILDING template;Eeuwfeeststraat;11;
HASSELT - FH04;2414387;2;BL0415;2414387;BL0415;BUILDING template;Eeuwfeeststraat;13;
HASSELT - FH04;2414388;2;BL0414;2414388;BL0414;BUILDING template;Eeuwfeeststraat;14;
HASSELT - FH04;2414390;2;BL0414;2414390;BL0414;BUILDING template;Eeuwfeeststraat;16;
HASSELT - FH04;4882441;2;BL0415;4882441;BL0415;BUILDING template;Eeuwfeeststraat;17;
HASSELT - FH04;2414392;2;BL0414;2414392;BL0414;BUILDING template;Eeuwfeeststraat;18;
HASSELT - FH04;2414394;2;BL0415;2414394;BL0415;BUILDING template;Eeuwfeeststraat;19;
HASSELT - FH04;2414395;2;BL0414;2414395;BL0414;BUILDING template;Eeuwfeeststraat;20;
HASSELT - FH04;700919;2;BL0415;700919;BL0415;BUILDING template;Eeuwfeeststraat;21;
HASSELT - FH04;2414398;2;BL0414;2414398;BL0414;BUILDING template;Eeuwfeeststraat;22;
HASSELT - FH04;700918;2;BL0414;700918;BL0414;BUILDING template;Eeuwfeeststraat;24;
HASSELT - FH04;701689;3;BL0404;701689;BL0404;BUILDING template;Goetsbloetsstraat;1;
HASSELT - FH04;701692;3;BL0403;701692;BL0403;BUILDING template;Goetsbloetsstraat;2;
HASSELT - FH04;2415928;3;BL0404;2415928;BL0404;BUILDING template;Goetsbloetsstraat;3;
HASSELT - FH04;4893066;3;BL0404;4893066;BL0404;BUILDING template;Goetsbloetsstraat;5;
HASSELT - FH04;4893069;3;BL0404;4893069;BL0404;BUILDING template;Goetsbloetsstraat;7;
HASSELT - FH04;2415930;3;BL0404;2415930;BL0404;BUILDING template;Goetsbloetsstraat;9;
HASSELT - FH04;2415932;3;BL0403;2415932;BL0403;BUILDING template;Goetsbloetsstraat;10;
HASSELT - FH04;701690;3;BL0404;701690;BL0404;BUILDING template;Goetsbloetsstraat;11;
HASSELT - FH04;2415934;3;BL0403;2415934;BL0403;BUILDING template;Goetsbloetsstraat;12;
HASSELT - FH04;701696;3;BL0404;701696;BL0404;BUILDING template;Goetsbloetsstraat;13;
HASSELT - FH04;4170997;3;BL0404;4170997;BL0404;BUILDING template;Goetsbloetsstraat;15;
HASSELT - FH04;4893099;3;BL0403;4893099;BL0403;BUILDING template;Goetsbloetsstraat;16;
HASSELT - FH04;2415938;3;BL0404;2415938;BL0404;BUILDING template;Goetsbloetsstraat;17;
HASSELT - FH04;2415940;3;BL0403;2415940;BL0403;BUILDING template;Goetsbloetsstraat;18;
HASSELT - FH04;701691;3;BL0404;701691;BL0404;BUILDING template;Goetsbloetsstraat;19;
HASSELT - FH04;5552886;3;BL0404;5552886;BL0404;BUILDING template;Goetsbloetsstraat;1;A
HASSELT - FH04;2415942;3;BL0403;2415942;BL0403;BUILDING template;Goetsbloetsstraat;20;
HASSELT - FH04;701693;3;BL0403;701693;BL0403;BUILDING template;Goetsbloetsstraat;22;
HASSELT - FH04;701694;3;BL0403;701694;BL0403;BUILDING template;Goetsbloetsstraat;24;
HASSELT - FH04;4893057;3;BL0402;4893057;BL0402;BUILDING template;Goetsbloetsstraat;25;
HASSELT - FH04;2415946;3;BL0403;2415946;BL0403;BUILDING template;Goetsbloetsstraat;26;
HASSELT - FH04;2415949;3;BL0402;2415949;BL0402;BUILDING template;Goetsbloetsstraat;27;
HASSELT - FH04;2415951;3;BL0403;2415951;BL0403;BUILDING template;Goetsbloetsstraat;28;
HASSELT - FH04;2415953;3;BL0402;2415953;BL0402;BUILDING template;Goetsbloetsstraat;29;
HASSELT - FH04;2415955;3;BL0403;2415955;BL0403;BUILDING template;Goetsbloetsstraat;30;
HASSELT - FH04;2415957;3;BL0402;2415957;BL0402;BUILDING template;Goetsbloetsstraat;31;
HASSELT - FH04;2415959;3;BL0403;2415959;BL0403;BUILDING template;Goetsbloetsstraat;32;
HASSELT - FH04;2415960;3;BL0402;2415960;BL0402;BUILDING template;Goetsbloetsstraat;33;
HASSELT - FH04;3937323;3;BL0403;3937323;BL0403;BUILDING template;Goetsbloetsstraat;34;
HASSELT - FH04;2415962;3;BL0402;2415962;BL0402;BUILDING template;Goetsbloetsstraat;35;
HASSELT - FH04;4011002;3;BL0403;4011002;BL0403;BUILDING template;Goetsbloetsstraat;36;
HASSELT - FH04;2415964;3;BL0402;2415964;BL0402;BUILDING template;Goetsbloetsstraat;37;
HASSELT - FH04;701697;3;BL0403;701697;BL0403;BUILDING template;Goetsbloetsstraat;38;
HASSELT - FH04;1121142;3;BL0402;1121142;BL0402;BUILDING template;Goetsbloetsstraat;39;
HASSELT - FH04;701698;3;BL0403;701698;BL0403;BUILDING template;Goetsbloetsstraat;40;
HASSELT - FH04;701688;3;BL0402;701688;BL0402;BUILDING template;Goetsbloetsstraat;41;
HASSELT - FH04;2415969;3;BL0403;2415969;BL0403;BUILDING template;Goetsbloetsstraat;42;
HASSELT - FH04;2415971;3;BL0403;2415971;BL0403;BUILDING template;Goetsbloetsstraat;44;
HASSELT - FH04;2415972;3;BL0403;2415972;BL0403;BUILDING template;Goetsbloetsstraat;46;
HASSELT - FH04;2415974;3;BL0403;2415974;BL0403;BUILDING template;Goetsbloetsstraat;48;
HASSELT - FH04;1121141;3;BL0403;1121141;BL0403;BUILDING template;Goetsbloetsstraat;50;
HASSELT - FH04;701695;3;BL0403;701695;BL0403;BUILDING template;Goetsbloetsstraat;52;
HASSELT - FH04;2410760;3;BL0402;2410760;BL0402;BUILDING template;Grote Breemstraat;4;
HASSELT - FH04;1121144;3;BL0403;1121144;BL0403;BUILDING template;Grote Breemstraat;7;
HASSELT - FH04;2410768;3;BL0403;2410768;BL0403;BUILDING template;Grote Breemstraat;9;
HASSELT - FH04;1121145;3;BL0403;1121145;BL0403;BUILDING template;Grote Breemstraat;15;
HASSELT - FH04;1121094;3;BL0403;1121094;BL0403;BUILDING template;Grote Breemstraat;17;
HASSELT - FH04;701699;3;BL0403;701699;BL0403;BUILDING template;Grote Breemstraat;19;
HASSELT - FH04;701700;3;BL0403;701700;BL0403;BUILDING template;Grote Breemstraat;21;
HASSELT - FH04;701668;3;BL0403;701668;BL0403;BUILDING template;Grote Breemstraat;35;
HASSELT - FH04;2410791;3;BL0403;2410791;BL0403;BUILDING template;Grote Breemstraat;37;
HASSELT - FH04;2410793;3;BL0403;2410793;BL0403;BUILDING template;Grote Breemstraat;39;
HASSELT - FH04;2410796;3;BL0403;2410796;BL0403;BUILDING template;Grote Breemstraat;41;
HASSELT - FH04;2410799;3;BL0403;2410799;BL0403;BUILDING template;Grote Breemstraat;43;
HASSELT - FH04;2410802;3;BL0403;2410802;BL0403;BUILDING template;Grote Breemstraat;45;
HASSELT - FH04;2410809;3;BL0403;2410809;BL0403;BUILDING template;Grote Breemstraat;47;
HASSELT - FH04;701667;3;BL0403;701667;BL0403;BUILDING template;Grote Breemstraat;49;
HASSELT - FH04;701619;3;BL0402;701619;BL0402;BUILDING template;Grote Breemstraat;63;
HASSELT - FH04;2410815;3;BL0402;2410815;BL0402;BUILDING template;Grote Breemstraat;65;
HASSELT - FH04;2410818;3;BL0402;2410818;BL0402;BUILDING template;Grote Breemstraat;67;
HASSELT - FH04;4888685;3;BL0402;4888685;BL0402;BUILDING template;Grote Breemstraat;69;
HASSELT - FH04;4175832;3;BL0402;4175832;BL0402;BUILDING template;Grote Breemstraat;71;
HASSELT - FH04;4888689;3;BL0402;4888689;BL0402;BUILDING template;Grote Breemstraat;73;
HASSELT - FH04;4221994;3;BL0402;4221994;BL0402;BUILDING template;Grote Breemstraat;75;
HASSELT - FH04;2410821;3;BL0402;2410821;BL0402;BUILDING template;Grote Breemstraat;77;
HASSELT - FH04;4888710;3;BL0402;4888710;BL0402;BUILDING template;Grote Breemstraat;95;
HASSELT - FH04;2410825;3;BL0402;2410825;BL0402;BUILDING template;Grote Breemstraat;105;
HASSELT - FH04;4888721;3;BL0402;4888721;BL0402;BUILDING template;Grote Breemstraat;107;
HASSELT - FH04;1130473;3;BL0402;1130473;BL0402;BUILDING template;Grote Breemstraat;109;
HASSELT - FH04;1130472;3;BL0402;1130472;BL0402;BUILDING template;Grote Breemstraat;111;
HASSELT - FH04;701618;3;BL0402;701618;BL0402;BUILDING template;Grote Breemstraat;115;
HASSELT - FH04;3954984;3;BL0403;3954984;BL0403;BUILDING template;Grote Breemstraat;21;A
HASSELT - FH04;3937363;1;BL0410;3937363;BL0410;BUILDING template;Heilig-Hartplein;1;
HASSELT - FH04;2417575;1;BL0410;2417575;BL0410;BUILDING template;Heilig-Hartplein;2;
HASSELT - FH04;3937364;1;BL0410;3937364;BL0410;BUILDING template;Heilig-Hartplein;3;
HASSELT - FH04;2417576;1;BL0410;2417576;BL0410;BUILDING template;Heilig-Hartplein;4;
HASSELT - FH04;2417578;1;BL0410;2417578;BL0410;BUILDING template;Heilig-Hartplein;5;
HASSELT - FH04;2417580;1;BL0410;2417580;BL0410;BUILDING template;Heilig-Hartplein;6;
HASSELT - FH04;2417581;1;BL0410;2417581;BL0410;BUILDING template;Heilig-Hartplein;7;
HASSELT - FH04;3937365;1;BL0410;3937365;BL0410;BUILDING template;Heilig-Hartplein;8;
HASSELT - FH04;2417583;1;BL0410;2417583;BL0410;BUILDING template;Heilig-Hartplein;9;
HASSELT - FH04;2417586;1;BL0410;2417586;BL0410;BUILDING template;Heilig-Hartplein;10;
HASSELT - FH04;2417589;1;BL0410;2417589;BL0410;BUILDING template;Heilig-Hartplein;11;
HASSELT - FH04;2417590;1;BL0410;2417590;BL0410;BUILDING template;Heilig-Hartplein;12;
HASSELT - FH04;2417593;1;BL0410;2417593;BL0410;BUILDING template;Heilig-Hartplein;13;
HASSELT - FH04;2417595;1;BL0410;2417595;BL0410;BUILDING template;Heilig-Hartplein;14;
HASSELT - FH04;701128;1;BL0410;701128;BL0410;BUILDING template;Heilig-Hartplein;15;
HASSELT - FH04;3937366;1;BL0410;3937366;BL0410;BUILDING template;Heilig-Hartplein;16;
HASSELT - FH04;4890456;1;BL0410;4890456;BL0410;BUILDING template;Heilig-Hartplein;17;
HASSELT - FH04;2417600;1;BL0410;2417600;BL0410;BUILDING template;Heilig-Hartplein;18;
HASSELT - FH04;701110;1;BL0410;701110;BL0410;BUILDING template;Heilig-Hartplein;19;
HASSELT - FH04;701145;1;BL0410;701145;BL0410;BUILDING template;Heilig-Hartplein;21;
HASSELT - FH04;2417605;1;BL0410;2417605;BL0410;BUILDING template;Heilig-Hartplein;22;
HASSELT - FH04;3937367;1;BL0410;3937367;BL0410;BUILDING template;Heilig-Hartplein;23;
HASSELT - FH04;3937368;1;BL0410;3937368;BL0410;BUILDING template;Heilig-Hartplein;24;
HASSELT - FH04;3937369;1;BL0410;3937369;BL0410;BUILDING template;Heilig-Hartplein;25;
HASSELT - FH04;5309827;1;BL0410;5309827;BL0410;BUILDING template;Heilig-Hartplein;14;A
HASSELT - FH04;701162;1;BL0410;701162;BL0410;BUILDING template;Hekkelaarstraat;1;
HASSELT - FH04;701161;1;BL0410;701161;BL0410;BUILDING template;Hekkelaarstraat;2;
HASSELT - FH04;2417610;1;BL0410;2417610;BL0410;BUILDING template;Hekkelaarstraat;3;
HASSELT - FH04;2417612;1;BL0410;2417612;BL0410;BUILDING template;Hekkelaarstraat;4;
HASSELT - FH04;2417614;1;BL0410;2417614;BL0410;BUILDING template;Hekkelaarstraat;5;
HASSELT - FH04;2417615;1;BL0410;2417615;BL0410;BUILDING template;Hekkelaarstraat;6;
HASSELT - FH04;701160;1;BL0410;701160;BL0410;BUILDING template;Hekkelaarstraat;7;
HASSELT - FH04;2417617;1;BL0410;2417617;BL0410;BUILDING template;Hekkelaarstraat;8;
HASSELT - FH04;2417609;1;BL0410;2417609;BL0410;BUILDING template;Hekkelaarstraat;2;A
HASSELT - FH04;1421;3;BL0401;1421;BL0401;BUILDING template;Hendrik van Veldekesingel;39;
HASSELT - FH04;701620;3;BL0404;701620;BL0404;BUILDING template;Kleine Breemstraat;2;
HASSELT - FH04;2410853;3;BL0404;2410853;BL0404;BUILDING template;Kleine Breemstraat;4;
HASSELT - FH04;2410870;3;BL0404;2410870;BL0404;BUILDING template;Kleine Breemstraat;6;
HASSELT - FH04;4206079;3;BL0401;4206079;BL0401;BUILDING template;Kleine Breemstraat;7;
HASSELT - FH04;2410873;3;BL0404;2410873;BL0404;BUILDING template;Kleine Breemstraat;8;
