Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
KNOKKE-HEIST - FH09;302705;1;BL0912;302705;BL0912;BUILDING template;Visserskapelstraat;19;
KNOKKE-HEIST - FH09;302706;1;BL0917;302706;BL0917;BUILDING template;Visserskapelstraat;8;
KNOKKE-HEIST - FH09;4337758;1;BL0907;4337758;BL0907;BUILDING template;Zeedijk-Heist;191;
KNOKKE-HEIST - FH09;302711;1;BL0913;302711;BL0913;BUILDING template;De Kinkhoorn;1;
KNOKKE-HEIST - FH09;302712;1;BL0913;302712;BL0913;BUILDING template;De Kinkhoorn;5;
KNOKKE-HEIST - FH09;4337650;1;BL0906;4337650;BL0906;BUILDING template;Elizabetlaan;405;
KNOKKE-HEIST - FH09;302713;1;BL0916;302713;BL0916;BUILDING template;De Kinkhoorn;15;
KNOKKE-HEIST - FH09;302714;1;BL0916;302714;BL0916;BUILDING template;De Kinkhoorn;14;
KNOKKE-HEIST - FH09;4337651;1;BL0906;4337651;BL0906;BUILDING template;Elizabetlaan;407;
KNOKKE-HEIST - FH09;6396864;1;BL0902;6396864;BL0902;BUILDING template;Zeedijk-Heist;105;
KNOKKE-HEIST - FH09;4335233;1;BL0908;4335233;BL0908;BUILDING template;Zeedijk-Heist;212;
KNOKKE-HEIST - FH09;303846;1;BL0906;303846;BL0906;BUILDING template;Vuurtorenstraat;2;
KNOKKE-HEIST - FH09;303848;1;BL0906;303848;BL0906;BUILDING template;Elizabetlaan;395;
KNOKKE-HEIST - FH09;4337653;1;BL0906;4337653;BL0906;BUILDING template;Elizabetlaan;409;
KNOKKE-HEIST - FH09;5579223;1;BL0908;5579223;BL0908;BUILDING template;Zeedijk-Heist;213;
KNOKKE-HEIST - FH09;1329624;1;BL0905;1329624;BL0905;BUILDING template;Jozef Dhoorelaan;12;
KNOKKE-HEIST - FH09;1347701;1;BL0907;1347701;BL0907;BUILDING template;Elizabetlaan;369;
KNOKKE-HEIST - FH09;2766968;1;BL0918;2766968;BL0918;BUILDING template;Graaf d Ursellaan;5;
KNOKKE-HEIST - FH09;2756780;1;BL0904;2756780;BL0904;BUILDING template;Zeedijk-Heist;147;
KNOKKE-HEIST - FH09;1445319;1;BL0907;1445319;BL0907;BUILDING template;Kardinaal Mercierstraat;14;
KNOKKE-HEIST - FH09;1470202;1;BL0907;1470202;BL0907;BUILDING template;Elizabetlaan;375;
KNOKKE-HEIST - FH09;2756800;1;BL0906;2756800;BL0906;BUILDING template;Zeedijk-Heist;168;
KNOKKE-HEIST - FH09;2757575;1;BL0911;2757575;BL0911;BUILDING template;Albatrosstraat;9;
KNOKKE-HEIST - FH09;4146526;1;BL0902;4146526;BL0902;BUILDING template;Zeedijk-Heist;84;
KNOKKE-HEIST - FH09;71498;1;BL0918;71498;BL0918;BUILDING template;Heldenplein;25;
KNOKKE-HEIST - FH09;2757576;1;BL0911;2757576;BL0911;BUILDING template;Albatrosstraat;11;
KNOKKE-HEIST - FH09;71638;1;BL0910;71638;BL0910;BUILDING template;Zeedijk-Heist;247;
KNOKKE-HEIST - FH09;2757577;1;BL0918;2757577;BL0918;BUILDING template;Albatrosstraat;12;
KNOKKE-HEIST - FH09;71639;1;BL0911;71639;BL0911;BUILDING template;Zeedijk-Heist;251;
KNOKKE-HEIST - FH09;2757578;1;BL0918;2757578;BL0918;BUILDING template;Albatrosstraat;14;
KNOKKE-HEIST - FH09;2757582;1;BL0911;2757582;BL0911;BUILDING template;Albatrosstraat;17;
KNOKKE-HEIST - FH09;290627;1;BL0906;290627;BL0906;BUILDING template;Zeedijk-Heist;165;
KNOKKE-HEIST - FH09;2757588;1;BL0911;2757588;BL0911;BUILDING template;Albatrosstraat;29;
KNOKKE-HEIST - FH09;297120;1;BL0914;297120;BL0914;BUILDING template;Parkstraat;7;
KNOKKE-HEIST - FH09;292670;1;BL0901;292670;BL0901;BUILDING template;Zeedijk-Heist;64;
KNOKKE-HEIST - FH09;2757589;1;BL0911;2757589;BL0911;BUILDING template;Albatrosstraat;31;
KNOKKE-HEIST - FH09;71714;1;BL0918;71714;BL0918;BUILDING template;Graaf d Ursellaan;8;
KNOKKE-HEIST - FH09;2758013;1;BL0912;2758013;BL0912;BUILDING template;August Beernaertstraat;10;
KNOKKE-HEIST - FH09;2765006;1;BL0914;2765006;BL0914;BUILDING template;Parkstraat;11;
KNOKKE-HEIST - FH09;292675;1;BL0902;292675;BL0902;BUILDING template;Zeedijk-Heist;83;
KNOKKE-HEIST - FH09;2758014;1;BL0912;2758014;BL0912;BUILDING template;August Beernaertstraat;12;
KNOKKE-HEIST - FH09;297121;1;BL0914;297121;BL0914;BUILDING template;Parkstraat;1;
KNOKKE-HEIST - FH09;297123;1;BL0914;297123;BL0914;BUILDING template;Parkstraat;15;
KNOKKE-HEIST - FH09;302670;1;BL0912;302670;BL0912;BUILDING template;Zeedijk-Heist;260;
KNOKKE-HEIST - FH09;2758761;1;BL0905;2758761;BL0905;BUILDING template;Jozef Dhoorelaan;6;
KNOKKE-HEIST - FH09;302674;1;BL0913;302674;BL0913;BUILDING template;Zeedijk-Heist;277;
KNOKKE-HEIST - FH09;2758762;1;BL0905;2758762;BL0905;BUILDING template;Jozef Dhoorelaan;8;
KNOKKE-HEIST - FH09;302675;1;BL0913;302675;BL0913;BUILDING template;Zeedijk-Heist;290;
KNOKKE-HEIST - FH09;2758763;1;BL0905;2758763;BL0905;BUILDING template;Jozef Dhoorelaan;10;
KNOKKE-HEIST - FH09;2756741;1;BL0902;2756741;BL0902;BUILDING template;Zeedijk-Heist;100;
KNOKKE-HEIST - FH09;2758764;1;BL0905;2758764;BL0905;BUILDING template;Jozef Dhoorelaan;20;
KNOKKE-HEIST - FH09;71704;1;BL0918;71704;BL0918;BUILDING template;Albatrosstraat;20;
KNOKKE-HEIST - FH09;2756777;1;BL0904;2756777;BL0904;BUILDING template;Zeedijk-Heist;142;
KNOKKE-HEIST - FH09;2758765;1;BL0905;2758765;BL0905;BUILDING template;Jozef Dhoorelaan;22;
KNOKKE-HEIST - FH09;71715;1;BL0918;71715;BL0918;BUILDING template;Graaf d Ursellaan;10;
KNOKKE-HEIST - FH09;2756811;1;BL0907;2756811;BL0907;BUILDING template;Zeedijk-Heist;179;
KNOKKE-HEIST - FH09;2758766;1;BL0905;2758766;BL0905;BUILDING template;Jozef Dhoorelaan;24;
KNOKKE-HEIST - FH09;2756830;1;BL0908;2756830;BL0908;BUILDING template;Zeedijk-Heist;200;
KNOKKE-HEIST - FH09;2758767;1;BL0905;2758767;BL0905;BUILDING template;Jozef Dhoorelaan;26;
KNOKKE-HEIST - FH09;4337658;1;BL0906;4337658;BL0906;BUILDING template;Zeedijk-Heist;169;
KNOKKE-HEIST - FH09;6637419;1;BL0913;6637419;BL0913;BUILDING template;Louis Parentstraat;6;
KNOKKE-HEIST - FH09;2758768;1;BL0905;2758768;BL0905;BUILDING template;Jozef Dhoorelaan;32;
KNOKKE-HEIST - FH09;2756854;1;BL0910;2756854;BL0910;BUILDING template;Zeedijk-Heist;232;
KNOKKE-HEIST - FH09;2758771;1;BL0901;2758771;BL0901;BUILDING template;Jozef Dhoorelaan;81;
KNOKKE-HEIST - FH09;2756868;1;BL0910;2756868;BL0910;BUILDING template;Zeedijk-Heist;245;
KNOKKE-HEIST - FH09;2758773;1;BL0903;2758773;BL0903;BUILDING template;Jozef Dhoorelaan;132;
KNOKKE-HEIST - FH09;2756878;1;BL0911;2756878;BL0911;BUILDING template;Zeedijk-Heist;255;
KNOKKE-HEIST - FH09;2759152;1;BL0909;2759152;BL0909;BUILDING template;Duinenstraat;3;
KNOKKE-HEIST - FH09;2756889;1;BL0912;2756889;BL0912;BUILDING template;Zeedijk-Heist;267;
KNOKKE-HEIST - FH09;2759154;1;BL0909;2759154;BL0909;BUILDING template;Duinenstraat;5;
KNOKKE-HEIST - FH09;2756901;1;BL0913;2756901;BL0913;BUILDING template;Zeedijk-Heist;285;
KNOKKE-HEIST - FH09;2759155;1;BL0908;2759155;BL0908;BUILDING template;Duinenstraat;6;
KNOKKE-HEIST - FH09;2759157;1;BL0909;2759157;BL0909;BUILDING template;Duinenstraat;9;
KNOKKE-HEIST - FH09;2759750;1;BL0909;2759750;BL0909;BUILDING template;Elizabetlaan;345;
KNOKKE-HEIST - FH09;2759162;1;BL0909;2759162;BL0909;BUILDING template;Duinenstraat;15;
KNOKKE-HEIST - FH09;2759163;1;BL0909;2759163;BL0909;BUILDING template;Duinenstraat;17;
KNOKKE-HEIST - FH09;4253977;1;BL0904;4253977;BL0904;BUILDING template;Zeedijk-Heist;146;
KNOKKE-HEIST - FH09;2759166;1;BL0908;2759166;BL0908;BUILDING template;Duinenstraat;20;
KNOKKE-HEIST - FH09;4335312;1;BL0910;4335312;BL0910;BUILDING template;Zeedijk-Heist;237;
KNOKKE-HEIST - FH09;2759460;1;BL0914;2759460;BL0914;BUILDING template;Eerste-Geniestraat;5;
KNOKKE-HEIST - FH09;71698;1;BL0911;71698;BL0911;BUILDING template;Albatrosstraat;33;
KNOKKE-HEIST - FH09;5579224;1;BL0910;5579224;BL0910;BUILDING template;Zeedijk-Heist;250;
KNOKKE-HEIST - FH09;4337343;1;BL0912;4337343;BL0912;BUILDING template;Zeedijk-Heist;263;
KNOKKE-HEIST - FH09;2759461;1;BL0915;2759461;BL0915;BUILDING template;Eerste-Geniestraat;6;
KNOKKE-HEIST - FH09;290626;1;BL0906;290626;BL0906;BUILDING template;Zeedijk-Heist;171;
KNOKKE-HEIST - FH09;4337440;1;BL0913;4337440;BL0913;BUILDING template;Zeedijk-Heist;281;
KNOKKE-HEIST - FH09;2759464;1;BL0914;2759464;BL0914;BUILDING template;Eerste-Geniestraat;9;
KNOKKE-HEIST - FH09;2766983;1;BL0918;2766983;BL0918;BUILDING template;Graaf d Ursellaan;13;
KNOKKE-HEIST - FH09;6524198;1;BL0904;6524198;BL0904;BUILDING template;Zeedijk-Heist;149;
KNOKKE-HEIST - FH09;4337441;1;BL0913;4337441;BL0913;BUILDING template;Zeedijk-Heist;282;
KNOKKE-HEIST - FH09;4337486;1;BL0901;4337486;BL0901;BUILDING template;Zeedijk-Heist;68;
KNOKKE-HEIST - FH09;2759468;1;BL0914;2759468;BL0914;BUILDING template;Eerste-Geniestraat;17;
KNOKKE-HEIST - FH09;6525309;1;BL0914;6525309;BL0914;BUILDING template;Parkstraat;21;
KNOKKE-HEIST - FH09;6524195;1;BL0906;6524195;BL0906;BUILDING template;Zeedijk-Heist;172;
KNOKKE-HEIST - FH09;4337493;1;BL0901;4337493;BL0901;BUILDING template;Zeedijk-Heist;73;
KNOKKE-HEIST - FH09;2759741;1;BL0909;2759741;BL0909;BUILDING template;Elizabetlaan;331;
KNOKKE-HEIST - FH09;2756727;1;BL0902;2756727;BL0902;BUILDING template;Zeedijk-Heist;86;
KNOKKE-HEIST - FH09;2756875;1;BL0911;2756875;BL0911;BUILDING template;Zeedijk-Heist;252;
KNOKKE-HEIST - FH09;4337756;1;BL0907;4337756;BL0907;BUILDING template;Zeedijk-Heist;189;
KNOKKE-HEIST - FH09;2759742;1;BL0909;2759742;BL0909;BUILDING template;Elizabetlaan;333;
KNOKKE-HEIST - FH09;290501;1;BL0907;290501;BL0907;BUILDING template;Zeedijk-Heist;173;
KNOKKE-HEIST - FH09;5564757;1;BL0906;5564757;BL0906;BUILDING template;Elizabetlaan;391;
KNOKKE-HEIST - FH09;6524207;1;BL0914;6524207;BL0914;BUILDING template;Eerste-Geniestraat;3;
KNOKKE-HEIST - FH09;2759744;1;BL0909;2759744;BL0909;BUILDING template;Elizabetlaan;337;
KNOKKE-HEIST - FH09;5579378;1;BL0918;5579378;BL0918;BUILDING template;Heldenplein;21;
KNOKKE-HEIST - FH09;2759746;1;BL0909;2759746;BL0909;BUILDING template;Elizabetlaan;339;
KNOKKE-HEIST - FH09;297118;1;BL0915;297118;BL0915;BUILDING template;Parkstraat;25;
KNOKKE-HEIST - FH09;2759158;1;BL0908;2759158;BL0908;BUILDING template;Duinenstraat;10;
KNOKKE-HEIST - FH09;2759751;1;BL0909;2759751;BL0909;BUILDING template;Elizabetlaan;347;
KNOKKE-HEIST - FH09;3939525;1;BL0917;3939525;BL0917;BUILDING template;August Beernaertstraat;38;
KNOKKE-HEIST - FH09;2759752;1;BL0909;2759752;BL0909;BUILDING template;Elizabetlaan;351;
KNOKKE-HEIST - FH09;2766986;1;BL0918;2766986;BL0918;BUILDING template;Graaf d Ursellaan;15;
KNOKKE-HEIST - FH09;2756900;1;BL0913;2756900;BL0913;BUILDING template;Zeedijk-Heist;283;
KNOKKE-HEIST - FH09;2759755;1;BL0907;2759755;BL0907;BUILDING template;Elizabetlaan;363;
