Projectnummer;LU Key;CLUSTER_NR;LAM MK;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
EVERE - FH05;725822;;725822;BL0501;BL0501;BUILDING template;Clos des Lauriers Roses - Oleandergaard;93;
EVERE - FH05;725823;;725823;BL0501;BL0501;BUILDING template;Clos des Lauriers Roses - Oleandergaard;96;
EVERE - FH05;725824;;725824;BL0501;BL0501;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;26;
EVERE - FH05;725825;;725825;BL0501;BL0501;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;24;
EVERE - FH05;725826;;725826;BL0501;BL0501;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;20;
EVERE - FH05;725827;;725827;BL0501;BL0501;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;2;
EVERE - FH05;725828;;725828;BL0501;BL0501;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;22;
EVERE - FH05;725829;;725829;BL0502;BL0502;BUILDING template;Galgelaan - Avenue du Gibet;22;
EVERE - FH05;725830;;725830;BL0502;BL0502;BUILDING template;Galgelaan - Avenue du Gibet;20;
EVERE - FH05;725831;;725831;BL0502;BL0502;BUILDING template;Galgelaan - Avenue du Gibet;18;
EVERE - FH05;725832;;725832;BL0501;BL0501;BUILDING template;Clos des Lauriers Roses - Oleandergaard;51;
EVERE - FH05;725833;;725833;BL0501;BL0501;BUILDING template;Clos des Lauriers Roses - Oleandergaard;55;
EVERE - FH05;725878;;725878;BL0504;BL0504;BUILDING template;Leuvensesteenweg;979;
EVERE - FH05;725879;;725879;BL0504;BL0504;BUILDING template;Leuvensesteenweg;977;
EVERE - FH05;725880;;725880;BL0504;BL0504;BUILDING template;Leuvensesteenweg;975;
EVERE - FH05;725881;;725881;BL0504;BL0504;BUILDING template;Leuvensesteenweg;973;
EVERE - FH05;725882;;725882;BL0504;BL0504;BUILDING template;Leuvensesteenweg;971;
EVERE - FH05;725883;;725883;BL0504;BL0504;BUILDING template;Leuvensesteenweg;969;
EVERE - FH05;725884;;725884;BL0504;BL0504;BUILDING template;Leuvensesteenweg;967;
EVERE - FH05;725885;;725885;BL0504;BL0504;BUILDING template;Leuvensesteenweg;965;
EVERE - FH05;725886;;725886;BL0504;BL0504;BUILDING template;Leuvensesteenweg;963;
EVERE - FH05;725887;;725887;BL0504;BL0504;BUILDING template;Leuvensesteenweg;961;
EVERE - FH05;725888;;725888;BL0504;BL0504;BUILDING template;Leuvensesteenweg;959;
EVERE - FH05;725889;;725889;BL0504;BL0504;BUILDING template;Leuvensesteenweg;957;
EVERE - FH05;725890;;725890;BL0504;BL0504;BUILDING template;Leuvensesteenweg;953;
EVERE - FH05;725891;;725891;BL0503;BL0503;BUILDING template;Platolaan - Avenue Platon;17;
EVERE - FH05;725892;;725892;BL0503;BL0503;BUILDING template;Platolaan - Avenue Platon;18;
EVERE - FH05;725893;;725893;BL0503;BL0503;BUILDING template;Platolaan - Avenue Platon;13;
EVERE - FH05;725894;;725894;BL0503;BL0503;BUILDING template;Platolaan - Avenue Platon;20;
EVERE - FH05;725895;;725895;BL0504;BL0504;BUILDING template;Platolaan - Avenue Platon;12;
EVERE - FH05;725896;;725896;BL0504;BL0504;BUILDING template;Platolaan - Avenue Platon;1;
EVERE - FH05;725897;;725897;BL0503;BL0503;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;55;
EVERE - FH05;725898;;725898;BL0503;BL0503;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;27;
EVERE - FH05;725899;;725899;BL0503;BL0503;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;1;
EVERE - FH05;725900;;725900;BL0501;BL0501;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;16;
EVERE - FH05;725901;;725901;BL0503;BL0503;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;29;
EVERE - FH05;725902;;725902;BL0502;BL0502;BUILDING template;Galgelaan - Avenue du Gibet;14;
EVERE - FH05;725903;;725903;BL0502;BL0502;BUILDING template;Galgelaan - Avenue du Gibet;12;
EVERE - FH05;725904;;725904;BL0502;BL0502;BUILDING template;Galgelaan - Avenue du Gibet;10;
EVERE - FH05;725907;;725907;BL0504;BL0504;BUILDING template;Galgelaan - Avenue du Gibet;7;
EVERE - FH05;725908;;725908;BL0504;BL0504;BUILDING template;Francois Villonlaan - Avenue Francois Villon;60;
EVERE - FH05;725909;;725909;BL0504;BL0504;BUILDING template;Francois Villonlaan - Avenue Francois Villon;32;
EVERE - FH05;725910;;725910;BL0504;BL0504;BUILDING template;Francois Villonlaan - Avenue Francois Villon;30;
EVERE - FH05;725911;;725911;BL0504;BL0504;BUILDING template;Francois Villonlaan - Avenue Francois Villon;14;
EVERE - FH05;725912;;725912;BL0504;BL0504;BUILDING template;Francois Villonlaan - Avenue Francois Villon;12;
EVERE - FH05;725913;;725913;BL0504;BL0504;BUILDING template;Francois Villonlaan - Avenue Francois Villon;2;
EVERE - FH05;725914;;725914;BL0503;BL0503;BUILDING template;Francois Villonlaan - Avenue Francois Villon;9;
EVERE - FH05;725915;;725915;BL0503;BL0503;BUILDING template;Francois Villonlaan - Avenue Francois Villon;15;
EVERE - FH05;725916;;725916;BL0503;BL0503;BUILDING template;Francois Villonlaan - Avenue Francois Villon;1;
EVERE - FH05;725917;;725917;BL0503;BL0503;BUILDING template;Francois Villonlaan - Avenue Francois Villon;7;
EVERE - FH05;725918;;725918;BL0503;BL0503;BUILDING template;Francois Villonlaan - Avenue Francois Villon;25;
EVERE - FH05;725919;;725919;BL0503;BL0503;BUILDING template;Francois Villonlaan - Avenue Francois Villon;31;
EVERE - FH05;725920;;725920;BL0503;BL0503;BUILDING template;Francois Villonlaan - Avenue Francois Villon;17;
EVERE - FH05;725921;;725921;BL0503;BL0503;BUILDING template;Francois Villonlaan - Avenue Francois Villon;23;
EVERE - FH05;862903;;862903;BL0501;BL0501;BUILDING template;Cicerolaan;20;
EVERE - FH05;862904;;862904;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;40;
EVERE - FH05;862905;;862905;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;41;
EVERE - FH05;862906;;862906;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;42;
EVERE - FH05;862907;;862907;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;27;
EVERE - FH05;862908;;862908;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;30;
EVERE - FH05;862909;;862909;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;36;
EVERE - FH05;862910;;862910;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;31;
EVERE - FH05;862911;;862911;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;1;
EVERE - FH05;862912;;862912;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;12;
EVERE - FH05;862913;;862913;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;13;
EVERE - FH05;862914;;862914;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;18;
EVERE - FH05;862915;;862915;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;19;
EVERE - FH05;862916;;862916;BL0501;BL0501;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;26;
EVERE - FH05;2582568;;1325304;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;29;
EVERE - FH05;2572755;;1437988;BL0502;BL0502;(L/B/S)U template;Galgelaan - Avenue du Gibet;16;
EVERE - FH05;2572756;;1437988;BL0502;BL0502;(L/B/S)U template;Galgelaan - Avenue du Gibet;16;
EVERE - FH05;2572757;;1437988;BL0502;BL0502;(L/B/S)U template;Galgelaan - Avenue du Gibet;16;
EVERE - FH05;2572758;;1437988;BL0502;BL0502;(L/B/S)U template;Galgelaan - Avenue du Gibet;16;
EVERE - FH05;2572759;;1437988;BL0502;BL0502;(L/B/S)U template;Galgelaan - Avenue du Gibet;16;
EVERE - FH05;2572760;;1437988;BL0502;BL0502;(L/B/S)U template;Galgelaan - Avenue du Gibet;16;
EVERE - FH05;2572761;;1437988;BL0502;BL0502;(L/B/S)U template;Galgelaan - Avenue du Gibet;16;
EVERE - FH05;2572762;;1437988;BL0502;BL0502;(L/B/S)U template;Galgelaan - Avenue du Gibet;16;
EVERE - FH05;2575343;;1475527;BL0503;BL0503;(L/B/S)U template;Platolaan - Avenue Platon;16;
EVERE - FH05;2575347;;1621278;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;2;
EVERE - FH05;2575453;;1621279;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;3;
EVERE - FH05;2575454;;1621280;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;4;
EVERE - FH05;2575455;;1621281;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;5;
EVERE - FH05;2575456;;1621282;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;6;
EVERE - FH05;2575457;;1621283;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;7;
EVERE - FH05;2575458;;1621284;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;8;
EVERE - FH05;2575459;;1621285;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;9;
EVERE - FH05;2575337;;1621286;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;10;
EVERE - FH05;2575338;;1621287;BL0504;BL0504;(L/B/S)U template;Platolaan - Avenue Platon;11;
EVERE - FH05;2575341;;1621288;BL0503;BL0503;(L/B/S)U template;Platolaan - Avenue Platon;14;
EVERE - FH05;2575342;;1621289;BL0503;BL0503;(L/B/S)U template;Platolaan - Avenue Platon;15;
EVERE - FH05;2575346;;1621290;BL0503;BL0503;(L/B/S)U template;Platolaan - Avenue Platon;19;
EVERE - FH05;2575349;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575350;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575351;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575352;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575353;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575354;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575355;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575356;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575357;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575358;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575359;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575360;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575361;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575362;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575363;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575364;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575365;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575366;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575367;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575368;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575369;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575370;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575371;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575372;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575373;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575374;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575375;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575376;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575377;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575378;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575379;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575380;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575381;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575382;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575383;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575384;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575385;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575386;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575387;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575388;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575389;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575390;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575391;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575392;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575393;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575394;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575395;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575396;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575397;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575398;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575399;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575400;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575401;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575402;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575403;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575404;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575405;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575406;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575407;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575408;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575409;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575410;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575411;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575412;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575413;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575414;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575415;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575416;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575417;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575418;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575419;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575420;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575421;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575422;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575423;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575424;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575425;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575426;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575427;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575428;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575429;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575430;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575431;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575432;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575433;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575434;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575435;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575436;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575437;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575438;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575439;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575440;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575441;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575442;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575443;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575444;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575445;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575446;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575447;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575448;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575449;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575450;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575451;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2575452;;1621291;BL0501;BL0501;(L/B/S)U template;Platolaan - Avenue Platon;21;
EVERE - FH05;2576264;;1621554;BL0501;BL0501;(L/B/S)U template;Zaventemstraat;60;
EVERE - FH05;2579317;;1622424;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;2;
EVERE - FH05;2579328;;1622425;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;3;
EVERE - FH05;2579339;;1622426;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;4;
EVERE - FH05;2579372;;1622427;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;6;
EVERE - FH05;2579373;;1622428;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;7;
EVERE - FH05;2579374;;1622429;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;8;
EVERE - FH05;2579375;;1622430;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;9;
EVERE - FH05;2579307;;1622431;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;10;
EVERE - FH05;2579308;;1622432;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;11;
EVERE - FH05;2579311;;1622433;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;14;
EVERE - FH05;2579313;;1622434;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;16;
EVERE - FH05;2579318;;1622435;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;20;
EVERE - FH05;2579319;;1622436;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;21;
EVERE - FH05;2579320;;1622437;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;22;
EVERE - FH05;2579321;;1622438;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;23;
EVERE - FH05;2579322;;1622439;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;24;
EVERE - FH05;2579323;;1622440;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;25;
EVERE - FH05;2579326;;1622441;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;28;
EVERE - FH05;2579331;;1622442;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;32;
EVERE - FH05;2579332;;1622443;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;33;
EVERE - FH05;2579333;;1622444;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;34;
EVERE - FH05;2579336;;1622445;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;37;
EVERE - FH05;2579337;;1622446;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;38;
EVERE - FH05;2579338;;1622447;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;39;
EVERE - FH05;2581387;;1623001;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;2;
EVERE - FH05;2581398;;1623002;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;3;
EVERE - FH05;2581409;;1623003;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;4;
EVERE - FH05;2581420;;1623004;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;5;
EVERE - FH05;2581431;;1623005;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;6;
EVERE - FH05;2581464;;1623007;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;9;
EVERE - FH05;2581336;;1623008;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;10;
EVERE - FH05;2581378;;1623009;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;11;
EVERE - FH05;2581379;;1623010;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;12;
EVERE - FH05;2581380;;1623011;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;13;
EVERE - FH05;2581383;;1623013;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;16;
EVERE - FH05;2581384;;1623014;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;17;
EVERE - FH05;2581385;;1623015;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;18;
EVERE - FH05;2581389;;1623018;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;21;
EVERE - FH05;2581390;;1623019;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;22;
EVERE - FH05;2581394;;1623022;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;26;
EVERE - FH05;2581395;;1623023;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;27;
EVERE - FH05;2581396;;1623024;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;28;
EVERE - FH05;2581397;;1623025;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;29;
EVERE - FH05;2581402;;1623029;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;33;
EVERE - FH05;2581403;;1623030;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;34;
EVERE - FH05;2581404;;1623031;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;35;
EVERE - FH05;2581407;;1623033;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;38;
EVERE - FH05;2581410;;1623034;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;40;
EVERE - FH05;2581411;;1623035;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;41;
