Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
MECHELEN - FH01;905647;5;BL0010;905647;BL0010;BUILDING template;Begijnenstraat;28;
MECHELEN - FH01;4748706;5;BL0010;4748706;BL0010;BUILDING template;Begijnenstraat;32;
MECHELEN - FH01;3030836;5;BL0010;3030836;BL0010;BUILDING template;Begijnenstraat;34;
MECHELEN - FH01;3030840;5;BL0010;3030840;BL0010;BUILDING template;Begijnenstraat;36;
MECHELEN - FH01;1350667;5;BL0010;1350667;BL0010;BUILDING template;Begijnenstraat;38;
MECHELEN - FH01;3030842;5;BL0010;3030842;BL0010;BUILDING template;Begijnenstraat;40;
MECHELEN - FH01;4748711;5;BL0010;4748711;BL0010;BUILDING template;Begijnenstraat;42;
MECHELEN - FH01;4748712;5;BL0010;4748712;BL0010;BUILDING template;Begijnenstraat;44;
MECHELEN - FH01;905648;5;BL0010;905648;BL0010;BUILDING template;Begijnenstraat;48;
MECHELEN - FH01;905645;5;BL0010;905645;BL0010;BUILDING template;Begijnenstraat;50;
MECHELEN - FH01;905643;5;BL0010;905643;BL0010;BUILDING template;Begijnenstraat;52;
MECHELEN - FH01;3030844;5;BL0010;3030844;BL0010;BUILDING template;Begijnenstraat;56;
MECHELEN - FH01;905642;5;BL0010;905642;BL0010;BUILDING template;Begijnenstraat;58;
MECHELEN - FH01;3030821;5;BL0010;3030821;BL0010;BUILDING template;Begijnenstraat;6;
MECHELEN - FH01;905282;5;BL0010;905282;BL0010;BUILDING template;Begijnenstraat;2;
MECHELEN - FH01;4748713;5;BL0010;4748713;BL0010;BUILDING template;Begijnenstraat;46;
MECHELEN - FH01;5318115;5;BL0010;5318115;BL0010;BUILDING template;Begijnenstraat;50;A
MECHELEN - FH01;3976050;4;BL0016;3976050;BL0016;BUILDING template;Begijnenstraat;3;
MECHELEN - FH01;3030822;4;BL0016;3030822;BL0016;BUILDING template;Begijnenstraat;9;
MECHELEN - FH01;4731179;4;BL0016;4731179;BL0016;BUILDING template;Begijnenstraat;17;
MECHELEN - FH01;3030828;4;BL0016;3030828;BL0016;BUILDING template;Begijnenstraat;19;
MECHELEN - FH01;3030831;4;BL0016;3030831;BL0016;BUILDING template;Begijnenstraat;21;
MECHELEN - FH01;4082899;4;BL0016;4082899;BL0016;BUILDING template;Begijnenstraat;23;
MECHELEN - FH01;3030832;4;BL0016;3030832;BL0016;BUILDING template;Begijnenstraat;25;
MECHELEN - FH01;3030835;4;BL0016;3030835;BL0016;BUILDING template;Begijnenstraat;29;
MECHELEN - FH01;905644;4;BL0016;905644;BL0016;BUILDING template;Begijnenstraat;31;
MECHELEN - FH01;4205021;4;BL0016;4205021;BL0016;BUILDING template;Begijnenstraat;33;
MECHELEN - FH01;1459413;4;BL0016;1459413;BL0016;BUILDING template;Begijnenstraat;35;
MECHELEN - FH01;1461368;4;BL0016;1461368;BL0016;BUILDING template;Begijnenstraat;37;
MECHELEN - FH01;3030841;4;BL0016;3030841;BL0016;BUILDING template;Begijnenstraat;39;
MECHELEN - FH01;3943977;4;BL0016;3943977;BL0016;BUILDING template;Begijnenstraat;41;
MECHELEN - FH01;1351370;4;BL0016;1351370;BL0016;BUILDING template;Begijnenstraat;43;
MECHELEN - FH01;4748677;4;BL0016;4748677;BL0016;BUILDING template;Begijnenstraat;45;
MECHELEN - FH01;905285;4;BL0016;905285;BL0016;BUILDING template;Begijnenstraat;27;A
MECHELEN - FH01;3943978;4;BL0016;3943978;BL0016;BUILDING template;Begijnenstraat;43;A
MECHELEN - FH01;5898870;4;BL0016;5898870;BL0016;BUILDING template;Begijnenstraat;51;
MECHELEN - FH01;901609;2;BL0004;901609;BL0004;BUILDING template;Biest;2;
MECHELEN - FH01;3031078;2;BL0004;3031078;BL0004;BUILDING template;Biest;4;
MECHELEN - FH01;4731741;2;BL0004;4731741;BL0004;BUILDING template;Biest;6;
MECHELEN - FH01;901612;2;BL0004;901612;BL0004;BUILDING template;Biest;10;
MECHELEN - FH01;3031082;2;BL0004;3031082;BL0004;BUILDING template;Biest;8;
MECHELEN - FH01;904912;3;BL0023;904912;BL0023;BUILDING template;Blauwhondstraat;1;
MECHELEN - FH01;3031270;3;BL0023;3031270;BL0023;BUILDING template;Blauwhondstraat;3;
MECHELEN - FH01;3031272;3;BL0023;3031272;BL0023;BUILDING template;Blauwhondstraat;5;
MECHELEN - FH01;3031273;3;BL0023;3031273;BL0023;BUILDING template;Blauwhondstraat;7;
MECHELEN - FH01;3031275;3;BL0023;3031275;BL0023;BUILDING template;Blauwhondstraat;11;
MECHELEN - FH01;3031278;3;BL0023;3031278;BL0023;BUILDING template;Blauwhondstraat;15;
MECHELEN - FH01;904913;3;BL0023;904913;BL0023;BUILDING template;Blauwhondstraat;21;
MECHELEN - FH01;904914;3;BL0023;904914;BL0023;BUILDING template;Blauwhondstraat;25;
MECHELEN - FH01;5403850;3;BL0023;5403850;BL0023;BUILDING template;Blauwhondstraat;27;
MECHELEN - FH01;904915;3;BL0023;904915;BL0023;BUILDING template;Blauwhondstraat;29;
MECHELEN - FH01;4746661;3;BL0023;4746661;BL0023;BUILDING template;Blauwhondstraat;9;
MECHELEN - FH01;3943985;3;BL0023;3943985;BL0023;BUILDING template;Blauwhondstraat;17;
MECHELEN - FH01;3031540;3;BL0024;3031540;BL0024;BUILDING template;Borzestraat;1;
MECHELEN - FH01;3031542;3;BL0024;3031542;BL0024;BUILDING template;Borzestraat;3;
MECHELEN - FH01;4101347;3;BL0025;4101347;BL0025;BUILDING template;Borzestraat;2;
MECHELEN - FH01;3031543;3;BL0025;3031543;BL0025;BUILDING template;Borzestraat;4;
MECHELEN - FH01;3031545;3;BL0025;3031545;BL0025;BUILDING template;Borzestraat;6;
MECHELEN - FH01;3031546;3;BL0025;3031546;BL0025;BUILDING template;Borzestraat;8;
MECHELEN - FH01;3031548;3;BL0025;3031548;BL0025;BUILDING template;Borzestraat;10;
MECHELEN - FH01;4741917;3;BL0025;4741917;BL0025;BUILDING template;Borzestraat;12;
MECHELEN - FH01;3031549;3;BL0025;3031549;BL0025;BUILDING template;Borzestraat;14;
MECHELEN - FH01;4031215;3;BL0025;4031215;BL0025;BUILDING template;Borzestraat;16;
MECHELEN - FH01;3031550;3;BL0025;3031550;BL0025;BUILDING template;Borzestraat;18;
MECHELEN - FH01;3031551;3;BL0025;3031551;BL0025;BUILDING template;Borzestraat;20;
MECHELEN - FH01;3031553;3;BL0025;3031553;BL0025;BUILDING template;Borzestraat;22;
MECHELEN - FH01;3031556;3;BL0025;3031556;BL0025;BUILDING template;Borzestraat;24;
MECHELEN - FH01;904599;3;BL0025;904599;BL0025;BUILDING template;Borzestraat;28;
MECHELEN - FH01;904600;3;BL0025;904600;BL0025;BUILDING template;Borzestraat;30;
MECHELEN - FH01;3031559;3;BL0025;3031559;BL0025;BUILDING template;Borzestraat;32;
MECHELEN - FH01;4741889;3;BL0025;4741889;BL0025;BUILDING template;Borzestraat;34;
MECHELEN - FH01;3031562;3;BL0025;3031562;BL0025;BUILDING template;Borzestraat;38;
MECHELEN - FH01;4741936;3;BL0025;4741936;BL0025;BUILDING template;Borzestraat;42;
MECHELEN - FH01;3031561;3;BL0025;3031561;BL0025;BUILDING template;Borzestraat;36;
MECHELEN - FH01;4218797;3;BL0025;4218797;BL0025;BUILDING template;Borzestraat;40;
MECHELEN - FH01;4749109;3;BL0030;4749109;BL0030;BUILDING template;Bruul;51;
MECHELEN - FH01;919858;3;BL0021;919858;BL0021;BUILDING template;Desire Boucherystraat;2;
MECHELEN - FH01;3031625;3;BL0021;3031625;BL0021;BUILDING template;Desire Boucherystraat;4;
MECHELEN - FH01;3031628;3;BL0021;3031628;BL0021;BUILDING template;Desire Boucherystraat;6;
MECHELEN - FH01;3031630;3;BL0021;3031630;BL0021;BUILDING template;Desire Boucherystraat;8;
MECHELEN - FH01;3031632;3;BL0021;3031632;BL0021;BUILDING template;Desire Boucherystraat;10;
MECHELEN - FH01;919857;3;BL0021;919857;BL0021;BUILDING template;Desire Boucherystraat;14;
MECHELEN - FH01;919856;3;BL0021;919856;BL0021;BUILDING template;Desire Boucherystraat;16;
MECHELEN - FH01;3031638;3;BL0021;3031638;BL0021;BUILDING template;Desire Boucherystraat;18;
MECHELEN - FH01;3031640;3;BL0021;3031640;BL0021;BUILDING template;Desire Boucherystraat;22;
MECHELEN - FH01;3031641;3;BL0021;3031641;BL0021;BUILDING template;Désiré Boucherystraat;24;
MECHELEN - FH01;919855;3;BL0021;919855;BL0021;BUILDING template;Désiré Boucherystraat;26;
MECHELEN - FH01;3033469;5;BL0013;3033469;BL0013;BUILDING template;Dobbelhuizen;2;
MECHELEN - FH01;3033470;5;BL0013;3033470;BL0013;BUILDING template;Dobbelhuizen;4;
MECHELEN - FH01;935306;5;BL0013;935306;BL0013;BUILDING template;Dobbelhuizen;6;
MECHELEN - FH01;3033474;5;BL0013;3033474;BL0013;BUILDING template;Dobbelhuizen;8;
MECHELEN - FH01;4751086;5;BL0013;4751086;BL0013;BUILDING template;Dobbelhuizen;10;
MECHELEN - FH01;3033477;5;BL0013;3033477;BL0013;BUILDING template;Dobbelhuizen;12;
MECHELEN - FH01;3033480;5;BL0013;3033480;BL0013;BUILDING template;Dobbelhuizen;20;
MECHELEN - FH01;3033482;5;BL0013;3033482;BL0013;BUILDING template;Dobbelhuizen;22;
MECHELEN - FH01;3033485;5;BL0013;3033485;BL0013;BUILDING template;Dobbelhuizen;24;
MECHELEN - FH01;3033486;5;BL0013;3033486;BL0013;BUILDING template;Dobbelhuizen;26;
MECHELEN - FH01;935307;5;BL0013;935307;BL0013;BUILDING template;Dobbelhuizen;28;
MECHELEN - FH01;935308;5;BL0013;935308;BL0013;BUILDING template;Dobbelhuizen;30;
MECHELEN - FH01;3033490;5;BL0013;3033490;BL0013;BUILDING template;Dobbelhuizen;32;
MECHELEN - FH01;4751123;5;BL0013;4751123;BL0013;BUILDING template;Dobbelhuizen;34;
MECHELEN - FH01;4240777;5;BL0013;4240777;BL0013;BUILDING template;Dobbelhuizen;36;
MECHELEN - FH01;3033493;5;BL0013;3033493;BL0013;BUILDING template;Dobbelhuizen;38;
MECHELEN - FH01;3033495;5;BL0013;3033495;BL0013;BUILDING template;Dobbelhuizen;40;
MECHELEN - FH01;3033500;5;BL0013;3033500;BL0013;BUILDING template;Dobbelhuizen;42;
MECHELEN - FH01;4751128;5;BL0013;4751128;BL0013;BUILDING template;Dobbelhuizen;44;
MECHELEN - FH01;3033501;5;BL0013;3033501;BL0013;BUILDING template;Dobbelhuizen;46;
MECHELEN - FH01;3033502;5;BL0013;3033502;BL0013;BUILDING template;Dobbelhuizen;48;
MECHELEN - FH01;1283309;5;BL0013;1283309;BL0013;BUILDING template;Dobbelhuizen;52;
MECHELEN - FH01;935309;5;BL0013;935309;BL0013;BUILDING template;Dobbelhuizen;54;
MECHELEN - FH01;3944029;5;BL0013;3944029;BL0013;BUILDING template;Dobbelhuizen;16;
MECHELEN - FH01;935302;5;BL0014;935302;BL0014;BUILDING template;Dobbelhuizen;1;
MECHELEN - FH01;4062645;5;BL0014;4062645;BL0014;BUILDING template;Dobbelhuizen;3;
MECHELEN - FH01;3033472;5;BL0014;3033472;BL0014;BUILDING template;Dobbelhuizen;5;
MECHELEN - FH01;3033473;5;BL0014;3033473;BL0014;BUILDING template;Dobbelhuizen;7;
MECHELEN - FH01;3033476;5;BL0014;3033476;BL0014;BUILDING template;Dobbelhuizen;9;
MECHELEN - FH01;3033478;5;BL0014;3033478;BL0014;BUILDING template;Dobbelhuizen;15;
MECHELEN - FH01;3033479;5;BL0014;3033479;BL0014;BUILDING template;Dobbelhuizen;17;
MECHELEN - FH01;935303;5;BL0014;935303;BL0014;BUILDING template;Dobbelhuizen;19;
MECHELEN - FH01;935304;5;BL0014;935304;BL0014;BUILDING template;Dobbelhuizen;21;
MECHELEN - FH01;3033483;5;BL0014;3033483;BL0014;BUILDING template;Dobbelhuizen;23;
MECHELEN - FH01;4751106;5;BL0014;4751106;BL0014;BUILDING template;Dobbelhuizen;25;
MECHELEN - FH01;4751109;5;BL0014;4751109;BL0014;BUILDING template;Dobbelhuizen;29;
MECHELEN - FH01;3033489;5;BL0014;3033489;BL0014;BUILDING template;Dobbelhuizen;31;
MECHELEN - FH01;3033491;5;BL0014;3033491;BL0014;BUILDING template;Dobbelhuizen;33;
MECHELEN - FH01;4751112;5;BL0014;4751112;BL0014;BUILDING template;Dobbelhuizen;35;
MECHELEN - FH01;3033492;5;BL0014;3033492;BL0014;BUILDING template;Dobbelhuizen;37;
MECHELEN - FH01;4751114;5;BL0014;4751114;BL0014;BUILDING template;Dobbelhuizen;39;
MECHELEN - FH01;3033499;5;BL0014;3033499;BL0014;BUILDING template;Dobbelhuizen;41;
MECHELEN - FH01;3033487;5;BL0014;3033487;BL0014;BUILDING template;Dobbelhuizen;27;
MECHELEN - FH01;905652;5;BL0010;905652;BL0010;BUILDING template;Drabstraat;2;
MECHELEN - FH01;3033822;5;BL0010;3033822;BL0010;BUILDING template;Drabstraat;4;
MECHELEN - FH01;3033823;5;BL0010;3033823;BL0010;BUILDING template;Drabstraat;6;
MECHELEN - FH01;905651;5;BL0010;905651;BL0010;BUILDING template;Drabstraat;8;
MECHELEN - FH01;4748692;5;BL0010;4748692;BL0010;BUILDING template;Drabstraat;10;
MECHELEN - FH01;4748739;5;BL0010;4748739;BL0010;BUILDING template;Drabstraat;14;
MECHELEN - FH01;905649;5;BL0010;905649;BL0010;BUILDING template;Drabstraat;18;
MECHELEN - FH01;5904645;5;BL0010;5904645;BL0010;BUILDING template;Drabstraat;8;A
MECHELEN - FH01;5776141;5;BL0010;5776141;BL0010;BUILDING template;Drabstraat;6;A
MECHELEN - FH01;905650;5;BL0010;905650;BL0010;BUILDING template;Drabstraat;12;
MECHELEN - FH01;6463529;5;BL0010;6463529;BL0010;BUILDING template;Drabstraat;8;B
MECHELEN - FH01;5930292;5;BL0010;5930292;BL0010;BUILDING template;Drabstraat;8;C
MECHELEN - FH01;901597;1;BL0002;901597;BL0002;BUILDING template;Frederik de Merodestraat;63;
MECHELEN - FH01;3032990;1;BL0002;3032990;BL0002;BUILDING template;Frederik de Merodestraat;65;
MECHELEN - FH01;4731645;1;BL0002;4731645;BL0002;BUILDING template;Frederik de Merodestraat;69;
MECHELEN - FH01;898126;1;BL0002;898126;BL0002;BUILDING template;Frederik de Merodestraat;71;
MECHELEN - FH01;3032975;1;BL0003;3032975;BL0003;BUILDING template;Frederik de Merodestraat;45;
MECHELEN - FH01;3032978;1;BL0003;3032978;BL0003;BUILDING template;Frederik de Merodestraat;47;
MECHELEN - FH01;3032979;1;BL0003;3032979;BL0003;BUILDING template;Frederik de Merodestraat;49;
MECHELEN - FH01;3032980;1;BL0003;3032980;BL0003;BUILDING template;Frederik de Merodestraat;51;
MECHELEN - FH01;901186;1;BL0003;901186;BL0003;BUILDING template;Frederik de Merodestraat;55;
MECHELEN - FH01;3032982;1;BL0003;3032982;BL0003;BUILDING template;Frederik de Merodestraat;57;
MECHELEN - FH01;3032985;1;BL0003;3032985;BL0003;BUILDING template;Frederik de Merodestraat;59;
MECHELEN - FH01;901188;1;BL0003;901188;BL0003;BUILDING template;Frederik de Merodestraat;61;
MECHELEN - FH01;901182;2;BL0004;901182;BL0004;BUILDING template;Frederik de Merodestraat;20;
MECHELEN - FH01;4751963;2;BL0004;4751963;BL0004;BUILDING template;Frederik de Merodestraat;22;
MECHELEN - FH01;4751965;2;BL0004;4751965;BL0004;BUILDING template;Frederik de Merodestraat;24;
MECHELEN - FH01;3032958;2;BL0004;3032958;BL0004;BUILDING template;Frederik de Merodestraat;26;
MECHELEN - FH01;3032960;2;BL0004;3032960;BL0004;BUILDING template;Frederik de Merodestraat;28;
MECHELEN - FH01;3032962;2;BL0004;3032962;BL0004;BUILDING template;Frederik de Merodestraat;30;
MECHELEN - FH01;901185;2;BL0004;901185;BL0004;BUILDING template;Frederik de Merodestraat;32;
MECHELEN - FH01;901187;2;BL0004;901187;BL0004;BUILDING template;Frederik de Merodestraat;34;
MECHELEN - FH01;3032969;2;BL0004;3032969;BL0004;BUILDING template;Frederik de Merodestraat;36;
MECHELEN - FH01;3944014;2;BL0004;3944014;BL0004;BUILDING template;Frederik de Merodestraat;38;
MECHELEN - FH01;3032973;2;BL0004;3032973;BL0004;BUILDING template;Frederik de Merodestraat;42;
MECHELEN - FH01;4153244;2;BL0004;4153244;BL0004;BUILDING template;Frederik de Merodestraat;44;
MECHELEN - FH01;3032976;2;BL0004;3032976;BL0004;BUILDING template;Frederik de Merodestraat;46;
MECHELEN - FH01;901179;2;BL0005;901179;BL0005;BUILDING template;Frederik de Merodestraat;2;
MECHELEN - FH01;3032937;2;BL0005;3032937;BL0005;BUILDING template;Frederik de Merodestraat;4;
MECHELEN - FH01;4191732;2;BL0005;4191732;BL0005;BUILDING template;Frederik de Merodestraat;6;
MECHELEN - FH01;901177;2;BL0005;901177;BL0005;BUILDING template;Frederik de Merodestraat;8;
MECHELEN - FH01;3032945;2;BL0005;3032945;BL0005;BUILDING template;Frederik de Merodestraat;10;
MECHELEN - FH01;3032953;2;BL0005;3032953;BL0005;BUILDING template;Frederik de Merodestraat;18;
MECHELEN - FH01;3032946;2;BL0005;3032946;BL0005;BUILDING template;Frederik de merodestraat;12;
MECHELEN - FH01;4164871;2;BL0005;4164871;BL0005;BUILDING template;Frederik de merodestraat;14;
MECHELEN - FH01;3032950;2;BL0005;3032950;BL0005;BUILDING template;Frederik de merodestraat;16;
MECHELEN - FH01;3032940;2;BL0005;3032940;BL0005;BUILDING template;Frederik de Merodestraat;6;A
MECHELEN - FH01;3032938;2;BL0006;3032938;BL0006;BUILDING template;Frederik de Merodestraat;5;
MECHELEN - FH01;3032941;2;BL0006;3032941;BL0006;BUILDING template;Frederik de Merodestraat;7;
MECHELEN - FH01;3032943;2;BL0006;3032943;BL0006;BUILDING template;Frederik de Merodestraat;9;
MECHELEN - FH01;4752018;2;BL0006;4752018;BL0006;BUILDING template;Frederik de Merodestraat;11;
MECHELEN - FH01;4103699;2;BL0006;4103699;BL0006;BUILDING template;Frederik de Merodestraat;13;
MECHELEN - FH01;3032948;2;BL0006;3032948;BL0006;BUILDING template;Frederik de Merodestraat;15;
MECHELEN - FH01;3032951;2;BL0006;3032951;BL0006;BUILDING template;Frederik de Merodestraat;17;
MECHELEN - FH01;3032954;2;BL0006;3032954;BL0006;BUILDING template;Frederik de Merodestraat;19;
MECHELEN - FH01;3032955;2;BL0006;3032955;BL0006;BUILDING template;Frederik de Merodestraat;21;
MECHELEN - FH01;901189;2;BL0006;901189;BL0006;BUILDING template;Frederik de Merodestraat;25;
MECHELEN - FH01;901180;2;BL0006;901180;BL0006;BUILDING template;Frederik de Merodestraat;23;
MECHELEN - FH01;5602863;2;BL0006;5602863;BL0006;BUILDING template;Frederik De Merodestraat;3;
MECHELEN - FH01;901181;2;BL0007;901181;BL0007;BUILDING template;Frederik de Merodestraat;27;
MECHELEN - FH01;3032961;2;BL0007;3032961;BL0007;BUILDING template;Frederik de Merodestraat;29;
MECHELEN - FH01;3032966;2;BL0007;3032966;BL0007;BUILDING template;Frederik de Merodestraat;31;
MECHELEN - FH01;3032967;2;BL0007;3032967;BL0007;BUILDING template;Frederik de Merodestraat;33;
MECHELEN - FH01;3032970;2;BL0007;3032970;BL0007;BUILDING template;Frederik de Merodestraat;37;
MECHELEN - FH01;3032972;2;BL0007;3032972;BL0007;BUILDING template;Frederik de Merodestraat;39;
MECHELEN - FH01;901183;2;BL0007;901183;BL0007;BUILDING template;Frederik de Merodestraat;41;
MECHELEN - FH01;4746724;3;BL0022;4746724;BL0022;BUILDING template;Geitestraat;5;
MECHELEN - FH01;3035207;3;BL0022;3035207;BL0022;BUILDING template;Geitestraat;7;
MECHELEN - FH01;3035211;3;BL0022;3035211;BL0022;BUILDING template;Geitestraat;9;
MECHELEN - FH01;3035214;3;BL0022;3035214;BL0022;BUILDING template;Geitestraat;11;
MECHELEN - FH01;3035215;3;BL0022;3035215;BL0022;BUILDING template;Geitestraat;13;
MECHELEN - FH01;3035217;3;BL0022;3035217;BL0022;BUILDING template;Geitestraat;15;
MECHELEN - FH01;904905;3;BL0022;904905;BL0022;BUILDING template;Geitestraat;17;
MECHELEN - FH01;904906;3;BL0022;904906;BL0022;BUILDING template;Geitestraat;19;
