LAM MK;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Version;Building FID;Building Version;BG Id;LAM City Code;LAM Street Code
5579270;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194004;29407857;20200520194004;35214052;33860000;1415
320829;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194019;33242664;20200520194019;35214054;33860000;1415
321029;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194004;33242789;20200520194019;35214052;33860000;1415
2757964;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194005;29407185;20200520194005;35214046;33860000;1415
2757967;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407186;20200520194005;;33860000;1415
3939518;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194005;33242847;20200520194019;35214046;33860000;1415
2757968;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407187;20200520194005;;33860000;1415
2757971;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407188;20200520194005;;33860000;1415
2757975;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407189;20200520194005;;33860000;1415
5579272;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520193957;29407858;20200520194004;35214053;33860000;1415
1334735;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407161;20200520194004;;33860000;1415
2757981;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194000;29407190;20200520194005;35214047;33860000;1415
3939520;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194000;29407792;20200520194000;35214047;33860000;1415
4347925;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520193955;29407844;20200520194003;35214051;33860000;1415
320352;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520193955;29407671;20200520193955;35214051;33860000;1415
320372;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520193956;29407686;20200520193956;35214036;33860000;1415
5579274;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520193955;29407860;20200520194004;35214049;33860000;1415
320371;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407685;20200520193956;;33860000;1415
319357;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520193955;29407654;20200520193955;35214049;33860000;1415
2757992;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407191;20200520194005;;33860000;1415
319356;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407653;20200520193955;;33860000;1415
319319;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407647;20200520193954;;33860000;1415
2757993;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407192;20200520194005;;33860000;1415
5553539;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407855;20200520194004;;33860000;1415
2757994;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407193;20200520194006;;33860000;1415
318034;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407623;20200520193953;;33860000;1415
2757996;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194006;29407194;20200520194006;35214048;33860000;1415
12840;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407153;20200520194012;;33860000;1415
2757997;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;20200520194006;29407195;20200520194006;35214048;33860000;1415
319321;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407649;20200520193954;;33860000;1415
318033;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407622;20200520193953;;33860000;1415
319320;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407648;20200520193954;;33860000;1415
2758000;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407196;20200520194006;;33860000;1415
318032;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407621;20200520193953;;33860000;1415
2758002;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407197;20200520194006;;33860000;1415
318031;Zoning;7577107;20200402145850;W03-C-Knokke-Heist-FH03;7577107;20200402145850;W03-C-Knokke-Heist-FH03;1989;FTTH-Cu;;29407620;20200520193953;;33860000;1415
