LAM MK;xPos;yPos;Street;Nr;Suffix
1623962;153239,067;172322,862;Avenue des Anciens Combattants;42;
756584;153028,31;172554,612;Avenue Henry Dunant;15;
5049167;153481,036;171830,504;Kolonel Bourgstraat;156;A
3916117;153157,822;171839,341;Léon Grosjeanlaan;55;
1137196;153332,93;171669,125;Rue Colonel Bourg;132;
1623652;153614,958;171858,65;Rue Colonel Bourg;166;
1297562;153628,529;171864,718;Rue Colonel Bourg;168;
5045910;153675,76;172080,426;Rue Georges De Lombaerde;53;
1120015;153255,989;172494,477;Artemislaan - Avenue Artemis;1;
1120020;153251,952;172500,779;Artemislaan - Avenue Artemis;2;
1120019;153236,902;172515,094;Artemislaan - Avenue Artemis;3;
1620451;153230,906;172510,261;Artemislaan - Avenue Artemis;4;
1620452;153224,85;172506,285;Artemislaan - Avenue Artemis;5;
1620453;153219,344;172502,063;Artemislaan - Avenue Artemis;6;
1620454;153213,838;172497,414;Artemislaan - Avenue Artemis;7;
4119477;153201,724;172488,849;Artemislaan - Avenue Artemis;8;
1620455;153195,851;172484,628;Artemislaan - Avenue Artemis;9;
1620456;153190,162;172479,978;Artemislaan - Avenue Artemis;10;
1620457;153183,616;172477,47;Artemislaan - Avenue Artemis;11;
1620458;153178,354;172472,025;Artemislaan - Avenue Artemis;12;
1120016;153172,542;172468,048;Artemislaan - Avenue Artemis;13;
1120017;153141,892;172491,602;Artemislaan - Avenue Artemis;23;
1620459;153151,146;172500,029;Artemislaan - Avenue Artemis;24;
1620460;153162,999;172506,285;Artemislaan - Avenue Artemis;25;
1620461;153170,356;172514,286;Artemislaan - Avenue Artemis;26;
1620462;153181,5;172519,947;Artemislaan - Avenue Artemis;27;
1620463;153193,175;172530,242;Artemislaan - Avenue Artemis;28;
1620464;153202,826;172535,161;Artemislaan - Avenue Artemis;29;
1620465;153214,511;172542,196;Artemislaan - Avenue Artemis;30;
1120018;153223,076;172548,681;Artemislaan - Avenue Artemis;31;
1620300;152981,815;173494,716;Auguste Renoirstraat - Rue Auguste Renoir;3;
1620301;152981,924;173503,712;Auguste Renoirstraat - Rue Auguste Renoir;3;A
1620302;152967,399;173569,12;Auguste Renoirstraat - Rue Auguste Renoir;5;
1620303;152968,748;173556,665;Auguste Renoirstraat - Rue Auguste Renoir;5;A
25437;153511,271;172502,499;Avenue Cicéron - Cicerolaan;23;
23413;153490,055;172535,751;Avenue Cicéron - Cicerolaan;25;
1120059;153471,389;172565,331;Avenue Cicéron - Cicerolaan;27;
1621086;153037,388;172040,901;Avenue de l'Optimisme - Optimismelaan;1;
725361;153212,513;172138,22;Avenue des Anciens Combattants - Oud-Strijderslaan;2;
5046392;153167,649;172288,124;Avenue des Anciens Combattants - Oud-Strijderslaan;44;
1623966;153129,673;172292,156;Avenue des Anciens Combattants - Oud-Strijderslaan;52;
1623988;153061,199;172406,686;Avenue des Anciens Combattants - Oud-Strijderslaan;82;
1120027;153025,99;172464,253;Avenue des Anciens Combattants - Oud-Strijderslaan;88;
756475;152957,834;172591,054;Avenue des Anciens Combattants - Oud-Strijderslaan;92;
584106;152614,633;173073,502;Avenue des Anciens Combattants - Oud-Strijderslaan;135;
4118426;152886,87;172975,286;Avenue des Anciens Combattants - Oud-Strijderslaan;220;
4110642;152675,92;173216,536;Avenue des Anciens Combattants - Oud-Strijderslaan;264;
1624007;152868,269;173302,767;Avenue des Anciens Combattants - Oud-Strijderslaan;350;
726581;153706,532;172175,097;Avenue des Communautés - Gemeenschappenlaan;4;
1620843;152501,423;172978,226;Avenue des Loisirs - Vrijetijdslaan;1;
1620844;152511,406;172977,099;Avenue des Loisirs - Vrijetijdslaan;3;
1620847;152523,804;172976,455;Avenue des Loisirs - Vrijetijdslaan;5;
1620850;152537,812;172976,455;Avenue des Loisirs - Vrijetijdslaan;7;
4110151;152554,452;172978,454;Avenue des Loisirs - Vrijetijdslaan;9;
4119531;153292,262;172222,364;Avenue du Cimetière de Bruxelles - Kerkhof van Brussellaan;38;
4109326;153243,679;172206,793;Avenue du Cimetière de Bruxelles - Kerkhof van Brussellaan;43;
1623843;153319,614;172280,777;Avenue du Cimetière de Bruxelles - Kerkhof van Brussellaan;54;
5046048;153324,59;172330,802;Avenue du Cimetière de Bruxelles - Kerkhof van Brussellaan;68;
1120023;153358,017;172547,098;Avenue du Cimetière de Bruxelles - Kerkhof van Brussellaan;135;
731610;153200,075;172767,03;Avenue du Four à Briques - Kareelovenlaan;6;
1621784;153130,415;172336,514;Avenue Franz Guillaume - Franz Guillaumelaan;8;
1621785;153136,818;172338,141;Avenue Franz Guillaume - Franz Guillaumelaan;10;
1120071;153561,84;172439,917;Avenue Franz Guillaume - Franz Guillaumelaan;80;
756583;153002,178;172537,652;Avenue Henry Dunant - Henry Dunantlaan;11;
5583274;153090,086;172591,573;Avenue Henry Dunant - Henry Dunantlaan;25;
1120028;153062,894;172505,223;Avenue Henry Dunant - Henry Dunantlaan;52;
1120030;153090,013;172523,965;Avenue Henry Dunant - Henry Dunantlaan;56;
1120031;153155,229;172560,917;Avenue Henry Dunant - Henry Dunantlaan;66;
1120035;153273,917;172634,976;Avenue Henry Dunant - Henry Dunantlaan;78;
1120036;153287,511;172639,38;Avenue Henry Dunant - Henry Dunantlaan;80;
1120037;153302,158;172641,869;Avenue Henry Dunant - Henry Dunantlaan;82;
1623611;153057,628;173876,842;Avenue Jules Bordet - Jules Bordetlaan;64;
722652;153065,825;173846,096;Avenue Jules Bordet - Jules Bordetlaan;66;
5583246;153078,742;173824,177;Avenue Jules Bordet - Jules Bordetlaan;68;
4111286;153177,681;173672,605;Avenue Jules Bordet - Jules Bordetlaan;114;
5707334;153203,997;173596,921;Avenue Jules Bordet - Jules Bordetlaan;132;B
25447;153226,69;171745,372;Avenue Léon Grosjean - Léon Grosjeanlaan;73;
726870;152970,398;172129,969;Begeertenlaan - Avenue des Désirs;1;
1620519;152989,54;172146,366;Begeertenlaan - Avenue des Désirs;2;
1620520;152996,042;172148,868;Begeertenlaan - Avenue des Désirs;3;
1620521;153001,24;172153,134;Begeertenlaan - Avenue des Désirs;4;
1620522;153007,55;172156,057;Begeertenlaan - Avenue des Désirs;5;
1620523;153011,612;172161,826;Begeertenlaan - Avenue des Désirs;6;
1620524;153019,748;172161,826;Begeertenlaan - Avenue des Désirs;7;
1620525;153024,029;172166,72;Begeertenlaan - Avenue des Désirs;8;
1620526;153028,699;172171,56;Begeertenlaan - Avenue des Désirs;9;
726871;153035,61;172183,121;Begeertenlaan - Avenue des Désirs;10;
726872;153039,295;172188,993;Begeertenlaan - Avenue des Désirs;11;
1620527;153044,91;172192,485;Begeertenlaan - Avenue des Désirs;12;
1620528;153051,084;172195,432;Begeertenlaan - Avenue des Désirs;13;
1620529;153068,289;172201,802;Begeertenlaan - Avenue des Désirs;14;
1620530;153070,36;172195,831;Begeertenlaan - Avenue des Désirs;15;
1620531;153074,017;172191,424;Begeertenlaan - Avenue des Désirs;16;
1620532;153077,098;172186,865;Begeertenlaan - Avenue des Désirs;17;
1620533;153081,839;172180,536;Begeertenlaan - Avenue des Désirs;18;
