Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
ANTWERPEN-WEST - FH08;BL0010;5576033;Nationalestraat;119;;;152059;211535;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;1959792;Kammenstraat;66;;;152263,268;211835,793;MDU;;3;1;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;5576263;Sleutelstraat;20;;;152170;211788;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;1959793;Kammenstraat;68;;;152266,264;211830,953;MDU;;3;1;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;5727479;Aalmoezenierstraat;20;A;;152123;211592;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1959796;Kammenstraat;74;;;152288,589;211786,197;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;5736209;Kronenburgstraat;51;;;152200;211327;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1959798;Kammenstraat;76;;;152295,051;211780,929;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;5737205;Sint-Rochusstraat;2;;;152047;211406;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1959801;Kammenstraat;82;;;152312,291;211759,365;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;5738302;Sint-Rochusstraat;10;;;152164;211371;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1959802;Kammenstraat;84;;;152307,936;211752,804;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;5753060;Zwaardstraat;5;;;152210;211839;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;1969069;Kopstraatje;6;;;152208,461;211894,697;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;5768998;Aalmoezenierstraat;75;A;;152288;211585;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;1969073;Kopstraatje;8;;;152200,449;211895,388;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;5786959;Begijnenstraat;40;;;152268;211470;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;1972074;Kronenburgstraat;45;;;152144,209;211355,631;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;5815557;Kronenburgstraat;49;;;152143;211333;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;198789;Bredestraat;2;;;152326,15;211694,369;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;5898387;Aalmoezenierstraat;16;;;152127;211578;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;199277;Kleine Markt;16;;;152329,935;211706,732;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;5979876;Kopstraatje;2;A;;152232;211896;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1998284;Kleine Markt;4;;;152313,284;211739,942;MDU;;0;10;0;10;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;60927;Happaertstraat;33;;;152316;211709;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1998305;Kleine Markt;10;;;152321,742;211726,899;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;6326607;Sint-Antoniusstraat;2;A;;152124;211751;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1998312;Kleine Markt;12;;;152322,262;211720,456;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;6339381;Kammenstraat;62;A;;152258;211846;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1998316;Kleine Markt;14;;;152322,723;211712,39;MDU;;4;2;0;6;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;6347505;Nationalestraat;143;A;;152034;211471;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;2025022;Nationalestraat;15;;;152199,161;211943,296;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;6347506;Nationalestraat;133;A;;152056;211494;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;2025027;Nationalestraat;17;;;152197,538;211937,79;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;6347538;Nationalestraat;81;A;;152102;211654;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;2025034;Nationalestraat;19;;;152193,993;211933,132;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;6362487;Zwaardstraat;11;;;152225;211834;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;2025040;Nationalestraat;21;;;152191,696;211928,046;MDU;;1;1;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;6417212;Sleutelstraat;6;G;;152152;211799;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;2025045;Nationalestraat;23;;;152188,186;211920,76;MDU;;8;0;0;8;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;6440080;Nationalestraat;105;A;;152073;211573;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;2025063;Nationalestraat;27;;;152184,782;211911,935;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;6440180;Aalmoezenierstraat;10;A;;152105;211594;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;2025072;Nationalestraat;29;;;152183,645;211904,863;MDU;;3;3;0;6;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;6461812;Sleutelstraat;16;A;;152152;211788;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2025100;Nationalestraat;37;;;152150,719;211834,528;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;6524086;Aalmoezenierstraat;72;;;152264;211561;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2025107;Nationalestraat;39;;;152148,594;211827,596;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;6562309;Kammenstraat;60;A;;152262;211848;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;2025116;Nationalestraat;45;;;152141,258;211797,869;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;6563838;Zwaardstraat;3;;;152202;211840;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;2025122;Nationalestraat;47;;;152140,578;211791,373;MDU;;4;0;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;6620774;Nationalestraat;147;A;;152040;211452;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;2025126;Nationalestraat;49;;;152134,388;211786,1;MDU;;0;2;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;6621633;Kopstraatje;1;;;152185;211894;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;2025137;Nationalestraat;51;;;152133,139;211779,593;MDU;;0;3;0;3;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;6662680;Kopstraatje;14;;;152195;211891;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2025157;Nationalestraat;57;;;152124,956;211741,34;MDU;;4;0;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;978246;Kronenburgstraat;57;;;152214;211327;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2025163;Nationalestraat;59;;;152125,679;211735,409;MDU;;4;0;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2025167;Nationalestraat;61;;;152122,813;211728,982;MDU;;0;3;0;3;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2025176;Nationalestraat;63;;;152119,166;211723,611;MDU;;0;4;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2025183;Nationalestraat;65;;;152113,571;211718,32;MDU;;0;3;0;3;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2025192;Nationalestraat;67;;;152114,082;211711,331;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2025198;Nationalestraat;69;;;152111,107;211707,003;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2025218;Nationalestraat;75;;;152107,862;211673,93;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2025229;Nationalestraat;77;;;152105,914;211667,868;MDU;;7;1;0;8;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2025238;Nationalestraat;79;;;152103,783;211661,639;MDU;;4;1;0;5;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2025249;Nationalestraat;81;;;152102,123;211654,553;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2025257;Nationalestraat;83;;;152099,559;211647,721;MDU;;18;1;0;19;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2025261;Nationalestraat;85;;;152096,955;211640,54;MDU;;0;5;0;5;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2025277;Nationalestraat;87;;;152093,114;211633,949;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025311;Nationalestraat;97;;;152077,686;211594,226;MDU;;0;7;0;7;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025316;Nationalestraat;99;;;152075,97;211588,406;MDU;;0;4;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025323;Nationalestraat;101;;;152074,377;211583,811;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025328;Nationalestraat;103;;;152072,723;211579,277;MDU;;4;1;0;5;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025337;Nationalestraat;105;;;152071,13;211574,621;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025341;Nationalestraat;107;;;152067,515;211564,94;MDU;;0;4;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025400;Nationalestraat;125;;;152057,222;211518,867;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025415;Nationalestraat;129;;;152055,078;211512,618;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025445;Nationalestraat;133;;;152049,809;211497,362;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025464;Nationalestraat;135;;;152047,91;211491,235;MDU;;0;6;0;6;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025467;Nationalestraat;137;;;152045,949;211485,599;MDU;;0;5;0;5;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025471;Nationalestraat;139;;;152043,927;211480,146;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025480;Nationalestraat;141;;;152042,151;211474,509;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025498;Nationalestraat;145;;;152037,739;211461,092;MDU;;0;5;0;5;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025506;Nationalestraat;147;;;152035,534;211454,72;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025513;Nationalestraat;149;;;152033,512;211447,735;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;2025530;Nationalestraat;155;;;152055,063;211376,288;MDU;;2;0;0;2;N;MON;4;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2047767;Theodoor Van Rijswijckplaats;5;;;152193,689;211847,222;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048071;Sint-Rochusstraat;3;;;152029,713;211436,033;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;2048073;Sint-Rochusstraat;6;;;152113,313;211390,026;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048075;Sint-Rochusstraat;7;;;152041,232;211431,806;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048076;Sint-Rochusstraat;9;;;152044,969;211432,234;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048077;Sint-Rochusstraat;13;;;152054,282;211430,029;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048078;Sint-Rochusstraat;17;;;152059,787;211428,829;MDU;;24;0;0;24;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048079;Sint-Rochusstraat;21;;;152067,161;211426,87;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048080;Sint-Rochusstraat;23;;;152070,089;211426,23;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048081;Sint-Rochusstraat;27;;;152083,506;211422,922;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048086;Sint-Rochusstraat;49;;;152218,471;211379,555;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;2048088;Sint-Rochusstraat;59;;;152226,628;211325,129;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2051943;Schoytestraat;3;;;152120,278;211702,711;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2051945;Schoytestraat;6;;;152119,47;211678,353;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2051946;Schoytestraat;9;;;152130,126;211697,894;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2051947;Schoytestraat;12;;;152130,479;211671,811;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2051948;Schoytestraat;13;;;152135,718;211696,029;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2051949;Schoytestraat;19;;;152188,489;211675,058;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2051950;Schoytestraat;20;;;152149,335;211666,977;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051952;Schoytestraat;39;;;152225,569;211663,384;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051953;Schoytestraat;42;;;152215,717;211644,677;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051954;Schoytestraat;47;;;152245,623;211652,078;MDU;;3;0;0;3;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051955;Schoytestraat;49;;;152250,627;211650,068;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051956;Schoytestraat;51;;;152255,567;211648,751;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051957;Schoytestraat;53;;;152259,952;211646,107;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051958;Schoytestraat;55;;;152264,59;211644,599;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051960;Schoytestraat;57;;;152267,92;211642,356;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051961;Schoytestraat;58;;;152237,165;211633,453;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051962;Schoytestraat;59;;;152271,697;211642,198;MDU;;6;0;0;6;N;MON;4;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051963;Schoytestraat;60;;;152243,864;211630,908;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051964;Schoytestraat;62;;;152250,716;211630,408;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051965;Schoytestraat;63;;;152279,566;211639,287;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051966;Schoytestraat;65;;;152284,838;211637,634;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051967;Schoytestraat;67;;;152289,245;211638,736;MDU;;17;0;0;17;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051968;Schoytestraat;69;;;152291,763;211634,251;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051969;Schoytestraat;71;;;152297,192;211631,969;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051970;Schoytestraat;72;;;152270,389;211623,46;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;2051971;Schoytestraat;73;;;152302,071;211629,608;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051972;Schoytestraat;74;;;152275,252;211621,611;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051973;Schoytestraat;76;;;152278,882;211619,898;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051974;Schoytestraat;78;;;152283,951;211618,118;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051976;Schoytestraat;80;;;152288,54;211616,542;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;2051977;Schoytestraat;82;;;152293,266;211615,378;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052818;Sleutelstraat;3;;;152156,688;211819,546;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;2052819;Sleutelstraat;4;;;152147,01;211802,033;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052820;Sleutelstraat;5;;;152165,438;211818,988;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;2052821;Sleutelstraat;6;;;152150,351;211801,917;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;2052822;Sleutelstraat;8;;;152156,691;211801,652;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;2052823;Sleutelstraat;14;;;152170,084;211801,406;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052824;Sleutelstraat;15;;;152209,229;211815,744;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052827;Sleutelstraat;21;;;152222,249;211815,629;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052828;Sleutelstraat;23;;;152227,55;211815,053;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052829;Sleutelstraat;27;;;152238,035;211813,555;MDU;;2;0;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052830;Sleutelstraat;29;;;152253,475;211812,748;MDU;;1;1;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052831;Sleutelstraat;31;;;152263,845;211811,711;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;3918145;Aalmoezenierstraat;22;;;152125,348;211591,061;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;3918147;Aalmoezenierstraat;55;;;152240,915;211585,07;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;3918149;Aalmoezenierstraat;76;;;152278,197;211560,583;MDU;;4;0;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;3928266;Sint-Rochusstraat;51;;;152223,41;211377,68;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;3928410;Sleutelstraat;10;;;152160,26;211801,687;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;3972556;Aalmoezenierstraat;62;;;152241,691;211565,25;MDU;;9;0;0;9;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;3998582;Aalmoezenierstraat;11;;;152120,163;211616,065;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;4003448;Bogaardestraat;10;;;152197,103;211723,761;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4015800;Sint-Rochusstraat;47;;;152214,361;211380,719;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4035928;Aalmoezenierstraat;10;;;152103,225;211594,518;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;4051135;Schoytestraat;7;;;152125,924;211699,946;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;4074807;Sint-Antoniusstraat;20;;;152179,38;211743,597;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;4099377;Aalmoezenierstraat;15;;;152126,154;211613,991;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;4105364;IJzerenwaag;4;;;152207,271;211867,363;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;4127812;IJzerenwaag;5;;;152204,653;211887,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4139606;Aalmoezenierstraat;74;;;152273,129;211561,063;MDU;;0;6;0;6;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;4172736;Sleutelstraat;12;;;152166,504;211801,679;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;4270907;Bogaardestraat;47;;;152197,407;211614,071;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4274296;Sint-Rochusstraat;53;;;152230,046;211376,952;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4366554;Sint-Rochusstraat;25;;;152076,494;211424,22;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;4504965;IJzerenwaag;7;;;152208,907;211886,295;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;12593;Theodoor Van Rijswijckplaats;3;;;152195,979;211866,211;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;4504967;IJzerenwaag;9;;;152215,296;211886,248;MDU;;4;0;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
