File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'A;2800;Mechelen;;'157673,01;'190579,23;;N;IRREG;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;LU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008A9a70;NB-28008A9a70---0
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'A;2800;Mechelen;;'157673,01;'190579,23;;N;IRREG;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;LU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008A9a70;NB-28008A9a70---1
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'A;2800;Mechelen;;'157673,01;'190579,23;;N;IRREG;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;LU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008A9a70;NB-28008A9a70---2
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'A;2800;Mechelen;;'157673,01;'190579,23;;N;IRREG;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;SU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008A9a70;
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'B;2800;Mechelen;;'157673,96;'190576,26;;N;MON;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;LU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008B5a33;NB-28008B5a33---0
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'B;2800;Mechelen;;'157673,96;'190576,26;;N;MON;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;LU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008B5a33;NB-28008B5a33---1
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'B;2800;Mechelen;;'157673,96;'190576,26;;N;MON;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;LU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008B5a33;NB-28008B5a33---2
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'B;2800;Mechelen;;'157673,96;'190576,26;;N;MON;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;LU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008B5a33;NB-28008B5a33---3
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'35728;Zoutwerf;'8;'B;2800;Mechelen;;'157673,96;'190576,26;;N;MON;4;;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;NEW;;;';;;;SU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008B5a33;NB-28008B5a33---4
;;;Zoning;6833220;'20200127133215;W03-D-Mechelen-FH02;6833220;'20200127133215;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;;';;'41630000;'436;Koning Albertplein;'8;';2800;Mechelen;;'157940,17;'189780,48;;Y;NA;3;5;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;BU;1;';';;';;;;;;;;;;;;;N;NEW;;;';NB-28008cda757;NB-28008cda757---0
