Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking
EVERE - FH05;BL0501;1623014;Clos des Lauriers Roses - Oleandergaard;17;;;153772,385;172585,495;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;6524488;Clos des Lauriers Roses - Oleandergaard;104;;;153775;172630;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623015;Clos des Lauriers Roses - Oleandergaard;18;;;153773,388;172592,867;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623018;Clos des Lauriers Roses - Oleandergaard;21;;;153771,383;172578,124;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623019;Clos des Lauriers Roses - Oleandergaard;22;;;153772,385;172585,495;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623022;Clos des Lauriers Roses - Oleandergaard;26;;;153812,954;172566,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623023;Clos des Lauriers Roses - Oleandergaard;27;;;153811,64;172573,473;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623024;Clos des Lauriers Roses - Oleandergaard;28;;;153810,326;172580,788;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623025;Clos des Lauriers Roses - Oleandergaard;29;;;153809,012;172588,103;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623029;Clos des Lauriers Roses - Oleandergaard;33;;;153811,64;172573,473;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623030;Clos des Lauriers Roses - Oleandergaard;34;;;153810,326;172580,788;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623031;Clos des Lauriers Roses - Oleandergaard;35;;;153809,012;172588,103;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623033;Clos des Lauriers Roses - Oleandergaard;38;;;153848,692;172558,005;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623034;Clos des Lauriers Roses - Oleandergaard;40;;;153850,528;172572,707;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623035;Clos des Lauriers Roses - Oleandergaard;41;;;153851,446;172580,058;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623036;Clos des Lauriers Roses - Oleandergaard;42;;;153852,363;172587,41;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623039;Clos des Lauriers Roses - Oleandergaard;45;;;153848,692;172558,005;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623040;Clos des Lauriers Roses - Oleandergaard;47;;;153850,527;172572,708;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623041;Clos des Lauriers Roses - Oleandergaard;48;;;153851,445;172580,059;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623042;Clos des Lauriers Roses - Oleandergaard;49;;;153852,363;172587,409;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623045;Clos des Lauriers Roses - Oleandergaard;52;;;153850,333;172624,642;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623046;Clos des Lauriers Roses - Oleandergaard;54;;;153846,697;172639,044;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623048;Clos des Lauriers Roses - Oleandergaard;58;;;153853,591;172633,125;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623049;Clos des Lauriers Roses - Oleandergaard;59;;;153851,773;172640,326;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623051;Clos des Lauriers Roses - Oleandergaard;62;;;153884,688;172590,044;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623052;Clos des Lauriers Roses - Oleandergaard;63;;;153884,503;172597,419;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623054;Clos des Lauriers Roses - Oleandergaard;66;;;153883,948;172619,542;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623055;Clos des Lauriers Roses - Oleandergaard;67;;;153883,763;172626,917;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623056;Clos des Lauriers Roses - Oleandergaard;68;;;153883,577;172634,291;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623058;Clos des Lauriers Roses - Oleandergaard;72;;;153889,706;172597,549;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623061;Clos des Lauriers Roses - Oleandergaard;76;;;153888,964;172627,047;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623062;Clos des Lauriers Roses - Oleandergaard;77;;;153888,778;172634,422;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623065;Clos des Lauriers Roses - Oleandergaard;81;;;153911,599;172574,012;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623066;Clos des Lauriers Roses - Oleandergaard;82;;;153912,4;172581,377;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623067;Clos des Lauriers Roses - Oleandergaard;83;;;153913,202;172588,741;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623068;Clos des Lauriers Roses - Oleandergaard;84;;;153914,004;172596,106;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623071;Clos des Lauriers Roses - Oleandergaard;87;;;153916,01;172566,079;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623072;Clos des Lauriers Roses - Oleandergaard;88;;;153916,812;172573,444;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623073;Clos des Lauriers Roses - Oleandergaard;89;;;153917,614;172580,809;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623074;Clos des Lauriers Roses - Oleandergaard;90;;;153918,416;172588,174;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623075;Clos des Lauriers Roses - Oleandergaard;91;;;153919,218;172595,539;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623078;Clos des Lauriers Roses - Oleandergaard;94;;;153934,876;172550,148;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623079;Clos des Lauriers Roses - Oleandergaard;95;;;153937,383;172557,152;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623081;Clos des Lauriers Roses - Oleandergaard;98;;;153939,782;172548,392;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623082;Clos des Lauriers Roses - Oleandergaard;99;;;153942,289;172555,396;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623266;A. Vermeylenlaan - Avenue Auguste Vermeylen;3;;;153925,172;172482,031;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623267;A. Vermeylenlaan - Avenue Auguste Vermeylen;4;;;153914,747;172511,83;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623268;A. Vermeylenlaan - Avenue Auguste Vermeylen;5;;;153918,972;172482,839;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623269;A. Vermeylenlaan - Avenue Auguste Vermeylen;7;;;153912,927;172483,631;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623270;A. Vermeylenlaan - Avenue Auguste Vermeylen;8;;;153902,513;172513,426;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623271;A. Vermeylenlaan - Avenue Auguste Vermeylen;10;;;153896,261;172514,244;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623272;A. Vermeylenlaan - Avenue Auguste Vermeylen;11;;;153901,024;172485,183;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623273;A. Vermeylenlaan - Avenue Auguste Vermeylen;12;;;153890,278;172515,023;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623274;A. Vermeylenlaan - Avenue Auguste Vermeylen;13;;;153888,634;172486,776;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623275;A. Vermeylenlaan - Avenue Auguste Vermeylen;14;;;153877,414;172516,687;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623276;A. Vermeylenlaan - Avenue Auguste Vermeylen;15;;;153883,167;172487,479;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623277;A. Vermeylenlaan - Avenue Auguste Vermeylen;17;;;153876,974;172488,271;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623278;A. Vermeylenlaan - Avenue Auguste Vermeylen;18;;;153865,163;172518,262;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623279;A. Vermeylenlaan - Avenue Auguste Vermeylen;25;;;153846,558;172492,233;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623280;A. Vermeylenlaan - Avenue Auguste Vermeylen;28;;;153828,204;172523,092;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623281;A. Vermeylenlaan - Avenue Auguste Vermeylen;30;;;153821,998;172523,888;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623282;A. Vermeylenlaan - Avenue Auguste Vermeylen;31;;;153828,737;172494,591;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623283;A. Vermeylenlaan - Avenue Auguste Vermeylen;33;;;153822,309;172495,44;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623284;A. Vermeylenlaan - Avenue Auguste Vermeylen;34;;;153809,671;172525,472;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623285;A. Vermeylenlaan - Avenue Auguste Vermeylen;35;;;153816,712;172496,181;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623286;A. Vermeylenlaan - Avenue Auguste Vermeylen;36;;;153803,662;172526,248;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623287;A. Vermeylenlaan - Avenue Auguste Vermeylen;37;;;153804,504;172497,768;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623288;A. Vermeylenlaan - Avenue Auguste Vermeylen;39;;;153798,877;172498,485;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623289;A. Vermeylenlaan - Avenue Auguste Vermeylen;41;;;153792,51;172499,293;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623290;A. Vermeylenlaan - Avenue Auguste Vermeylen;42;;;153778,466;172529,529;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623291;A. Vermeylenlaan - Avenue Auguste Vermeylen;43;;;153786,539;172500,106;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623292;A. Vermeylenlaan - Avenue Auguste Vermeylen;44;;;153772,321;172530,322;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623293;A. Vermeylenlaan - Avenue Auguste Vermeylen;45;;;153780,336;172500,897;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623294;A. Vermeylenlaan - Avenue Auguste Vermeylen;47;;;153774,665;172501,584;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623295;A. Vermeylenlaan - Avenue Auguste Vermeylen;48;;;153760,37;172531,833;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623296;A. Vermeylenlaan - Avenue Auguste Vermeylen;50;;;153736,669;172534,978;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623297;A. Vermeylenlaan - Avenue Auguste Vermeylen;51;;;153756,633;172503,954;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623298;A. Vermeylenlaan - Avenue Auguste Vermeylen;52;;;153731,036;172535,708;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623299;A. Vermeylenlaan - Avenue Auguste Vermeylen;53;;;153750,368;172504,775;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;1623300;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;;;153645,709;172574,257;MDU;;68;0;0;68;Y;NA;4;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623302;Francois Villonlaan - Avenue Francois Villon;3;;;153764,245;172454,444;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623303;Francois Villonlaan - Avenue Francois Villon;4;;;153741,34;172426,856;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623304;Francois Villonlaan - Avenue Francois Villon;5;;;153765,031;172460,5;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623305;Francois Villonlaan - Avenue Francois Villon;6;;;153752,868;172422,348;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623306;Francois Villonlaan - Avenue Francois Villon;8;;;153758,709;172421,603;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623307;Francois Villonlaan - Avenue Francois Villon;11;;;153791,435;172450,642;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623308;Francois Villonlaan - Avenue Francois Villon;13;;;153792,222;172456,615;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623309;Francois Villonlaan - Avenue Francois Villon;16;;;153794,252;172416,948;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623310;Francois Villonlaan - Avenue Francois Villon;18;;;153806,542;172418,331;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623311;Francois Villonlaan - Avenue Francois Villon;19;;;153843,07;172444,08;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623312;Francois Villonlaan - Avenue Francois Villon;21;;;153843,875;172450,217;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623313;Francois Villonlaan - Avenue Francois Villon;22;;;153824,319;172415,961;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623314;Francois Villonlaan - Avenue Francois Villon;26;;;153841,698;172410,721;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623315;Francois Villonlaan - Avenue Francois Villon;27;;;153871,283;172448,029;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623316;Francois Villonlaan - Avenue Francois Villon;33;;;153950,869;172469,96;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623317;Francois Villonlaan - Avenue Francois Villon;34;;;153880,788;172416,624;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;1623318;Francois Villonlaan - Avenue Francois Villon;35;;;153951,628;172475,637;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623319;Francois Villonlaan - Avenue Francois Villon;36;;;153886,337;172418,59;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623320;Francois Villonlaan - Avenue Francois Villon;40;;;153903,238;172424,479;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623321;Francois Villonlaan - Avenue Francois Villon;42;;;153915,551;172425,612;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623322;Francois Villonlaan - Avenue Francois Villon;44;;;153921,089;172427,577;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623323;Francois Villonlaan - Avenue Francois Villon;46;;;153932,581;172431,515;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623324;Francois Villonlaan - Avenue Francois Villon;48;;;153938,096;172433,466;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623325;Francois Villonlaan - Avenue Francois Villon;50;;;153949,439;172437,486;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623326;Francois Villonlaan - Avenue Francois Villon;54;;;153965,415;172446,188;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623327;Francois Villonlaan - Avenue Francois Villon;56;;;153970,929;172448,143;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;1623328;Francois Villonlaan - Avenue Francois Villon;58;;;153983,384;172449,368;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;25439;A. Vermeylenlaan - Avenue Auguste Vermeylen;56;;;153718,448;172537,343;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;25443;Galgelaan - Avenue du Gibet;1;;;154030,206;172440,918;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;3916101;Galgelaan - Avenue du Gibet;5;;;154008,795;172448,653;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;3916138;Francois Villonlaan - Avenue Francois Villon;20;;;153812,399;172417,585;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;3997166;Francois Villonlaan - Avenue Francois Villon;38;;;153897,714;172422,532;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;4045399;A. Vermeylenlaan - Avenue Auguste Vermeylen;23;;;153858,888;172490,587;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4103547;A. Vermeylenlaan - Avenue Auguste Vermeylen;54;;;153724,679;172536,534;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4106862;Duiveltjesgaarde - Clos des Diablotins;15;;;153688,874;172637,236;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;4107583;Francois Villonlaan - Avenue Francois Villon;10;;;153770,735;172420,034;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;4107720;Francois Villonlaan - Avenue Francois Villon;24;;;153830,126;172415,216;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4108023;Clos des Lauriers Roses - Oleandergaard;23;;;153773,388;172592,867;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4108153;Duiveltjesgaarde - Clos des Diablotins;29;;;153623,168;172636,537;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4108997;Clos des Lauriers Roses - Oleandergaard;39;;;153849,61;172565,356;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4108998;Clos des Lauriers Roses - Oleandergaard;46;;;153849,609;172565,357;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4110760;Duiveltjesgaarde - Clos des Diablotins;5;;;153701,258;172709,102;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4111295;Clos des Lauriers Roses - Oleandergaard;32;;;153812,953;172566,157;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4112747;Clos des Lauriers Roses - Oleandergaard;71;;;153889,892;172590,174;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4112748;Clos des Lauriers Roses - Oleandergaard;75;;;153889,149;172619,672;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;4112754;Francois Villonlaan - Avenue Francois Villon;52;;;153954,924;172439,411;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;4112904;A. Vermeylenlaan - Avenue Auguste Vermeylen;9;;;153906,625;172484,452;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4113214;A. Vermeylenlaan - Avenue Auguste Vermeylen;40;;;153784,857;172528,705;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4113812;A. Vermeylenlaan - Avenue Auguste Vermeylen;6;;;153908,535;172512,642;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;4114701;A. Vermeylenlaan - Avenue Auguste Vermeylen;19;;;153870,763;172489,068;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;4114755;A. Vermeylenlaan - Avenue Auguste Vermeylen;49;;;153762,167;172503,236;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4117619;Clos des Lauriers Roses - Oleandergaard;57;;;153855,409;172625,924;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4117622;Clos des Lauriers Roses - Oleandergaard;53;;;153848,515;172631,843;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4119304;Clos des Lauriers Roses - Oleandergaard;80;;;153910,797;172566,647;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0503;4119581;A. Vermeylenlaan - Avenue Auguste Vermeylen;21;;;153864,454;172489,876;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;4119601;Francois Villonlaan - Avenue Francois Villon;28;;;153847,516;172409,989;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4119604;A. Vermeylenlaan - Avenue Auguste Vermeylen;32;;;153815,993;172524,661;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4119614;Duiveltjesgaarde - Clos des Diablotins;35;;;153578,754;172617,04;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4119616;Duiveltjesgaarde - Clos des Diablotins;17;;;153688,719;172625,467;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4119628;A. Vermeylenlaan - Avenue Auguste Vermeylen;46;;;153766,365;172531,089;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0501;4124523;A. Vermeylenlaan - Avenue Auguste Vermeylen;38;;;153790,807;172527,94;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH05;BL0504;4187816;Galgelaan - Avenue du Gibet;3;;;154024,645;172438,99;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
