Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
HASSELT - FH08;BL0016;4901495;Runkstersteenweg;183;;;217145;179896;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0010;2407626;Acaciastraat;85;;;217021,314;180200,696;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414693;Ertbeekstraat;48;;;217365,032;180228,31;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;2446499;Vredestraat;108;;;217058,796;179991,427;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;707023;Spoorwegstraat;50;;;217498,995;180378,155;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;4902512;Boekstraat;86;;;216723;180268;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0012;2407628;Acaciastraat;88;;;217027,905;180160,977;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2414696;Ertbeekstraat;49;;;217355,423;180277,353;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;2446502;Vredestraat;116;;;217047,519;179939,569;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;707024;Spoorwegstraat;49;;;217506,659;180379,848;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5496618;Monseigneur Schruerslaan;5;;;216689;180545;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0010;2407629;Acaciastraat;89;;;217012,709;180205,78;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414698;Ertbeekstraat;50;;;217360,792;180224,537;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;2446504;Vredestraat;120;;;217041,312;179907,207;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;707025;Spoorwegstraat;43;;;217544,917;180372,654;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5508736;Monseigneur Schruerslaan;23;;;216574;180564;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0010;2407632;Acaciastraat;91;;;217006,939;180207,874;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2414701;Ertbeekstraat;51;;;217348,059;180271,374;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0016;2446506;Vredestraat;122;;;217040,148;179898,985;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;707027;Wilgenstraat;26;;;217263,622;180235,329;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5509061;Monseigneur Schruerslaan;13;;;216646;180551;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2407634;Acaciastraat;92;;;217012,204;180164,813;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414702;Ertbeekstraat;52;;;217359,097;180219,843;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;2446507;Vredestraat;124;;;217040,124;179890,317;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;707028;Wilgenstraat;19;;;217279,092;180260,71;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0002;5509062;Monseigneur Schruerslaan;15;;;216622;180556;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0010;2407635;Acaciastraat;93;;;216999,517;180208,618;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2414704;Ertbeekstraat;53;;;217347,343;180263,522;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2447509;Wilgenstraat;3;;;217323,013;180234,96;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;707029;Wilgenstraat;4;;;217319,523;180206,654;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5509063;Sint-Servaasstraat;51;;;216569;180611;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2407637;Acaciastraat;94;;;217006,885;180167,651;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414705;Ertbeekstraat;54;;;217357,366;180215,051;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2447511;Wilgenstraat;6;;;217314,571;180208,885;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;707030;Wilgenstraat;1;;;217330,025;180225,379;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5509064;Sint-Servaasstraat;59;;;216572;180644;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0010;2407638;Acaciastraat;95;;;216984,549;180216,206;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414706;Ertbeekstraat;58;;;217355,434;180205,18;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2447512;Wilgenstraat;8;;;217309,725;180211,496;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;707031;Acaciastraat;55;;;217163,853;180137,077;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5509208;Spoorwegstraat;167;;;216611;180617;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0012;2407640;Acaciastraat;96;;;217001,479;180171,229;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2414707;Ertbeekstraat;59;;;217337,047;180238,959;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2447513;Wilgenstraat;9;;;217307,2;180242,673;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;707032;Acaciastraat;39;;;217198,15;180133,713;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0002;5552888;Monseigneur Schruerslaan;4;;;216695;180543;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2407642;Acaciastraat;98;;;216985,519;180175,2;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414709;Ertbeekstraat;60;;;217354,936;180200,007;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2447514;Wilgenstraat;11;;;217301,9;180246,841;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;707033;Acaciastraat;27;;;217237,269;180129,728;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5552889;Monseigneur Schruerslaan;6;;;216684;180545;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0010;2407643;Acaciastraat;99;;;216971,271;180218,592;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2414710;Ertbeekstraat;61;;;217334,01;180234,57;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2447515;Wilgenstraat;13;;;217295,476;180249,86;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;707034;Acaciastraat;29;;;217231,582;180132,12;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5552890;Monseigneur Schruerslaan;22;;;216580;180562;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2407645;Acaciastraat;104;;;216968,546;180183,431;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414713;Ertbeekstraat;62;;;217352,026;180195,537;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2447516;Wilgenstraat;14;;;217293,93;180218,306;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;707036;Ertbeekstraat;36;;;217398,13;180292,644;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0002;5555609;Monseigneur Schruerslaan;3;;;216701;180542;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2407646;Acaciastraat;106;;;216955,836;180196,95;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2414715;Ertbeekstraat;63;;;217332,561;180229,548;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;2447517;Wilgenstraat;15;;;217290,659;180252,607;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;707037;Ertbeekstraat;47;;;217359,685;180282,359;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5558400;Sint-Servaasstraat;53;;;216567;180617;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0009;2407648;Acaciastraat;107;;;216917,706;180277,594;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414716;Ertbeekstraat;64;;;217350,238;180190,618;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2447518;Wilgenstraat;20;;;217279,542;180227,897;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;707038;Ertbeekstraat;31;;;217380,183;180304,541;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5558403;Monseigneur Schruerslaan;12;;;216652;180550;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2407649;Acaciastraat;108;;;216949,97;180199,262;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414717;Ertbeekstraat;66;;;217348,55;180185,888;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2447521;Wilgenstraat;22;;;217274,356;180229,944;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;707040;Ertbeekstraat;5;;;217427,711;180358,787;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5558404;Monseigneur Schruerslaan;16;;;216610;180558;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0009;2407650;Acaciastraat;109;;;216914,67;180283,517;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414719;Ertbeekstraat;68;;;217347,904;180180,718;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2447526;Wilgenstraat;24;;;217268,087;180230,016;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;707041;Ertbeekstraat;4;;;217456,12;180353,5;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2407651;Acaciastraat;111;;;216910,365;180288,968;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414720;Ertbeekstraat;72;;;217343,665;180168,303;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;2449488;Monseigneur Kerkhofsstraat;13;;;217462,301;180238,581;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;707042;Ertbeekstraat;2;;;217471,7;180377,916;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5561271;Monseigneur Schruerslaan;7;;;216679;180546;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0009;2407653;Acaciastraat;113;;;216899,067;180301,582;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2414722;Ertbeekstraat;73;;;217317,728;180178,298;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;2449489;Monseigneur Kerkhofsstraat;19;;;217452,757;180245,632;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;707043;Runkstersteenweg;109;;;217350,678;180072,609;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5561273;Monseigneur Schruerslaan;18;;;216599;180560;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0009;2407655;Acaciastraat;115;;;216894,806;180306,654;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414724;Ertbeekstraat;74;;;217340,911;180163,551;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449490;Monseigneur Kerkhofsstraat;20;;;217430,729;180230,493;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;707049;Runkstersteenweg;69;;;217496,65;180216,319;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5566875;Spoorwegstraat;168;;;216606;180620;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0011;2407657;Acaciastraat;116;;;216897,569;180250,521;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2414725;Ertbeekstraat;77;;;217312,97;180164,906;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;2449491;Monseigneur Kerkhofsstraat;21;;;217446,454;180254,933;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;707050;Runkstersteenweg;37;;;217566,651;180293,012;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5569647;Monseigneur Schruerslaan;17;;;216604;180559;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0009;2407658;Acaciastraat;117;;;216890,646;180311,177;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;2414728;Ertbeekstraat;79;;;217312,801;180158,799;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449492;Monseigneur Kerkhofsstraat;22;;;217425,8;180231,78;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;707051;Runkstersteenweg;7;;;217612,233;180346,505;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5569648;Monseigneur Schruerslaan;19;;;216595;180561;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0011;2407660;Acaciastraat;118;;;216884,408;180261,167;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414731;Ertbeekstraat;86;;;217336,598;180101,78;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449493;Monseigneur Kerkhofsstraat;24;;;217421,535;180234,505;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;707052;Runkstersteenweg;73;;;217401,008;180177,473;MDU;;21;0;0;21;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0002;5572336;Sint-Servaasstraat;55;;;216566;180624;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0009;2407661;Acaciastraat;119;;;216886,61;180315,729;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2414732;Ertbeekstraat;88;;;217337,18;180095,522;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;2449496;Monseigneur Kerkhofsstraat;25;;;217438,609;180261,026;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;707053;Normandiestraat;44;;;217459,104;180357,82;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5572337;Sint-Servaasstraat;57;;;216568;180631;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0011;2407663;Acaciastraat;120;;;216880,552;180266,618;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;2414735;Ertbeekstraat;93;;;217316,871;180072,154;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449497;Monseigneur Kerkhofsstraat;28;;;217414,641;180243,184;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;707054;Normandiestraat;42;;;217465,724;180357,481;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5572340;Monseigneur Schruerslaan;8;;;216674;180548;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0009;2407665;Acaciastraat;121;;;216882,69;180320,476;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2418989;Jasmijnstraat;3;;;217077,103;180246,89;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449499;Monseigneur Kerkhofsstraat;30;;;217408,139;180241,787;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;707055;Normandiestraat;25;;;217504,518;180346,826;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5572342;Monseigneur Schruerslaan;20;;;216590;180560;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0011;2407667;Acaciastraat;122;;;216875,348;180270,233;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2418991;Jasmijnstraat;4;;;217094,262;180278,346;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;2449500;Monseigneur Kerkhofsstraat;33;;;217419,27;180273,403;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0021;707056;Normandiestraat;4;;;217531,815;180294,142;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5572343;Monseigneur Schruerslaan;21;;;216585;180561;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0021;NB-3500100905;Monseigneur Schruerslaan;1;;;216715;180541;SDU;;1;0;0;1;N;HEIGHT;1;Bouwgrond;;Y;;BUILDING template
HASSELT - FH08;BL0009;2407668;Acaciastraat;123;;;216878,82;180325,027;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2418993;Jasmijnstraat;5;;;217070,459;180247,21;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;2449502;Monseigneur Kerkhofsstraat;35;;;217414,844;180274,357;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;707057;Normandiestraat;1;;;217559,425;180303,987;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5728849;Sint-Servaasstraat;47;;;216561;180593;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0011;2407669;Acaciastraat;124;;;216870,625;180275,069;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2418994;Jasmijnstraat;6;;;217089,932;180280,46;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449503;Monseigneur Kerkhofsstraat;36;;;217398,892;180254,322;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;707058;Normandiestraat;2;;;217541,267;180292,365;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5736255;Spoorwegstraat;165;;;216622;180609;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0011;2407671;Acaciastraat;126;;;216860,158;180288,258;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2418996;Jasmijnstraat;8;;;217084,017;180283,558;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449504;Monseigneur Kerkhofsstraat;38;;;217394,959;180257,379;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;707090;Runkstersteenweg;205;;;217087,981;179867,809;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5756005;Spoorwegstraat;166;;;216617;180615;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0011;2407674;Acaciastraat;128;;;216856,909;180293,87;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2418998;Jasmijnstraat;9;;;217058,545;180250,159;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449506;Monseigneur Kerkhofsstraat;40;;;217391,124;180260,486;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;707091;Runkstersteenweg;217;;;217037,915;179863,018;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5758607;Sint-Servaasstraat;41;;;216553;180567;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0011;2407675;Acaciastraat;130;;;216853,031;180299,254;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419000;Jasmijnstraat;10;;;217077,599;180284,663;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;2449508;Monseigneur Kerkhofsstraat;41;;;217401,405;180282,818;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0016;707092;Runkstersteenweg;197;;;217110,613;179876,154;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5800955;Spoorwegstraat;163;;;216638;180605;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0011;2407677;Acaciastraat;134;;;216837,771;180321,477;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419002;Jasmijnstraat;12;;;217072,39;180286,645;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449509;Monseigneur Kerkhofsstraat;42;;;217386,633;180262,852;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;707093;Runkstersteenweg;195;;;217116,135;179878,772;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5832694;Jef Koningslaan;1;;;216733;180563;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0007;2408106;Anjelierenstraat;4;;;217130,487;180351,393;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;2449512;Monseigneur Kerkhofsstraat;45;;;217394,488;180287,787;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
