Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
KNOKKE-HEIST - FH03;BL0323;320354;Leopoldlaan;15;;;74605,11;226900,17;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;5579582;Zegemeerpad;16;;;74419,45;226830,48;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2758116;Blancgarinstraat;11;;;74694,58;227260,9;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2763399;Lippenslaan;383;;;74770,547;227491,171;MDU;;0;2;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;320355;Leopoldlaan;41;;;74627,945;227018,844;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0309;5609880;Elizabetlaan;158;A;;74130,326;226865,154;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;2758118;Blancgarinstraat;12;;;74711,259;227284,65;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2763400;Lippenslaan;385;;;74770,547;227497,171;MDU;;1;1;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;320356;Paul Parmentierlaan;114;;;74576,552;226902,17;MDU;;13;1;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0309;5610579;Elizabetlaan;158;C;;74130,326;226865,154;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;2758120;Blancgarinstraat;16;;;74703,549;227282,17;MDU;;2;1;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2763402;Lippenslaan;387;;;74771,547;227503,171;MDU;;1;1;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;320357;Paul Parmentierlaan;116;;;74575,552;226915,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0309;5695976;Elizabetlaan;158;B;;74130,326;226865,154;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758486;Van Bunnenlaan;6;;;74862,547;227507,171;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2763403;Lippenslaan;389;;;74771,547;227510,171;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;320358;Paul Parmentierlaan;118;;;74582,561;226923,015;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0309;5731389;Elizabetlaan;158;D;;74130,326;226865,154;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758489;Van Bunnenlaan;8;;;74868,547;227501,171;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2763404;Lippenslaan;391;;;74771,547;227510,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;320359;Paul Parmentierlaan;142;;;74586,82;226999,71;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0318;5845586;Jozef Nellenslaan;160;;;74352,55;227196,168;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758496;Van Bunnenlaan;12;;;74874,547;227495,172;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0305;2763435;Lispannenlaan;4;;;74404,79;226680,36;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;320360;Paul Parmentierlaan;144;;;74583,551;227009,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;5845607;Zegemeerpad;7;;;74219,553;226831,167;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758497;Van Bunnenlaan;14;;;74881,547;227488,172;MDU;;15;0;0;15;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0303;2763436;Lispannenlaan;5;;;74332,09;226640,03;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320363;Paul Parmentierlaan;153;;;74552,05;226936,67;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;5905464;Zeedijk-Knokke;644;C;;74753,546;227596,17;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758502;Van Bunnenlaan;16;;;74887,547;227481,172;MDU;;5;0;0;5;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0305;2763437;Lispannenlaan;6;;;74397,75;226674,49;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320365;Paul Parmentierlaan;199;;;74561,551;227086,17;MDU;;16;0;0;16;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758505;Van Bunnenlaan;18;;;74892,28;227473,45;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0301;2763439;Lispannenlaan;12;;;73994,15;226586,04;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758514;Van Bunnenlaan;26;;;74919,547;227444,172;MDU;;26;0;0;26;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;2763440;Lispannenlaan;13;;;74257,76;226649,94;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758515;Van Bunnenlaan;28;;;74926,547;227434,172;MDU;;16;0;0;16;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;2763442;Lispannenlaan;15;;;74247,42;226658,05;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320367;Koningslaan;182;;;74505,551;227067,169;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758518;Van Bunnenlaan;30;;;74925,174;227423,338;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;2763444;Lispannenlaan;17;;;74229,08;226651,684;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320368;Koningslaan;184;;;74505,551;227076,169;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758520;Van Bunnenlaan;32;;;74930,753;227420,991;MDU;;9;3;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;2763445;Lispannenlaan;19;;;74191,09;226649,99;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2758551;Van Bunnenplein;3;;;74769,547;227547,171;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;2763447;Lispannenlaan;21;;;74175,04;226642,13;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2758552;Van Bunnenplein;4;;;74741,547;227551,17;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;2763448;Lispannenlaan;29;;;74092,32;226604,41;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320369;Koningslaan;194;;;74507,551;227107,169;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2758553;Van Bunnenplein;5;;;74746,547;227576,17;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;2763624;Meerlaan;36;;;74037,09;226497,71;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320370;Elizabetlaan;135;;;74542,552;226923,17;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2758555;Van Bunnenplein;6;;;74774,71;227576,84;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0301;2763634;Meerlaan;50;;;73968,7;226633,34;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320371;Bayauxlaan;41;;;74551,55;227114,169;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2758556;Van Bunnenplein;7;;;74774,71;227576,84;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0301;2763637;Meerlaan;52;;;73939,7;226612,78;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320372;Bayauxlaan;39;;;74561,49;227105,2;MDU;;13;2;0;15;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2758557;Van Bunnenplein;8;;;74774,71;227576,84;MDU;;0;5;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;2763642;Meerlaan;58;;;73943,555;226668,165;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;320537;Zegemeerpad;17;;;74417,74;226811,93;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2758558;Van Bunnenplein;9;;;74799,546;227595,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;2763644;Meerlaan;60;;;73945,66;226681,09;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;320539;Koningslaan;51;;;74436,74;226635,65;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2758572;Van Bunnenplein;25;;;74838,547;227520,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;2763646;Meerlaan;66;;;73879,554;226748,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0306;320540;Koningslaan;53;;;74443,91;226672,56;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2758751;Burg. Frans Desmidtplein;7;;;74779,552;226890,172;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;2763649;Meerlaan;70;;;73870,554;226772,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;320543;Koningslaan;69;;;74449,45;226777,92;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2758753;Burg. Frans Desmidtplein;9;;;74770,552;226890,171;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0318;2763698;Meerminlaan;5;;;74408,55;227167,168;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;320544;Koningslaan;71;;;74445,693;226796,329;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2758756;Burg. Frans Desmidtplein;11;;;74762,552;226891,171;MDU;;15;1;0;16;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2763845;Jozef Mommenstraat;4;;;74780,06;226952,81;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;320545;Koningslaan;73;;;74451,7;226818,59;MDU;;2;0;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2759206;Dumortierlaan;2;;;74777,54;227223,37;MDU;;8;2;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763847;Jozef Mommenstraat;9;;;74783,551;226980,171;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;320546;Koningslaan;75;;;74452,63;226826,98;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759211;Dumortierlaan;5;;;74794,549;227274,171;MDU;;16;1;0;17;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763848;Jozef Mommenstraat;11;;;74787,551;226979,171;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;320551;Lispannenlaan;31;;;74081,501;226601,247;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2759214;Dumortierlaan;6;;;74784,549;227229,171;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;2763859;Morgensterpad;4;;;73942,01;226719,07;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;320552;Lispannenlaan;9;;;74288,45;226658,07;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759218;Dumortierlaan;9;;;74801,549;227281,171;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;2763860;Morgensterpad;5;;;73915,554;226747,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0303;320553;Lispannenlaan;7;;;74319,16;226638,93;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759220;Dumortierlaan;11;;;74801,729;227287,361;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;2763861;Morgensterpad;6;;;73941,554;226743,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0303;320555;Lispannenlaan;3;;;74357,61;226634,5;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759223;Dumortierlaan;13;;;74801,709;227287,251;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;2763862;Morgensterpad;7;;;73914,554;226772,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;320556;Lispannenlaan;1;;;74397,1;226639,26;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759225;Dumortierlaan;15;;;74811,549;227291,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2763871;Ferdinand Mosselmanstraat;7;;;74822,54;227187,78;MDU;;36;0;0;36;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0306;320557;Lispannenlaan;2;;;74426,17;226672,02;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759228;Dumortierlaan;17;;;74815,549;227294,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2764149;Jozef Nellenslaan;110;;;73848,553;226940,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;320560;Majoor Vandammestraat;4;;;74252,555;226620,169;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759231;Dumortierlaan;19;;;74820,549;227298,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2764150;Jozef Nellenslaan;116;;;73868,553;226943,164;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0303;320561;Majoor Vandammestraat;1;;;74324,86;226608,17;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759248;Dumortierlaan;37;;;74832,868;227319,321;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2764154;Jozef Nellenslaan;118;;;73899,553;226955,165;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;320562;Majoor Vandammestraat;8;;;74286,36;226638,23;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759251;Dumortierlaan;39;;;74841,548;227317,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2764159;Jozef Nellenslaan;124;;;73939,17;226969,78;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;320563;Sportlaan;1;;;74397,32;226618,28;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759254;Dumortierlaan;41;;;74845,548;227321,172;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765132;Paul Parmentierlaan;122;;;74577,03;226931,56;MDU;;19;0;0;19;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320825;Leopoldlaan;70;A;;74670,55;227101,17;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759256;Dumortierlaan;43;;;74845,913;227331,059;MDU;;10;2;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765140;Paul Parmentierlaan;126;;;74578,552;226948,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320826;Leopoldlaan;62;;;74675,824;227078,884;MDU;;11;1;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759266;Dumortierlaan;49;;;74856,548;227331,172;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765150;Paul Parmentierlaan;132;;;74583,42;226960,55;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759269;Dumortierlaan;51;;;74860,548;227334,172;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765160;Paul Parmentierlaan;138;;;74580,551;226982,17;MDU;;10;1;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759270;Dumortierlaan;53;;;74864,548;227338,172;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765185;Paul Parmentierlaan;152;;;74585,551;227044,17;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759273;Dumortierlaan;55;;;74868,22;227342,65;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765190;Paul Parmentierlaan;155;;;74551,552;226944,17;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759282;Dumortierlaan;61;;;74879,398;227354,772;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765192;Paul Parmentierlaan;157;;;74552,39;226953,13;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320827;Leopoldlaan;38;;;74673,873;227004,458;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2759289;Dumortierlaan;69;;;74905,548;227376,172;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765195;Paul Parmentierlaan;158;;;74586,7;227058,97;MDU;;6;0;0;6;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320831;Elizabetlaan;123;;;74667,462;226892,121;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2759291;Dumortierlaan;71;;;74909,37;227380,93;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765197;Paul Parmentierlaan;159;;;74552,552;226958,17;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320832;Elizabetlaan;125;;;74655,552;226893,171;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2759295;Dumortierlaan;73;;;74914,06;227383,28;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765199;Paul Parmentierlaan;160;;;74587,551;227065,17;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2759297;Dumortierlaan;75;;;74917,01;227387,22;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765201;Paul Parmentierlaan;161;;;74552,552;226965,17;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320833;Lippenslaan;247;;;74722,551;227065,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2759306;Dumortierlaan;79;;;74924,548;227393,172;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765204;Paul Parmentierlaan;162;;;74587,551;227071,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320834;Lippenslaan;245;;;74721,551;227060,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2759309;Dumortierlaan;81;;;74928,548;227397,172;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765206;Paul Parmentierlaan;163;;;74541,362;226975,7;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320835;Lippenslaan;231;;;74718,551;227028,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2759623;Elizabetlaan;117;;;74691,702;226891,441;MDU;;13;1;0;14;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765209;Paul Parmentierlaan;164;;;74603,52;227080,11;MDU;;14;1;0;15;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320836;Lippenslaan;229;;;74715,61;227025,25;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2759625;Elizabetlaan;121;;;74673,552;226891,171;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765216;Paul Parmentierlaan;168;;;74588,551;227090,17;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;321002;Lippenslaan;238;;;74768,25;227167,14;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;2759637;Elizabetlaan;134;;;74422,93;226870,01;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765222;Paul Parmentierlaan;171;;;74554,551;226999,17;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;321004;Lippenslaan;299;;;74742,549;227231,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;1024234;Bayauxlaan;51;;;74446;227095;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2759645;Elizabetlaan;139;;;74522,552;226925,169;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765226;Paul Parmentierlaan;175;;;74543,06;227004,975;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;321005;Lippenslaan;248;;;74771,55;227194,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;1461551;Lippenslaan;195;;;74705;226950;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
