File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;11486355;'20191103170104;5495076;'60370000;'101;Philippus Neridreef;'3;';9100;Sint-Niklaas;;'134549;'206176;;N;MON;1;3;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;11094329;;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';5495076;11094329
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;10644063;;LU;1;;;;;;Y;#OG/KAVEL III/PARKING;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644063
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';10;10644114;;LU;1;;;;;;Y;#AGV.1.2.3.4/KAVEL I/SERVICEFLATS;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644114
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';11;10644115;;LU;1;;;;;;Y;#AGV.1.2.3.4/KAVEL I/SERVICEFLATS;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644115
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';12;10644116;;LU;1;;;;;;Y;#AGV.1.2.3.4/KAVEL I/SERVICEFLATS;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644116
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';13;10644117;;LU;1;;;;;;Y;#AGV.1.2.3.4/KAVEL I/SERVICEFLATS;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644117
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';14;10644118;;LU;1;;;;;;Y;#AGV.1.2.3.4/KAVEL I/SERVICEFLATS;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644118
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';15;10644119;;LU;1;;;;;;Y;#AGV.1.2.3.4/KAVEL I/SERVICEFLATS;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644119
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';16;10644120;;LU;1;;;;;;Y;#AGV.1.2.3.4/KAVEL I/SERVICEFLATS;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644120
;;;Zoning;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;6832763;'20191109094846;W03-D-Sint-Niklaas-FH02;19109;FTTH-Cu;;';';;;;;;;7092942;'20200108140623;5705661;'60370000;'1030;Azalealaan;'6;';9100;Sint-Niklaas;;'134999,859;'205798,449;;N;IRREG;5;15;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';17;10644121;;LU;1;;;;;;Y;#AGV.1.2.3.4/KAVEL I/SERVICEFLATS;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';5705661;10644121
