Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking
KNOKKE-HEIST - FH10;BL1041;295471;Anemonenlaan;10;;;72573,717;226296,805;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293607;Kruindreef;5;;;73056;226612;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;2765713;Poststraat;28;;;72925,796;226468,65;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1041;295472;Anemonenlaan;9;;;72573,54;226313,403;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;293645;Lommergang;8;;;72996;226365;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;2765715;Prinsjespad;4;;;73165,867;226496,03;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1041;295473;Irispad;10;;;72593,09;226296,4;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1021;293750;Gallischpad;6;;;72929;226607;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;2765833;Rondeweg;8;;;73038,16;226380,65;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;295571;Anemonenlaan;5;;;72524,32;226478,089;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1013;293754;Petunialaan;30;;;72924;226641;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;2766573;Sint-Michielsplein;4;;;72551,812;226472,582;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295572;Zeedijk-Duinbergen;322;;;72518,862;226624,699;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;293775;Poststraat;16;;;72905;226471;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1011;2767404;Vossenhul;4;;;72709,462;226527,979;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;295573;Zeedijk-Duinbergen;323;;;72537;226624,16;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;293793;Jozef Nellenslaan;6;;;73040;226484;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;2767406;Vossenhul;5;;;72699,57;226483,74;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;295574;Zeedijk-Duinbergen;331;;;72573,795;226643,662;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1005;294233;Majoor Quaillestraat;2;;;72962;226808;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1011;2767407;Vossenhul;6;;;72698,27;226546,091;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;295575;Zeedijk-Duinbergen;332;;;72583,192;226646,408;MDU;;21;0;0;21;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1005;294234;Zeedijk-Duinbergen;410;;;72899;226785;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1010;2767408;Vossenhul;8;;;72673,591;226549,728;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295578;Zeedijk-Duinbergen;316;;;72499,161;226615,915;MDU;;20;0;0;20;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1017;295101;Leeuwerikenlaan;13;;;73226;226668;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1010;2767410;Vossenhul;10;;;72656,938;226536,233;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;295580;Zeegrasstraat;15;;;72550,557;226592,154;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1016;295105;Leeuwerikenlaan;11;;;73185;226703;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;2767412;Vossenhul;13;;;72629,19;226506,8;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295581;Zeegrasstraat;2;;;72522,992;226618,371;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1018;295117;Phillippartpad;3;;;73115;226703;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1015;2767486;De Wandelaar;1;;;73094,555;226737,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;295583;Zeegrasstraat;22;;;72544,622;226552,836;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1016;295126;Zeedijk-Albertstrand;430;;;73136;226751;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1006;2767488;De Wandelaar;2;;;73032,813;226779,037;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;295584;Zeegrasstraat;30;;;72570,623;226492,059;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1016;295127;Zeedijk-Albertstrand;445;;;73295;226807;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1015;2767490;De Wandelaar;7;;;73036,92;226713,68;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;295586;Sint-Michielsplein;8;;;72535,431;226464,582;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1016;295128;Zeedijk-Albertstrand;436;;;73200;226766;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;2767850;Zeegrasstraat;4;;;72525,576;226611,462;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;295587;Sint-Michielsplein;2;;;72566,685;226482,978;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1016;295129;Zeedijk-Albertstrand;437;;;73211;226773;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;2767851;Zeegrasstraat;5;;;72543,557;226611,154;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1008;295591;Mimosastraat;4;;;72643,231;226597,992;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1033;295140;Elizabetlaan;245;;;73245;226596;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;2767852;Zeegrasstraat;6;;;72524,495;226603,804;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295592;Zeedijk-Duinbergen;311;;;72462,557;226586,154;MDU;;19;0;0;19;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1044;295422;Elizabetlaan;283;;;72848;226270;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;2767853;Zeegrasstraat;9;;;72548,16;226608,06;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295593;Zeedijk-Duinbergen;312;;;72465,35;226590,85;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1044;295441;Meeuwendreef;2;;;72837;226277;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;2767854;Zeegrasstraat;11;;;72546,557;226602,154;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295594;Zeedijk-Duinbergen;313;;;72474,557;226599,154;MDU;;59;1;0;60;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1044;295467;Duinbergenlaan;59;;;72853;226276;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;2767855;Zeegrasstraat;13;;;72548,557;226597,154;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295595;Patriottenstraat;68;;;72439,734;226535,042;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;295576;Zeedijk-Duinbergen;333;;;72588;226649;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;2767857;Zeegrasstraat;14;;;72532,557;226590,154;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295596;Patriottenstraat;66;;;72455,125;226546,013;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295577;Zeedijk-Duinbergen;315;;;72486;226611;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1040;2767858;Zeegrasstraat;23;;;72671,66;226325,57;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;295598;Patriottenstraat;21;;;72471,301;226527,612;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;295579;Zeegrasstraat;1;;;72535;226628;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1040;2767860;Zeegrasstraat;25;;;72679,49;226305,96;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;295599;Patriottenstraat;15;;;72535,27;226560,074;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;295597;Patriottenstraat;38;;;72535;226581;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;2767861;Zeegrasstraat;26;;;72523,582;226526,406;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1008;295601;Patriottenstraat;1;;;72637;226606,455;MDU;;18;0;0;18;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;296493;Zeedijk-Duinbergen;396;;;72805;226742;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1040;2767862;Zeegrasstraat;27;;;72688,9;226286,93;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;296480;Brieshelling;9;;;72763,065;226681,109;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;296566;Brieshelling;7;;;72759;226685;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;2767863;Zeegrasstraat;28;;;72561,923;226513,123;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;296481;Brieshelling;1;;;72748,333;226710,583;MDU;;38;0;0;38;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;3939540;Zeedijk-Duinbergen;392;;;72783;226732;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;2767911;Zomerpad;3;;;73027,328;226348,258;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;296484;Engelsestraat;13;;;72813,556;226705,06;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;3939579;Klaprozenpad;6;;;72979;226613;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;2767912;Zomerpad;3;A;;73019,579;226328,52;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;296486;Engelsestraat;25;;;72818,525;226708,441;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;3939643;Patriottenstraat;14;;;72601;226611;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;2767913;Zomerpad;5;;;73045,06;226349,5;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;296487;Zeedijk-Duinbergen;388;;;72765,556;226724,156;MDU;;20;0;0;20;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;3939669;Zeegrasstraat;24;;;72552;226539;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;2767914;Zomerpad;10;;;73124,128;226434,379;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;296491;Zeedijk-Duinbergen;394;;;72797,556;226738,156;MDU;;21;1;0;22;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1008;4030250;Mimosastraat;16;;;72618;226577;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;2767915;Zomerpad;12;;;73121,335;226436,664;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1051;296643;Margrietenpad;12;;;73256,859;226411,803;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1041;4185262;Zeegrasstraat;44;;;72664;226263;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1022;292887;Kwade Helling;9;;;72811,543;226431,568;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1050;296644;Margrietenpad;3;;;73227,361;226389,62;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1008;4335087;Duinbergenlaan;105;;;72652;226601;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1023;292891;Kwade Helling;6;;;72787,281;226453,53;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1051;296645;Margrietenpad;14;;;73262,816;226445,951;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;4335120;Patriottenstraat;42;;;72526;226579;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292929;Mimosastraat;19;;;72605,985;226483,09;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1033;296694;Jozef Nellenslaan;14;;;73140,502;226596,98;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1038;4335884;Lommergang;5;;;72949;226387;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292931;Mimosastraat;17;;;72605,478;226491,424;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1051;296695;Margrietenpad;2;;;73251,07;226353,03;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1021;4335908;Petunialaan;6;;;72885;226524;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1022;292942;Duinbergenlaan;77;;;72846,796;226434,584;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1050;296696;Margrietenpad;1;;;73229,95;226360,52;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1013;4335922;Petunialaan;18;;;72877;226618;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1010;292972;Duinbergenlaan;101;;;72664,068;226572,109;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;296697;Prinsjespad;6;;;73148,99;226510,23;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335931;Duinendreef;43;;;72920;226450;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1010;292973;Mimosastraat;13;;;72614,748;226528,175;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;296698;Prinsjespad;2;;;73179,728;226467,203;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335933;Duinendreef;47;;;72925;226453;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1022;292974;Duinbergenlaan;83;;;72810,814;226486,045;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;296699;Prinsjespad;3;;;73139,19;226477,96;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335999;Poststraat;10;;;72896;226473;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1023;292975;Duinbergenlaan;85;;;72780,948;226501,526;MDU;;43;1;0;44;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1033;296700;Vandaelelaan;2;;;73231,556;226580,16;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1041;4336425;Florapad;5;;;72601;226321;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1011;292976;Duinbergenlaan;89;;;72748,43;226543,71;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;296702;Vandaelelaan;3;;;73181,73;226533,57;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;4336661;Patriottenstraat;18;;;72599;226608;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1011;292977;Duinbergenlaan;93;;;72732,718;226563,06;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1033;296703;Vandaelelaan;16;;;73156,064;226564,682;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1001;4336664;Elizabetlaan;323;;;72225;226166;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1010;292979;Vossenhul;12;;;72636,669;226533,598;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1033;296704;Vandaelelaan;18;;;73132,557;226577,159;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;4336814;Patriottenstraat;54;;;72485;226561;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292980;Vossenhul;3;;;72703,46;226504,45;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;296705;Elizabetlaan;247;;;73201,535;226537,211;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;4336816;Patriottenstraat;58;;;72482;226567;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1011;292981;Vossenhul;2;;;72728,511;226524,933;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;296706;Elizabetlaan;251;;;73189,31;226487,84;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;4336913;Engelsestraat;3;;;72772;226693;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292982;Vossenhul;9;;;72665,749;226509,378;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;296707;Elizabetlaan;253;;;73183,23;226471,56;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1016;5579241;Zeedijk-Albertstrand;431;;;73145;226759;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292983;Vossenhul;7;;;72686,62;226508,871;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;296708;Elizabetlaan;255;;;73168,77;226443,74;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1016;5579242;Zeedijk-Albertstrand;438;;;73216;226774;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292984;Duinendreef;1;;;72616,05;226460,137;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1051;296709;Elizabetlaan;226;;;73304,875;226596,242;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;5579327;Zeedijk-Duinbergen;395;;;72794;226738;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292986;Duinendreef;17;;;72711,73;226463,74;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;296710;Zomerpad;4;;;73068,22;226364,698;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1005;5579329;Zeedijk-Duinbergen;416;;;72938;226802;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1023;292987;Duinendreef;19;;;72754,558;226443,71;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;296711;Zomerpad;7;;;73039,55;226371,589;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1023;5579332;Duinbergenlaan;87;;;72761;226514;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1022;292988;Duinendreef;27;;;72837,431;226433,823;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;296712;Zomerpad;2;;;73073,39;226345,01;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;5579333;Duinbergenlaan;113;;;72641;226629;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292989;Krokussenpad;1;;;72718,05;226462,614;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;296713;Zomerpad;1;;;73053,36;226324,146;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1016;5579513;Jozef Nellenslaan;47;;;73292;226767;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1023;292990;Krokussenpad;2;A;;72739,177;226451,329;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;296714;Van Cailliedreef;1;;;73126,281;226376,842;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;5579538;Patriottenstraat;2;;;72637;226622;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;292991;Krokussenpad;5;;;72719,019;226503,41;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;296715;Van Cailliedreef;2;;;73133,77;226400,21;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1018;5579541;Phillippartpad;1;;;73123;226713;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1023;292992;Krokussenpad;4;;;72739,827;226483,775;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1047;296716;Rondeweg;5;;;73039,32;226405,21;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1007;5579543;Majoor Quaillestraat;10;;;72982;226714;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;292995;Duinbergenlaan;111;;;72637,47;226627,686;MDU;;28;2;0;30;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1035;296738;Zomerpad;15;;;73114,38;226501,903;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;5990451;Kruindreef;5;A;;73061;226610;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;292998;Patriottenstraat;10;;;72606,006;226615,865;MDU;;56;1;0;57;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;296739;Zomerpad;14;;;73126,68;226461,77;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;6240031;Zeegrasstraat;28;A;;72555;226508;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;293001;Zeedijk-Duinbergen;334;;;72595,557;226652,155;MDU;;32;0;0;32;Y;NA;4;;;;;BUILDING template;;
