File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11138;Vanderhoevenstraat;'6;';1210;Sint-Joost-ten-Node;;'150917,78;'171188,69;;Y;NA;3;3;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-1210601720;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11138;Vanderhoevenstraat;'6;';1210;Sint-Joost-ten-Node;;'150917,78;'171188,69;;Y;NA;3;3;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-1210601720;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11138;Vanderhoevenstraat;'1;';1210;Sint-Joost-ten-Node;;'150947,96;'171188,25;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-1210101723;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11138;Vanderhoevenstraat;'1;';1210;Sint-Joost-ten-Node;;'150947,96;'171188,25;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-1210101723;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11293;Verbiststraat;'98;';1210;Schaarbeek;;'150888,66;'171335,65;;Y;NA;3;5;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-10309801694;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11293;Verbiststraat;'97;';1210;Schaarbeek;;'150801,49;'171307,16;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-10309701704;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11293;Verbiststraat;'86;';1210;Schaarbeek;;'150824,97;'171294,66;;N;IRREG;3;;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;BU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-10308601714;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11293;Verbiststraat;'135;';1210;Schaarbeek;;'150916,37;'171374,92;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-103013501745;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11801;Wauwermansstraat;'2;';1210;Sint-Joost-ten-Node;;'150868,11;'171157,75;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-1210201685;
;;;Zoning;21066466;'20200326171605;W03-C-Schaerbeek-FH10;21066466;'20200326171605;W03-C-Schaerbeek-FH10;30634;FTTH-Cu;;';';;;;;;;;';;'891600;'11801;Wauwermansstraat;'2;';1210;Sint-Joost-ten-Node;;'150868,11;'171157,75;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;NEW;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';NB-1210201685;
