LAM MK;xPos;yPos;Street;Nr;Suffix
399918;157778,06;190433,229;t Plein;1;
3050501;157759,565;190421,048;t Plein;5;
10984;157750,555;190412,843;t Plein;7;
3050504;157748,99;190432,371;t Plein;8;
3050506;157743,255;190426,79;t Plein;10;
3050508;157740,158;190424,45;t Plein;12;
4761139;157737,036;190421,832;t Plein;14;
3050510;157729,575;190416,378;t Plein;18;
398319;157718,677;190406,059;t Plein;20;
3035342;157754,354;190028,586;Albert Geudensstraat;1;
383268;157731,659;190029,153;Albert Geudensstraat;2;
4232314;157752,177;190022,427;Albert Geudensstraat;3;
383272;157728,144;190021,967;Albert Geudensstraat;4;
3035344;157751,066;190017,978;Albert Geudensstraat;5;
3035345;157724,561;190019,55;Albert Geudensstraat;6;
3035346;157748,931;190012,699;Albert Geudensstraat;7;
383271;157722,097;190013,75;Albert Geudensstraat;8;
3035348;157745,097;190008,771;Albert Geudensstraat;9;
383269;157718,511;190009,668;Albert Geudensstraat;10;
3035350;157744,738;190002,105;Albert Geudensstraat;11;
3035351;157715,245;190006,109;Albert Geudensstraat;12;
3035353;157737,889;190000,444;Albert Geudensstraat;13;
3035354;157711,759;190001,69;Albert Geudensstraat;14;
3035355;157735,418;189994,335;Albert Geudensstraat;15;
3035356;157708,158;189997,057;Albert Geudensstraat;16;
3035357;157733,11;189989,172;Albert Geudensstraat;17;
383270;157702,771;189988,026;Albert Geudensstraat;18;
3035359;157728,185;189982,841;Albert Geudensstraat;19;
3035360;157720;189979;Albert Geudensstraat;21;
354054;158008,885;190019,556;Arsenaalstraat;2;
354055;158046,324;190013,156;Arsenaalstraat;4;
3029550;158051,242;190012,449;Arsenaalstraat;6;
1443868;158057,398;190011,775;Arsenaalstraat;8;
4756744;158068,987;190030,639;Arsenaalstraat;9;
4767185;158061,45;190010,454;Arsenaalstraat;10;
4756747;158074,615;190028,986;Arsenaalstraat;11;
3943959;158065,567;190009,573;Arsenaalstraat;12;
3029552;158079,617;190028,403;Arsenaalstraat;13;
3029553;158071,832;190008,495;Arsenaalstraat;14;
3943960;158083,586;190028,017;Arsenaalstraat;15;
3029555;158075,499;190007,543;Arsenaalstraat;16;
3029556;158088,921;190027,022;Arsenaalstraat;17;
4767189;158079,774;190006,529;Arsenaalstraat;18;
402670;158093,575;190026,021;Arsenaalstraat;19;
3029558;158083,771;190005,334;Arsenaalstraat;20;
3029559;158099,743;190025,341;Arsenaalstraat;21;
3029560;158087,564;190004,714;Arsenaalstraat;22;
3029561;158104,267;190023,964;Arsenaalstraat;23;
3029563;158093,635;190003,537;Arsenaalstraat;24;
402666;158109,391;190023;Arsenaalstraat;25;
3029564;158099,326;190002,227;Arsenaalstraat;26;
402669;158113,748;190022,361;Arsenaalstraat;27;
3029565;158105,413;190000,947;Arsenaalstraat;28;
