LAM MK;xPos;yPos;Street;Nr;Suffix
103297;133890,6989;205665,3995;Mgr. Stillemansstraat;80;
103368;133781,781;205820,2849;Hoveniersstraat;2;
103610;133803,4408;206169,3664;Onze-Lieve-Vrouwplein;31;
103626;133764,9475;206031,9226;Hemelaerstraat;35;
103754;133714,6038;206237,2496;Plezantstraat;4;
104876;133951,0112;206010,8741;Grote Markt;14;
104881;134016,5324;205948,3898;Grote Markt;26;
106418;133994,9291;206230,8254;Collegestraat;10;
106421;133920,1997;206158,6076;Parkstraat;16;
106427;133983,7899;206163,049;Grote Markt;73;
106566;133941,5466;206636,0473;Hofstraat;61;
106568;133953,7082;206597,0389;Casinostraat;34;
106586;133943,5229;206640,5299;Kleine Laan;1;
106814;133905,607;206536,8666;Hofstraat;37;
109334;133839,1983;206137,0237;Onze-Lieve-Vrouwstraat;22;
1114890;133837,7119;206097,1084;Hemelaerstraat;10;
1177021;134322,9572;206424,9196;Zamanstraat;60;
1325907;133968,7543;205569,2067;Kongostraat;97;
1356793;134114,7214;206185,3006;Stationsstraat;13;
1369727;134174,158;206561,6388;Stationsstraat;103;
1513895;134311,0943;206006,9606;Kleine Peperstraat;4;
1513902;134240,784;205961,5996;Grote Peperstraat;32;
1513906;134253,6512;205966,3739;Grote Peperstraat;36;
1513912;134274,2574;205974,4755;Grote Peperstraat;44;
1513933;134231,0835;206009,8993;Apostelstraat;25;
1513938;134296,7498;206007,7004;Apostelstraat;30;
3484730;134230,9926;206684,5155;Prins Albertstraat;13;
3484741;134248,714;206650,7425;Prins Albertstraat;25;
3484750;134265,623;206624,797;Prins Albertstraat;37;
3484778;134312,2504;206535,5258;Prins Albertstraat;65;
3485046;134280,8489;205995,6295;Apostelstraat;43;
3486870;134003,9043;206517,9312;Richard Van Britsomstraat;20;
3487265;134027,2556;206581,4976;Casinostraat;12;
3487270;133988,1622;206587,9074;Casinostraat;18;
3487278;133961,9818;206593,7911;Casinostraat;30;
3487554;133711,529;206208,5445;Dalstraat;3;
3487555;133735,1121;206211,9201;Dalstraat;4;
3487558;133730,4982;206204,5447;Dalstraat;6;
3487564;133681,6103;206168,6961;Dalstraat;15;
3487576;133682,2577;206133,8212;Dalstraat;36;
3487600;133632,4812;206069,6297;Dalstraat;66;
3493474;133767,7885;206000,6;Hemelaerstraat;54;
3493507;133746,8774;205973,7564;Hemelaerstraat;68;
3494072;134086,9971;205874,8375;Hendrik Heymanplein;32;
3494078;134107,1463;205888,7452;Hendrik Heymanplein;38;
3494086;134088,5575;205871,5132;Hendrik Heymanplein;48;
3494152;134093,8202;205816,8318;Hendrik Heymanplein;106;
3494255;134010,5688;205760,9974;Hendrik Heymanplein;218;
3494265;134000,3677;205752,9372;Hendrik Heymanplein;232;
3494321;133903,1008;206530,8797;Hofstraat;35;
3494325;133910,1414;206544,4103;Hofstraat;41;
3494332;133916,0596;206562,6909;Hofstraat;47;
3494374;133762,5575;206280,21;Hofstraat;96;
3494417;133784,3;206402,5063;Hofstraat;134;
3494731;133838,0505;206566,3606;Hofstraat;138;
3495656;133904,3667;205612,8011;Hoveniersstraat;84;
3497455;134270,4968;206101,1257;Kalkstraat;13;
3497465;134293,8776;206089,8142;Kalkstraat;19;
3498042;133667,3102;206173,3491;Kasteelstraat;9;
3498069;133662,0338;206184,6707;Kasteelstraat;29;
3498076;133654,4317;206182,8968;Kasteelstraat;33;
3498129;133635,7593;206199,6089;Kasteelstraat;71;
3498133;133601,8745;206230,4029;Kasteelstraat;81;
3498135;133596,9795;206234,2938;Kasteelstraat;83;
3498137;133584,1772;206245,4644;Kasteelstraat;89;
3498144;133545,2787;206279,0009;Kasteelstraat;97;
3498151;133541,9337;206283,1025;Kasteelstraat;105;
3498185;133501,841;206314,8728;Kasteelstraat;149;
3500025;133980,011;206660,4667;Kleine Laan;8;
3500028;133989,0015;206665,3798;Kleine Laan;10;
3500035;134009,0632;206677,9826;Kleine Laan;14;
3500511;134074,989;205881,9609;Kokkelbeekstraat;3;
3500512;134085,0297;205889,9663;Kokkelbeekstraat;5;
3500525;134074,1749;205874,9053;Kokkelbeekstraat;11;
3500536;134096,6308;205893,2906;Kokkelbeekstraat;15;
3500547;134074,3106;205867,1034;Kokkelbeekstraat;19;
3500566;134078,8649;205867,0574;Kokkelbeekstraat;29;
3500579;134103,2115;205885,0817;Kokkelbeekstraat;37;
3500608;134121,1126;205839,5723;Kokkelbeekstraat;55;
3500618;134124,3101;205813,5003;Kokkelbeekstraat;63;
3500645;134162,07;205725,0842;Kokkelbeekstraat;95;
3500771;134019,491;206184,4905;Collegestraat;3;
3500822;134166,8996;205646,1316;Kongostraat;5;
3500859;134059,1084;205603,5521;Kongostraat;53;
3503407;133904,5062;206058,3943;Grote Markt;3;
3503408;133905,4202;206048,7919;Grote Markt;4;
3503416;133939,5233;206019,1278;Grote Markt;12;
3503418;133965,9364;205994,2229;Grote Markt;17;
3503443;134059,9284;205923,1126;Grote Markt;33;
3503447;134137,7854;205935,3865;Grote Markt;36;
3503468;134092,9876;206102,8079;Grote Markt;54;
3503470;134073,913;206149,1279;Grote Markt;58;
3503471;134061,8962;206146,0488;Grote Markt;60;
3503473;134057,3936;206175,3989;Grote Markt;61;
3503476;134048,6935;206152,0385;Grote Markt;63;
3503478;134041,6963;206159,5073;Grote Markt;64;
3503484;134026,0753;206156,4367;Grote Markt;67;
3504585;134203,8715;206169,581;Houtbriel;13;
3504595;134199,1727;206119,6545;Houtbriel;23;
3504599;134157,6383;206118,4754;Houtbriel;27;
3504603;134141,8453;206113,1418;Houtbriel;29;
3508493;133906,2488;205970,6166;Nieuwstraat;17;
3508510;133879,0709;205946,6291;Nieuwstraat;27;
3508517;133869,1346;205939,9756;Nieuwstraat;31;
3508520;133848,448;205890,9819;Nieuwstraat;34;
3508535;133826,8335;205867,6904;Nieuwstraat;44;
3509097;133860,8498;206207,7783;Onze-Lieve-Vrouwplein;4;
3509104;133869,8943;206274,8914;Onze-Lieve-Vrouwplein;8;
3509109;133829,3151;206245,8296;Onze-Lieve-Vrouwplein;9;
3509124;133757,8891;206214,4059;Onze-Lieve-Vrouwplein;23;
3509152;133887,1173;206076,5715;Onze-Lieve-Vrouwstraat;4;
3510166;133969,8109;206168,4092;Parkstraat;3;
3511275;134183,121;205940,0164;Grote Peperstraat;10;
3511389;133694,6365;206249,8385;Plezantstraat;8;
3511420;133659,4724;206272,3006;Plezantstraat;20;
3511434;133751,4092;206271,5135;Plezantstraat;23;
3511437;133648,3253;206280,3622;Plezantstraat;24;
3511440;133748,0467;206273,5481;Plezantstraat;25;
3511456;133626,0052;206293,2824;Plezantstraat;32;
3511474;133594,6605;206314,5849;Plezantstraat;42;
3511509;133725,0999;206280,6984;Plezantstraat;53;
3511531;133728,0566;206285,1266;Plezantstraat;61;
3511542;133733,7147;206287,9571;Plezantstraat;67;
3511545;133531,7102;206364,9191;Plezantstraat;68;
3511699;133547,6678;206412,0668;Plezantstraat;159;
3512864;134321,3886;206489,7763;Regentieplein;47;
3512887;134223,3687;206521,9726;Regentiestraat;11;
3513808;134199,5402;206066,3294;Sacramentsstraat;9;
3515253;134204,6827;206719,5062;Stationsplein;12;
3515272;134084,9805;206165,7046;Stationsstraat;4;
3515280;134088,2092;206178,7193;Stationsstraat;8;
3515326;134137,7477;206311,6003;Stationsstraat;43;
3515331;134110,0026;206318,9835;Stationsstraat;46;
3515338;134144,2661;206356,2832;Stationsstraat;55;
3515347;134116,0131;206368,4227;Stationsstraat;60;
3515396;134168,1083;206526,327;Stationsstraat;95;
3515404;134172,893;206554,9854;Stationsstraat;101;
3515420;134165,5395;206682,9543;Stationsstraat;116;
3515430;134170,07;206702,0706;Stationsstraat;122;
3515432;134189,6744;206655,3043;Stationsstraat;125;
3515737;134075,9348;205706,8967;Mgr. Stillemansstraat;24;
3515739;134037,2298;205719,2965;Mgr. Stillemansstraat;25;
3515743;134029,0569;205718,2038;Mgr. Stillemansstraat;27;
3515754;134014,2993;205711,8711;Mgr. Stillemansstraat;33;
3515793;133906,1157;205696,1034;Mgr. Stillemansstraat;61;
3515799;133892,8365;205693,8363;Mgr. Stillemansstraat;65;
3517985;134220,4499;206410,7967;Dokter Verdurmenstraat;14;
3517990;134252,6255;206385,575;Dokter Verdurmenstraat;19;
3517998;134272,5653;206382,4028;Dokter Verdurmenstraat;23;
3518012;134294,2173;206378,8389;Dokter Verdurmenstraat;29;
3525109;134289,9038;206258,9211;Zamanstraat;20;
3525119;134300,2665;206299,6472;Zamanstraat;34;
3525206;134331,0836;206462,9854;Zamanstraat;66;
3529762;133759,8163;205919,5742;Kroonmolenstraat;15;
3948575;134020,673;206592,1649;Broodstraat;3;
3948576;134006,0775;206604,461;Broodstraat;4;
3948662;133835,7386;206121,9739;Hemelaerstraat;3;
3948664;133735,3622;205992,7854;Hemelaerstraat;57;
3948771;133575,8105;206322,1994;Plezantstraat;48;
3948804;134180,3392;206596,556;Stationsstraat;111;
3948808;133881,6302;205693,1885;Mgr. Stillemansstraat;67;
3948839;134286,2178;206402,1489;Dokter Verdurmenstraat;32;
3948882;134304,1681;206317,2076;Zamanstraat;42;
4032329;133643,7508;206283,4655;Plezantstraat;26;
4144774;133939,3378;206577,0918;Casinostraat;41;
4167628;133762,0611;206268,7915;Hofstraat;12;
4178457;134179,798;206396,6624;Dokter Verdurmenstraat;3;
4207574;134047,7658;205723,3424;Mgr. Stillemansstraat;21;
4247935;133889,0384;206502,198;Hofstraat;23;
4442019;133675,6107;206125,0161;Dalstraat;40;
4442041;133788,6017;206032,4605;Hemelaerstraat;38;
4442048;133776,3371;206015,0293;Hemelaerstraat;48;
4443747;133816,6442;205857,621;Nieuwstraat;48;
4444137;133826,2465;205779,9887;Hoveniersstraat;26;
4444512;134164,3909;206494,6532;Stationsstraat;87;
4444558;134095,3754;206230,7264;Stationsstraat;22;
4444710;134297,6279;206288,6914;Zamanstraat;30;
4448167;134192,4255;206671,6178;Stationsstraat;129;
4454558;134211,5632;205950,5583;Grote Peperstraat;20;
4455657;134273,5798;205996,6736;Apostelstraat;39;
4455689;133974,255;206570,1873;Casinostraat;33;
4455761;134011,8684;206552,1697;Richard Van Britsomstraat;8;
4458322;133659,9676;206182,7762;Kasteelstraat;27;
4460271;134176,1347;206158,26;Houtbriel;9;
4461508;133739,6274;206284,627;Plezantstraat;63;
4461521;133700,0819;206288,3025;Plezantstraat;105;
4461525;133702,2453;206299,4011;Plezantstraat;123;
4461667;133977,8861;205676,0166;Mgr. Stillemansstraat;50;
4461769;134160,5422;205730,8682;Kokkelbeekstraat;93;
4464629;133548,2111;206350,4479;Plezantstraat;60;
4466043;133995,0846;206257,3372;Collegestraat;16;
483044;133875,4634;206454,2328;Hofstraat;15;
5320464;133762,1754;206268,8277;Hofstraat;10;
5425190;133990,6077;206463,7702;Richard Van Britsomstraat;26;
5738656;133762,2647;206268,8862;Hofstraat;6;
62555;134294,2316;206573,0445;Prins Albertstraat;41;
62560;134170,9138;206708,1843;Stationsstraat;124;
62567;134047,8318;206688,9073;Broodstraat;49;
62577;134252,7196;206536,3993;Regentiestraat;16;
68466;134282,5064;206232,8794;Zamanstraat;10;
69560;134187,5215;206549,5668;Regentiestraat;2;
69561;134238,0632;206539,6035;Regentiestraat;14;
69563;134282,3411;206507,3839;Regentiestraat;29;
69572;134130,424;206254,7078;Stationsstraat;31;
69574;134085,7597;206156,3756;Stationsstraat;2;
69576;134092,3525;206205,1105;Stationsstraat;14;
69585;134142,3314;206539,2154;Casinostraat;1;
72521;134258,1583;205968,9646;Grote Peperstraat;38;
76234;134185,6773;206115,8812;Houtbriel;25;
76241;134162,6875;206153,7631;Houtbriel;8;
9515;133725,1372;206230,3895;Plezantstraat;2;
96725;134129,6575;205804,7512;Kokkelbeekstraat;65;
96770;133892,4335;205818,2584;de Castrodreef;2;
977870;134131,3233;205965,6965;Grote Markt;39;
977876;134214,6683;206014,9788;Apostelstraat;21;
977888;134317,3215;206014,5745;Kleine Peperstraat;6;
977892;134295,4276;205990,0388;Grote Peperstraat;50;
106578;134075,7477;206550,2328;Casinostraat;13;
1344194;133830,4931;206086,6626;Hemelaerstraat;12;
1517529;134262,7743;206190,1189;Ankerstraat;14;
3484798;134255,5937;206186,129;Ankerstraat;10;
3487556;133707,3544;206200,1254;Dalstraat;5;
3494138;134101,5833;205871,1739;Hendrik Heymanplein;94;
3500654;134173,4429;205699,9098;Kokkelbeekstraat;105;
3509145;133793,4296;206176,3267;Onze-Lieve-Vrouwplein;30;
3515321;134105,9659;206295,3638;Stationsstraat;38;
3515701;134118,9625;205752,4766;Mgr. Stillemansstraat;3;
3529765;133754,8772;205923,7982;Kroonmolenstraat;17;
3529769;133739,0193;205928,3737;Kroonmolenstraat;19;
3925971;134121,9082;205848,7927;Kokkelbeekstraat;49;
3961280;133904,0442;205943,8807;Nieuwstraat;18;
4006447;134006,1475;206526,7215;Richard Van Britsomstraat;18;
4093051;134050,4359;205601,1978;Kongostraat;57;
4443721;133920,8954;205962,511;Nieuwstraat;12;
4455722;134028,2523;206617,1783;Broodstraat;15;
4460318;134212,0539;206175,4523;Houtbriel;14;
5834628;133715,635;205965,8078;Hemelaerstraat;73;
69578;134103,3692;206275,8044;Stationsstraat;34;
76230;134226,4757;206120,3246;Houtbriel;18;
76249;134308,3401;206083,1311;Kalkstraat;23;
1191990;133924,6036;206156,9553;Parkstraat;12;
3487259;134052,5027;206578,7887;Casinostraat;6;
3487261;134110,9732;206543,4105;Casinostraat;7;
