4547963;W01-C-Roeselare-FH04;12267;1252064;11067912;;W01-C-Roeselare-FH04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20180514;20210113
4547963;W01-C-Roeselare-FH04;12267;875285;10589038;;W01-C-Roeselare-FH04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181001;20210113
