8105287;W03-C-Antwerpen-West-FH01;19074;108287;1768938;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108288;11077238;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108288;11077239;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108288;1725424;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108288;1725425;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108289;1632758;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200422;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108289;1632759;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200422;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108289;1632760;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200422;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108298;11078032;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108298;1771617;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108300;10372383;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108300;10372384;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108300;10372610;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108300;10372611;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108300;10372782;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108300;10372783;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108300;10374557;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108300;10374558;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108301;11076641;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108301;11307065;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108301;11307066;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108332;1759461;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108332;1759591;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108332;1759702;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;108332;1759868;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200712;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;109084;1764547;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;109084;1764555;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;109084;1765012;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1128037;1668791;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;11985;11077230;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;11985;1754943;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;11985;1754944;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1735097;1713273;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1735097;1713274;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
