LAM MK;xPos;yPos;Street;Nr;Suffix
662065;219334,441;179967,98;Abraham Orteliuslaan;1;
662064;219300,561;179966,482;Abraham Orteliuslaan;2;
662063;219343,972;180031,604;Abraham Orteliuslaan;3;
662062;219306,839;180000,385;Abraham Orteliuslaan;4;
666215;219354,535;180076,095;Abraham Orteliuslaan;5;
662061;219313,282;180037,742;Abraham Orteliuslaan;6;
666213;219325,913;180089,626;Abraham Orteliuslaan;8;
666216;219368,364;180115,365;Abraham Orteliuslaan;9;
666214;219334,077;180125,183;Abraham Orteliuslaan;10;
2432827;219341,244;180163,437;Abraham Orteliuslaan;12;
2432830;219351,053;180180,738;Abraham Orteliuslaan;18;
2432831;219377,799;180180,239;Abraham Orteliuslaan;20;
2432832;219384,672;180178,352;Abraham Orteliuslaan;22;
2432833;219390,534;180176,128;Abraham Orteliuslaan;24;
2432835;219396,396;180174,107;Abraham Orteliuslaan;26;
2432837;219403;180172,085;Abraham Orteliuslaan;28;
3937568;219420,318;180165,078;Abraham Orteliuslaan;30;
666202;219429,145;180161,978;Abraham Orteliuslaan;32;
78243;218442,547;179728,092;Albrecht Rodenbachstraat;20;
2445097;219220,961;179821,798;Andreas Vesaliuslaan;1;
662069;219258,046;179830,717;Andreas Vesaliuslaan;3;
662068;219209,163;179851,561;Andreas Vesaliuslaan;4;
2445103;219265,048;179832,789;Andreas Vesaliuslaan;5;
2445106;219214,939;179853,264;Andreas Vesaliuslaan;6;
2445110;219270,887;179834,768;Andreas Vesaliuslaan;7;
2445113;219220,664;179855,332;Andreas Vesaliuslaan;8;
2445115;219276,815;179836,352;Andreas Vesaliuslaan;9;
2445117;219226,59;179856,617;Andreas Vesaliuslaan;10;
2445118;219282,856;179838,14;Andreas Vesaliuslaan;11;
2445121;219242,544;179863,926;Andreas Vesaliuslaan;12;
2445124;219288,947;179840,114;Andreas Vesaliuslaan;13;
4861426;219248,837;179865,772;Andreas Vesaliuslaan;14;
2445126;219295,063;179841,735;Andreas Vesaliuslaan;15;
2445129;219254,707;179867,494;Andreas Vesaliuslaan;16;
2445132;219300,887;179843,459;Andreas Vesaliuslaan;17;
2445134;219260,956;179869,327;Andreas Vesaliuslaan;18;
2445137;219319,141;179833,111;Andreas Vesaliuslaan;19;
2445139;219277,87;179871,814;Andreas Vesaliuslaan;20;
2445142;219325,191;179831,672;Andreas Vesaliuslaan;21;
1490734;219284,028;179873,569;Andreas Vesaliuslaan;22;
2445149;219331,049;179830,279;Andreas Vesaliuslaan;23;
2445151;219290,047;179875,428;Andreas Vesaliuslaan;24;
2445153;219337,367;179828,776;Andreas Vesaliuslaan;25;
2445155;219295,495;179876,971;Andreas Vesaliuslaan;26;
662066;219301,79;179878,837;Andreas Vesaliuslaan;28;
662067;219320,766;179883,848;Andreas Vesaliuslaan;30;
2445159;219326,666;179882,2;Andreas Vesaliuslaan;32;
2445162;219332,765;179881,023;Andreas Vesaliuslaan;34;
2445164;219338,719;179879,62;Andreas Vesaliuslaan;36;
2445167;219344,649;179878,227;Andreas Vesaliuslaan;38;
662070;219351,122;179877,243;Andreas Vesaliuslaan;40;
662011;219365,375;179857,286;Andreas Vesaliuslaan;42;
2445171;219363,87;179850,347;Andreas Vesaliuslaan;44;
2445174;219362,7;179844,494;Andreas Vesaliuslaan;46;
662010;219361,279;179838,475;Andreas Vesaliuslaan;48;
662561;219034,046;179699,02;Bondgenotenlaan;1;
662563;219061,134;179730,54;Bondgenotenlaan;2;
662560;219027,023;179779,7;Bondgenotenlaan;3;
2409675;219066,47;179711,051;Bondgenotenlaan;4;
2409677;219068,91;179704,538;Bondgenotenlaan;6;
2409679;219029,531;179791,656;Bondgenotenlaan;7;
2409680;219073,036;179687,514;Bondgenotenlaan;8;
2409681;219030,495;179797,632;Bondgenotenlaan;9;
662562;219075,033;179680,197;Bondgenotenlaan;10;
662451;219031,299;179804,036;Bondgenotenlaan;11;
6052413;219081;179669;Bondgenotenlaan;12;
662449;219046,336;179821,168;Bondgenotenlaan;13;
2409688;219053,944;179821,503;Bondgenotenlaan;15;
2409690;219060,215;179821,837;Bondgenotenlaan;17;
662447;219066,569;179822,004;Bondgenotenlaan;19;
2409691;219089,621;179809,56;Bondgenotenlaan;21;
2409694;219091,567;179802,775;Bondgenotenlaan;23;
662321;218915,493;180008,111;Casterstraat;70;
662323;218915,66;179999,834;Casterstraat;72;
662594;218912,901;179984,868;Casterstraat;74;
4845867;218906,798;179969,736;Casterstraat;76;
5884925;218783;179894;Casterstraat;77;
4845868;218906,108;179964,516;Casterstraat;78;
662593;218900,444;179947,914;Casterstraat;80;
662592;218846,493;179868,026;Casterstraat;81;
662591;218886,9;179857,119;Casterstraat;82;
2411950;218845,03;179858,757;Casterstraat;83;
2411952;218882,803;179837,053;Casterstraat;84;
4845864;218845,086;179840,729;Casterstraat;85;
4845925;218881,762;179829,943;Casterstraat;86;
2411954;218844,106;179834,078;Casterstraat;87;
2411956;218880,401;179823,469;Casterstraat;88;
2411958;218843,276;179827,679;Casterstraat;89;
2411961;218879,376;179817,322;Casterstraat;90;
662589;218842,296;179821,754;Casterstraat;91;
2411966;218880,228;179800,718;Casterstraat;92;
