OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
861758,"EVERE - FH05","BUILDING template",1325304,,1325304,"Francois Villonlaan - Avenue Francois Villon",29,,,,,Y
861759,"EVERE - FH05","BUILDING template",1437988,,1437988,"Galgelaan - Avenue du Gibet",16,,,,,Y
861760,"EVERE - FH05","BUILDING template",1475527,,1475527,"Platolaan - Avenue Platon",16,,,,,Y
861761,"EVERE - FH05","BUILDING template",1621278,,1621278,"Platolaan - Avenue Platon",2,,,,,Y
861762,"EVERE - FH05","BUILDING template",1621279,,1621279,"Platolaan - Avenue Platon",3,,,,,Y
861763,"EVERE - FH05","BUILDING template",1621280,,1621280,"Platolaan - Avenue Platon",4,,,,,Y
861764,"EVERE - FH05","BUILDING template",1621281,,1621281,"Platolaan - Avenue Platon",5,,,,,Y
861765,"EVERE - FH05","BUILDING template",1621282,,1621282,"Platolaan - Avenue Platon",6,,,,,Y
861766,"EVERE - FH05","BUILDING template",1621283,,1621283,"Platolaan - Avenue Platon",7,,,,,Y
861767,"EVERE - FH05","BUILDING template",1621284,,1621284,"Platolaan - Avenue Platon",8,,,,,Y
861768,"EVERE - FH05","BUILDING template",1621285,,1621285,"Platolaan - Avenue Platon",9,,,,,Y
861769,"EVERE - FH05","BUILDING template",1621286,,1621286,"Platolaan - Avenue Platon",10,,,,,Y
861770,"EVERE - FH05","BUILDING template",1621287,,1621287,"Platolaan - Avenue Platon",11,,,,,Y
861771,"EVERE - FH05","BUILDING template",1621288,,1621288,"Platolaan - Avenue Platon",14,,,,,Y
861772,"EVERE - FH05","BUILDING template",1621289,,1621289,"Platolaan - Avenue Platon",15,,,,,Y
861773,"EVERE - FH05","BUILDING template",1621290,,1621290,"Platolaan - Avenue Platon",19,,,,,Y
861774,"EVERE - FH05","BUILDING template",1621291,,1621291,"Platolaan - Avenue Platon",21,,,,,Y
861775,"EVERE - FH05","BUILDING template",1621554,,1621554,Zaventemstraat,60,,,,,Y
861776,"EVERE - FH05","BUILDING template",1622424,,1622424,"Duiveltjesgaarde - Clos des Diablotins",2,,,,,Y
861777,"EVERE - FH05","BUILDING template",1622425,,1622425,"Duiveltjesgaarde - Clos des Diablotins",3,,,,,Y
861778,"EVERE - FH05","BUILDING template",1622426,,1622426,"Duiveltjesgaarde - Clos des Diablotins",4,,,,,Y
861779,"EVERE - FH05","BUILDING template",1622427,,1622427,"Duiveltjesgaarde - Clos des Diablotins",6,,,,,Y
861780,"EVERE - FH05","BUILDING template",1622428,,1622428,"Duiveltjesgaarde - Clos des Diablotins",7,,,,,Y
861781,"EVERE - FH05","BUILDING template",1622429,,1622429,"Duiveltjesgaarde - Clos des Diablotins",8,,,,,Y
861782,"EVERE - FH05","BUILDING template",1622430,,1622430,"Duiveltjesgaarde - Clos des Diablotins",9,,,,,Y
861783,"EVERE - FH05","BUILDING template",1622431,,1622431,"Duiveltjesgaarde - Clos des Diablotins",10,,,,,Y
861784,"EVERE - FH05","BUILDING template",1622432,,1622432,"Duiveltjesgaarde - Clos des Diablotins",11,,,,,Y
861785,"EVERE - FH05","BUILDING template",1622433,,1622433,"Duiveltjesgaarde - Clos des Diablotins",14,,,,,Y
861786,"EVERE - FH05","BUILDING template",1622434,,1622434,"Duiveltjesgaarde - Clos des Diablotins",16,,,,,Y
861787,"EVERE - FH05","BUILDING template",1622435,,1622435,"Duiveltjesgaarde - Clos des Diablotins",20,,,,,Y
861788,"EVERE - FH05","BUILDING template",1622436,,1622436,"Duiveltjesgaarde - Clos des Diablotins",21,,,,,Y
861789,"EVERE - FH05","BUILDING template",1622437,,1622437,"Duiveltjesgaarde - Clos des Diablotins",22,,,,,Y
861790,"EVERE - FH05","BUILDING template",1622438,,1622438,"Duiveltjesgaarde - Clos des Diablotins",23,,,,,Y
861791,"EVERE - FH05","BUILDING template",1622439,,1622439,"Duiveltjesgaarde - Clos des Diablotins",24,,,,,Y
861792,"EVERE - FH05","BUILDING template",1622440,,1622440,"Duiveltjesgaarde - Clos des Diablotins",25,,,,,Y
861793,"EVERE - FH05","BUILDING template",1622441,,1622441,"Duiveltjesgaarde - Clos des Diablotins",28,,,,,Y
861794,"EVERE - FH05","BUILDING template",1622442,,1622442,"Duiveltjesgaarde - Clos des Diablotins",32,,,,,Y
861795,"EVERE - FH05","BUILDING template",1622443,,1622443,"Duiveltjesgaarde - Clos des Diablotins",33,,,,,Y
861796,"EVERE - FH05","BUILDING template",1622444,,1622444,"Duiveltjesgaarde - Clos des Diablotins",34,,,,,Y
861797,"EVERE - FH05","BUILDING template",1622445,,1622445,"Duiveltjesgaarde - Clos des Diablotins",37,,,,,Y
861798,"EVERE - FH05","BUILDING template",1622446,,1622446,"Duiveltjesgaarde - Clos des Diablotins",38,,,,,Y
861799,"EVERE - FH05","BUILDING template",1622447,,1622447,"Duiveltjesgaarde - Clos des Diablotins",39,,,,,Y
861800,"EVERE - FH05","BUILDING template",1623001,,1623001,"Clos des Lauriers Roses - Oleandergaard",2,,,,,Y
861801,"EVERE - FH05","BUILDING template",1623002,,1623002,"Clos des Lauriers Roses - Oleandergaard",3,,,,,Y
861802,"EVERE - FH05","BUILDING template",1623003,,1623003,"Clos des Lauriers Roses - Oleandergaard",4,,,,,Y
861803,"EVERE - FH05","BUILDING template",1623004,,1623004,"Clos des Lauriers Roses - Oleandergaard",5,,,,,Y
861804,"EVERE - FH05","BUILDING template",1623005,,1623005,"Clos des Lauriers Roses - Oleandergaard",6,,,,,Y
861805,"EVERE - FH05","BUILDING template",1623007,,1623007,"Clos des Lauriers Roses - Oleandergaard",9,,,,,Y
861806,"EVERE - FH05","BUILDING template",1623008,,1623008,"Clos des Lauriers Roses - Oleandergaard",10,,,,,Y
861807,"EVERE - FH05","BUILDING template",1623009,,1623009,"Clos des Lauriers Roses - Oleandergaard",11,,,,,Y
861808,"EVERE - FH05","BUILDING template",1623010,,1623010,"Clos des Lauriers Roses - Oleandergaard",12,,,,,Y
861809,"EVERE - FH05","BUILDING template",1623011,,1623011,"Clos des Lauriers Roses - Oleandergaard",13,,,,,Y
861810,"EVERE - FH05","BUILDING template",1623013,,1623013,"Clos des Lauriers Roses - Oleandergaard",16,,,,,Y
861811,"EVERE - FH05","BUILDING template",1623014,,1623014,"Clos des Lauriers Roses - Oleandergaard",17,,,,,Y
861812,"EVERE - FH05","BUILDING template",1623015,,1623015,"Clos des Lauriers Roses - Oleandergaard",18,,,,,Y
861813,"EVERE - FH05","BUILDING template",1623018,,1623018,"Clos des Lauriers Roses - Oleandergaard",21,,,,,Y
861814,"EVERE - FH05","BUILDING template",1623019,,1623019,"Clos des Lauriers Roses - Oleandergaard",22,,,,,Y
861815,"EVERE - FH05","BUILDING template",1623022,,1623022,"Clos des Lauriers Roses - Oleandergaard",26,,,,,Y
861816,"EVERE - FH05","BUILDING template",1623023,,1623023,"Clos des Lauriers Roses - Oleandergaard",27,,,,,Y
861817,"EVERE - FH05","BUILDING template",1623024,,1623024,"Clos des Lauriers Roses - Oleandergaard",28,,,,,Y
861818,"EVERE - FH05","BUILDING template",1623025,,1623025,"Clos des Lauriers Roses - Oleandergaard",29,,,,,Y
861819,"EVERE - FH05","BUILDING template",1623029,,1623029,"Clos des Lauriers Roses - Oleandergaard",33,,,,,Y
861820,"EVERE - FH05","BUILDING template",1623030,,1623030,"Clos des Lauriers Roses - Oleandergaard",34,,,,,Y
861821,"EVERE - FH05","BUILDING template",1623031,,1623031,"Clos des Lauriers Roses - Oleandergaard",35,,,,,Y
861822,"EVERE - FH05","BUILDING template",1623033,,1623033,"Clos des Lauriers Roses - Oleandergaard",38,,,,,Y
861823,"EVERE - FH05","BUILDING template",1623034,,1623034,"Clos des Lauriers Roses - Oleandergaard",40,,,,,Y
861824,"EVERE - FH05","BUILDING template",1623035,,1623035,"Clos des Lauriers Roses - Oleandergaard",41,,,,,Y
861825,"EVERE - FH05","BUILDING template",1623036,,1623036,"Clos des Lauriers Roses - Oleandergaard",42,,,,,Y
861826,"EVERE - FH05","BUILDING template",1623039,,1623039,"Clos des Lauriers Roses - Oleandergaard",45,,,,,Y
861827,"EVERE - FH05","BUILDING template",1623040,,1623040,"Clos des Lauriers Roses - Oleandergaard",47,,,,,Y
861828,"EVERE - FH05","BUILDING template",1623041,,1623041,"Clos des Lauriers Roses - Oleandergaard",48,,,,,Y
861829,"EVERE - FH05","BUILDING template",1623042,,1623042,"Clos des Lauriers Roses - Oleandergaard",49,,,,,Y
861830,"EVERE - FH05","BUILDING template",1623045,,1623045,"Clos des Lauriers Roses - Oleandergaard",52,,,,,Y
861831,"EVERE - FH05","BUILDING template",1623046,,1623046,"Clos des Lauriers Roses - Oleandergaard",54,,,,,Y
861832,"EVERE - FH05","BUILDING template",1623048,,1623048,"Clos des Lauriers Roses - Oleandergaard",58,,,,,Y
861833,"EVERE - FH05","BUILDING template",1623049,,1623049,"Clos des Lauriers Roses - Oleandergaard",59,,,,,Y
861834,"EVERE - FH05","BUILDING template",1623051,,1623051,"Clos des Lauriers Roses - Oleandergaard",62,,,,,Y
861835,"EVERE - FH05","BUILDING template",1623052,,1623052,"Clos des Lauriers Roses - Oleandergaard",63,,,,,Y
861836,"EVERE - FH05","BUILDING template",1623054,,1623054,"Clos des Lauriers Roses - Oleandergaard",66,,,,,Y
861837,"EVERE - FH05","BUILDING template",1623055,,1623055,"Clos des Lauriers Roses - Oleandergaard",67,,,,,Y
