OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
721824,"KNOKKE-HEIST - FH06","BUILDING template",1024246,,1024246,"Paul Parmentierlaan",236,,,,,Y
721825,"KNOKKE-HEIST - FH06","BUILDING template",12838,,12838,Meerlaan,80,,,,,Y
721826,"KNOKKE-HEIST - FH06","BUILDING template",12854,,12854,Zonnelaan,10,,,,,Y
721827,"KNOKKE-HEIST - FH06","BUILDING template",1288479,,1288479,"Paul Parmentierlaan",230,,,,,Y
721828,"KNOKKE-HEIST - FH06","BUILDING template",13070,,13070,"Paul Parmentierlaan",271,,,,,Y
721829,"KNOKKE-HEIST - FH06","BUILDING template",13072,,13072,"Sylvain Dupuisstraat",53,,,,,Y
721830,"KNOKKE-HEIST - FH06","BUILDING template",13074,,13074,Koningslaan,129,,,,,Y
721831,"KNOKKE-HEIST - FH06","BUILDING template",1320090,,1320090,Sterrenlaan,11,,,,,Y
721832,"KNOKKE-HEIST - FH06","BUILDING template",1327501,,1327501,"Jozef Nellenslaan",221,,,,,Y
721833,"KNOKKE-HEIST - FH06","BUILDING template",1327502,,1327502,"Paul Parmentierlaan",226,,,,,Y
721834,"KNOKKE-HEIST - FH06","BUILDING template",1357249,,1357249,"Paul Parmentierlaan",215,,,,,Y
721835,"KNOKKE-HEIST - FH06","BUILDING template",1389323,,1389323,"Paul Parmentierlaan",247,,,,,Y
721836,"KNOKKE-HEIST - FH06","BUILDING template",1389366,,1389366,Koningslaan,238,,,,,Y
721837,"KNOKKE-HEIST - FH06","BUILDING template",1389515,,1389515,"Sylvain Dupuisstraat",34,,,,,Y
721838,"KNOKKE-HEIST - FH06","BUILDING template",1442660,,1442660,"Paul Parmentierlaan",233,,,,,Y
721839,"KNOKKE-HEIST - FH06","BUILDING template",1448395,,1448395,Koningslaan,236,,,,,Y
721840,"KNOKKE-HEIST - FH06","BUILDING template",1454526,,1454526,"Paul Parmentierlaan",216,,,,,Y
721841,"KNOKKE-HEIST - FH06","BUILDING template",1470497,,1470497,"Jozef Nellenslaan",147,,,,,Y
721842,"KNOKKE-HEIST - FH06","BUILDING template",1473385,,1473385,Koningslaan,234,,,,,Y
721843,"KNOKKE-HEIST - FH06","BUILDING template",1478070,,1478070,Blancgarinstraat,24,,,,,Y
721844,"KNOKKE-HEIST - FH06","BUILDING template",1481972,,1481972,Meerminlaan,28,,,,,Y
721845,"KNOKKE-HEIST - FH06","BUILDING template",1494837,,1494837,"Paul Parmentierlaan",207,,,,,Y
721846,"KNOKKE-HEIST - FH06","BUILDING template",2757976,,2757976,Bayauxlaan,16,,,,,Y
721847,"KNOKKE-HEIST - FH06","BUILDING template",2757979,,2757979,Bayauxlaan,20,,,,,Y
721848,"KNOKKE-HEIST - FH06","BUILDING template",2757982,,2757982,Bayauxlaan,28,,,,,Y
721849,"KNOKKE-HEIST - FH06","BUILDING template",2757985,,2757985,Bayauxlaan,34,,,,,Y
721850,"KNOKKE-HEIST - FH06","BUILDING template",2758121,,2758121,Blancgarinstraat,17,,,,,Y
721851,"KNOKKE-HEIST - FH06","BUILDING template",2758123,,2758123,Blancgarinstraat,19,,,,,Y
721852,"KNOKKE-HEIST - FH06","BUILDING template",2758127,,2758127,Blancgarinstraat,26,,,,,Y
721853,"KNOKKE-HEIST - FH06","BUILDING template",2758128,,2758128,Blancgarinstraat,28,,,,,Y
721854,"KNOKKE-HEIST - FH06","BUILDING template",2758591,,2758591,Canadasquare,7,,,,,Y
721855,"KNOKKE-HEIST - FH06","BUILDING template",2758593,,2758593,Canadasquare,8,,,,,Y
721856,"KNOKKE-HEIST - FH06","BUILDING template",2758595,,2758595,Canadasquare,10,,,,,Y
721857,"KNOKKE-HEIST - FH06","BUILDING template",2759385,,2759385,"Sylvain Dupuisstraat",6,,,,,Y
721858,"KNOKKE-HEIST - FH06","BUILDING template",2759387,,2759387,"Sylvain Dupuisstraat",7,,,,,Y
721859,"KNOKKE-HEIST - FH06","BUILDING template",2759388,,2759388,"Sylvain Dupuisstraat",8,,,,,Y
721860,"KNOKKE-HEIST - FH06","BUILDING template",2759389,,2759389,"Sylvain Dupuisstraat",10,,,,,Y
