LAM MK;xPos;yPos;Street;Nr;Suffix
5349276;153972,539;120623,13;Avenue Albert 1er(Marcinelle);71;
165020;153968,346;120613,955;Avenue Albert 1er(Marcinelle);73;
2020926;153966,968;120604,217;Avenue Albert 1er(Marcinelle);75;
165019;153964,548;120596,501;Avenue Albert 1er(Marcinelle);77;
163684;153990,449;120939,954;Avenue Albert 1er(Montsurmarchienne);3;
2115603;154026,94;120959,933;Avenue Albert 1er(Montsurmarchienne);4;
2115604;154001,667;120923,376;Avenue Albert 1er(Montsurmarchienne);5;
2115605;154008,406;120908,053;Avenue Albert 1er(Montsurmarchienne);7;
2115606;154011,341;120894,205;Avenue Albert 1er(Montsurmarchienne);9;
2115607;154020,474;120871,844;Avenue Albert 1er(Montsurmarchienne);11;
163669;154018,943;120849,11;Avenue Albert 1er(Montsurmarchienne);13;
2115609;154018,025;120835,805;Avenue Albert 1er(Montsurmarchienne);13;A
2115613;154019,476;120827,915;Avenue Albert 1er(Montsurmarchienne);15;
2115615;154023,105;120820,021;Avenue Albert 1er(Montsurmarchienne);17;
2115616;154025,21;120812,588;Avenue Albert 1er(Montsurmarchienne);19;
163660;154026,854;120805,387;Avenue Albert 1er(Montsurmarchienne);21;
163663;154026,385;120798,302;Avenue Albert 1er(Montsurmarchienne);23;
2115620;154020,145;120777,608;Avenue Albert 1er(Montsurmarchienne);29;
2115621;154016,648;120771,29;Avenue Albert 1er(Montsurmarchienne);31;
2115623;154012,994;120763,935;Avenue Albert 1er(Montsurmarchienne);33;
2115625;154011,855;120751,296;Avenue Albert 1er(Montsurmarchienne);35;
2115627;154006,496;120734,67;Avenue Albert 1er(Montsurmarchienne);37;
2115631;154001,456;120718,213;Avenue Albert 1er(Montsurmarchienne);45;
2115633;153998,219;120712,309;Avenue Albert 1er(Montsurmarchienne);47;
2115635;153997,648;120705,39;Avenue Albert 1er(Montsurmarchienne);49;
2115637;153996,408;120699,564;Avenue Albert 1er(Montsurmarchienne);51;
2115638;153993,817;120694,668;Avenue Albert 1er(Montsurmarchienne);53;
2115639;153992,22;120688,404;Avenue Albert 1er(Montsurmarchienne);55;
163653;153991,444;120681,729;Avenue Albert 1er(Montsurmarchienne);57;
165022;153990,236;120675,904;Avenue Albert 1er(Montsurmarchienne);59;
2115640;153985,603;120669,844;Avenue Albert 1er(Montsurmarchienne);61;
