File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;11377554;'20200812095828;48898;'1630000;'968;Augustijnenstraat;'1;';2000;Antwerpen;;'152004,363;'211896,219;';Y;ORN;4;0;Unknown;Unknown;;None;;;';IFH_BATCH;'16/06/2020 20:15:20;;Y;;;;'16/06/2020 19:51:22;1;11085888;;LU;1;';';';';';;;;;;;;';;';;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624159;'20200818112941;1736868;'1630000;'968;Augustijnenstraat;'2;';2000;Antwerpen;;'152004,062;'211878,409;';Y;ORN;4;0;Unknown;Unknown;;None;;;';IFH_BATCH;'16/06/2020 20:15:16;;Y;;;;'16/06/2020 19:51:22;1;1693623;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624160;'20200616223658;1736869;'1630000;'968;Augustijnenstraat;'3;';2000;Antwerpen;;'152007,459;'211895,144;';Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;';IFH_BATCH;'16/06/2020 20:14:40;;Y;;;;'16/06/2020 19:51:22;1;1741710;6530107;LU;1;'1;'1;';'0;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'16/06/2020 21:37:53;;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624160;'20200616223658;1736869;'1630000;'968;Augustijnenstraat;'3;';2000;Antwerpen;;'152007,459;'211895,144;';Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;';IFH_BATCH;'16/06/2020 20:14:40;;Y;;;;'16/06/2020 19:51:22;2;1741711;6530108;LU;1;'101;'101;';'1;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'16/06/2020 21:37:56;;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624160;'20200616223658;1736869;'1630000;'968;Augustijnenstraat;'3;';2000;Antwerpen;;'152007,459;'211895,144;';Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;';IFH_BATCH;'16/06/2020 20:14:40;;Y;;;;'16/06/2020 19:51:22;3;1741712;6530109;LU;1;'201;'201;';'2;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'16/06/2020 21:38:00;;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624161;'20200818112930;1736870;'1630000;'968;Augustijnenstraat;'4;';2000;Antwerpen;;'152009,518;'211874,738;';Y;ORN;4;0;Unknown;Unknown;;None;;;';IFH_BATCH;'16/06/2020 20:15:18;;Y;;;;'16/06/2020 19:51:22;1;1775805;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624162;'20200616223658;1736871;'1630000;'968;Augustijnenstraat;'5;';2000;Antwerpen;;'152013,573;'211891,232;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;';IFH_BATCH;'16/06/2020 20:14:42;;Y;;;;'16/06/2020 19:51:22;1;1802922;6530110;LU;1;'101;'101;';'1;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'16/06/2020 21:38:03;;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624162;'20200616223658;1736871;'1630000;'968;Augustijnenstraat;'5;';2000;Antwerpen;;'152013,573;'211891,232;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;';IFH_BATCH;'16/06/2020 20:14:42;;Y;;;;'16/06/2020 19:51:22;2;1802923;6530111;LU;1;'201;'201;';'2;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'16/06/2020 21:38:06;;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624162;'20200616223658;1736871;'1630000;'968;Augustijnenstraat;'5;';2000;Antwerpen;;'152013,573;'211891,232;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;';IFH_BATCH;'16/06/2020 20:14:42;;Y;;;;'16/06/2020 19:51:22;3;1802924;6530112;LU;1;'301;'301;';'3;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'16/06/2020 21:38:09;;Y;;;;'16/06/2020 19:51:22
;;;Zoning;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;6807323;'20200219142313;W03-C-Antwerpen-West-FH07;19084;FTTH-Cu;;';';;;;;;;624163;'20200616223658;1736873;'1630000;'968;Augustijnenstraat;'9;';2000;Antwerpen;;'152022,077;'211886,904;';Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;';IFH_BATCH;'16/06/2020 20:14:44;;Y;;;;'16/06/2020 19:51:22;1;1864941;6530113;LU;1;'101;'101;';'1;';Y;#A.GV.1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'16/06/2020 21:38:12;;Y;;;;'16/06/2020 19:51:22
