LAM MK;xPos;yPos;Street;Nr;Suffix
829153;152514,131;174180,056;Avenue du Renouveau;25;
4119925;152585,748;173959,266;Avenue Guillaume Van Leeuw;6;
1621928;152592,988;173979,529;Avenue Guillaume Van Leeuw;12;
4110479;152613;174027;Avenue Guillaume Van Leeuw;24;
4117636;152575;173994;Avenue Guillaume Van Leeuw;27;A
4119678;151954;173534;Chaussée de Haecht;849;
1620638;152050;173580;Chaussée de Haecht;877;
1620643;152116;173617;Chaussée de Haecht;901;
1620688;152313;173769;Chaussée de Haecht;981;
829912;152391;173811;Chaussée de Haecht;1019;
6389910;152421;173830;Chaussée de Haecht;1029;
829913;152430;173833;Chaussée de Haecht;1031;
1109246;152716;174055;Chaussée de Haecht;1101;
1109248;152739;174073;Chaussée de Haecht;1115;
830307;152758;174084;Chaussée de Haecht;1125;
1620762;152780;174104;Chaussée de Haecht;1135;
5781560;152790;174111;Chaussée de Haecht;1137;
4110192;151735;174297;Chemin de Gastendelle;48;A
1622448;152731;174542;Chemin Du Bois;24;B
1622449;152728;174552;Chemin Du Bois;26;
830410;152650,783;174693,397;Chemin Du Bois;56;
1621129;152232;174071;Place de la Paix;3;
4119899;152242;174078;Place de la Paix;6;
1621134;152252;174085;Place de la Paix;9;
4119974;152294;174099;Place de la Paix;13;
1621151;152224;174038;Place de la Paix;33;
1623329;152410,445;174551,012;Place Saint-Vincent;2;
5708809;152430,498;174621,925;Place Saint-Vincent;5;
5784719;152429,513;174614,41;Place Saint-Vincent;7;
1623330;152430,262;174605,835;Place Saint-Vincent;9;
6573559;152430,693;174601,291;Place Saint-Vincent;11;
5857256;152432,424;174583,156;Place Saint-Vincent;13;
6066715;152438,835;174575,039;Place Saint-Vincent;15;
5708810;152455,441;174564,707;Place Saint-Vincent;17;
4122347;152325,035;174145,387;Rue Arnold Sohie;13;
4122346;152322,59;174148,916;Rue Arnold Sohie;15;
4119887;152313;174204;Rue Arnold Sohie;26;
6525142;151622,445;174420,563;Rue Carli;7;
6524658;151607,575;174459,366;Rue Carli;19;
829806;151960;174042;Rue de la Marne;5;
4962899;152113;174182;Rue de la Marne;83;
4117200;152138;174197;Rue de la Marne;89;B
829093;152528;174660;Rue de la Perche;3;
4964521;152490,819;174693,696;Rue de la Perche;15;
1621168;152254,83;174110,193;Rue de Paris;34;
828282;152308,903;174047,867;Rue de Paris;38;
832182;152313,637;174043,422;Rue de Paris;40;
828302;152292,951;174100,965;Rue de Paris;41;
1621175;152336,676;174049,879;Rue de Paris;45;A
4119948;152355,217;173950,602;Rue de Paris;66;
830390;152416,229;173946,168;Rue de Paris;83;
830386;152441,578;173863,168;Rue de Paris;113;
1621213;152444,494;173852,939;Rue de Paris;117;
830385;152444,025;173846,133;Rue de Paris;119;
829857;152207,966;174267,467;Rue du Bon Pasteur;23;
829842;152262;174257;Rue du Bon Pasteur;24;
1623881;152222,894;174282,118;Rue du Bon Pasteur;25;
4119973;152269;174262;Rue du Bon Pasteur;26;
1623884;152276;174267;Rue du Bon Pasteur;28;
4110069;152415,484;174472,709;Rue du Bon Pasteur;92;
6524662;151932;174215;Rue du Doolegt;4;
4119907;151962;174132;Rue du Doolegt;8;
1621851;151957,405;173717,634;Rue du Moulin à Vent;39;
831983;151600,82;174144,301;Rue du Tilleul;1;
4119683;151663,24;174015,867;Rue du Tilleul;41;
24786;151678;173977;Rue du Tilleul;55;
831376;151701;173917;Rue du Tilleul;69;
1370326;151704,418;173906,568;Rue du Tilleul;73;
1621412;151709;173898;Rue du Tilleul;77;
831380;151710;173895;Rue du Tilleul;79;
5583162;151710;173893;Rue du Tilleul;81;
1621414;151711;173889;Rue du Tilleul;83;
831379;151712;173886;Rue du Tilleul;85;
831378;151728;173816;Rue du Tilleul;109;
831377;151732;173802;Rue du Tilleul;113;
1621428;151734,484;173792,606;Rue du Tilleul;117;
4117669;151792,521;173628,967;Rue du Tilleul;177;
5583166;151822,916;173585,957;Rue du Tilleul;193;
827936;151832,263;173590,361;Rue du Tilleul;195;A
827938;151837,639;173592,539;Rue du Tilleul;195;B
827941;151842,85;173595,207;Rue du Tilleul;197;A
827947;151852,869;173600,329;Rue du Tilleul;199;A
827949;151858,897;173602,713;Rue du Tilleul;199;B
3918847;151812,643;173575,878;Rue du Tilleul;201;
827951;151864,024;173605,587;Rue du Tilleul;201;A
827953;151869,535;173608,126;Rue du Tilleul;201;B
4116908;151818,986;173559,812;Rue du Tilleul;207;
828003;151848;173488;Rue du Tilleul;229;
828308;152334;174061;Rue Edouard Dekoster;2;
4114985;152322,661;174086,022;Rue Edouard Dekoster;13;
1624191;152384;174149;Rue Edouard Dekoster;27;
5789385;152413;174185;Rue Edouard Dekoster;39;B
1624204;152438;174118;Rue Edouard Dekoster;40;
5583268;152458,933;174315,697;Rue Edouard Dekoster;91;
4108730;152506,904;174382,867;Rue Edouard Dekoster;124;
1624231;152522;174504;Rue Edouard Dekoster;133;
830290;152508,326;174406,337;Rue Edouard Dekoster;134;
1624234;152508,904;174414,83;Rue Edouard Dekoster;136;
1624235;152527;174510;Rue Edouard Dekoster;137;
1624241;152554,24;174504,891;Rue Edouard Dekoster;160;
1624243;152563,408;174508,963;Rue Edouard Dekoster;164;
1624246;152582,746;174588,711;Rue Edouard Dekoster;169;
1351267;151738,299;173919,777;Rue Edouard Stuckens;8;
1623127;151742,299;173922,777;Rue Edouard Stuckens;10;
1623128;151755,491;173944,88;Rue Edouard Stuckens;13;
831372;151748;173921;Rue Edouard Stuckens;14;
5583232;151751;173922;Rue Edouard Stuckens;16;
827716;151872;173948;Rue Edouard Stuckens;47;
831374;151904;173922;Rue Edouard Stuckens;70;
5583234;151938;173926;Rue Edouard Stuckens;74;
4967504;152055,471;173957,566;Rue Edouard Stuckens;112;
4962911;152181,445;174059,141;Rue Edouard Stuckens;131;
1623206;152210;174059;Rue Edouard Stuckens;139;
6524652;152195;174028;Rue Edouard Stuckens;158;
1623447;152095,289;174032,782;Rue F. Van Assche;1;
829824;152079,113;174040,612;Rue F. Van Assche;3;
829827;152115;174055;Rue F. Van Assche;8;
1620592;152523;174334;Rue Fonson;10;A
830295;152536;174333;Rue Fonson;14;
4114862;152588;174640;Rue Fr. Van Cutsem;3;
830406;152607;174615;Rue Fr. Van Cutsem;9;
4963879;152617;174601;Rue Fr. Van Cutsem;13;
4110475;152653;174556;Rue Fr. Van Cutsem;25;A
1624049;152681;174451;Rue Fr. Van Cutsem;56;
830301;152882;174186;Rue Fr. Van Cutsem;132;
1621980;152401;174239;Rue Frans Léon;10;
1621981;152389;174215;Rue Frans Léon;11;
1621993;152351;174282;Rue Frans Léon;34;
4083769;152126;173967;Rue Frans Pepermans;4;
4080789;152137;173946;Rue Frans Pepermans;12;
4080627;152139;173943;Rue Frans Pepermans;14;
832071;152170;173887;Rue Frans Pepermans;34;
832173;152192;173893;Rue Frans Pepermans;37;
5583201;152184;173861;Rue Frans Pepermans;48;
832172;152245,282;173790,878;Rue Frans Pepermans;77;
5583236;151795,864;174113,094;Rue Frans Verdonck;12;
828323;152277;174232;Rue Gustave Norga;29;
1622192;152284;174238;Rue Gustave Norga;29;A
5583190;152289;174242;Rue Gustave Norga;29;C
828324;152323;174271;Rue Gustave Norga;41;
827730;151683,037;173954,965;Rue H. Van Hamme;1;A
1622458;151688,097;173956,459;Rue H. Van Hamme;1;B
1622459;151715,445;173948,047;Rue H. Van Hamme;2;
1622464;151713;173979;Rue H. Van Hamme;7;
1622498;151915,602;174007,916;Rue H. Van Hamme;87;
4968560;151932,471;174014,338;Rue H. Van Hamme;93;
1622513;151998,939;174021,06;Rue H. Van Hamme;115;
829840;152021;174080;Rue H. Van Hoorde;22;
829425;152156,434;173906,446;Rue H. Van Nerom;2;
4961893;152119,639;173876,117;Rue H. Van Nerom;13;
4120033;152115;173900;Rue H. Van Nerom;18;
829492;151975;173835;Rue H. Van Nerom;79;
4117035;151972;173839;Rue H. Van Nerom;81;
827164;151693;174088;Rue J. F. De Craen;2;
4110765;151683;174115;Rue J. F. De Craen;12;
4114884;151670;174142;Rue J. F. De Craen;22;A
831987;151660;174163;Rue J. F. De Craen;28;
6524668;151658;174168;Rue J. F. De Craen;30;
828352;151629,229;174183,807;Rue J. F. De Craen;33;
4107860;152040,793;173713,028;Rue Jacques Ballings;2;A
1623542;152045;173737;Rue Jacques Ballings;5;
1623553;152101;173724;Rue Jacques Ballings;20;
15006;152181;173922;Rue L. Van Boeckel;1;
4113838;152217,634;173949,671;Rue L. Van Boeckel;17;
1623712;152228;173926;Rue L. Van Boeckel;20;
6043807;152248;173974;Rue L. Van Boeckel;29;
1623720;152257;173982;Rue L. Van Boeckel;33;
4119949;152281;173997;Rue L. Van Boeckel;41;
832183;152317;174026;Rue L. Van Boeckel;57;
4107431;152466;174533;Rue Laurent Vandenhoven;6;
831803;152487;174593;Rue Laurent Vandenhoven;17;
5583235;152564,566;174640,252;Rue Laurent Vandenhoven;52;
1623250;152579;174651;Rue Laurent Vandenhoven;56;
1623256;152595;174663;Rue Laurent Vandenhoven;66;
5917583;152640;174704;Rue Laurent Vandenhoven;84;
827721;151646,149;174068,287;Rue P. Alderson;1;
827720;151654,975;174050,108;Rue P. Alderson;2;
4117473;151650;174070;Rue P. Alderson;3;
829422;151930;173919;Rue P. Van Obberghen;3;
5583195;151915;173903;Rue P. Van Obberghen;10;
1622331;151953;173885;Rue P. Van Obberghen;17;
831368;151947,704;173849,601;Rue P. Van Obberghen;28;
1622340;151985,16;173818,098;Rue P. Van Obberghen;37;
1622345;152011,141;173769,897;Rue P. Van Obberghen;45;
1622368;152052,343;173642,498;Rue P. Van Obberghen;84;
4120000;152075;173651;Rue P. Van Obberghen;89;
4114904;151698;174208;Rue Picardie;33;A
830253;151752;174192;Rue Picardie;48;
1621259;151752;174154;Rue Picardie;58;
1621275;151858,987;174156,802;Rue Picardie;94;
1621276;151850,496;174171,054;Rue Picardie;96;
4119720;151850,639;174188,999;Rue Picardie;98;
1129027;151851,782;174199,018;Rue Picardie;100;
24834;151756;173757;Rue Pierre Mattheussens;1;
4113227;151794,709;173747,361;Rue Pierre Mattheussens;14;
1622610;151936,588;173821,764;Rue Pierre Mattheussens;60;
830394;152364;174023;Rue Plaine d'Aviation;2;A
1623477;152422;174011;Rue Plaine d'Aviation;20;
5583240;152435;174009;Rue Plaine d'Aviation;24;
6398062;152510;174029;Rue Plaine d'Aviation;41;
1623488;152526;174028;Rue Plaine d'Aviation;45;
1361490;152578;174024;Rue Plaine d'Aviation;61;
1109252;152600;173999;Rue Plaine d'Aviation;64;
1623502;152606;173998;Rue Plaine d'Aviation;66;
5583241;152616,084;174019,531;Rue Plaine d'Aviation;67;
1109251;152629;173998;Rue Plaine d'Aviation;74;
1623510;152662;174017;Rue Plaine d'Aviation;83;
829088;152459,084;174522,76;Rue Saint-Vincent;1;
4108890;152464;174517;Rue Saint-Vincent;3;
1623342;152492;174493;Rue Saint-Vincent;15;
830275;152511,506;174426,155;Rue Saint-Vincent;26;
6524663;152517,397;174416,313;Rue Saint-Vincent;28;
4119877;152595,598;174376,659;Rue Saint-Vincent;45;A
1623364;152599;174337;Rue Saint-Vincent;57;
830279;152602;174332;Rue Saint-Vincent;59;
5583239;152581,819;174323,626;Rue Saint-Vincent;78;
4117585;152755,635;174124,309;Rue Saint-Vincent;115;
1623394;152746,049;174104,951;Rue Saint-Vincent;119;
4961888;152748,049;174099,867;Rue Saint-Vincent;121;
1621359;151570;174248;Rue Stroobants;14;
828338;151590;174258;Rue Stroobants;24;
1621385;152224;174447;Rue Stroobants;75;
4964504;152420,208;174443,987;Rue Van Waeyenbergh;22;
828357;151589;174166;Rue Walkiers;2;
829687;151533;174329;Rue Walkiers;46;
