Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
KNOKKE-HEIST - FH12;NO CLUSTERS;1299779;BL1202;;1796998;1299779;;;;Zuidstraat;27;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1347237;BL1213;;1797084;1347237;;;;Oostenhem;28;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1441406;BL1204;;1797147;1441406;;;;Emanuel Hielstraat;19;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1448711;BL1208;;1797164;1448711;;;;Pinksterbloemhof;6;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1449134;BL1218;;1797165;1449134;;;;Laurierstraat;10;;;;;Geert Stockman;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1449304;BL1209;;1797166;1449304;;;;Hendrik Consciencestraat;65;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1449722;BL1209;;1797168;1449722;;;;Hendrik Consciencestraat;37;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1459948;BL1208;;1797190;1459948;;;;Pinksterbloemhof;13;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1460912;BL1209;;1797192;1460912;;;;Hendrik Consciencestraat;55;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1461104;BL1202;;1797193;1461104;;;;Polderstraat;9;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1461579;BL1204;;1797196;1461579;;;;Emanuel Hielstraat;41;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1463191;BL1202;;1797200;1463191;;;;Zuidstraat;17;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1467954;BL1209;;1797214;1467954;;;;Pannenstraat;290;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1468910;BL1208;;1797218;1468910;;;;Krommedijk;65;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1468911;BL1208;;1797219;1468911;;;;Knokkestraat;298;;;;;Hidde Kiekens;SDU;1;0;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1475681;BL1203;;1797235;1475681;;;;Emanuel Hielstraat;14;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1475682;BL1203;;1797236;1475682;;;;Emanuel Hielstraat;12;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1475709;BL1203;;1797237;1475709;;;;Zuidstraat;10;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1475710;BL1203;;1797238;1475710;;;;Zuidstraat;12;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1476265;BL1204;;1797239;1476265;;;;Pannenstraat;167;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1494374;BL1204;;1797260;1494374;;;;Emanuel Hielstraat;1;;;;;Maayken Vanfleteren;MDU;0;5;0;5;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1497556;BL1203;;1797264;1497556;;;;Zuidstraat;6;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;1497764;BL1209;;1797265;1497764;;;;Hendrik Consciencestraat;7;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2312;BL1214;;1797357;2312;;;;Krommedijk;57;;;;;Geert Stockman;MDU;1;40;0;41;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2756563;BL1208;;1797388;2756563;;;;Pinksterbloemhof;2;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2756564;BL1208;;1797389;2756564;;;;Pinksterbloemhof;9;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2756565;BL1208;;1797390;2756565;;;;Pinksterbloemhof;10;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2756566;BL1208;;1797391;2756566;;;;Pinksterbloemhof;11;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2756567;BL1208;;1797392;2756567;;;;Pinksterbloemhof;16;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2756569;BL1208;;1797393;2756569;;;;Pinksterbloemhof;25;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2756570;BL1208;;1797394;2756570;;;;Pinksterbloemhof;32;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2757252;BL1208;;1797765;2757252;;;;Logenhoek;22;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2757379;BL1213;;1797859;2757379;;;;Oostenhem;20;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2757380;BL1213;;1797860;2757380;;;;Oostenhem;22;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2757381;BL1213;;1797861;2757381;;;;Oostenhem;26;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2757404;BL1214;;1797880;2757404;;;;Zonnebloemstraat;3;;;;;Geert Stockman;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758037;BL1205;;1798198;2758037;;;;Peter Benoitlaan;1;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758038;BL1203;;1798199;2758038;;;;Peter Benoitlaan;6;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758039;BL1203;;1798200;2758039;;;;Peter Benoitlaan;8;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758040;BL1203;;1798201;2758040;;;;Peter Benoitlaan;10;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758041;BL1205;;1798202;2758041;;;;Peter Benoitlaan;11;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758042;BL1203;;1798203;2758042;;;;Peter Benoitlaan;12;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758043;BL1203;;1798204;2758043;;;;Peter Benoitlaan;14;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758044;BL1203;;1798205;2758044;;;;Peter Benoitlaan;16;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758045;BL1203;;1798206;2758045;;;;Peter Benoitlaan;18;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758048;BL1205;;1798207;2758048;;;;Peter Benoitlaan;29;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758049;BL1205;;1798208;2758049;;;;Peter Benoitlaan;31;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758050;BL1205;;1798209;2758050;;;;Peter Benoitlaan;33;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758051;BL1205;;1798210;2758051;;;;Peter Benoitlaan;35;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758052;BL1205;;1798211;2758052;;;;Peter Benoitlaan;37;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758053;BL1205;;1798212;2758053;;;;Peter Benoitlaan;39;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758054;BL1205;;1798213;2758054;;;;Peter Benoitlaan;41;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758055;BL1205;;1798214;2758055;39321263;Peter benoitstraat 41B-41C;;Peter Benoitlaan;41;B;;;;Hidde Kiekens;MDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758056;BL1205;;35166259;2758056;39321263;Peter benoitstraat 41B-41C;;Peter Benoitlaan;41;C;;;;Hidde Kiekens;MDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758057;BL1205;;1798215;2758057;;;;Peter Benoitlaan;51;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758058;BL1205;;1798216;2758058;;;;Peter Benoitlaan;53;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758645;BL1209;;1798587;2758645;;;;Hendrik Consciencestraat;3;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758646;BL1209;;1798588;2758646;;;;Hendrik Consciencestraat;5;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758648;BL1209;;1798590;2758648;;;;Hendrik Consciencestraat;13;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758650;BL1209;;1798592;2758650;;;;Hendrik Consciencestraat;17;;;;;Geert Stockman;MDU;0;3;0;3;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758651;BL1209;;1798593;2758651;;;;Hendrik Consciencestraat;19;;;;;Geert Stockman;SDU;1;0;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758655;BL1209;;1798596;2758655;;;;Hendrik Consciencestraat;23;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758658;BL1209;;1798598;2758658;;;;Hendrik Consciencestraat;25;;;;;Geert Stockman;MDU;0;3;0;3;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758660;BL1209;;1798600;2758660;;;;Hendrik Consciencestraat;27;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758662;BL1209;;1798602;2758662;;;;Hendrik Consciencestraat;29;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758666;BL1209;;1798605;2758666;;;;Hendrik Consciencestraat;33;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758670;BL1209;;1798608;2758670;;;;Hendrik Consciencestraat;39;;;;;Geert Stockman;SDU;0;1;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758672;BL1209;;1798610;2758672;;;;Hendrik Consciencestraat;41;;;;;Geert Stockman;MDU;1;4;0;5;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758676;BL1209;;1798613;2758676;;;;Hendrik Consciencestraat;45;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758678;BL1209;;1798615;2758678;;;;Hendrik Consciencestraat;47;;;;;Geert Stockman;SDU;1;0;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758679;BL1209;;1798616;2758679;;;;Hendrik Consciencestraat;47;C;;;;Geert Stockman;SDU;1;0;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758680;BL1209;;35166330;2758680;;;;Hendrik Consciencestraat;49;;;;;Geert Stockman;SDU;1;0;0;1;;;;;N;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758682;BL1209;;1798618;2758682;;;;Hendrik Consciencestraat;51;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758684;BL1209;;1798620;2758684;;;;Hendrik Consciencestraat;57;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758686;BL1209;;1798622;2758686;;;;Hendrik Consciencestraat;59;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
KNOKKE-HEIST - FH12;NO CLUSTERS;2758687;BL1209;;1798623;2758687;;;;Hendrik Consciencestraat;61;;;;;Geert Stockman;SDU;0;1;0;1;;;;;Y;;BUILDING template
