Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
ANTWERPEN-WEST - FH05;NO CLUSTERS;1015480;BL0452;;11525521;1015480;;;;Plantinkaai;1;;;;;;MDU;3;32;0;35;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1056833;BL0443;;11525522;1056833;;;;Hoogstraat;11;;;;;;MDU;0;9;0;9;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059317;BL0436;;612229;1059317;;;;Blauwmoezelstraat;1;;;;;;MDU;2;0;0;2;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059319;BL0436;;612230;1059319;;;;Blauwmoezelstraat;2;;;;;;MDU;2;0;0;2;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059323;BL0426;;612233;1059323;;;;Oude Beurs;48;;;;;;SDU;0;1;0;1;;;;;N;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059324;BL0427;;612234;1059324;;;;Oude Beurs;50;;;;;;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059325;BL0427;;612235;1059325;;;;Oude Beurs;62;;;;;;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059326;BL0426;;11525523;1059326;;;;Oude Beurs;24;;;;;;MDU;1;5;0;6;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059327;BL0426;;612237;1059327;;;;Oude Beurs;34;;;;;;SDU;0;1;0;1;;;;;N;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059328;BL0426;;612238;1059328;;;;Oude Beurs;42;;;;;;MDU;0;3;0;3;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059329;BL0426;;35729927;1059329;;;;Oude Beurs;38;;;;;;SDU;0;1;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH05;NO CLUSTERS;1059330;BL0436;;612239;1059330;;;;Grote Markt;26;;;;;;SDU;1;0;0;1;;;;;N;;BUILDING template
