Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
ANTWERPEN-WEST - FH06;Quadrant diff;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Buildingtype diff;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;MISSING BUILDING FID;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units lu diff;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units su diff;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;MISSING CLUSTER;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;BG Name diff;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units bu diff;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units total diff;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Wall Mount diff;10357899;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Quadrant diff;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Wall Mount diff;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;BG Name diff;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Buildingtype diff;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;MISSING BUILDING FID;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units total diff;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;MISSING CLUSTER;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units bu diff;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units su diff;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units lu diff;10357900;BL0604;;;1778804;;;;Bredestraat;25;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units total diff;10357903;BL0604;;;1778833;;;;Bredestraat;37;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Wall Mount diff;10357903;BL0604;;;1778833;;;;Bredestraat;37;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;MISSING CLUSTER;10357903;BL0604;;;1778833;;;;Bredestraat;37;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Quadrant diff;10357903;BL0604;;;1778833;;;;Bredestraat;37;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;MISSING BUILDING FID;10357903;BL0604;;;1778833;;;;Bredestraat;37;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;BG Name diff;10357903;BL0604;;;1778833;;;;Bredestraat;37;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Units bu diff;10357903;BL0604;;;1778833;;;;Bredestraat;37;;;;;;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;Buildingtype diff;10357903;BL0604;;;1778833;;;;Bredestraat;37;;;;;;;;;;;;;;;;;(L/B/S)U template
