Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
ROESELARE - FH01;NO CLUSTERS;1072863;BL0101;;96565;1072863;35403226;De Munt 1-2-3-4-5-6-7_Noordstraat 38;;Noordstraat;38;;;;;Jonas Rettelet;MDU;6;14;0;20;;;;;Y;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;115553;BL0121;;4569105;115553;;;;Brugsesteenweg;1;;;;;Maayken Vanfleteren;SDU;1;0;0;1;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;115554;BL0116;;4707737;115554;;;;Brugsesteenweg;2;;;;2018-11-30 11:16:13;Hidde Kiekens;MDU;0;14;1;15;;;;;Y;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1230020;BL0108;;4707742;1230020;;;;Sint-Amandsstraat;102;;;;2018-11-21 16:05:20;Hidde Kiekens;MDU;1;2;0;3;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1245467;BL0121;;99248;1245467;37687437;Brugsesteenweg 33-35-37-39;;Brugsesteenweg;35;;;;2018-11-29 17:05:26;Maayken Vanfleteren;MDU;0;6;1;7;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1245468;BL0121;;99249;1245468;37687437;Brugsesteenweg 33-35-37-39;;Brugsesteenweg;37;;;;2018-11-29 17:05:30;Maayken Vanfleteren;MDU;0;7;1;8;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1245469;BL0121;;99250;1245469;;;;Brugsesteenweg;33;;;;2018-11-29 16:50:36;Maayken Vanfleteren;SDU;1;0;0;1;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1245471;BL0121;;5652041;1245471;37687436;Brugsesteenweg 13-17;;Brugsesteenweg;13;;;;;Maayken Vanfleteren;MDU;1;0;0;1;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1245472;BL0121;;99252;1245472;;;;Brugsesteenweg;21;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1245473;BL0121;;4774589;1245473;;;;Brugsesteenweg;29;;;;;Maayken Vanfleteren;SDU;1;0;0;1;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1245474;BL0121;;99253;1245474;;;;Brugsesteenweg;93;;;;2018-12-05 08:05:28;Maayken Vanfleteren;MDU;1;3;0;4;;;;;N;;BUILDING template
ROESELARE - FH01;NO CLUSTERS;1245475;BL0121;;99254;1245475;;;;Brugsesteenweg;95;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
