Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
HASSELT - FH04;Wall Mount diff;1121094;BL0403;3.0;5194417;1121094;;;;Grote Breemstraat;17;;C;;2019-09-13;Jo De Clippel;MDU;1;2;1;4;;;;;N;;BUILDING template
HASSELT - FH04;Units total diff;1121094;BL0403;3.0;5194417;1121094;;;;Grote Breemstraat;17;;C;;2019-09-13;Jo De Clippel;MDU;1;2;1;4;;;;;N;;BUILDING template
HASSELT - FH04;Units lu diff;1121094;BL0403;3.0;5194417;1121094;;;;Grote Breemstraat;17;;C;;2019-09-13;Jo De Clippel;MDU;1;2;1;4;;;;;N;;BUILDING template
HASSELT - FH04;Units su diff;1121094;BL0403;3.0;5194417;1121094;;;;Grote Breemstraat;17;;C;;2019-09-13;Jo De Clippel;MDU;1;2;1;4;;;;;N;;BUILDING template
HASSELT - FH04;Units bu diff;1121094;BL0403;3.0;5194417;1121094;;;;Grote Breemstraat;17;;C;;2019-09-13;Jo De Clippel;MDU;1;2;1;4;;;;;N;;BUILDING template
HASSELT - FH04;Buildingtype diff;1121094;BL0403;3.0;5194417;1121094;;;;Grote Breemstraat;17;;C;;2019-09-13;Jo De Clippel;MDU;1;2;1;4;;;;;N;;BUILDING template
HASSELT - FH04;Quadrant diff;1121094;BL0403;3.0;5194417;1121094;;;;Grote Breemstraat;17;;C;;2019-09-13;Jo De Clippel;MDU;1;2;1;4;;;;;N;;BUILDING template
HASSELT - FH04;BG Name diff;1121094;BL0403;3.0;5194417;1121094;;;;Grote Breemstraat;17;;C;;2019-09-13;Jo De Clippel;MDU;1;2;1;4;;;;;N;;BUILDING template
HASSELT - FH04;Units lu diff;1121141;BL0403;3.0;379321;1121141;;;;Goetsbloetsstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;;;;;Y;;BUILDING template
HASSELT - FH04;Units su diff;1121141;BL0403;3.0;379321;1121141;;;;Goetsbloetsstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;;;;;Y;;BUILDING template
HASSELT - FH04;Buildingtype diff;1121141;BL0403;3.0;379321;1121141;;;;Goetsbloetsstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;;;;;Y;;BUILDING template
HASSELT - FH04;Quadrant diff;1121141;BL0403;3.0;379321;1121141;;;;Goetsbloetsstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;;;;;Y;;BUILDING template
HASSELT - FH04;Units bu diff;1121141;BL0403;3.0;379321;1121141;;;;Goetsbloetsstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;;;;;Y;;BUILDING template
HASSELT - FH04;Units total diff;1121141;BL0403;3.0;379321;1121141;;;;Goetsbloetsstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;;;;;Y;;BUILDING template
HASSELT - FH04;Wall Mount diff;1121141;BL0403;3.0;379321;1121141;;;;Goetsbloetsstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;;;;;Y;;BUILDING template
HASSELT - FH04;BG Name diff;1121141;BL0403;3.0;379321;1121141;;;;Goetsbloetsstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;;;;;Y;;BUILDING template
