Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071425;BL0228;;21314877;1071425;33711047;Minderbroedersstraat 2_Mutsaardstraat 38;;Minderbroedersstraat;2;;D;;2020-09-27 16:55:32;Yannick_ Lambrechts;MDU;0;2;0;2;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;1071425;BL0228;;21314877;1071425;33711047;Minderbroedersstraat 2_Mutsaardstraat 38;Minderbroedersstraat 2_Mutsaardstraat 38;Minderbroedersstraat;2;;D;;2020-09-27 16:55:32;Yannick_ Lambrechts;MDU;0;2;0;2;0;2;0;2;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071426;BL0229;;7093794;1071426;;;;Minderbroedersstraat;3;;;;;Hidde Kiekens;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071428;BL0229;;7093795;1071428;33711017;Ambtmanstraat 16-16A_Keizerstraat 3-3A;;Keizerstraat;3;;;;;Hidde Kiekens;MDU;0;30;0;30;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071430;BL0229;;612297;1071430;;;;Keizerstraat;1;;D;;2020-09-28 08:25:05;Andreas Versteeven;MDU;0;4;0;4;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;1071430;BL0229;;612297;1071430;;;;Keizerstraat;1;;D;;2020-09-28 08:25:05;Andreas Versteeven;MDU;0;4;0;4;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071431;BL0229;;612298;1071431;;;;Minderbroedersrui;45;;D;;2020-09-27 13:55:28;Yannick_ Lambrechts;MDU;1;3;0;4;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;1071431;BL0229;;612298;1071431;;;;Minderbroedersrui;45;;D;;2020-09-27 13:55:28;Yannick_ Lambrechts;MDU;1;3;0;4;1;3;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071432;BL0229;;612299;1071432;;;;Minderbroedersrui;25;;;;;Hidde Kiekens;MDU;1;9;0;10;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071433;BL0229;;21314875;1071433;;;;Minderbroedersstraat;19;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071434;BL0228;;612300;1071434;33711043;Minderbroedersstraat 22-24;;Minderbroedersstraat;24;;;;;Maayken Vanfleteren;MDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071435;BL0228;;612301;1071435;;;;Minderbroedersrui;23;;;;;Maayken Vanfleteren;SDU;0;1;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071436;BL0228;;612302;1071436;;;;Minderbroedersrui;1;;;;;Maayken Vanfleteren;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071437;BL0228;;612303;1071437;;;;Klapdorp;2;;D;;2020-09-24 13:25:06;Wim Lambrechts;MDU;1;3;0;4;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;1071437;BL0228;;612303;1071437;;;;Klapdorp;2;;D;;2020-09-24 13:25:06;Wim Lambrechts;MDU;1;3;0;4;1;3;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071439;BL0227;;612305;1071439;;;;Korte Noordstraat;2;;;;;Hidde Kiekens;MDU;0;3;0;3;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071440;BL0227;;612306;1071440;;;;Korte Noordstraat;8;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;1071669;BL0228;;612308;1071669;33711047;Minderbroedersstraat 2_Mutsaardstraat 38;;Mutsaardstraat;38;;D;;2020-09-27 16:55:33;Yannick_ Lambrechts;MDU;1;2;0;3;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;1071669;BL0228;;612308;1071669;33711047;Minderbroedersstraat 2_Mutsaardstraat 38;Minderbroedersstraat 2_Mutsaardstraat 38;Mutsaardstraat;38;;D;;2020-09-27 16:55:33;Yannick_ Lambrechts;MDU;1;2;0;3;1;2;0;3;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108803;BL0208;;21314901;108803;33711004;Hessenplein 37-39-41_Stijfselrui 1;;Stijfselrui;1;;;;;Hidde Kiekens;MDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108804;BL0208;;612579;108804;;;;Stijfselrui;11;;;;;Hidde Kiekens;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108806;BL0208;;21314485;108806;33711003;Ankerrui 2_Hessenplein 3;;Hessenplein;3;;;;;Hidde Kiekens;MDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108808;BL0208;;612580;108808;33711004;Hessenplein 37-39-41_Stijfselrui 1;;Hessenplein;37;;;;;Hidde Kiekens;MDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108809;BL0209;;612581;108809;;;;Stijfselstraat;14;;;;;Maayken Vanfleteren;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108810;BL0208;;612582;108810;;;;Stijfselstraat;31;;;;2020-09-28 13:05:30;Yannick_ Lambrechts;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Units bu diff;108810;BL0208;;612582;108810;;;;Stijfselstraat;31;;;;2020-09-28 13:05:30;Yannick_ Lambrechts;SDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units lu diff;108810;BL0208;;612582;108810;;;;Stijfselstraat;31;;;;2020-09-28 13:05:30;Yannick_ Lambrechts;SDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units total diff;108810;BL0208;;612582;108810;;;;Stijfselstraat;31;;;;2020-09-28 13:05:30;Yannick_ Lambrechts;SDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Buildingtype diff;108810;BL0208;;612582;108810;;;;Stijfselstraat;31;;;;2020-09-28 13:05:30;Yannick_ Lambrechts;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108811;BL0208;;612583;108811;;;;Stijfselstraat;1;;;;;Hidde Kiekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108813;BL0208;;612584;108813;33711003;Ankerrui 2_Hessenplein 3;;Ankerrui;2;;;;;Hidde Kiekens;MDU;4;0;0;4;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Units lu diff;108814;BL0208;;612585;108814;33711090;Ankerrui 8-10;Ankerrui 8-10;Ankerrui;8;;D;;2020-09-10 14:25:05;Andreas Versteeven;MDU;3;0;0;3;0;6;0;6;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;108814;BL0208;;612585;108814;33711090;Ankerrui 8-10;Ankerrui 8-10;Ankerrui;8;;D;;2020-09-10 14:25:05;Andreas Versteeven;MDU;3;0;0;3;0;6;0;6;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units total diff;108814;BL0208;;612585;108814;33711090;Ankerrui 8-10;Ankerrui 8-10;Ankerrui;8;;D;;2020-09-10 14:25:05;Andreas Versteeven;MDU;3;0;0;3;0;6;0;6;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units bu diff;108814;BL0208;;612585;108814;33711090;Ankerrui 8-10;Ankerrui 8-10;Ankerrui;8;;D;;2020-09-10 14:25:05;Andreas Versteeven;MDU;3;0;0;3;0;6;0;6;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108814;BL0208;;612585;108814;33711090;Ankerrui 8-10;;Ankerrui;8;;D;;2020-09-10 14:25:05;Andreas Versteeven;MDU;3;0;0;3;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Units bu diff;108815;BL0208;;7093796;108815;33711091;Ankerrui 12-14;Ankerrui 12-14;Ankerrui;12;;D;;2020-09-11 08:45:13;Andreas Versteeven;MDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units total diff;108815;BL0208;;7093796;108815;33711091;Ankerrui 12-14;Ankerrui 12-14;Ankerrui;12;;D;;2020-09-11 08:45:13;Andreas Versteeven;MDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;108815;BL0208;;7093796;108815;33711091;Ankerrui 12-14;Ankerrui 12-14;Ankerrui;12;;D;;2020-09-11 08:45:13;Andreas Versteeven;MDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108815;BL0208;;7093796;108815;33711091;Ankerrui 12-14;;Ankerrui;12;;D;;2020-09-11 08:45:13;Andreas Versteeven;MDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Units lu diff;108815;BL0208;;7093796;108815;33711091;Ankerrui 12-14;Ankerrui 12-14;Ankerrui;12;;D;;2020-09-11 08:45:13;Andreas Versteeven;MDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units su diff;108816;BL0208;;21314313;108816;33711091;Ankerrui 12-14;Ankerrui 12-14;Ankerrui;14;;D;;2020-09-11 08:45:18;Andreas Versteeven;MDU;2;1;0;3;1;1;1;3;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;108816;BL0208;;21314313;108816;33711091;Ankerrui 12-14;Ankerrui 12-14;Ankerrui;14;;D;;2020-09-11 08:45:18;Andreas Versteeven;MDU;2;1;0;3;1;1;1;3;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108816;BL0208;;21314313;108816;33711091;Ankerrui 12-14;;Ankerrui;14;;D;;2020-09-11 08:45:18;Andreas Versteeven;MDU;2;1;0;3;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Units bu diff;108816;BL0208;;21314313;108816;33711091;Ankerrui 12-14;Ankerrui 12-14;Ankerrui;14;;D;;2020-09-11 08:45:18;Andreas Versteeven;MDU;2;1;0;3;1;1;1;3;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108852;BL0211;;612607;108852;;;;Italielei;22;;;;;Maayken Vanfleteren;SDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108853;BL0211;;612608;108853;;;;Italielei;10;;;;;Maayken Vanfleteren;MDU;1;22;1;24;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Units lu diff;108854;BL0211;;612609;108854;33711010;Italielei 40-42;Italielei 40-42;Italielei;42;;D;;2020-09-28 15:00:10;Yannick_ Lambrechts;MDU;0;4;0;4;0;1;0;1;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units total diff;108854;BL0211;;612609;108854;33711010;Italielei 40-42;Italielei 40-42;Italielei;42;;D;;2020-09-28 15:00:10;Yannick_ Lambrechts;MDU;0;4;0;4;0;1;0;1;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;NO CLUSTERS;108854;BL0211;;612609;108854;33711010;Italielei 40-42;;Italielei;42;;D;;2020-09-28 15:00:10;Yannick_ Lambrechts;MDU;0;4;0;4;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH02;Quadrant diff;108854;BL0211;;612609;108854;33711010;Italielei 40-42;Italielei 40-42;Italielei;42;;D;;2020-09-28 15:00:10;Yannick_ Lambrechts;MDU;0;4;0;4;0;1;0;1;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units bu diff;108856;BL0211;;7093797;108856;;;;Italielei;26;;D;;2020-09-28 13:50:06;Wim Lambrechts;MDU;2;4;0;6;3;4;0;7;Y;Y;BUILDING template
ANTWERPEN-WEST - FH02;Units total diff;108856;BL0211;;7093797;108856;;;;Italielei;26;;D;;2020-09-28 13:50:06;Wim Lambrechts;MDU;2;4;0;6;3;4;0;7;Y;Y;BUILDING template
