Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
LEUVEN - FH05;NO CLUSTERS;1066895;BL0005;;736931;1066895;;;;Schapenstraat;132;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1066896;BL0005;;736932;1066896;;;;Schapenstraat;90;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1067129;BL0007;;736937;1067129;;;;Naamsestraat;127;;;;;Kenny Van den Brande;MDU;1;3;0;4;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1067130;BL0002;;736938;1067130;;;;Naamsestraat;134;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083288;BL0002;;736962;1083288;;;;Schapenstraat;93;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083289;BL0002;;736963;1083289;;;;Schapenstraat;91;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083292;BL0002;;31669251;1083292;;;;Schapenstraat;79;;;;;Kenny Van den Brande;MDU;0;3;0;3;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083293;BL0002;;736967;1083293;;;;Schapenstraat;81;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083295;BL0002;;736969;1083295;;;;Schapenstraat;47;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083297;BL0002;;736970;1083297;;;;Schapenstraat;65;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;N;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083298;BL0002;;736971;1083298;;;;Schapenstraat;53;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083299;BL0002;;736972;1083299;;;;Schapenstraat;51;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1083301;BL0002;;736974;1083301;;;;Schapenstraat;67;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;N;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1169032;BL0017;;737397;1169032;;;;G. Vander Lindenstraat;9;;;;;Joni Noe;MDU;0;6;0;6;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1178591;BL0015;;31669252;1178591;;;;Parkstraat;106;;;;;Bart Janse;MDU;0;16;0;16;;;;;N;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183801;BL0003;;737527;1183801;;;;Naamsestraat;105;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;N;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183802;BL0003;;737528;1183802;;;;Naamsestraat;125;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183803;BL0007;;737529;1183803;;;;Naamsestraat;159;;;;;Kenny Van den Brande;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183804;BL0002;;737530;1183804;;;;Naamsestraat;128;;;;;Kenny Van den Brande;MDU;0;4;0;4;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183805;BL0002;;737531;1183805;;;;Naamsestraat;104;;;;;Kenny Van den Brande;MDU;1;9;0;10;;;;;N;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183806;BL0002;;737532;1183806;38067092;Naamsestraat 126-126C;;Naamsestraat;126;;;;;Kenny Van den Brande;MDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183807;BL0003;;737533;1183807;;;;Hendrik Consciencestraat;15;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183808;BL0007;;737534;1183808;;;;Hendrik Consciencestraat;16;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183809;BL0007;;737535;1183809;;;;Hendrik Consciencestraat;2;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183810;BL0007;;737536;1183810;;;;Emile Van Arenbergstraat;27;;;;;Kenny Van den Brande;MDU;0;5;0;5;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1183811;BL0007;;737537;1183811;;;;Emile Van Arenbergstraat;45;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1235439;BL0001;;737860;1235439;;;;Schapenstraat;35;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;N;;BUILDING template
LEUVEN - FH05;NO CLUSTERS;1235440;BL0001;;35572488;1235440;;;;Schapenstraat;41;;;;;Kenny Van den Brande;SDU;0;1;0;1;;;;;Y;;BUILDING template
