Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
ANTWERPEN-WEST - FH06;Units total diff;1059320;BL0622;3.0;612231;1059320;;;;Groenplaats;16;;D;;2020-05-08;Maayken Vanfleteren;MDU;1;2;0;3;1;1;0;2;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Units lu diff;1059320;BL0622;3.0;612231;1059320;;;;Groenplaats;16;;D;;2020-05-08;Maayken Vanfleteren;MDU;1;2;0;3;1;1;0;2;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1059320;BL0622;3.0;612231;1059320;;;;Groenplaats;16;;D;;2020-05-08;Maayken Vanfleteren;MDU;1;2;0;3;1;1;0;2;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1059351;BL0622;3.0;612257;1059351;33634136;Lijnwaadmarkt 16-18;Lijnwaadmarkt 16-18;Lijnwaadmarkt;16;;D;;2020-05-08 15:20:27;Maayken Vanfleteren;MDU;1;0;0;1;1;0;0;1;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Wall Mount diff;1059369;BL0623;3.0;612273;1059369;33634145;;;Melkmarkt;14;;;;2020-06-29;Maayken Vanfleteren;SDU;1;0;0;1;1;0;0;1;N;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1072767;BL0622;3.0;8397433;1072767;;;;Sint-Pieterstraat;1;;D;;2020-05-08 15:20:19;Maayken Vanfleteren;MDU;0;4;0;4;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1074855;BL0618;3.0;612314;1074855;33634144;;;Eiermarkt;7;;D;;2020-05-18 16:20:04;Maayken Vanfleteren;MDU;1;2;1;4;1;3;0;4;N;N;BUILDING template
ANTWERPEN-WEST - FH06;Units su diff;1074855;BL0618;3.0;612314;1074855;33634144;;;Eiermarkt;7;;D;;2020-05-18 16:20:04;Maayken Vanfleteren;MDU;1;2;1;4;1;3;0;4;N;N;BUILDING template
ANTWERPEN-WEST - FH06;Units lu diff;1074855;BL0618;3.0;612314;1074855;33634144;;;Eiermarkt;7;;D;;2020-05-18 16:20:04;Maayken Vanfleteren;MDU;1;2;1;4;1;3;0;4;N;N;BUILDING template
ANTWERPEN-WEST - FH06;Wall Mount diff;1091158;BL0606;1.0;612761;1091158;;;;Kammenstraat;89;;D;D;2020-03-06 19:35:07;Hidde Kiekens;MDU;1;3;0;4;1;3;0;4;N;Y;BUILDING template
